time	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
427.0.	3.365517390089476e-06	1.350579277030681e-06	5.1380176400994394e-11	7.661482181345228e-11	8.99971672482228e-08	1.936385992390553e-12	8.608316211589239e-13	1.07582215666219e-14	2.0942897241239082e-14	2.972339045285166e-13	2.4947789517227732e-09	3.67809276239832e-12	1.7892129198241432e-14	5.727347946840929e-15	3.833044860962347e-15	1.0147763131265011e-14	3.0807505788378834e-15	9.83992297357016e-13	1.876319448783039e-08	9.73585407334669e-09	6.567118070740644e-10	2.915994753460952e-11	1.4096544272517661e-11	1.4096544272517661e-11	3.594431605578425e-10	1.218461107137218e-09	1.599614985861886e-07	4.5971648652580635e-12	1.03046242251222e-11	4.237055979871114e-12	1.01288594315301e-11	8.215545600823629e-12	1.4889688519991132e-08	3.439482390551658e-08
434.0.	3.362919672371949e-06	1.346774810796174e-06	5.962161493840766e-11	8.587565775028045e-11	8.99971187702171e-08	1.958770252752901e-12	8.833057411400166e-13	1.197873863662036e-14	2.3317306684703612e-14	2.954187266113315e-13	2.4947018731540173e-09	3.663051162918641e-12	1.800719723542724e-14	5.8245734735524616e-15	3.85774369139796e-15	1.021299578184772e-14	3.100621201797455e-15	1.0005269790860061e-12	1.861826347558322e-08	9.731762029641633e-09	6.516392216454132e-10	3.292682365770001e-11	1.539865865156488e-11	1.539865865156488e-11	3.6353338908498246e-10	1.3618140466966291e-09	1.599597998204523e-07	4.478013416472642e-12	1.046493064090808e-11	4.297599866898097e-12	1.10140909803321e-11	8.908386739786763e-12	1.6087685635055892e-08	3.6983097909345286e-08
441.0.	3.360113156197959e-06	1.3426474264065878e-06	6.938781213453923e-11	9.662946706499882e-11	8.999706999056056e-08	1.980684848302347e-12	9.060172913559008e-13	1.3381016858450988e-14	2.6045151875746492e-14	2.9361359762524893e-13	2.4946267700074773e-09	3.647915614682351e-12	1.811614206038214e-14	5.922327177010699e-15	3.881131046369006e-15	1.027474523197398e-14	3.1194366371366683e-15	1.017157005539529e-12	1.845123829017159e-08	9.72776577194024e-09	6.457933401560066e-10	3.729590546481943e-11	1.687132821043934e-11	1.687132821043934e-11	3.675278416573856e-10	1.5271003772125172e-09	1.599579518631207e-07	4.353334158875567e-12	1.062080077769794e-11	4.356072986985102e-12	1.1991850455030981e-11	9.669482160822134e-12	1.7398205237474793e-08	3.9778681594579875e-08
448.0.	3.357078311244385e-06	1.338164984670553e-06	8.098925947020278e-11	1.091526070951201e-10	8.999702092587549e-08	2.002030004076982e-12	9.289583963897767e-13	1.499597932167388e-14	2.918654901028633e-14	2.9181943338726687e-13	2.4945537170447143e-09	3.6326913535312537e-12	1.821891370456977e-14	6.0205684154621504e-15	3.9031956998924175e-15	1.033298085360884e-14	3.137187504898014e-15	1.033876366903051e-12	1.8258453398852498e-08	9.723866737144056e-09	6.390458689598385e-10	4.236803478001066e-11	1.854191373181855e-11	1.854191373181855e-11	3.714250822893346e-10	1.717965192910846e-09	1.5995593283337719e-07	4.224753618973636e-12	1.0772065093997008e-11	4.412406588384388e-12	1.307430663614167e-11	1.050710160047271e-11	1.8833537256823552e-08	4.280082910446103e-08
455.0.	3.3537934743844346e-06	1.333291371938457e-06	9.48074308961233e-11	1.2377774211808072e-10	8.999697159280995e-08	2.02269173938031e-12	9.521197774669562e-13	1.6859837347043948e-14	3.281189335220899e-14	2.900369627664425e-13	2.494482762524788e-09	3.61738366900923e-12	1.831553729310138e-14	6.119255847223881e-15	3.923942469991632e-15	1.0387714287225449e-14	3.153877231569854e-15	1.050679041095219e-12	1.803564993562239e-08	9.720064338923584e-09	6.312477477467846e-10	4.826023613893544e-11	2.0442344383580302e-11	2.0442344383580302e-11	3.752256980391889e-10	1.9386433625308723e-09	1.599537171018046e-07	4.0939918130256925e-12	1.0918613575018621e-11	4.466558434117709e-12	1.427581210488654e-11	1.143088974181008e-11	2.040774097795097e-08	4.607087102083928e-08
462.0.	3.350234540328386e-06	1.327985834796021e-06	1.113135960548963e-10	1.4090675547985502e-10	8.999692200782627e-08	2.042539891780427e-12	9.754905635536547e-13	1.901489740564589e-14	3.700342747552506e-14	2.882666998721031e-13	2.4944139271758852e-09	3.6019978461446567e-12	1.840611878894832e-14	6.218347785382918e-15	3.9433934590607236e-15	1.043900266927397e-14	3.1695230291842903e-15	1.067559068251394e-12	1.77778954602917e-08	9.71635578890083e-09	6.222263411102103e-10	5.510779959366552e-11	2.2609840971242428e-11	2.2609840971242428e-11	3.7893247779904893e-10	2.1940390810551483e-09	1.599512746526528e-07	3.962806039118166e-12	1.106039787708843e-11	4.5185137558646314e-12	1.5613345662281637e-11	1.245211299082856e-11	2.213698193011099e-08	4.9612510809345346e-08
469.0.	3.346374594657339e-06	1.3222021992017269e-06	1.3109322635012012e-10	1.610270876599107e-10	8.999687218697594e-08	2.061425971841421e-12	9.990580779726655e-13	2.15104385482987e-14	4.185694666397484e-14	2.8650891886889403e-13	2.494347204048511e-09	3.586539102210601e-12	1.849084950493147e-14	6.317802568225175e-15	3.9615890288846295e-15	1.048695115158398e-14	3.1841566595466383e-15	1.084510630007337e-12	1.74795019625575e-08	9.71273593412386e-09	6.11782568689513e-10	6.306633729269968e-11	2.5087726632574767e-11	2.5087726632574767e-11	3.825505747950169e-10	2.489807080240101e-09	1.599485703517504e-07	3.832935598722487e-12	1.119743144185854e-11	4.568285321483654e-12	1.7107025946106778e-11	1.358393125626741e-11	2.4039921105331872e-08	5.345217544767821e-08
476.0.	3.3421834813692005e-06	1.315887965531312e-06	1.548778340294025e-10	1.847325125371817e-10	8.999682214566345e-08	2.079180912472442e-12	1.0228075990275749e-12	2.44036381380056e-14	4.7483598295531e-14	2.8476363117695665e-13	2.494282559129726e-09	3.5710125192154e-12	1.857000968495179e-14	6.417578936843034e-15	3.978588573054282e-15	1.0531714879424921e-14	3.1978250340908144e-15	1.101528132499282e-12	1.713394935256899e-08	9.709197093991295e-09	5.996882273399149e-10	7.231356620335266e-11	2.792631922029828e-11	2.792631922029828e-11	3.860876696398892e-10	2.832428262864418e-09	1.599455631133578e-07	3.706060216818499e-12	1.132978784971037e-11	4.615912737776462e-12	1.878070046934711e-11	1.484168409721649e-11	2.6138155332793672e-08	5.7619427105233714e-08
483.0.	3.337627297500941e-06	1.308983273220642e-06	1.8358643742732733e-10	2.1274968172070068e-10	8.999677189840192e-08	2.095612845813382e-12	1.04672209432413e-12	2.776050008555063e-14	5.4011686585771986e-14	2.830305640951925e-13	2.4942199325280215e-09	3.555422972587232e-12	1.864397175360003e-14	6.5176364135805385e-15	3.994471213168877e-15	1.057350076502078e-14	3.2105907510514355e-15	1.1186062924211579e-12	1.673382584775163e-08	9.705728872703894e-09	5.856839046713074e-10	8.305043671871209e-11	3.118388642330872e-11	3.118388642330872e-11	3.895541578602061e-10	3.2292683455323932e-09	1.5994220496295538e-07	3.583769239197837e-12	1.1457597838692439e-11	4.6614611795589535e-12	2.0662618122589678e-11	1.6243188593360492e-11	2.845670549185221e-08	6.214744197976808e-08
490.0.	3.332667808718278e-06	1.301419734588869e-06	2.1837978333864132e-10	2.4597215635974344e-10	8.999672145855857e-08	2.110505134479752e-12	1.070781930642061e-12	3.165670784077939e-14	6.158833182045482e-14	2.813091392691539e-13	2.4941592399573373e-09	3.539775056072884e-12	1.871320403144725e-14	6.617935678189163e-15	4.0093365880682426e-15	1.061256950504554e-14	3.2225327058961663e-15	1.135740226149321e-12	1.6270806074859083e-08	9.702317914840333e-09	5.69478212620068e-10	9.550091935919505e-11	3.492762298107508e-11	3.492762298107508e-11	3.9296339429894606e-10	3.688598707487599e-09	1.59938439999774e-07	3.467553502695749e-12	1.158104559264333e-11	4.705019816514977e-12	2.2786188969221317e-11	1.780902868407131e-11	3.102454376284959e-08	6.707356067990231e-08
497.0.	3.3272617816602216e-06	1.2931191434834881e-06	2.607310268340007e-10	2.8550417419915323e-10	8.999667083808863e-08	2.123615038310695e-12	1.0949645647962641e-12	3.6178271402705e-14	7.038073083371678e-14	2.795984485492795e-13	2.4941003742199782e-09	3.524073002207695e-12	1.877827603298248e-14	6.718438943477214e-15	4.023305973340576e-15	1.064923847341905e-14	3.2337469658917393e-15	1.1529255428539211e-12	1.573569762718844e-08	9.698947564719673e-09	5.507494169515952e-10	1.0990945019504622e-10	3.923457385112134e-11	3.923457385112134e-11	3.9633203372889087e-10	4.219548714902068e-09	1.5993420327435509e-07	3.358813275957893e-12	1.1700364962470079e-11	4.7467002371694065e-12	2.519083443697077e-11	1.956282347250117e-11	3.38751463743986e-08	7.243991211761066e-08
504.0.	3.321360232421548e-06	1.283992077547789e-06	3.125180879534082e-10	3.3271703581381853e-10	8.99966200472509e-08	2.134673608184072e-12	1.1192442266461958e-12	4.142176529085407e-14	8.057662487892513e-14	2.778972241746875e-13	2.494043206344457e-09	3.508320596907596e-12	1.883986660002447e-14	6.819110337937016e-15	4.0365239984262284e-15	1.0683886198030401e-14	3.2443481236331264e-15	1.170158443659671e-12	1.511860670540394e-08	9.695597381166497e-09	5.29151234689138e-10	1.2653439379998643e-10	4.419237312070493e-11	4.419237312070493e-11	3.9968051605768744e-10	4.831938936940321e-09	1.599294196148687e-07	3.258892587855738e-12	1.1815836372369969e-11	4.786635211883991e-12	2.792292414696987e-11	2.153143350874033e-11	3.704704725201041e-08	7.829410864292721e-08
511.0.	3.314907595468613e-06	1.273936428215082e-06	3.761437004750916e-10	3.893218419578796e-10	8.99965690942955e-08	2.1433877016142843e-12	1.1435916139991719e-12	4.74938495235035e-14	9.238337798185364e-14	2.7620379922929915e-13	2.4939875860329243e-09	3.492521085691076e-12	1.88987764674028e-14	6.9199163101654885e-15	4.049161301063138e-15	1.071695932676548e-14	3.2544714033967013e-15	1.1874358302708381e-12	1.44092925244271e-08	9.692242450478746e-09	5.043252383549485e-10	1.456352976908339e-10	4.989958672671142e-11	4.989958672671142e-11	4.0303375332048833e-10	5.5359256256127255e-09	1.599240024642712e-07	3.169131837192865e-12	1.1927785155012308e-11	4.824978136806281e-12	3.103678169924965e-11	2.374506826089862e-11	4.058435678148505e-08	8.469000439274268e-08
518.0.	3.307840825585688e-06	1.262835921080889e-06	4.5469141736117796e-10	4.574632919564798e-10	8.999651798510844e-08	2.1494454003376263e-12	1.167973631681144e-12	5.450963197194479e-14	1.0602480900532121e-13	2.745160536850083e-13	2.493933341051566e-09	3.476677067853754e-12	1.8955946963933102e-14	7.0208260778599884e-15	4.0614184830767625e-15	1.074898304995605e-14	3.2642758135094992e-15	1.2047554280729091e-12	1.359781440094392e-08	9.688852428669502e-09	4.759235040330376e-10	1.674506287027644e-10	5.6465332823220266e-11	5.6465332823220266e-11	4.064220873841902e-10	6.3413526578212634e-09	1.599178528319594e-07	3.090947700090564e-12	1.203658208879891e-11	4.861903520361726e-12	3.459572903488624e-11	2.6237212199901518e-11	4.453718745178971e-08	9.168849954580683e-08
525.0.	3.300088608313787e-06	1.250559004052653e-06	5.521176324180056e-10	5.398339162160487e-10	8.999646672279741e-08	2.152527137904811e-12	1.1923533003021141e-12	6.258905075089843e-14	1.217341822339796e-13	2.728313464804562e-13	2.4938802756018762e-09	3.460790372482316e-12	1.9012484466919882e-14	7.121812193041678e-15	4.073531286032042e-15	1.0780574787713012e-14	3.2739482866007303e-15	1.222115930016927e-12	1.267561377070146e-08	9.685390317049292e-09	4.4364648197455167e-10	1.9216172229793922e-10	6.400747249452379e-11	6.400747249452379e-11	4.0988251429719506e-10	7.256669074921277e-09	1.599108587556655e-07	3.025930821463197e-12	1.2142646031687469e-11	4.8976084681090246e-12	3.8672967791894336e-11	2.904418658533574e-11	4.8961784563281214e-08	9.935821564884977e-08
532.0.	3.291569993516101e-06	1.236956911892693e-06	6.735336518614015e-10	6.398460487563165e-10	8.999641530719422e-08	2.152321836916371e-12	1.216689534998817e-12	7.18516213942537e-14	1.397440324098775e-13	2.7114639792436555e-13	2.493828165231636e-09	3.4448619188194537e-12	1.906970459522201e-14	7.222851048939251e-15	4.085779965005159e-15	1.081246897648696e-14	3.2837111796820094e-15	1.239517167490851e-12	1.1637109123329061e-08	9.68181046712085e-09	4.072988193165175e-10	2.1983974657269832e-10	7.264983845697959e-11	7.264983845697959e-11	4.1346067927708045e-10	8.287333372242775e-09	1.5990289437652739e-07	2.975990271496057e-12	1.2246453791299769e-11	4.932317600874556e-12	4.3352825361591923e-11	3.22046790665475e-11	5.392081365866326e-08	1.077766900689621e-07
539.0.	3.2821939182000796e-06	1.221863715412174e-06	8.255071198607924e-10	7.618149601649435e-10	8.999636373420968e-08	2.1485564950193507e-12	1.2409376185259671e-12	8.240642926833551e-14	1.602667486157089e-13	2.6945716795124087e-13	2.4937767517426593e-09	3.428891525463795e-12	1.9129176956538992e-14	7.323923863230446e-15	4.098498778005876e-15	1.084554228408995e-14	3.293829904129225e-15	1.256960334798976e-12	1.048208322834389e-08	9.678056449669e-09	3.6687291299203654e-10	2.503690257727764e-10	8.25153880573026e-11	8.25153880573026e-11	4.172130074989589e-10	9.433427647371833e-09	1.598938211712208e-07	2.943500362797065e-12	1.2348549753298439e-11	4.9662879225435695e-12	4.87310040741098e-11	3.575812021014836e-11	5.948253435913679e-08	1.170306700284562e-07
546.0.	3.271858340011877e-06	1.2050961301875408e-06	1.01647428199995e-09	9.112147991122848e-10	8.999631199505915e-08	2.141035258004801e-12	1.265049772826023e-12	9.433890592171505e-14	1.8346891325476871e-13	2.6775867038091345e-13	2.493725733744879e-09	3.4128776920931e-12	1.9192794564990653e-14	7.425017682421483e-15	4.112090726761314e-15	1.0880852751099211e-14	3.3046247720705583e-15	1.274448257028649e-12	9.218764464383997e-09	9.67405793388452e-09	3.226567562534401e-10	2.8334881962075545e-10	9.371661630662763e-11	9.371661630662763e-11	4.212098247858652e-10	1.06865781093314e-08	1.598834895862463e-07	2.9315024011657882e-12	1.244956442136394e-11	4.999817998094097e-12	5.491475707921966e-11	3.974266920536527e-11	6.571971491234888e-08	1.272167231497947e-07
553.0.	3.260449810037526e-06	1.1864547594594219e-06	1.2572302902769761e-09	1.094993225209204e-09	8.99962600752653e-08	2.1296921333810622e-12	1.288976333266203e-12	1.076928476457103e-13	2.094363742577353e-13	2.660447372471424e-13	2.493674754213425e-09	3.3968173182215083e-12	1.926286085877494e-14	7.52612678805148e-15	4.127046046235833e-15	1.091968896145737e-14	3.3164858800956604e-15	1.291985735996739e-12	7.86746363963457e-09	9.669726769388577e-09	2.7536122738721e-10	3.1798042744166367e-10	1.063412159492223e-10	1.063412159492223e-10	4.255392753486774e-10	1.2026322120400171e-08	1.598717426681488e-07	2.9439348233549453e-12	1.255023872618051e-11	5.03326005058016e-12	6.202216977303433e-11	4.419207019219957e-11	7.270747495882764e-08	1.384413499960744e-07
560.0.	3.2478435072452537e-06	1.16572696968813e-06	1.5615057362874601e-09	1.321960259429905e-09	8.999620795339322e-08	2.114654129642568e-12	1.3126675697599e-12	1.224487788515264e-13	2.381321627666902e-13	2.64307716661756e-13	2.4936233841470924e-09	3.3807053488007377e-12	1.9342199997860228e-14	7.627254533184247e-15	4.1439656595479245e-15	1.096363246038754e-14	3.3298920056496776e-15	1.309579989880881e-12	6.464061731226473e-09	9.664952042867646e-09	2.262421605929267e-10	3.5296416333434045e-10	1.204330951311142e-10	1.204330951311142e-10	4.3031226484902056e-10	1.341662656229841e-08	1.598584219107045e-07	2.985885577908122e-12	1.2651455701604779e-11	5.067035863029689e-12	7.018034828203672e-11	4.9131358193052973e-11	8.051987221317585e-08	1.508205607447862e-07
567.0.	3.233903966827896e-06	1.142691942984022e-06	1.9466140824558593e-09	1.6032586647556563e-09	8.999615559945038e-08	2.0963066173049e-12	1.336076221868072e-12	1.385014641665557e-13	2.693526560096586e-13	2.6253809420372626e-13	2.493571102232362e-09	3.364534327889869e-12	1.943429287876954e-14	7.728415727584216e-15	4.1635901296470954e-15	1.10146348146906e-14	3.3454339402575943e-15	1.327241210415462e-12	5.061933536814525e-09	9.65959399629898e-09	1.771676737885084e-10	3.8645440046016394e-10	1.3597007163115113e-10	1.3597007163115113e-10	4.35668541795223e-10	1.48039727878802e-08	1.598433756050147e-07	3.063829922125396e-12	1.275427926474099e-11	5.101656557226274e-12	7.952229139033603e-11	5.4571383914908095e-11	8.92249364614124e-08	1.6447867642344169e-07
574.0.	3.2184867591447818e-06	1.117128385493951e-06	2.4341342233234185e-09	1.9529184657808333e-09	8.999610297287763e-08	2.0753445787974858e-12	1.359160670073819e-12	1.5564218811488263e-13	3.0269285095548193e-13	2.6072403053861814e-13	2.49351727131224e-09	3.348293839853869e-12	1.954343959311203e-14	7.829639694605454e-15	4.186834284518961e-15	1.1075109725333669e-14	3.3638423861437685e-15	1.3449832639238039e-12	3.730097618829371e-09	9.653476778875927e-09	1.3055341665902812e-10	4.161461162984203e-10	1.528421320034809e-10	1.528421320034809e-10	4.4178394515460796e-10	1.611921750779542e-08	1.598264695047071e-07	3.1857636552524168e-12	1.285999777088782e-11	5.137745423839979e-12	9.018243921592999e-11	6.050243415925283e-11	9.887796398143604e-08	1.795460954013523e-07
581.0.	3.201441384357884e-06	1.088825139275364e-06	3.050559331400946e-09	2.388483979897541e-09	8.999605002007691e-08	2.0527849337599017e-12	1.381888419623574e-12	1.735543689781335e-13	3.375373740661067e-13	2.588508202493495e-13	2.493461114677477e-09	3.331969823107122e-12	1.96749434557849e-14	7.930974086123167e-15	4.214826515731691e-15	1.114803740761642e-14	3.3860195767014344e-15	1.362824555601576e-12	2.5451323019643093e-09	9.646380260938144e-09	8.907963056875093e-11	4.3957168877339935e-10	1.7083758891480533e-10	1.7083758891480533e-10	4.4887858988210673e-10	1.728568865799892e-08	1.598075987829503e-07	3.361055040191869e-12	1.297016521846666e-11	5.1760607669255864e-12	1.0229136015114731e-10	6.688767988559501e-11	1.0951315805585411e-07	1.961557716776007e-07
588.0.	3.1826155760189037e-06	1.0575945342291098e-06	3.827828787220022e-09	2.931696445155641e-09	8.9995996671411e-08	2.029913855989165e-12	1.404239308242822e-12	1.918315680925586e-13	3.730949058596776e-13	2.569002861998122e-13	2.4934016983764502e-09	3.3155437379695687e-12	1.983530659854049e-14	8.032489538594513e-15	4.248950671573074e-15	1.123707551833539e-14	3.4130728926697462e-15	1.380789080610911e-12	1.5758182925446302e-09	9.638031357167036e-09	5.515364023906212e-11	4.5463476194058735e-10	1.896466713463981e-10	1.896466713463981e-10	4.57225543119165e-10	1.8234553434376833e-08	1.597866993119402e-07	3.599742076520708e-12	1.3086626226231538e-11	5.217512542943885e-12	1.159706196587095e-10	7.365765341980098e-11	1.211340542471847e-07	2.1443822863791228e-07
595.0.	3.161861098384711e-06	1.023287668406111e-06	4.803626821042758e-09	3.609187320996866e-09	8.999594283769554e-08	2.008154062820247e-12	1.4262075982378311e-12	2.1002320077872e-13	4.0848655706221456e-13	2.548501584083258e-13	2.493337930777758e-09	3.298991593759973e-12	2.003241272195762e-14	8.134285099421218e-15	4.2908854139057385e-15	1.134666274566223e-14	3.4463462763594144e-15	1.3989076555744e-12	8.63404466214826e-10	9.628095872182041e-09	3.0219156317518937e-11	4.602713675088623e-10	2.0889096641577752e-10	2.0889096641577752e-10	4.671589779763695e-10	1.8924558735000413e-08	1.5976375535561052e-07	3.9109959595101665e-12	1.3211500856160388e-11	5.263161566672703e-12	1.3132950139766012e-10	8.070729738708183e-11	1.33703741702917e-07	2.34515068451548e-07
602.0.	3.1390409050719016e-06	9.858102154594913e-07	6.0213534070562195e-09	4.4531310297500005e-09	8.999588840624444e-08	1.988869280072917e-12	1.4478021677236379e-12	2.277022317345629e-13	4.428774422522733e-13	2.526735114483943e-13	2.4932685925955572e-09	3.282282849930463e-12	2.027566201519769e-14	8.236494244788935e-15	4.342633629879688e-15	1.148209518115366e-14	3.487443432906118e-15	1.417219310117221e-12	4.0595049966696006e-10	9.616172060588508e-09	1.420826748834361e-11	4.5694275228086733e-10	2.281784005568019e-10	2.281784005568019e-10	4.790806129229425e-10	1.9357687484119332e-08	1.597388008161904e-07	4.300810854027451e-12	1.334710235584182e-11	5.3141880943319505e-12	1.484651928732513e-10	8.789682334042162e-11	1.47136242523041e-07	2.564911607573244e-07
609.0.	3.1140372576747398e-06	9.451369090001629e-07	7.529686904079428e-09	5.5017809175068805e-09	8.999583323669601e-08	1.973165545082879e-12	1.4690444416039668e-12	2.445345342827336e-13	4.756122510080006e-13	2.503383731189928e-13	2.493192403648426e-09	3.265379249387669e-12	2.057601136662925e-14	8.339291011890037e-15	4.4065318789413186e-15	1.164954887320891e-14	3.5382347787162214e-15	1.4357727595839571e-12	1.5780378803980181e-10	9.601786998278712e-09	5.523132581393069e-12	4.46587989373612e-10	2.47168731259704e-10	2.47168731259704e-10	4.934633400944104e-10	1.9579672781424692e-08	1.597119125140639e-07	4.769881366726206e-12	1.3495777646853758e-11	5.3718235919954904e-12	1.6746693540185904e-10	9.505649513362435e-11	1.6129057843675228e-07	2.80445988246368e-07
616.0.	3.0867602103576217e-06	9.013232841025885e-07	9.381707502548092e-09	6.799820738360895e-09	8.999577715691242e-08	1.961772204896235e-12	1.489964581718735e-12	2.603215366321321e-13	5.062995321713375e-13	2.4780760646557523e-13	2.493108109573968e-09	3.248233655630601e-12	2.0945883842960732e-14	8.442895624185787e-15	4.485232025486165e-15	1.185602810181352e-14	3.6008419515443664e-15	1.454627856357836e-12	4.8515791145760886e-11	9.584395534594237e-09	1.698052690101633e-12	4.319126525896806e-10	2.6562267365141424e-10	2.6562267365141424e-10	5.10852273012232e-10	1.9661068002314963e-08	1.596831969738038e-07	5.3134628908717965e-12	1.3659709937043229e-11	5.4372625696792165e-12	1.8842233987863742e-10	1.019938666606151e-10	1.759683830032469e-07	3.0642481078659777e-07
623.0.	3.057155802982454e-06	8.545140693231129e-07	1.1633542383449201e-08	8.398460501897817e-09	8.999571995933036e-08	1.95505502182814e-12	1.510597205868641e-12	2.749980243618651e-13	5.34808765043695e-13	2.450391304271362e-13	2.493014546564845e-09	3.230788985301439e-12	2.139893607969139e-14	8.547578860619405e-15	4.581652406176109e-15	1.210923297882848e-14	3.677597934967989e-15	1.4738568860111441e-12	1.119895426675176e-11	9.563380322974543e-09	3.9196339933631223e-13	4.1538532964334886e-10	2.8341290016790934e-10	2.8341290016790934e-10	5.318647161558868e-10	1.966887705615644e-08	1.596527749035986e-07	5.9242837991009856e-12	1.384077399360518e-11	5.511596549148473e-12	2.1142264541675063e-10	1.0850134416002291e-10	1.9091504985051818e-07	3.344303765968651e-07
630.0.	3.025213378001989e-06	8.049483578157609e-07	1.434246542719166e-08	1.0355207343378161e-08	8.999566139813789e-08	1.953137729199066e-12	1.530978027217208e-12	2.885928060800657e-13	5.611943987276003e-13	2.4198649869436973e-13	2.4929106460836952e-09	3.212977329722409e-12	2.194969426291629e-14	8.653664473458771e-15	4.698900752034178e-15	1.2417352778837021e-14	3.770984695283322e-15	1.4935455746206952e-12	1.827773064033755e-12	9.53805176222054e-09	6.397205724118147e-14	3.9858796915448593e-10	3.00498271583465e-10	3.00498271583465e-10	5.571902242781566e-10	1.9647244464386173e-08	1.596207682132908e-07	6.596765638758791e-12	1.40405218673492e-11	5.595808341689076e-12	2.365646762085335e-10	1.143630863412324e-10	2.058237718262605e-07	3.644158345010706e-07
637.0.	2.99097158807532e-06	7.52961763297483e-07	1.756436029339367e-08	1.2733244918742451e-08	8.999560118762668e-08	1.9560485598635358e-12	1.5511421206027612e-12	3.011802905236706e-13	5.85601233790723e-13	2.3859986925291954e-13	2.4927953860560035e-09	3.194719361653741e-12	2.2613055423121532e-14	8.76152908987254e-15	4.840168416314963e-15	1.2788783887370641e-14	3.8835479624194594e-15	1.513793684314243e-12	1.970019488867317e-13	9.507649290089518e-09	6.895068211035616e-15	3.822216998570082e-10	3.168846235504661e-10	3.168846235504661e-10	5.875893097797398e-10	1.961649162352795e-08	1.595872922437756e-07	7.329213304038721e-12	1.42602808868093e-11	5.690820259687272e-12	2.639495260574509e-10	1.1936184846567931e-10	2.2034192282052077e-07	3.9627934682139766e-07
644.0.	2.954522763583986e-06	6.989853688033382e-07	2.1350462817622148e-08	1.5600358031320488e-08	8.999553900214457e-08	1.963820475486772e-12	1.571123601353555e-12	3.128469089668617e-13	6.08198283640281e-13	2.3482747917939333e-13	2.492667733126354e-09	3.175924153475858e-12	2.3403605549883633e-14	8.871599015087132e-15	5.00858584299207e-15	1.3231745579041741e-14	4.017781059365257e-15	1.534715050298382e-12	1.298968892411712e-14	9.471347703742821e-09	4.546391123440996e-16	3.66483268846623e-10	3.325952313216572e-10	3.325952313216572e-10	6.238871237363619e-10	1.95830217416457e-08	1.5955245273654448e-07	8.123011164694676e-12	1.450126894072002e-11	5.7975518233536625e-12	2.9367860120167333e-10	1.2328666746366791e-10	2.340797265597093e-07	4.298607971205493e-07
651.0.	2.9160153666539062e-06	6.435409971310115e-07	2.574332478540032e-08	1.902734833113464e-08	8.99954744782492e-08	1.976531987970487e-12	1.590956058278388e-12	3.236766469993806e-13	6.291500334508941e-13	2.306177996032786e-13	2.492526609782762e-09	3.156489578644516e-12	2.4334683214158594e-14	8.984343189746563e-15	5.207023978751108e-15	1.375375332319749e-14	4.175965594811994e-15	1.556436852451542e-12	4.803530426725077e-16	9.428271593308262e-09	1.681235649353777e-17	3.513900766686886e-10	3.476570798385044e-10	3.476570798385044e-10	6.669590244913442e-10	1.95482108862302e-08	1.595163454654306e-07	8.980772156400068e-12	1.4764659025941047e-11	5.916953364792499e-12	3.258468776030343e-10	1.25941755813689e-10	2.466214675811143e-07	4.6494092041552883e-07
658.0.	2.875654298811609e-06	5.872322188850755e-07	3.077199107203479e-08	2.308590276089276e-08	8.999540721981998e-08	1.994312225771131e-12	1.610673204862412e-12	3.337475391518554e-13	6.486093773097716e-13	2.25922509272749e-13	2.4923708879278263e-09	3.1363035012729557e-12	2.5417149225422443e-14	9.100261450448998e-15	5.437832780898717e-15	1.436092684185812e-14	4.359962080611729e-15	1.579097857075059e-12	9.02664565077319e-18	9.377519078422972e-09	3.15932597777062e-19	3.369208017533976e-10	3.620968410142079e-10	3.620968410142079e-10	7.177068440863014e-10	1.951230992003491e-08	1.5947905681105711e-07	9.905082301897736e-12	1.50515933634714e-11	6.050014215104462e-12	3.605332522331221e-10	1.27156818705285e-10	2.575396034026288e-07	5.012431270606661e-07
665.0.	2.8336988691688112e-06	5.307304286811067e-07	3.644648807350975e-08	2.784590200430528e-08	8.999533680690069e-08	2.017331853627068e-12	1.6303094941279931e-12	3.4313166941806944e-13	6.667175600432075e-13	2.2070030753207523e-13	2.4921993978849033e-09	3.1152459566272428e-12	2.6657888690939773e-14	9.219867408303044e-15	5.702521947616017e-15	1.505714729054338e-14	4.570954735587247e-15	1.602845355767696e-12	7.496919979215889e-20	9.318195046869738e-09	2.6239219927255617e-21	3.2304997895249125e-10	3.759401718154233e-10	3.759401718154233e-10	7.770256534377969e-10	1.9475412523106753e-08	1.594406645174905e-07	1.089788544097846e-11	1.536317247228541e-11	6.197756759334854e-12	3.977885702078375e-10	1.2679890661039942e-10	2.6641215620942323e-07	5.384382261250483e-07
