time	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
476.0.	2.044965314077038e-06	3.227501931694992e-19	4.5072336448948746e-08	5.288130281972839e-07	8.996202325058297e-08	2.4091837875752068e-11	6.346934553262582e-12	2.61574903473048e-12	4.863649076384429e-12	2.2038565490895979e-13	2.425125259904827e-09	1.117977943187835e-11	2.7335079136147983e-13	6.103051456251278e-14	5.857887677342246e-14	1.478984613718324e-13	4.503384570193818e-14	1.3013942423441489e-11	4.671531044600273e-47	3.3244663711653163e-09	1.6350358656105837e-48	1.260536605044202e-10	5.664669413844647e-10	5.664669413844646e-10	6.7507540144895984e-09	1.2987153352211931e-08	1.525283114177982e-07	2.771295411624998e-10	1.0178107177269191e-10	6.186079767173065e-11	7.0128466477867075e-09	1.3615518633306087e-21	1.166664616474955e-12	8.261134686888276e-07
483.0.	2.0406075852811458e-06	4.815197776713998e-20	4.07215612524627e-08	5.331643922415784e-07	8.996129123816662e-08	2.458848423721768e-11	6.517480824603565e-12	2.641909982530818e-12	4.903139936510106e-12	2.1313192572560592e-13	2.420703296963514e-09	1.0955499112100878e-11	2.694697215980405e-13	6.192312855969186e-14	5.774685235584462e-14	1.4552498353271071e-13	4.432175379943158e-14	1.3252382522327778e-11	1.341612459267628e-48	3.217289822365342e-09	4.695643607438055e-50	1.208021162003108e-10	5.716528338806478e-10	5.716528338806477e-10	6.857923309560392e-09	1.2727104977444021e-08	1.5224178646688981e-07	2.9303436305284835e-10	1.078944577911208e-10	6.604432051415759e-11	7.2728950225557715e-09	2.106764068007121e-22	4.978903902371188e-13	8.26113548615521e-07
490.0.	2.036677182054787e-06	6.703115163894461e-21	3.679807260848467e-08	5.37088138337753e-07	8.996056965581131e-08	2.507758718532294e-11	6.691127864410535e-12	2.66605725351179e-12	4.938649723316862e-12	2.0617238859512282e-13	2.4160571088547703e-09	1.073502278943355e-11	2.656228119880113e-13	6.280125083109706e-14	5.692216192418243e-14	1.431758609706592e-13	4.361716778295807e-14	1.348666556847441e-11	8.443817550500228e-51	3.1110392010997385e-09	2.955336142675857e-52	1.1577288529403791e-10	5.766224077291328e-10	5.766224077291327e-10	6.9641669712888635e-09	1.246626991736207e-08	1.5195321241253208e-07	3.0964575483849063e-10	1.1434341609429599e-10	7.045622557675632e-11	7.533730082637899e-09	3.038188690127759e-23	2.067915165394977e-13	8.261135822622395e-07
497.0.	2.033130674499857e-06	8.704790607110448e-22	3.325866572375733e-08	5.406276546456749e-07	8.995985841055251e-08	2.555918756137617e-11	6.867844364821753e-12	2.688210738737403e-12	4.970241904982459e-12	1.9948413764930412e-13	2.4111776649705414e-09	1.0518325095027301e-11	2.6181039547846775e-13	6.366521742995568e-14	5.6104877306286254e-14	1.408514631496475e-13	4.292020210453824e-14	1.37168386118545e-11	1.216129332842331e-52	3.00546050812982e-09	4.256452664949043e-54	1.109567539182944e-10	5.813847934379851e-10	5.81384793437985e-10	7.0697389760078366e-09	1.2204927858745291e-08	1.5166281489372218e-07	3.269933216862774e-10	1.2114329473718621e-10	7.510549641760565e-11	7.795072141254704e-09	4.082492864931728e-24	8.358042975695811e-14	8.261135960501377e-07
504.0.	2.029929291570601e-06	1.0544637938962281e-22	3.006468088629803e-08	5.438216846922438e-07	8.995915740873878e-08	2.603331547015815e-11	7.047597945721111e-12	2.708394685179364e-12	4.997988119155489e-12	1.9304819510273561e-13	2.406055655774842e-09	1.0305376515974088e-11	2.5803266699064615e-13	6.451533997421712e-14	5.5295040712454096e-14	1.38552066803922e-13	4.2230943068717466e-14	1.3942949231373208e-11	8.847370307754786e-55	2.900358395847798e-09	3.0965796077146913e-56	1.0634487493980611e-10	5.859487422558583e-10	5.859487422558582e-10	7.174834652347313e-09	1.194335681823508e-08	1.513708156449577e-07	3.4510798362753963e-10	1.283100742957678e-10	8.000139499378624e-11	8.056643181764912e-09	5.111746083317461e-25	3.287189597196403e-14	8.261136015495624e-07
511.0.	2.027038375456648e-06	1.1913889597221761e-23	2.718151897883699e-08	5.467048647566871e-07	8.995846655638937e-08	2.649999148447759e-11	7.2303551496671724e-12	2.726637202239011e-12	5.021967106935849e-12	1.868487453753673e-13	2.4006814887282564e-09	1.0096144290379169e-11	2.5428969409862704e-13	6.535190814202893e-14	5.4492666990574857e-14	1.3627786245185642e-13	4.154945077551468e-14	1.4165045381786849e-11	1.0486259699785341e-56	2.7955906421246703e-09	3.670190894925277e-58	1.019287543444803e-10	5.903226413463445e-10	5.903226413463442e-10	7.279596206620714e-09	1.168183275675917e-08	1.510774320631936e-07	3.640219927220768e-10	1.3586039515171352e-10	8.515346588995809e-11	8.318167243240826e-09	5.963217966860703e-26	1.258003219146607e-14	8.261136036844444e-07
518.0.	2.024426907869964e-06	1.2556460780534e-24	2.4578197027035393e-08	5.49308193797271e-07	8.995778575951682e-08	2.695922774074538e-11	7.416081444363887e-12	2.7429698112721888e-12	5.042263739656535e-12	1.808725235654905e-13	2.395045285338136e-09	9.890593127382965e-12	2.5058143195503263e-13	6.617519185253798e-14	5.3697746796537086e-14	1.340289632158202e-13	4.087576176261238e-14	1.4383175253468999e-11	2.9375752245167843e-58	2.691063379813472e-09	1.028151328581035e-59	9.770023805471561e-11	5.945145283943549e-10	5.945145283943548e-10	7.384117492710101e-09	1.142062924100489e-08	1.507828768328675e-07	3.837689399325217e-10	1.4381158507845012e-10	9.057153940839514e-11	8.57937075899511e-09	6.482795349265685e-27	4.684655047113256e-15	8.261136044910392e-07
525.0.	2.022067097398926e-06	1.2344613829846433e-25	2.2226949114936063e-08	5.516594443998628e-07	8.995711492440426e-08	2.7411028948839718e-11	7.60474123145209e-12	2.7574270340922495e-12	5.058968130567549e-12	1.751083231833207e-13	2.389136879590962e-09	9.688685786055147e-12	2.4690774131493473e-13	6.698544319104499e-14	5.2910250437787464e-14	1.3180541529402913e-13	4.020989214927318e-14	1.459738714837446e-11	1.159571255854608e-59	2.586726920654698e-09	4.058499395491806e-61	9.365149917243076e-11	5.985321056629085e-10	5.985321056629083e-10	7.488448187668495e-09	1.1160017144237651e-08	1.504873576038205e-07	4.0438374967959527e-10	1.521816868906178e-10	9.626573326066406e-11	8.839982855762352e-09	6.567206250481888e-28	1.6975678158737263e-15	8.261136047876334e-07
532.0.	2.019934018947763e-06	1.13240073678045e-26	2.01028719157773e-08	5.537835225918117e-07	8.995645395783116e-08	2.7855393334484237e-11	7.796297860667391e-12	2.7700460168834963e-12	5.072174824342833e-12	1.6954659702138742e-13	2.3829458180574262e-09	9.490383539815597e-12	2.432684082765428e-13	6.778289812631829e-14	5.213013209423889e-14	1.296072093117208e-13	3.955184104752372e-14	1.4807729374306678e-11	6.028966409691183e-61	2.4825720359512144e-09	2.110138243392269e-62	8.977502564041108e-11	6.023827535183614e-10	6.023827535183614e-10	7.592597510645812e-09	1.090026437884485e-08	1.501910767174017e-07	4.259026597532375e-10	1.609894858727826e-10	1.0224645256826811e-10	9.099735621155145e-09	6.20190770341953e-29	5.986296786202191e-16	8.261136048937813e-07
539.0.	2.0180052977814807e-06	9.693535837045697e-28	1.8183611394118512e-08	5.557027834696709e-07	8.995580276724508e-08	2.8292313527439178e-11	7.990713648618639e-12	2.7808661863452977e-12	5.0819820580307594e-12	1.641791315614281e-13	2.3764613619977782e-09	9.295646547547242e-12	2.396631644750599e-13	6.856777805774992e-14	5.135733414444202e-14	1.274342918525837e-13	3.8901594027997513e-14	1.50142501583335e-11	4.122307841905795e-62	2.378626577486484e-09	1.4428077446672713e-63	8.606360831383712e-11	6.06073543441786e-10	6.060735434417859e-10	7.696537601645084e-09	1.06416356530051e-08	1.498942309764618e-07	4.4836318394635255e-10	1.7025453665087191e-10	1.085243878438892e-10	9.358364346994899e-09	5.4599126705859334e-30	2.0545237324063642e-16	8.261136049307576e-07
546.0.	2.016260831918249e-06	7.746661969835287e-29	1.6449086328931082e-08	5.57437308659138e-07	8.995516126087916e-08	2.872177740460376e-11	8.18794990159864e-12	2.7899289352203967e-12	5.088491087666574e-12	1.589987800875151e-13	2.369672491834209e-09	9.104434148381675e-12	2.360917067152871e-13	6.934029122151983e-14	5.059179137771812e-14	1.25286576615086e-13	3.8259126471178e-14	1.521699757913003e-11	3.6432948961980743e-63	2.274952340332576e-09	1.27515321366954e-64	8.251032943330175e-11	6.096112505438104e-10	6.096112505438103e-10	7.80020665844752e-09	1.0384392243843231e-08	1.495970114553141e-07	4.718040544618933e-10	1.7999718911085872e-10	1.1511051058666131e-10	9.615607756156766e-09	4.483786721675649e-31	6.86339468539069e-17	8.261136049432966e-07
553.0.	2.014682547610147e-06	5.780694728319201e-30	1.4881244268319071e-08	5.590051507619238e-07	8.995452934781899e-08	2.914376889381904e-11	8.387966941956176e-12	2.797277334648012e-12	5.0918055752853795e-12	1.5399924316750583e-13	2.362567914398096e-09	8.916705093912848e-12	2.3255371530695504e-13	7.010063397807677e-14	4.9833434932693524e-14	1.2316395479617132e-13	3.762440668259328e-14	1.541601951722316e-11	4.064265981407985e-64	2.171642084643449e-09	1.422493093493033e-65	7.910855149020928e-11	6.130023655998564e-10	6.130023655998563e-10	7.903511914599725e-09	1.0128791779346591e-08	1.492996033460759e-07	4.962651408283727e-10	1.902386129037781e-10	1.220160660846814e-10	9.871208220653404e-09	3.4348280708806364e-32	2.232063211450421e-17	8.261136049474362e-07
560.0.	2.0132541834736297e-06	4.0303952247971696e-31	1.346384585970875e-08	5.604225491844564e-07	8.995390693802186e-08	2.9558268741707085e-11	8.590724137643352e-12	2.802955871033857e-12	5.0920310315286295e-12	1.491748877426713e-13	2.355136073402009e-09	8.732417729081956e-12	2.290488706182627e-13	7.084899199788363e-14	4.908219585676106e-14	1.210663044458495e-13	3.699739869330045e-14	1.561136362156332e-11	5.589799047340861e-65	2.068816646714872e-09	1.95642966656963e-66	7.585190647514844e-11	6.162531066222882e-10	6.162531066222881e-10	8.00633252817288e-09	9.87508802120621e-09	1.490021858381103e-07	5.21787341759224e-10	2.0100082000421949e-10	1.292525629764275e-10	1.0124911978793789e-08	2.4566882329190742e-33	7.067911809917804e-18	8.261136049487667e-07
567.0.	2.0119610995079983e-06	2.6262038397509533e-32	1.218227395601928e-08	5.617041210926176e-07	8.995329394229483e-08	2.99652552471631e-11	8.796179934613754e-12	2.807010205350111e-12	5.0892743094422164e-12	1.445205979736855e-13	2.347365163628542e-09	8.55153013099422e-12	2.2557686757286582e-13	7.158554135827888e-14	4.833800822631951e-14	1.1899349865291911e-13	3.637806470247107e-14	1.580307729051925e-11	9.290975676033938e-66	1.9666220810417084e-09	3.2518414866124234e-67	7.273428549962084e-11	6.193694299855865e-10	6.193694299855864e-10	8.108522439556273e-09	9.623530640625728e-09	1.487049320275521e-07	5.4841244611791e-10	2.1230668471160312e-10	1.3683175908093822e-10	1.037646935937427e-08	1.640525329731007e-34	2.179623162249138e-18	8.261136049491831e-07
574.0.	2.010790107801148e-06	1.600566045699527e-33	1.102336436324914e-08	5.628630306867855e-07	8.995269027223665e-08	3.036470496098564e-11	9.0042918917903e-12	2.8094869529756173e-12	5.083643145425814e-12	1.4003165242008392e-13	2.3392431493689043e-09	8.374000213347271e-12	2.2213742797652212e-13	7.231044956122829e-14	4.7600811802407445e-14	1.1694541251077112e-13	3.576636714588528e-14	1.599120766523584e-11	1.832132708459256e-66	1.865226785318107e-09	6.412464479608473e-68	6.974982878136796e-11	6.223570411202303e-10	6.223570411202302e-10	8.20991324633432e-09	9.374364979045755e-09	1.484080088541557e-07	5.761829589335418e-10	2.241799604004859e-10	1.447656429658599e-10	1.062563502095424e-08	1.0239938740990891e-35	6.547541340912443e-19	8.261136049493103e-07
581.0.	2.0097293221887395e-06	9.126714116175753e-35	9.975255521396481e-09	5.639111395290635e-07	8.995209584014965e-08	3.075659335144809e-11	9.215016718352544e-12	2.810433482362476e-12	5.075245743621393e-12	1.3570362320496972e-13	2.3307577876821314e-09	8.199785802873206e-12	2.187303106791096e-13	7.30238764794692e-14	4.6870554222273135e-14	1.14921928877441e-13	3.516227039405265e-14	1.617580163326949e-11	4.216853252209413e-67	1.7648185697458733e-09	1.475898638273542e-68	6.689291598345986e-11	6.252214047905561e-10	6.25221404790556e-10	8.310317133877336e-09	9.127831785681835e-09	1.481115770629179e-07	6.051418882639494e-10	2.3664529223936105e-10	1.530664106845998e-10	1.0872168214318161e-08	5.974267580379968e-37	1.916430118563875e-19	8.26113604949348e-07
588.0.	2.008768024523094e-06	4.874032949808815e-36	9.027254784351186e-09	5.648591402662347e-07	8.995151055892723e-08	3.114089543526264e-11	9.42831031311484e-12	2.809897730974032e-12	5.064190400325799e-12	1.3153229363762492e-13	2.321896657078494e-09	8.028844693153527e-12	2.153553196597092e-13	7.372597523688784e-14	4.614719274518232e-14	1.1292294298813151e-13	3.4565742097180136e-14	1.635690584048177e-11	1.116073844544261e-67	1.6656016410145411e-09	3.906258455905571e-69	6.415815689727835e-11	6.279677549714217e-10	6.279677549714216e-10	8.4095298912791e-09	8.884166923825497e-09	1.47815791188137e-07	6.353324886730248e-10	2.497282250086316e-10	1.617464370810235e-10	1.11158330761745e-08	3.262548666901751e-38	5.466999911732477e-20	8.261136049493588e-07
595.0.	2.007896545535557e-06	2.438590016876874e-37	8.169719285315249e-09	5.657166757653075e-07	8.995093434192268e-08	3.151758637326877e-11	9.644127805782516e-12	2.807928037081947e-12	5.0505851652845075e-12	1.275135913975742e-13	2.3126471922554494e-09	7.861134680305245e-12	2.120123101764977e-13	7.441689302777708e-14	4.543069558255846e-14	1.1094836600690021e-13	3.397675420302517e-14	1.6534566709300427e-11	3.351792691391314e-68	1.5677934801895962e-09	1.173127441987158e-69	6.154038245953686e-11	6.306011043380968e-10	6.306011043380967e-10	8.50733403340181e-09	8.64360103803273e-09	1.475207995577505e-07	6.667979571917054e-10	2.63455205060543e-10	1.708182410352495e-10	1.1356398961967268e-08	1.667559639755286e-39	1.520476392724762e-20	8.26113604949362e-07
602.0.	2.0071061585518406e-06	1.1444418005801591e-38	7.3939496476035035e-09	5.664924454030291e-07	8.995036710280365e-08	3.188664203021298e-11	9.862423599884499e-12	2.804572986140001e-12	5.034537536972255e-12	1.236435348788596e-13	2.302996725528062e-09	7.696613584319883e-12	2.087011931534987e-13	7.509677187876872e-14	4.472104284915476e-14	1.0899812761949562e-13	3.339528367850466e-14	1.670883046162185e-11	1.1284696856425162e-68	1.4716216027281052e-09	3.949643899749474e-70	5.903463609352461e-11	6.331262533833633e-10	6.331262533833632e-10	8.603502040806777e-09	8.406359174699107e-09	1.4722674431596388e-07	6.995810779350971e-10	2.7785357538001254e-10	1.8029444401031573e-10	1.1593640825300891e-08	7.990931625863584e-41	4.124106064348403e-21	8.261136049493627e-07
609.0.	2.006388984553153e-06	5.039640866697048e-40	6.692095032964108e-09	5.671943000176715e-07	8.994980875539746e-08	3.2248039498118844e-11	1.00831514171898e-11	2.799881270568915e-12	5.0161541891943165e-12	1.199181906850969e-13	2.292932535594378e-09	7.535239259235997e-12	2.054219379902256e-13	7.576574935663084e-14	4.40182271750838e-14	1.0707217777568501e-13	3.282131296810599e-14	1.687974314481318e-11	4.213079905590951e-69	1.37732019808844e-09	1.474577966957083e-70	5.663616536483645e-11	6.355477991754008e-10	6.355477991754006e-10	8.697799720102258e-09	8.17266034911876e-09	1.469337614623383e-07	7.337238120648234e-10	2.9295156263021383e-10	1.9018772126080792e-10	1.1827339650881239e-08	3.5895088242428166e-42	1.0913233409258308e-21	8.261136049493627e-07
616.0.	2.005737907273832e-06	2.0853539622403398e-41	6.057068217154581e-09	5.678293268334818e-07	8.99492592135309e-08	3.260175758292877e-11	1.030626434342232e-11	2.79390156189298e-12	4.9955407265513384e-12	1.163336405843876e-13	2.282441904255395e-09	7.376969594819408e-12	2.021745739804147e-13	7.642395922469103e-14	4.332225401862073e-14	1.051704876882704e-13	3.225483022206423e-14	1.704735065946215e-11	1.7271274498529329e-69	1.2851266560078941e-09	6.044946074486293e-71	5.4340413941951014e-11	6.378701437696051e-10	6.378701437696049e-10	8.789989677632707e-09	7.942717053040215e-09	1.466419809056463e-07	7.692668305995987e-10	3.087782550053922e-10	2.005107450851436e-10	1.205728294695978e-08	1.514501820086689e-43	2.8184865556629533e-22	8.261136049493627e-07
623.0.	2.005146497194917e-06	8.11101785212092e-43	5.482469551011361e-09	5.684039254996249e-07	8.994871839086784e-08	3.2947777254297974e-11	1.053171487509455e-11	2.786682394264848e-12	4.972801466502666e-12	1.1288595649405771e-13	2.2715121816642563e-09	7.2217625119968815e-12	1.9895919051764722e-13	7.707153205033259e-14	4.263314171797293e-14	1.032930501903198e-13	3.169582932586812e-14	1.721169878770693e-11	7.705436189051946e-70	1.195277996490669e-09	2.6969026661686387e-71	5.214301385214074e-11	6.400975022870922e-10	6.400975022870921e-10	8.879834889465841e-09	7.716734697979201e-09	1.463515265309361e-07	8.062489886890465e-10	3.253635696724276e-10	2.1127611954803733e-10	1.22832653020208e-08	6.00042981200961e-45	7.107074478673563e-23	8.261136049493627e-07
630.0.	2.004608943437208e-06	2.970355195048278e-44	4.962518809355782e-09	5.689238762412806e-07	8.994818620074806e-08	3.328608205861551e-11	1.0759454967286418e-11	2.778272058501928e-12	4.948039245938982e-12	1.0957118228542411e-13	2.260130860605346e-09	7.069575953926892e-12	1.957759362498745e-13	7.770859576577375e-14	4.195092131684542e-14	1.01439879542596e-13	3.114430976009977e-14	1.737283322115251e-11	3.711249457379924e-70	1.108007230813326e-09	1.2989373100831927e-71	5.003977802333973e-11	6.422339106722197e-10	6.422339106722197e-10	8.967102340368971e-09	7.494910991227437e-09	1.4606251627836498e-07	8.447067414637703e-10	3.4273820856880744e-10	2.2249630617350179e-10	1.2505089008772562e-08	2.237646265720261e-46	1.75050246233922e-23	8.261136049493627e-07
637.0.	2.0041199926810036e-06	1.0244872355629859e-45	4.491994053724364e-09	5.693944009969123e-07	8.99476625560297e-08	3.361665849549461e-11	1.098943608220067e-11	2.768718505835743e-12	4.921355250336694e-12	1.063853213851e-13	2.2482856601956994e-09	6.920367874285001e-12	1.92625017325518e-13	7.833527618413974e-14	4.127563619452949e-14	9.96110107719037e-14	3.060027631657691e-14	1.7530799587537247e-11	1.915716610893121e-70	1.0235396912374041e-09	6.705008138127067e-72	4.802669310275254e-11	6.442832331410756e-10	6.442832331410755e-10	9.051566694083994e-09	7.277435243592377e-09	1.457750622324752e-07	8.846735034291797e-10	3.609336013462895e-10	2.341835402167642e-10	1.272256475640762e-08	7.850863505540296e-48	4.21330725938132e-24	8.261136049493627e-07
644.0.	2.003674894346067e-06	3.334210344181956e-47	4.066176741332838e-09	5.698202183093034e-07	8.994714736893746e-08	3.3939496358110076e-11	1.122160923833074e-11	2.758069260646342e-12	4.892848863713959e-12	1.0332432931123061e-13	2.2359646192545714e-09	6.77409622408408e-12	1.8950669485143693e-13	7.895169747265905e-14	4.060734152644006e-14	9.780649860833043e-14	3.0063738693286004e-14	1.768564347545255e-11	1.0528591197986481e-70	9.420893773645694e-10	3.6850069192958956e-72	4.609991254315891e-11	6.462491693324815e-10	6.462491693324814e-10	9.133013946964757e-09	7.064487610497599e-09	1.454892707206862e-07	9.261789556507144e-10	3.7998183431428275e-10	2.463497372699775e-10	1.2935512389502399e-08	2.59852649453379e-49	9.914579893180239e-25	8.261136049493627e-07
651.0.	2.003269351357166e-06	1.024176243494693e-48	3.680802404577777e-09	5.702055926460582e-07	8.9946640550919e-08	3.425458903785266e-11	1.145592506008195e-11	2.746371341517253e-12	4.86261753774427e-12	1.003841104223122e-13	2.2231561993978973e-09	6.630718938134013e-12	1.864212816606428e-13	7.955798258463479e-14	3.994610359624206e-14	9.602641607681123e-14	2.953471098718774e-14	1.783741045653817e-11	6.124214632881667e-71	8.638553767982087e-10	2.1434751215089469e-72	4.425574994805223e-11	6.48135261172687e-10	6.481352611726868e-10	9.211245007312226e-09	6.8562382710951034e-09	1.452052424198762e-07	9.692483075984526e-10	3.9991556435355865e-10	2.59006390145566e-10	1.314376172890489e-08	8.109082510797516e-51	2.282045700940336e-25	8.261136049493627e-07
658.0.	2.002899475899924e-06	2.9756122067962217e-50	3.332016304966515e-09	5.705543787456696e-07	8.994614201251082e-08	3.456193379382146e-11	1.16923338276902e-11	2.733671190003526e-12	4.830756678506978e-12	9.75605182780239e-14	2.2098493976808904e-09	6.490193922066425e-12	1.8336913846547062e-13	8.015425365165592e-14	3.92919989759298e-14	9.427085278615087e-14	2.901321110061949e-14	1.7986146104675738e-11	3.750001595393158e-71	7.89018426533556e-10	1.312500558387827e-72	4.2490672666942984e-11	6.499448994645472e-10	6.499448994645471e-10	9.286079133984737e-09	6.652846553517728e-09	1.449230724700116e-07	1.0139015234985901e-09	4.2076791694608276e-10	2.7216445621443624e-10	1.334715344648227e-08	2.393138625891266e-52	5.1403335530785886e-26	8.261136049493627e-07
665.0.	2.002561749640621e-06	8.178580373022946e-52	3.016333534501637e-09	5.708700615161344e-07	8.994565166321524e-08	3.486153198768727e-11	1.1930785527286429e-11	2.720014606556548e-12	4.797359549468086e-12	9.484935911496304e-14	2.19603386833359e-09	6.35247904070143e-12	1.803506694525039e-13	8.074063233731602e-14	3.864511358605886e-14	9.253991294798549e-14	2.849926007412461e-14	1.813189601178563e-11	2.405450308301893e-71	7.177376887202966e-10	8.419076079058051e-73	4.0801295632358506e-11	6.516813302116175e-10	6.516813302116174e-10	9.357357160638834e-09	6.4544600181713975e-09	1.446428505938658e-07	1.0601525262097172e-09	4.4257236770702806e-10	2.858342356546268e-10	1.3545539981828592e-08	6.674069622924203e-54	1.1336991025140519e-26	8.261136049493627e-07
672.0.	2.0022529879434995e-06	2.131589859330134e-53	2.730603097768568e-09	5.711557919528676e-07	8.99451694113903e-08	3.515338928443674e-11	1.217122990095685e-11	2.705446693095272e-12	4.762517189388328e-12	9.224639802789978e-14	2.18170005281363e-09	6.217532108411097e-12	1.773663173591067e-13	8.131724015349897e-14	3.800554164476557e-14	9.083371314914299e-14	2.799288135605899e-14	1.827470579989845e-11	1.6092730001453608e-71	6.501478195244901e-10	5.632455500509716e-73	3.918437543027712e-11	6.533476606872403e-10	6.533476606872402e-10	9.424944426873553e-09	6.261213514972526e-09	1.443646612219469e-07	1.108008394942222e-09	4.653626071131683e-10	3.000252413864748e-10	1.373878648502747e-08	1.764838004769921e-55	2.4494903599301685e-27	8.261136049493627e-07
679.0.	2.001970307671369e-06	5.268677697769748e-55	2.4719755605773163e-09	5.714144194900586e-07	8.994469516415348e-08	3.543751581946149e-11	1.2413616496651548e-11	2.6900118017546322e-12	4.726318343951095e-12	8.97473675172337e-14	2.1668393170432634e-09	6.0853108820324595e-12	1.744165580599832e-13	8.1884198740084e-14	3.737338451173405e-14	8.915237989457153e-14	2.7494100017575703e-14	1.8414621129226378e-11	1.118403026075263e-71	5.863564121041601e-10	3.914410591264083e-73	3.763680459594605e-11	6.549468652583492e-10	6.549468652583491e-10	9.488733335263379e-09	6.0732282344084776e-09	1.440885836218227e-07	1.157468576306574e-09	4.891723884985691e-10	3.147460618275124e-10	1.3926771765591521e-08	4.4208485629725657e-57	5.187522350340726e-28	8.261136049493627e-07
686.0.	2.0017110982008807e-06	1.238199185394517e-56	2.237873897071348e-09	5.716485211535644e-07	8.994422882730082e-08	3.571392633239865e-11	1.265789471779454e-11	2.6737534893790223e-12	4.688849409990232e-12	8.734797811704714e-14	2.1514440943138193e-09	5.955773056797203e-12	1.715018946858674e-13	8.244163010872024e-14	3.674874943186615e-14	8.749604693437989e-14	2.700294192050173e-14	1.8551687702004428e-11	8.045145645514918e-72	5.264418935972767e-10	2.815800975930696e-73	3.6155606127245954e-11	6.564817909733857e-10	6.564817909733856e-10	9.548645454380863e-09	5.890610776074433e-09	1.438146920310992e-07	1.208524131061407e-09	5.140353598288033e-10	3.300042179841796e-10	1.410938922392556e-08	1.052927883536929e-58	1.077441718309974e-28	8.261136049493627e-07
693.0.	2.001472995323849e-06	2.7668339507691343e-58	2.0259672076515283e-09	5.718604278429842e-07	8.994377030524248e-08	3.598264026807358e-11	1.29040138724486e-11	2.6567144773614198e-12	4.650194391277558e-12	8.504393085379963e-14	2.135508031943502e-09	5.8288762656701515e-12	1.6862285129658842e-13	8.298965685114552e-14	3.613174818339958e-14	8.586485238827563e-14	2.651943284539568e-14	1.8685951261911258e-11	5.9705902941867e-72	4.704519509562388e-10	2.089706602965699e-73	3.473792820798101e-11	6.579551629233811e-10	6.579551629233811e-10	9.604633092974637e-09	5.7134522615645795e-09	1.4354305579336837e-07	1.261157041203036e-09	5.399848802601045e-10	3.458060167945899e-10	1.4286547738435421e-08	2.381764814081727e-60	2.195946449729395e-29	8.261136049493627e-07
700.0.	2.00125385774098e-06	5.897590692048715e-60	1.8341470156414882e-09	5.720522480349943e-07	8.994331950095607e-08	3.624368184485957e-11	1.31519232218879e-11	2.6389366164589782e-12	4.610434864904402e-12	8.283093130444233e-14	2.119026139381936e-09	5.704578082420013e-12	1.6577996613710304e-13	8.352840231238433e-14	3.552249563652711e-14	8.425893568355213e-14	2.6043597587598972e-14	1.88174575889184e-11	4.557892438939143e-72	4.1840255108314225e-10	1.59526235362897e-73	3.3381039133690744e-11	6.59369589384947e-10	6.593695893849468e-10	9.656680279848182e-09	5.541827521034231e-09	1.432737394965008e-07	1.315339603492862e-09	5.670538230243247e-10	3.6215640302914813e-10	1.445817247896577e-08	5.1395327512574805e-62	4.394372541306048e-30	8.261136049493627e-07
