time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
79.0.2.0	16.475077273341096	0.132422380930444	925.7249841292347	1041.462737298236	1157.8666326653517	1260.3887125286515	1330.4293166909858	1.24997e-07	3.747331634968917	-9.714529966791007e-31	0.12526761033167502	26.570859589135086	0.154240410864944	9.677126633660082	0.055726830665008005	0.000940410730183	0.0009552822038060001	0.000970451928711	0.0009859212483500001	0.001001691115303	59.194483344548644	9.461741894537584	0.023298885558025003	0.015968661045931	0.064353208095449	14.054069102950324
81.0.6.0	17.279117586353003	0.129817802272053	889.6097261235362	1001.8453217563681	1117.5197775505446	1224.0266843976353	1304.2598005423079	1.24997e-07	3.749155463993427	-8.589740958324422e-31	0.12476080862371601	26.570231955935313	0.15486804406472301	9.782608553214127	0.056334256578638005	0.000904124138979	0.000918245198053	0.0009326592154110001	0.000947368332143	0.000962374385192	59.93100220681593	9.098512262264423	0.022848609931272003	0.015820253057293	0.06363486439429	13.56727061287107
84.0.	18.04319419394636	0.126896933339902	855.118018281802	963.5077114906181	1077.582799206287	1186.55129479544	1274.9128344506782	1.24997e-07	3.750787269458373	-7.4501003135037925e-31	0.12430370604507	26.56964399304125	0.155456006958789	9.874427445577709	0.056863002646765005	0.0008697164066320001	0.0008831043284500001	0.000896778308815	0.0009107411004740001	0.0009249952233750001	60.62379387002543	8.754292724508558	0.022449381234616	0.015687152583584	0.06299249067835501	13.111129881868978
86.0.39999999999999.0	18.76567232448356	0.12372784668422501	822.2492340077861	926.5511074642228	1038.3276117839189	1148.4533031368421	1243.072311150088	1.24997e-07	3.752244987441201	-6.129716304956315e-31	0.123892468657341	26.56909202044455	0.15600797955547602	9.953433042688731	0.057317962137976006	0.00083713593952	0.0008498111836170001	0.0008627643777540001	0.0008759987336950001	0.0008895172889490001	61.27498905152824	8.428527240558592	0.022095608990868	0.015568004126881	0.06241893078370601	12.683898470582
88.0.8.0	19.44550853302404	0.12037182943617401	790.9880169100227	891.0444511311721	999.9708652101183	1110.150459060246	1209.3539499888072	1.24997e-07	3.753544684438941	-5.089956121565577e-31	0.12352353520310701	26.568572699906674	0.156527300093344	10.020445737563138	0.05770385936884	0.0008063249842280001	0.00081831034284	0.000830564659955	0.0008430914814610001	0.0008558942268750001	61.886660564121215	8.120604815633387	0.021782422835668003	0.015461579991956001	0.061907777530325	12.28392362512531
91.0.2.0	20.082179933250032	0.11688333997731101	761.3074432546198	857.0300750144843	962.681595820395	1071.9939157885872	1174.3048625818872	1.24997e-07	3.754700790332298	-4.287253884933338e-31	0.123193599477632	26.56808300044431	0.15701699955570803	10.076254531910813	0.058025237885219	0.000777221435909	0.0007885413408300001	0.0008001205953580001	0.000811962977681	0.000824072178641	62.46081668426399	7.829876498950612	0.021505562796044	0.015366766598302	0.06145328079572201	11.909643222702151
93.0.6.0	20.67561539966135	0.11331016941211501	733.1716439050816	824.5285368344432	926.5881608479156	1034.2748963163822	1138.4051758457367	1.24997e-07	3.755726297735452	-3.8189816395889163e-31	0.122899593211005	26.5676201679228	0.15747983207722901	10.121615711249934	0.058286452832929006	0.0007497603082510001	0.000760440267646	0.000771369566154	0.0007825521316100001	0.00079399183616	62.99939648242429	7.555669174603523	0.021261288410309002	0.015282552378539002	0.06105026826469401	11.559580960030651
96.0.	21.22613021382048	0.10969375044537001	706.5379704144851	793.5427316404133	891.7844420733804	997.2313248075297	1102.0711357808166	1.24997e-07	3.756632933130076	-3.4359504149445294e-31	0.12263866966105501	26.567181698185983	0.157918301814055	10.157252107205675	0.058491666709725006	0.0007238749224840001	0.000733941065598	0.0007442463100650001	0.0007547946666150001	0.0007655901158500001	63.50426674951674	7.297296690914239	0.02104630314273	0.015208017082828	0.06069407698331	11.232341775474746
98.0.39999999999999.0	21.7343651460638	0.106069566073309	681.3587777100048	764.0613715913954	858.3353352947506	961.054220869432	1065.6592138975848	1.24997e-07	3.757431304234032	-3.8888844141473933e-31	0.12240818803886201	26.566765313240452	0.15833468675960202	10.183852830714759	0.058644847829034	0.000699497863422	0.000708976574736	0.000718684062359	0.0007286243663590001	0.00073880151717	63.977220215092366	7.054068783803665	0.020857691269207	0.015142322325525	0.060380494132371	10.926607496037809
100.0.8.0	22.201230573455707	0.102467619639969	657.5828850859664	736.0619162800343	826.2815626840171	925.8937220457656	1029.470830031767	1.24997e-07	3.7581310272878623	-3.7641656205971483e-31	0.12220569883190802	26.566368940086107	0.15873105991396103	10.202073379912157	0.05874977094131201	0.0006765617425370001	0.0006854793700050001	0.000694615473	0.00070397407829	0.0007135592193020001	64.41997480453244	6.8252981743692605	0.020692864975011	0.015084703226839	0.06010570567837901	10.64113270058406
