time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
960.0.	0.51183089994673	2.195490718766436	1.125861530397832	93.72908417899949	2.324267983163138	0.047027462645801	0	9.616255769656096	0.8771235397996301	9.12287646020036	10.24604671008354	978.6832780546712	2.1705055852072	103.89257586715675	0.007044508023190001	0	87.53952574362738	0.043921961076569004	0	0	10.012812937322932	0.328939074083169	0.6438620624022211	1084.602934651059	4.246623957576987	256.4022010575563	21.732511392503962
1000.0.	0.347362714158284	2.143538584136192	1.123525625307649	94.0790856705824	2.309089232906135	0.045603661327924004	0	9.743651699681319	0.8877531588217431	9.112246841178248	10.356700226847842	988.7659512340456	2.146303267276162	103.55934021622379	0.006881218947593	0	87.45460395536867	0.042392550501666	0	0	6.86526847677752	0.32348880590725204	0.6397148153528891	1088.2579437526265	3.023856341441578	262.07191020419043	15.816459085148406
1040.0.	0.236676822848349	2.107319094225146	1.121808145623375	94.32758455068887	2.2985507831317378	0.044620779738322	0	9.835820999158857	0.8954282558712111	9.104571744128783	10.436517907219876	995.9022404418967	2.129426569710951	103.32247479636872	0.006769090059504001	0	87.39271520217228	0.041340320890818	0	0	4.711298139100939	0.31971955589632	0.636822598655376	1090.7662389970642	2.172785494381274	266.16895945950745	11.541465232616591
1080.0.	0.16185287114011201	2.081900324544226	1.1205559352125851	94.50426250089	2.291213619268981	0.043936477511721	0	9.902385711741841	0.900963240566869	9.099036759433124	10.494040835762656	1000.9480619862991	2.117609676083604	103.1538958315507	0.0066915707651100005	0	87.34774017633418	0.040609311813176	0	0	3.238020770468872	0.317100094225152	0.634804070924156	1092.4876347909192	1.576191559613125	269.1181373903355	8.463916886377907
1120.0.	0.111113002931781	2.063976282007234	1.119648090704728	94.63000000758122	2.286094673890875	0.043457132528416	0	9.950400312336525	0.9049516028661581	9.095048397133832	10.535470403410025	1004.513660490908	2.109310860468601	103.03381046811339	0.006637717871967001	0	87.31512082318982	0.040097912924856004	0	0	2.230680792002417	0.315273212117449	0.633394328128936	1093.6690904788272	1.155840608759019	271.23540605942634	6.254123531253608
1160.0.	0.07662927139120501	2.051293849206969	1.118992451262446	94.71954581868745	2.282517682233927	0.043119879677697	0	9.985003058715552	0.9078237520563981	9.09217624794359	10.565294270134434	1007.0324764909655	2.103469952132453	102.94821644536803	0.006600174018078	0	87.2914974181382	0.039738359587933	0	0	1.542088948961354	0.31399575992746204	0.6324091357369931	1094.4800602645896	0.8585813908833341	272.7526302109485	4.670256256880025
1200.0.	0.053157153805734006	2.04229819141271	1.11852022790857	94.78334788910067	2.280015087456479	0.042881846711333	0	10.009922407792958	0.9098910331363991	9.090108966863587	10.586754271162551	1008.8116093162349	2.099352278113822	102.8871812446381	0.006573932077914	0	87.2744087916542	0.039484659062179	0	0	1.071464354876842	0.313100746630047	0.6317202316883751	1095.0368023362748	0.6478177636964001	273.8384653323558	3.536446727641006
1240.0.	0.037162873218206	2.035906377044631	1.118180757527245	94.8288227439738	2.278262442815541	0.042713458312972005	0	10.027857469975851	0.91137833119412	9.088621668805866	10.602189859778283	1010.0682949974181	2.096445860082545	102.84364580077532	0.006555554106226	0	87.2620590935041	0.039305186627592005	0	0	0.7498488634739141	0.31247273970446604	0.631238241577004	1095.4190759271366	0.49810177336584005	274.61486507435967	2.725528507162031
1280.0.	0.026255704045354003	2.031359019467339	1.117937053254095	94.86124265668454	2.277033999691419	0.042594139359787	0	10.040759078821178	0.912447924735103	9.087552075264881	10.613288105580013	1010.9560470770626	2.094392446905531	102.81258653991159	0.006542664335785001	0	87.253141459302	0.039177988204634	0	0	0.530080729442701	0.312031567684853	0.630900839298684	1095.681601955272	0.391608926722449	275.1696577264192	2.145910111187781
1320.0.	0.018813592646857002	2.028120978913592	1.117762272495562	94.88435938775744	2.276172365407011	0.042509487744392005	0	10.05003559123679	0.9132168313633771	9.08678316863661	10.621264946735979	1011.5832832687602	2.092940603661644	102.79042514578586	0.0065336132877350005	0	87.24670673311684	0.039087716477435	0	0	0.379915650287022	0.31172135480942303	0.6306645305601091	1095.8619261126132	0.31578850520377	275.56591888949595	1.731801468669778
