time	cam_RR_0_0	cam_RR_0_rbp	cam_RR_0_tbp	cam_RR_A_0	cam_RR_A_rbp	cam_RR_A_tbp	cam_RR_B_0	cam_RR_B_rbp	cam_RR_B_tbp	cam_RR_C_0	cam_RR_C_rbp	cam_RR_C_tbp	cam_RR_D_0	cam_RR_D_rbp	cam_RR_D_tbp	cam_RR_AB_0	cam_RR_AB_rbp	cam_RR_AB_tbp	cam_RR_AC_0	cam_RR_AC_rbp	cam_RR_AC_tbp	cam_RR_AD_0	cam_RR_AD_rbp	cam_RR_AD_tbp	cam_RR_BC_0	cam_RR_BC_rbp	cam_RR_BC_tbp	cam_RR_BD_0	cam_RR_BD_rbp	cam_RR_BD_tbp	cam_RR_CD_0	cam_RR_CD_rbp	cam_RR_CD_tbp	cam_RR_ABC_0	cam_RR_ABC_rbp	cam_RR_ABC_tbp	cam_RR_ABD_0	cam_RR_ABD_rbp	cam_RR_ABD_tbp	cam_RR_ACD_0	cam_RR_ACD_rbp	cam_RR_ACD_tbp	cam_RR_BCD_0	cam_RR_BCD_rbp	cam_RR_BCD_tbp	cam_RR_ABCD_0	cam_RR_ABCD_rbp	cam_RR_ABCD_tbp	cam_RT_0_0	cam_RT_0_rbp	cam_RT_0_tbp	cam_RT_A_0	cam_RT_A_rbp	cam_RT_A_tbp	cam_RT_B_0	cam_RT_B_rbp	cam_RT_B_tbp	cam_RT_C_0	cam_RT_C_rbp	cam_RT_C_tbp	cam_RT_D_0	cam_RT_D_rbp	cam_RT_D_tbp	cam_RT_AB_0	cam_RT_AB_rbp	cam_RT_AB_tbp	cam_RT_AC_0	cam_RT_AC_rbp	cam_RT_AC_tbp	cam_RT_AD_0	cam_RT_AD_rbp	cam_RT_AD_tbp	cam_RT_BC_0	cam_RT_BC_rbp	cam_RT_BC_tbp	cam_RT_BD_0	cam_RT_BD_rbp	cam_RT_BD_tbp	cam_RT_CD_0	cam_RT_CD_rbp	cam_RT_CD_tbp	cam_RT_ABC_0	cam_RT_ABC_rbp	cam_RT_ABC_tbp	cam_RT_ABD_0	cam_RT_ABD_rbp	cam_RT_ABD_tbp	cam_RT_ACD_0	cam_RT_ACD_rbp	cam_RT_ACD_tbp	cam_RT_BCD_0	cam_RT_BCD_rbp	cam_RT_BCD_tbp	cam_RT_ABCD_0	cam_RT_ABCD_rbp	cam_RT_ABCD_tbp	cam_TR_0_0	cam_TR_0_rbp	cam_TR_0_tbp	cam_TR_A_0	cam_TR_A_rbp	cam_TR_A_tbp	cam_TR_B_0	cam_TR_B_rbp	cam_TR_B_tbp	cam_TR_C_0	cam_TR_C_rbp	cam_TR_C_tbp	cam_TR_D_0	cam_TR_D_rbp	cam_TR_D_tbp	cam_TR_AB_0	cam_TR_AB_rbp	cam_TR_AB_tbp	cam_TR_AC_0	cam_TR_AC_rbp	cam_TR_AC_tbp	cam_TR_AD_0	cam_TR_AD_rbp	cam_TR_AD_tbp	cam_TR_BC_0	cam_TR_BC_rbp	cam_TR_BC_tbp	cam_TR_BD_0	cam_TR_BD_rbp	cam_TR_BD_tbp	cam_TR_CD_0	cam_TR_CD_rbp	cam_TR_CD_tbp	cam_TR_ABC_0	cam_TR_ABC_rbp	cam_TR_ABC_tbp	cam_TR_ABD_0	cam_TR_ABD_rbp	cam_TR_ABD_tbp	cam_TR_ACD_0	cam_TR_ACD_rbp	cam_TR_ACD_tbp	cam_TR_BCD_0	cam_TR_BCD_rbp	cam_TR_BCD_tbp	cam_TR_ABCD_0	cam_TR_ABCD_rbp	cam_TR_ABCD_tbp	cam_TT_0_0	cam_TT_0_rbp	cam_TT_0_tbp	cam_TT_A_0	cam_TT_A_rbp	cam_TT_A_tbp	cam_TT_B_0	cam_TT_B_rbp	cam_TT_B_tbp	cam_TT_C_0	cam_TT_C_rbp	cam_TT_C_tbp	cam_TT_D_0	cam_TT_D_rbp	cam_TT_D_tbp	cam_TT_AB_0	cam_TT_AB_rbp	cam_TT_AB_tbp	cam_TT_AC_0	cam_TT_AC_rbp	cam_TT_AC_tbp	cam_TT_AD_0	cam_TT_AD_rbp	cam_TT_AD_tbp	cam_TT_BC_0	cam_TT_BC_rbp	cam_TT_BC_tbp	cam_TT_BD_0	cam_TT_BD_rbp	cam_TT_BD_tbp	cam_TT_CD_0	cam_TT_CD_rbp	cam_TT_CD_tbp	cam_TT_ABC_0	cam_TT_ABC_rbp	cam_TT_ABC_tbp	cam_TT_ABD_0	cam_TT_ABD_rbp	cam_TT_ABD_tbp	cam_TT_ACD_0	cam_TT_ACD_rbp	cam_TT_ACD_tbp	cam_TT_BCD_0	cam_TT_BCD_rbp	cam_TT_BCD_tbp	cam_TT_ABCD_0	cam_TT_ABCD_rbp	cam_TT_ABCD_tbp	rbp	tbp	alues[kon_DR	alues[kon_BR	alues[koff_tbp_RR	alues[k_T2R_N2	alues[k_T2R_N1	alues[koff_AT	alues[koff_tbp_TR	alues[kon_BT	alues[koff_tbp_TT	alues[koff_DR	alues[k_R2T_C1	alues[k_R2T_C2	alues[koff_rbp_RT	alues[koff_DT	alues[kon_DT	alues[koff_rbp_RR	alues[k_T2R_C	alues[koff_tbp_RT	alues[koff_CT	alues[koff_BT	alues[k_T2R_C1	alues[k_T2R_C2	alues[koff_AR	alues[koff_CR	alues[koff_BR	alues[KAR	alues[koff_rbp_TR	alues[k_R2T_N1	alues[KCR	alues[KBR	alues[k_T2R_N	alues[k_R2T_N2	alues[KDR	alues[koff_rbp_TT	alues[cam_tbp_tot	alues[ybarN_0	alues[ybar_rbp	alues[cam_tot	alues[ybar_tot	alues[cam_tbp_bound_fraction	alues[ybar_tbp	alues[cam_0_tot	alues[ybarN_tot	alues[cam_0_bound_fraction	alues[ybar_0	alues[cam_rbp_bound_fraction	alues[ybarC_0	alues[ybarN_rbp	alues[ybarC_rbp	alues[ybarN_tbp	alues[ybarC_tbp	alues[ybarC_tot	alues[cam_rbp_tot	nnamed: 24
0.8	4.8277500000000004e-15	5.01754e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11788e-11	1.61306e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56025e-09	4.82256e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29694e-05	5.20533e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013597200000000002	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2972e-05	0	0.696122	0	0.30387800000000004	0	0	0	-nan(ind)	-nan(ind)	0	1.0028e-05	
0.82	4.83146e-15	5.14837e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11289e-11	1.61173e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56567e-09	4.84291e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29533e-05	5.20107e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135956	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2956e-05	0	0.695635	0	0.304365	0	0	0	-nan(ind)	-nan(ind)	0	1.0043999999999999e-05	
0.84	4.83492e-15	5.27926e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10825e-11	1.6105e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5707199999999996e-09	4.86185e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29383e-05	5.197100000000001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135941	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2941e-05	0	0.695181	0	0.304819	0	0	0	-nan(ind)	-nan(ind)	0	1.0059e-05	
0.86	4.83816e-15	5.41021e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10393e-11	1.60936e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5754199999999998e-09	4.87949e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29244e-05	5.19341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013592700000000002	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2927e-05	0	0.694759	0	0.305241	0	0	0	-nan(ind)	-nan(ind)	0	1.0073e-05	
0.88	4.84118e-15	5.54123e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.099899999999999e-11	1.60829e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5797900000000002e-09	4.8959e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29114e-05	5.18997e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135914	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2914099999999998e-05	0	0.694365	0	0.305635	0	0	0	-nan(ind)	-nan(ind)	0	1.0085900000000001e-05	
0.9	4.844019999999999e-15	5.6723e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09615e-11	1.6073000000000002e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5838600000000002e-09	4.911180000000001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28993e-05	5.1867700000000005e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135902	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2902e-05	0	0.693999	0	0.306001	0	0	0	-nan(ind)	-nan(ind)	0	1.0097999999999999e-05	
0.92	4.84667e-15	5.80342e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09267e-11	1.60638e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5876500000000003e-09	4.9254e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28881e-05	5.1838e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135891	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.28907e-05	0	0.693658	0	0.306342	0	0	0	-nan(ind)	-nan(ind)	0	1.01093e-05	
0.94	4.84915e-15	5.93458e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08942e-11	1.60552e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5911799999999997e-09	4.938640000000001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2877600000000003e-05	5.18102e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013588	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2880300000000002e-05	0	0.693341	0	0.306659	0	0	0	-nan(ind)	-nan(ind)	0	1.01197e-05	
0.96	4.85147e-15	6.06579e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.086399999999998e-11	1.60472e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59447e-09	4.95097e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28678e-05	5.17845e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135871	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.28705e-05	0	0.693046	0	0.306954	0	0	0	-nan(ind)	-nan(ind)	0	1.01295e-05	
0.98	4.8536499999999995e-15	6.19704e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08359e-11	1.60398e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5975300000000002e-09	4.96244e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2858800000000002e-05	5.17604e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135861	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2861399999999998e-05	0	0.692771	0	0.307229	0	0	0	-nan(ind)	-nan(ind)	0	1.01386e-05	
1.0	4.85569e-15	6.32832e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08097e-11	1.60328e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6003699999999998e-09	4.9731199999999996e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28503e-05	5.173809999999999e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135853	0	10000000.0	1000000000.0	0.1	670414	144.139	91920	100000000.0	1000000000.0	100000000.0	0.197871	10000	10000	60000	624.2	10000000.0	0.005	1.16055	100000000.0	624.2	91920	3661.04	11549000.0	19.7628	0.197871	19.7628	1.97628e-08	7	10000	1.9787099999999996e-08	1.97628e-08	0.0309899	10000	1.9787099999999996e-08	60000	0	0	0	3.3e-05	0	0	-nan(ind)	2.2853000000000003e-05	0	0.692515	0	0.307485	0	0	0	-nan(ind)	-nan(ind)	0	1.0147000000000001e-05	
