time	cis-Aconitate	car_mat	Xylulose5P	Unbranched alpha(1,4)polymer	UREA	UDP-galactose1phosphate uridylyl transferase	UDP-Glucose	UDP glucose4epimerase	UDP Glucose Phosphorylase	UDP	Triokinase	Triglyceride	Trehalose	Trehalase	Transketolase	Transaldolase	Thiolase	TPP	Sucrose	Sucrase	Succinate dehydrogenase	Succinate	Sedoheptulase7P	S CoA synthase	S CoA	Ribose5P	QH2	Q	Pyruvate	Pi{default}	Pi{mitochondria}	Phosphopentose isomerase	Phosphohexo isomerase	Phosphogluco mutase	PYRUVATE KINASE	PYRUVATE DEHYDROGENASE	PYRUVATE CARBOXYLASE	PPi{default}	PPi{mitochondria}	PHOSPHO TRIOSE ISOMERASE	PGA MUTASE	PGA KINASE	PEP CARBOXYKINASE	PEP	Ornithine	OXALOACETATE	OAA	NAPDH	NADPH	NADP+	NADH{default}	NADH{mitochondria}	NADH_2	NAD+{default}	NAD+{mitochondria}	Mg2+{default}	Mg2+{mitochondria}	Malate dehydrogenase	Malate	Limit Dextrin	Lactose	Lactonase	Lactate	LIPOATE	Isocitrate dehydrogenase	Isocitrate	Hexokinase	HMGCoA	HMG-CoA Synthase	HCO3-+ NH4+	H2O{default}	H2O{mitochondria}	H20	H+{default}	H+{mitochondria}	Glygogen Phosphorylase	Glycosyl-4,6-Transferase	Glycosyl transferase	Glycogen phosphorylase	Glycogen Synthase	Glycogen Primer	Glycogen	Glycerol3P	Glyceraldehyde	Glutamine{mitochondria}	Glutamine{default}	Glutaminase	Glutamate{mitochondria}	Glutamate{default}	Glucose	Galactose1P	Galactose	Galactokinase	GTP	GDP{default}	GDP{mitochondria}	GA3P	G6PDehydrogenase	G6P	G3P DEHYDROGENASE	G1P	G-6-P Phosphatase	Fumarate	Fumarase	Fructose	Fructokinase	FeS{mitochondria}	FeS{mit_inner_membrane}	FMN	FADH2	FAD	FA	F6P	F1P	F1,6P	F1,6BISPHOSPHATASE	Erythrose4P	Epimerase	Enoyl-CoA hydratase	ENOLASE	DHAP	D-Ribulose5P	D-Beta-Hydroxybutyrate	D Betahydroxybutyrate dehydrogenase	Cyb	Cya-a3	CyC2	CyC	CoA-SH{default}	CoA-SH{mitochondria}	Co-Ash	Citrullyl AMP intermediate	Citrulline	Citrate Synthase	Citrate	Carnitine_cyt	Carbamoyl phosphate synthetase I	Carbamoyl phosphate	CO2{default}	CO2{mitochondria}	CAC	C8Acyl-CoA	C8 L-3-hydroxyacyl-CoA	C8 Ketoacyl-CoA	C8 2-trans-enoyl-CoA	C6Acyl-CoA	C6 L-3-hydroxyacyl-CoA	C6 Ketoacyl-CoA	C6 2-trans-enoyl-CoA	C4Acyl-CoA	C4 L-3-hydroxyacyl-CoA	C4 Ketoacyl-CoA	C4 2-trans-enoyl-CoA	C22car_ims{IMS}	C22car_ims{mitochondria}	C22Acyl-CoA	C22 L-3-hydroxyacyl-CoA	C22 Ketoacyl-CoA	C22 AcylCoA_cyt	C22 2-trans-enoyl-CoA	C20car_ims{IMS}	C20car_ims{mitochondria}	C20Acyl-CoA	C20 L-3-hydroxyacyl-CoA	C20 Ketoacyl-CoA	C20 AcylCoA_cyt	C20 2-trans-enoyl-CoA	C18car_ims{IMS}	C18car_ims{mitochondria}	C18Acyl-CoA	C18 L-3-hydroxyacyl-CoA	C18 Ketoacyl-CoA	C18 AcylCoA_cyt	C18 2-trans-enoyl-CoA	C16car_ims{IMS}	C16car_ims{mitochondria}	C16Acyl-CoA	C16 L-3-hydroxyacyl-CoA	C16 Ketoacyl-CoA	C16 AcylCoA_cyt	C16 2-trans-enoyl-CoA	C14car_ims{IMS}	C14car_ims{mitochondria}	C14Acyl-CoA	C14 L-3-hydroxyacyl-CoA	C14 Ketoacyl-CoA	C14 AcylCoA_cyt	C14 2-trans-enoyl-CoA	C12Acyl-CoA	C12 L-3-hydroxyacyl-CoA	C12 Ketoacyl-CoA	C12 2-trans-enoyl-CoA	C10Acyl-CoA	C10 L-3-hydroxyacyl-CoA	C10 Ketoacyl-CoA	C10 2-trans-enoyl-CoA	Beta-hydroxyacyl-CoA dehydrogenase	Beta-KetoacylCoA dehydrogenase	Aspartate aminotransferase	Aspartate	Arginosuccinate	Arginine	Amino acids	Alpha1,6-Glycosidase	Alpha-KG dehydrgenase complex	Alpha-KG	Alpha keto acid	Alpha KG	Aldolase	Alanine	Acyl-CoA dehydrogenase	Aconitase	AcetylCoA	Acetone	AcetoacetylCoA	Acetoacetate Decarboxylase	Acetoacetate	ATP{default}	ATP{mitochondria}	AMP	ADP{default}	ADP{mitochondria}	A CoA	6PGluconate dehydrogenase	6PGluconate	6PGDL	3-PGA	2e	2NADH	2NAD+	2H+{mitochondria}	2H+{IMS}	2ATP	2ADP	2-PGA	1/2O2	1,3-BiPGA	Creatine phosphate	Creatine	Creatine Kinase	nnamed: 24
0.0384	13.0022	43	0.38103000000000004	0.00561025	53200200.0	0	149.19799999999998	0	0	40.9621	0	43.2	0.0545114	0	0	0	0	-0.0200773	1.79415	0	0	0.0585226	0.9155030000000001	0	19.9415	13.1746	6.34635	1.6206799999999997e-10	59.2372	373.865	379.12800000000004	0	0	0	0	0	0	1.8379	16.0369	0	0	0	0	17.3757	92.7067	61.0356	46.7933	51.0384	51.0383	-0.07674500000000001	0.0181689	18.9052	24.2457	45.9818	23.9759	850	850	0	3.1997	0.0319235	1.3953799999999998	0	715.078	0.0537227	0	5.99726	0	0.240583	0	24923.1	55000000.0	1264220.0	55000000.0	5.3815	0.040604	0	0	0	0	0	5.80374	43.2978	85.6033	1420.36	585.5409999999999	563.924	0	21.5335	2.5592799999999998	4467.35	30.9649	88.3514	0	56.0028	14.9972	14.9618	0.000789793	0	28.9874	0	5.07789	0	1.80893	0	30.9682	0	0.0050544	0.016456799999999997	0.847844	1.28406e-06	0.05172140000000001	0	0.00192515	0.20389000000000002	10.6321	0	1769.97	0	0	0	16.0194	1.61436	36.024	0	0.258292	542174.0	0.258292	0.0050544	20	20.0427	19.9767	23.7902	0.00072989	0	190.002	43	0	0.0105581	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376823	13.8931	95.6125	0	0	0	0.00291573	8.89997	3.2559e-05	0	326.465	0	0	-1.32712e-06	30.0362	0.020326499999999997	0	20.9289	1332.38	1337.74	65.2674	217.62099999999998	198.02700000000002	0.028239799999999995	0	2719.96	0.0459108	0.000111651	6.53126e-05	44.0383	47.9617	0	0.543281	2779.96	320.038	14.0029	3348.9	52.9001	32.9933	36.7067	0	
0.04	13.0023	43	0.37903400000000004	0.00598471	53379300.0	0	148.961	0	0	40.9605	0	43.2	0.0544502	0	0	0	0	-0.0210318	1.79391	0	0	0.06096030000000001	0.91656	0	19.939	13.1736	6.30586	1.98511e-10	59.0466	373.848	379.129	0	0	0	0	0	0	1.83948	16.2214	0	0	0	0	17.3747	92.85799999999999	61.0371	46.6103	51.04	51.0399	-0.0799427	0.0181199	18.7862	24.3275	45.9819	23.9756	850	850	0	3.19968	0.0330576	1.39314	0	715.1519999999999	0.0527682	0	5.99714	0	0.24019899999999997	0	24924.1	55000000.0	1083260.0	55000000.0	5.40541	0.042281	0	0	0	0	0	6.04068	43.2978	87.8741	1418.09	585.504	563.023	0	21.6848	2.3750400000000003	4467.38	30.9634	88.3535	0	56.0029	14.9971	14.9602	0.0007878789999999999	0	28.9827	0	5.08119	0	1.8297	0	30.9668	0	0.00546702	0.0178411	0.88255	1.39326e-06	0.0507668	0	0.00192406	0.205289	10.6008	0	1769.97	0	0	0	16.0366	1.61579	36.025	0	0.267993	544054.0	0.267993	0.00546702	20	20.0446	19.9758	23.6072	0.000733477	0	190.002	43	0	0.0105876	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00351079	14.0553	95.48200000000001	0	0	0	0.00303718	8.899980000000001	1.93102e-05	0	326.56	0	0	-1.4400399999999998e-06	30.0377	0.0211739	0	20.926	1332.37	1337.55	65.4531	217.63	198.02900000000002	0.0292449	0	2719.96	0.047504500000000005	0.000111689	7.36167e-05	44.0399	47.9601	0	0.564909	2779.96	320.04	14.0028	3343.55	52.9208	32.9931	36.7069	0	
0.0416	13.0024	43	0.377042	0.00636509	53532600.0	0	148.724	0	0	40.9589	0	43.2	0.054389	0	0	0	0	-0.021985	1.7936599999999998	0	0	0.06339790000000001	0.917615	0	19.9366	13.1725	6.26564	2.41224e-10	58.8566	373.83	379.131	0	0	0	0	0	0	1.84106	16.3921	0	0	0	0	17.3736	93.0091	61.0385	46.4412	51.0416	51.0415	-0.0831404	0.018071	18.668	24.4083	45.9819	23.9753	850	850	0	3.1996700000000002	0.0341805	1.3909200000000002	0	715.2260000000001	0.051815	0	5.9970300000000005	0	0.239815	0	24925.0	55000000.0	928403.0	55000000.0	5.42926	0.0439569	0	0	0	0	0	6.27725	43.2978	90.1412	1415.82	585.466	562.122	0	21.8219	2.20467	4467.4	30.962	88.3556	0	56.003	14.997	14.9586	0.00078597	0	28.978	0	5.0845	0	1.8507200000000001	0	30.9655	0	0.00589443	0.019280900000000004	0.917219	1.50691e-06	0.0498135	0	0.00192297	0.206686	10.5696	0	1769.97	0	0	0	16.0537	1.61722	36.025999999999996	0	0.277613	545666.0	0.277613	0.00589443	20	20.0465	19.9748	23.4382	0.000736581	0	190.003	43	0	0.0106107	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003271	14.2033	95.352	0	0	0	0.00315864	8.899989999999999	1.1450899999999999e-05	0	326.654	0	0	-1.5575700000000001e-06	30.0392	0.0220213	0	20.923000000000002	1332.36	1337.38	65.625	217.64	198.03	0.030239	0	2719.96	0.0490981	0.00011172700000000001	8.2579e-05	44.0415	47.9585	0	0.586463	2779.96	320.04200000000003	14.0028	3338.2	52.9414	32.9928	36.7072	0	
0.0432	13.0025	43	0.375053	0.00675103	53663800.0	0	148.488	0	0	40.9574	0	43.2	0.054327999999999994	0	0	0	0	-0.022937	1.79342	0	0	0.06583539999999999	0.918668	0	19.9342	13.1715	6.2256599999999995	2.9098200000000003e-10	58.6672	373.81199999999995	379.13300000000004	0	0	0	0	0	0	1.84264	16.5499	0	0	0	0	17.3726	93.1599	61.04	46.2848	51.0432	51.0431	-0.08633810000000001	0.018022299999999998	18.5506	24.4883	45.982	23.9751	850	850	0	3.1996599999999997	0.0352924	1.38869	0	715.299	0.050863	0	5.99691	0	0.239432	0	24926.0	55000000.0	795847.0	55000000.0	5.45306	0.0456315	0	0	0	0	0	6.51344	43.2978	92.4047	1413.56	585.4259999999999	561.224	0	21.9462	2.04705	4467.42	30.9605	88.3577	0	56.0031	14.9969	14.957	0.000784066	0	28.9733	0	5.08781	0	1.8719599999999998	0	30.9642	0	0.00633647	0.0207762	0.951851	1.625e-06	0.048861400000000006	0	0.00192187	0.208083	10.5385	0	1769.97	0	0	0	16.0708	1.61865	36.027	0	0.287154	547048.0	0.287154	0.00633647	20	20.0485	19.9739	23.2819	0.0007392669999999999	0	190.003	43	0	0.0106282	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304763	14.3383	95.2223	0	0	0	0.00328009	8.899989999999999	6.78926e-06	0	326.748	0	0	-1.6797099999999998e-06	30.0407	0.022868799999999998	0	20.92	1332.35	1337.22	65.7841	217.649	198.032	0.0312223	0	2719.96	0.0506915	0.000111765	9.222209999999999e-05	44.0431	47.9569	0	0.6079439999999999	2779.96	320.043	14.0027	3332.86	52.961999999999996	32.9925	36.7075	0	
0.0448	13.0026	43	0.373069	0.00714217	53776100.0	0	148.252	0	0	40.9558	0	43.2	0.054266999999999996	0	0	0	0	-0.0238877	1.79318	0	0	0.0682729	0.9197200000000001	0	19.9317	13.1705	6.18595	3.4861800000000007e-10	58.4785	373.795	379.134	0	0	0	0	0	0	1.84422	16.695999999999998	0	0	0	0	17.3716	93.3106	61.0415	46.1402	51.0448	51.0447	-0.08953580000000001	0.0179737	18.4339	24.5674	45.982	23.975	850	850	0	3.19965	0.036393699999999994	1.38647	0	715.372	0.04991230000000001	0	5.9968	0	0.23904899999999998	0	24927.0	55000000.0	682358.0	55000000.0	5.4768099999999995	0.047305	0	0	0	0	0	6.74925	43.2978	94.6646	1411.3	585.385	560.327	0	22.0584	1.90116	4467.45	30.959	88.3598	0	56.0032	14.9968	14.9554	0.000782167	0	28.9686	0	5.091130000000001	0	1.89342	0	30.9628	0	0.006793	0.0223268	0.9864440000000001	1.74755e-06	0.0479105	0	0.00192077	0.209479	10.5075	0	1769.97	0	0	0	16.0878	1.62008	36.028	0	0.296617	548233.0	0.296617	0.006793	20	20.0504	19.9729	23.1374	0.000741589	0	190.003	43	0	0.0106409	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283954	14.4613	95.0931	0	0	0	0.00340154	8.9	4.02478e-06	0	326.842	0	0	-1.80646e-06	30.0422	0.0237162	0	20.9171	1332.34	1337.07	65.9315	217.65900000000002	198.033	0.032195	0	2719.96	0.052284800000000006	0.00011180299999999999	0.000102568	44.0447	47.9553	0	0.629354	2779.96	320.045	14.0026	3327.54	52.9826	32.9922	36.7078	0	
0.0464	13.0026	43	0.37108800000000003	0.00753817	53872200.0	0	148.017	0	0	40.9542	0	43.2	0.0542061	0	0	0	0	-0.0248372	1.79293	0	0	0.0707103	0.9207690000000001	0	19.9293	13.1694	6.14648	4.15031e-10	58.2903	373.777	379.13599999999997	0	0	0	0	0	0	1.8458	16.8313	0	0	0	0	17.3706	93.4611	61.043	46.0063	51.0464	51.0463	-0.09273350000000001	0.017925200000000002	18.317999999999998	24.6457	45.9821	23.975	850	850	0	3.19964	0.0374846	1.38426	0	715.445	0.04896280000000001	0	5.9966800000000005	0	0.23866700000000002	0	24928.0	55000000.0	585173.0	55000000.0	5.5005	0.0489773	0	0	0	0	0	6.98469	43.2978	96.9209	1409.04	585.3430000000001	559.431	0	22.1598	1.76605	4467.47	30.9576	88.3619	0	56.0033	14.9967	14.9538	0.0007802719999999999	0	28.9639	0	5.09445	0	1.9150599999999998	0	30.9615	0	0.00726386	0.0239328	1.021	1.87454e-06	0.04696090000000001	0	0.00191967	0.210873	10.4766	0	1769.97	0	0	0	16.1047	1.62151	36.029	0	0.306	549250.0	0.306	0.00726386	20	20.0524	19.972	23.0037	0.0007435969999999999	0	190.003	43	0	0.0106494	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264568	14.5734	94.9643	0	0	0	0.00352298	8.9	2.3856e-06	0	326.935	0	0	-1.93782e-06	30.0437	0.0245637	0	20.9141	1332.33	1336.94	66.0681	217.668	198.035	0.0331573	0	2719.95	0.0538779	0.00011184	0.000113639	44.0463	47.9537	0	0.650691	2779.95	320.046	14.0026	3322.22	53.0031	32.992	36.708	0	
0.048	13.0027	43	0.369111	0.00793874	53954600.0	0	147.782	0	0	40.9526	0	43.2	0.0541452	0	0	0	0	-0.025785500000000003	1.7926900000000001	0	0	0.0731477	0.921817	0	19.9269	13.1684	6.10727	4.91184e-10	58.1027	373.759	379.13699999999994	0	0	0	0	0	0	1.84738	16.9566	0	0	0	0	17.3696	93.6113	61.0445	45.8823	51.048	51.0479	-0.0959312	0.0178769	18.2028	24.723000000000003	45.9821	23.9749	850	850	0	3.19963	0.0385654	1.38204	0	715.518	0.0480145	0	5.996569999999999	0	0.238285	0	24928.9	55000000.0	501934.0	55000000.0	5.52414	0.0506484	0	0	0	0	0	7.21975	43.2977	99.1735	1406.78	585.299	558.536	0	22.250999999999998	1.6408900000000002	4467.49	30.9561	88.3639	0	56.0034	14.9966	14.9522	0.000778382	0	28.9592	0	5.09778	0	1.93687	0	30.9602	0	0.00774891	0.025594	1.05551	2.00598e-06	0.0460125	0	0.00191856	0.212267	10.4458	0	1769.97	0	0	0	16.1216	1.62294	36.03	0	0.315306	550124.0	0.315306	0.00774891	20	20.0544	19.971	22.8799	0.0007453319999999999	0	190.00400000000002	43	0	0.0106544	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246507	14.6754	94.8359	0	0	0	0.00364443	8.9	1.4138e-06	0	327.028	0	0	-2.0738e-06	30.0452	0.0254112	0	20.9111	1332.32	1336.81	66.1947	217.678	198.037	0.0341095	0	2719.95	0.055470900000000004	0.00011187799999999999	0.000125456	44.0479	47.9521	0	0.671959	2779.95	320.048	14.0025	3316.91	53.0235	32.9917	36.7083	0	
0.0496	13.0028	43	0.367138	0.00834358	54025200.0	0	147.547	0	0	40.951	0	43.2	0.054084400000000005	0	0	0	0	-0.0267325	1.79245	0	0	0.075585	0.9228629999999999	0	19.9244	13.1674	6.068309999999999	5.781059999999999e-10	57.9157	373.74199999999996	379.139	0	0	0	0	0	0	1.84896	17.0728	0	0	0	0	17.3686	93.7613	61.04600000000001	45.7676	51.0496	51.0495	-0.09912889999999999	0.0178287	18.0884	24.7996	45.9822	23.975	850	850	0	3.19962	0.0396365	1.37983	0	715.59	0.0470675	0	5.99646	0	0.237905	0	24929.9	55000000.0	430623.0	55000000.0	5.5477300000000005	0.0523183	0	0	0	0	0	7.45443	43.2977	101.42299999999999	1404.53	585.254	557.643	0	22.3329	1.5248899999999999	4467.52	30.9547	88.366	0	56.0036	14.9964	14.9506	0.0007764960000000001	0	28.9545	0	5.10111	0	1.9588299999999998	0	30.9589	0	0.008248	0.027310400000000006	1.08998	2.1418700000000002e-06	0.0450654	0	0.00191744	0.21365900000000002	10.4151	0	1769.97	0	0	0	16.1385	1.62437	36.031	0	0.324535	550874.0	0.324535	0.008248	20	20.0564	19.9701	22.7654	0.0007468310000000001	0	190.00400000000002	43	0	0.010656299999999999	21600.0	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229679	14.767999999999999	94.7078	0	0	0	0.00376587	8.9	8.37746e-07	0	327.121	0	0	-2.21438e-06	30.0467	0.026258799999999995	0	20.9082	1332.31	1336.69	66.3121	217.687	198.03799999999998	0.0350517	0	2719.95	0.057063800000000005	0.000111915	0.00013804100000000002	44.0495	47.9505	0	0.693156	2779.95	320.05	14.0024	3311.6	53.0439	32.9914	36.7086	0	
0.0512	13.0029	43	0.365169	0.00875241	54085600.0	0	147.313	0	0	40.9495	0	43.2	0.054023699999999994	0	0	0	0	-0.027678199999999997	1.7922	0	0	0.0780222	0.9239069999999999	0	19.922	13.1664	6.0296	6.768969999999999e-10	57.7294	373.725	379.14099999999996	0	0	0	0	0	0	1.85054	17.1805	0	0	0	0	17.3676	93.9112	61.0474	45.6612	51.0512	51.0511	-0.102327	0.0177807	17.9746	24.8752	45.9822	23.9751	850	850	0	3.19961	0.040698000000000005	1.37763	0	715.6619999999999	0.046121800000000004	0	5.99634	0	0.23752399999999999	0	24930.9	55000000.0	369519.0	55000000.0	5.571269999999999	0.053987	0	0	0	0	0	7.6887300000000005	43.2977	103.66799999999999	1402.29	585.2080000000001	556.752	0	22.4063	1.41733	4467.54	30.9532	88.3681	0	56.0037	14.9963	14.949000000000002	0.000774615	0	28.9499	0	5.10445	0	1.9809400000000001	0	30.9575	0	0.00876098	0.0290819	1.1244	2.2822e-06	0.0441195	0	0.00191632	0.21505	10.3845	0	1769.97	0	0	0	16.1553	1.6258	36.032	0	0.333687	551518.0	0.333687	0.00876098	20	20.0583	19.9691	22.6592	0.000748124	0	190.00400000000002	43	0	0.0106556	21600.1	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214	14.852	94.5801	0	0	0	0.00388731	8.9	4.96333e-07	0	327.214	0	0	-2.35958e-06	30.0483	0.0271063	0	20.9052	1332.3	1336.58	66.4211	217.697	198.04	0.0359842	0	2719.95	0.05865650000000001	0.00011195299999999999	0.000151415	44.0511	47.9489	0	0.714284	2779.95	320.051	14.0024	3306.31	53.0642	32.9911	36.7089	0	
0.0528	13.003	43	0.36320399999999997	0.00916496	54137500.0	0	147.079	0	0	40.9479	0	43.2	0.053963	0	0	0	0	-0.028622700000000004	1.7919599999999998	0	0	0.0804594	0.924949	0	19.9195	13.1654	5.99113	7.887280000000001e-10	57.5436	373.707	379.142	0	0	0	0	0	0	1.85212	17.2804	0	0	0	0	17.3665	94.0608	61.0489	45.5627	51.0528	51.0527	-0.105524	0.0177327	17.8616	24.95	45.9823	23.9753	850	850	0	3.1996	0.041750199999999994	1.37543	0	715.7339999999999	0.045177300000000004	0	5.996230000000001	0	0.237145	0	24931.8	55000000.0	317151.0	55000000.0	5.59475	0.055654499999999996	0	0	0	0	0	7.9226600000000005	43.2977	105.91	1400.04	585.16	555.862	0	22.4717	1.31758	4467.56	30.9517	88.3702	0	56.0038	14.9962	14.9474	0.0007727389999999999	0	28.9452	0	5.1078	0	2.00318	0	30.9562	0	0.00928771	0.0309084	1.15878	2.42697e-06	0.043174800000000006	0	0.0019152000000000001	0.216441	10.3539	0	1769.97	0	0	0	16.1721	1.62723	36.033	0	0.342762	552071.0	0.342762	0.00928771	20	20.0603	19.9682	22.5609	0.00074924	0	190.00400000000002	43	0	0.010652600000000002	21600.1	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199391	14.9281	94.4527	0	0	0	0.00400875	8.9	2.94015e-07	0	327.306	0	0	-2.50939e-06	30.0498	0.0279539	0	20.9022	1332.29	1336.48	66.5223	217.706	198.041	0.036907	0	2719.95	0.0602491	0.00011199	0.00016559799999999998	44.0527	47.9473	0	0.735344	2779.95	320.053	14.0023	3301.02	53.0845	32.9908	36.7092	0	
0.0544	13.0031	43	0.361242	0.009581000000000001	54181900.0	0	146.845	0	0	40.9463	0	43.2	0.0539024	0	0	0	0	-0.029566000000000002	1.79172	0	0	0.0828965	0.925989	0	19.9171	13.1643	5.95291	9.148439999999999e-10	57.3584	373.69	379.144	0	0	0	0	0	0	1.8537	17.3731	0	0	0	0	17.3655	94.2102	61.0504	45.4713	51.0544	51.0543	-0.108722	0.017684900000000003	17.7493	25.024	45.9823	23.9755	850	850	0	3.19959	0.042793300000000006	1.37323	0	715.806	0.044233999999999996	0	5.99611	0	0.23676599999999998	0	24932.8	55000000.0	272259.0	55000000.0	5.618180000000001	0.057320800000000005	0	0	0	0	0	8.15622	43.2977	108.148	1397.8	585.111	554.9730000000001	0	22.5299	1.22504	4467.59	30.9503	88.3722	0	56.0039	14.9961	14.9458	0.000770867	0	28.9405	0	5.11115	0	2.02553	0	30.9549	0	0.00982805	0.0327899	1.1931200000000002	2.57618e-06	0.0422314	0	0.00191406	0.21783000000000002	10.3235	0	1769.96	0	0	0	16.1888	1.62866	36.034	0	0.35176199999999996	552547.0	0.35176199999999996	0.00982805	20	20.0623	19.9672	22.4699	0.0007502019999999999	0	190.005	43	0	0.0106477	21600.1	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185778	14.9968	94.3256	0	0	0	0.00413018	8.9	1.74142e-07	0	327.39799999999997	0	0	-2.6638099999999997e-06	30.0513	0.0288014	0	20.8993	1332.28	1336.39	66.6162	217.71599999999998	198.043	0.0378205	0	2719.95	0.061841499999999994	0.000112027	0.000180612	44.0543	47.9457	0	0.756336	2779.95	320.05400000000003	14.0022	3295.75	53.1048	32.9906	36.7094	0	
0.055999999999999994	13.0032	43	0.35928499999999997	0.010000299999999998	54220000.0	0	146.612	0	0	40.9447	0	43.2	0.0538419	0	0	0	0	-0.030507999999999997	1.7914700000000001	0	0	0.0853335	0.927027	0	19.9147	13.1633	5.91493	1.0565699999999998e-09	57.1738	373.673	379.145	0	0	0	0	0	0	1.8552799999999998	17.4591	0	0	0	0	17.3645	94.3594	61.0519	45.3866	51.056000000000004	51.0559	-0.11192	0.017637299999999998	17.6378	25.0971	45.9824	23.9757	850	850	0	3.19958	0.0438277	1.37103	0	715.877	0.043292000000000004	0	5.996	0	0.23638800000000001	0	24933.8	55000000.0	233769.0	55000000.0	5.64155	0.0589859	0	0	0	0	0	8.3894	43.2977	110.383	1395.57	585.06	554.086	0	22.5813	1.13916	4467.61	30.9488	88.3743	0	56.004	14.995999999999999	14.9443	0.0007689989999999999	0	28.9358	0	5.1145	0	2.04798	0	30.9536	0	0.0103818	0.0347264	1.2274100000000001	2.72983e-06	0.0412893	0	0.00191293	0.219219	10.2932	0	1769.96	0	0	0	16.2055	1.63009	36.035	0	0.360686	552956.0	0.360686	0.0103818	20	20.0643	19.9663	22.3855	0.0007510310000000001	0	190.005	43	0	0.010641	21600.1	21600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173095	15.0588	94.1988	0	0	0	0.00425161	8.9	1.03127e-07	0	327.48900000000003	0	0	-2.8228500000000004e-06	30.0528	0.029649000000000002	0	20.8963	1332.27	1336.3	66.7035	217.725	198.045	0.038724699999999994	0	2719.94	0.06343380000000001	0.000112064	0.000196477	44.0559	47.9441	0	0.7772600000000001	2779.94	320.056	14.0021	3290.48	53.1249	32.9903	36.7097	0	
