time	MAPK phosphatase	MEK phosphatase	RAF kinase	RAF phosphatase	MAPK	MAPK-P	MAPK-PP	MEK	MEK-P	MEK-PP	RAF	RAF-P	MAPK_MEK-PP	MAPK-P_MEK-PP	MEK_RAF-P	MEK-P_RAF-P	MAPK-P_MAPKPase	MAPK-PP_MAPKPase	MEK-P_MEKPase	MEK-PP_MEKPase	RAF_RAFK	RAF-P_RAFPase	Scaffold	Scaffold_RAF	Scaffold_RAF-P	Scaffold_MEK	Scaffold_MEK_RAF	Scaffold_MEK_RAF-P	Scaffold_MEK-P	Scaffold_MEK-P_RAF	Scaffold_MEK-P_RAF-P	Scaffold_MEK-PP	Scaffold_MEK-PP_RAF	Scaffold_MEK-PP_RAF-P	Scaffold_MAPK	Scaffold_MAPK_RAF	Scaffold_MAPK_RAF-P	Scaffold_MAPK_MEK	Scaffold_MAPK_MEK_RAF	Scaffold_MAPK_MEK_RAF-P	Scaffold_MAPK_MEK-P	Scaffold_MAPK_MEK-P_RAF	Scaffold_MAPK_MEK-P_RAF-P	Scaffold_MAPK_MEK-PP	Scaffold_MAPK_MEK-PP_RAF	Scaffold_MAPK_MEK-PP_RAF-P	Scaffold_MAPK-P	Scaffold_MAPK-P_RAF	Scaffold_MAPK-P_RAF-P	Scaffold_MAPK-P_MEK	Scaffold_MAPK-P_MEK_RAF	Scaffold_MAPK-P_MEK_RAF-P	Scaffold_MAPK-P_MEK-P	Scaffold_MAPK-P_MEK-P_RAF	Scaffold_MAPK-P_MEK-P_RAF-P	Scaffold_MAPK-P_MEK-PP	Scaffold_MAPK-P_MEK-PP_RAF	Scaffold_MAPK-P_MEK-PP_RAF-P	Scaffold_MAPK-PP	Scaffold_MAPK-PP_RAF	Scaffold_MAPK-PP_RAF-P	Scaffold_MAPK-PP_MEK	Scaffold_MAPK-PP_MEK_RAF	Scaffold_MAPK-PP_MEK_RAF-P	Scaffold_MAPK-PP_MEK-P	Scaffold_MAPK-PP_MEK-P_RAF	Scaffold_MAPK-PP_MEK-P_RAF-P	Scaffold_MAPK-PP_MEK-PP	Scaffold_MAPK-PP_MEK-PP_RAF	Scaffold_MAPK-PP_MEK-PP_RAF-P	Scaffold_RAF_2	Scaffold_MEK_RAF_2	Scaffold_MEK-P_RAF_2	Scaffold_MEK-PP_RAF_2	Scaffold_MAPK_RAF_2	Scaffold_MAPK_MEK_RAF_2	Scaffold_MAPK_MEK-P_RAF_2	Scaffold_MAPK_MEK-PP_RAF_2	Scaffold_MAPK-P_RAF_2	Scaffold_MAPK-P_MEK_RAF_2	Scaffold_MAPK-P_MEK-P_RAF_2	Scaffold_MAPK-P_MEK-PP_RAF_2	Scaffold_MAPK-PP_RAF_2	Scaffold_MAPK-PP_MEK_RAF_2	Scaffold_MAPK-PP_MEK-P_RAF_2	Scaffold_MAPK-PP_MEK-PP_RAF_2	nnamed: 8
263.5	0.237875	0.159899	0.069267	0.26927	0.176341	0.0224774	0.00363669	0.016120699999999998	0.012896799999999998	0.00967451	0.019433900000000004	0.136947	0.048742400000000005	0.00621361	0.014009899999999999	0.0116567	0.0534711	0.00865424	0.022913	0.0171885	0.00269233	0.0307298	0.00194137	5.0863100000000004e-05	0.00669483	0.000597134	1.5680899999999998e-05	0.00183699	0.000253056	6.5793700000000005e-06	0.00116065	0.000242403	6.2819200000000005e-06	0.00123132	0.00679011	0.00017789900000000003	0.0234077	0.00209013	5.48875e-05	0.00642817	0.000888358	2.30977e-05	0.00407023	0.0007471989999999999	1.93505e-05	0.00387496	0.00033635	8.80232e-06	0.00121461	9.50068e-05	2.49264e-06	0.000304574	2.4889000000000002e-05	6.42663e-07	0.000139912	0.000449114	1.16978e-05	0.00193051	0.00036676300000000004	9.60304e-06	0.00129794	0.000103232	2.70932e-06	0.000326165	2.6759000000000002e-05	6.90985e-07	0.00015021700000000002	0.000518215	1.3535999999999999e-05	0.00201573	0.00352244	0.00108577	0.00045555	0.00043554900000000003	0.012315399999999999	0.00379903	0.00159866	0.00134106	0.000611718	0.00017324299999999998	4.47545e-05	0.000810808	0.000669687	0.00018899400000000003	4.83503e-05	0.000939642	
264.0	0.23787600000000003	0.159899	0.0692671	0.26927	0.176344	0.0224769	0.00363632	0.016120699999999998	0.012896799999999998	0.00967444	0.0194338	0.13694800000000001	0.04874269999999999	0.00621342	0.01401	0.0116567	0.0534703	0.00865337	0.022913	0.017188400000000003	0.00269231	0.0307298	0.00194139	5.08633e-05	0.00669486	0.000597144	1.5680999999999998e-05	0.00183701	0.000253061	6.57945e-06	0.00116067	0.00024239700000000002	6.28173e-06	0.0012312999999999998	0.00679029	0.00017790299999999998	0.023408099999999998	0.00209019	5.48889e-05	0.00642834	0.00088839	2.30983e-05	0.00407034	0.000747194	1.93502e-05	0.00387496	0.00033631599999999997	8.80135e-06	0.00121447	9.49967e-05	2.49236e-06	0.000304537	2.48846e-05	6.42545e-07	0.00013989	0.00044911	1.16976e-05	0.00193048	0.00036667599999999997	9.60068e-06	0.0012975999999999999	0.000103206	2.7086200000000003e-06	0.00032607599999999996	2.6749099999999998e-05	6.907250000000001e-07	0.000150166	0.0005181830000000001	1.3535e-05	0.00201557	0.00352248	0.00108579	0.000455559	0.000435528	0.0123157	0.00379918	0.00159872	0.00134103	0.000611619	0.000173214	4.47426e-05	0.000810782	0.000669463	0.000188928	4.83261e-05	0.00093954	
264.5	0.23787800000000003	0.159899	0.0692671	0.26927	0.176346	0.0224764	0.00363595	0.0161208	0.012896799999999998	0.00967436	0.0194337	0.13694800000000001	0.048743	0.00621324	0.0140101	0.0116567	0.053469600000000006	0.00865252	0.022913	0.017188299999999997	0.00269229	0.030729900000000004	0.00194141	5.0863500000000005e-05	0.00669489	0.000597154	1.5681199999999998e-05	0.00183703	0.000253066	6.57953e-06	0.00116068	0.00024239200000000002	6.28154e-06	0.00123128	0.00679047	0.00017790599999999997	0.023408599999999998	0.00209026	5.4890200000000005e-05	0.00642851	0.00088842	2.3099e-05	0.00407046	0.000747189	1.93499e-05	0.00387495	0.00033628099999999996	8.80039e-06	0.00121433	9.49868e-05	2.49209e-06	0.000304501	2.4880300000000003e-05	6.42429e-07	0.000139868	0.000449106	1.1697400000000001e-05	0.00193045	0.00036659	9.59837e-06	0.00129727	0.000103181	2.70794e-06	0.000325988	2.67394e-05	6.90467e-07	0.000150115	0.000518152	1.3534100000000001e-05	0.00201541	0.00352251	0.00108581	0.00045556800000000005	0.00043550800000000003	0.0123161	0.00379932	0.00159878	0.00134099	0.000611521	0.000173185	4.47309e-05	0.000810756	0.000669242	0.000188863	4.83021e-05	0.0009394410000000001	
265.0	0.23788	0.159899	0.0692671	0.26927	0.176348	0.022476	0.00363559	0.0161209	0.012896799999999998	0.00967429	0.0194335	0.13694800000000001	0.0487433	0.00621306	0.0140102	0.0116568	0.0534688	0.00865168	0.0229131	0.017188099999999998	0.00269228	0.030729900000000004	0.00194143	5.08637e-05	0.00669491	0.000597164	1.5681300000000002e-05	0.00183705	0.000253071	6.57961e-06	0.0011607000000000002	0.00024238599999999998	6.28135e-06	0.00123125	0.00679064	0.00017791	0.023409	0.00209033	5.48916e-05	0.00642867	0.0008884510000000001	2.30996e-05	0.00407057	0.000747185	1.93497e-05	0.00387494	0.00033624800000000004	8.79946e-06	0.00121419	9.497700000000001e-05	2.49181e-06	0.000304465	2.4876e-05	6.423139999999999e-07	0.000139846	0.000449101	1.16973e-05	0.00193042	0.000366505	9.59608e-06	0.00129694	0.000103156	2.7072700000000003e-06	0.00032590099999999997	2.67297e-05	6.90213e-07	0.000150066	0.00051812	1.35332e-05	0.00201526	0.00352254	0.00108583	0.000455577	0.00043548800000000004	0.0123164	0.00379945	0.00159884	0.00134096	0.0006114240000000001	0.000173157	4.47194e-05	0.0008107310000000001	0.0006690239999999999	0.00018879900000000002	4.82785e-05	0.000939343	
265.5	0.23788099999999998	0.159899	0.0692672	0.26927	0.176351	0.0224755	0.00363523	0.016121	0.012896799999999998	0.00967421	0.0194334	0.13694800000000001	0.0487436	0.00621288	0.014010299999999998	0.0116568	0.053467999999999995	0.00865084	0.0229131	0.017188	0.00269226	0.030729900000000004	0.00194145	5.08638e-05	0.00669494	0.000597173	1.5681500000000002e-05	0.00183706	0.000253076	6.579689999999999e-06	0.00116071	0.00024238099999999998	6.28117e-06	0.00123123	0.00679081	0.000177913	0.0234095	0.00209039	5.4893000000000005e-05	0.00642883	0.00088848	2.3100300000000003e-05	0.00407068	0.0007471810000000001	1.93495e-05	0.00387494	0.000336215	8.79854e-06	0.00121406	9.49674e-05	2.49155e-06	0.00030443	2.4871799999999998e-05	6.42202e-07	0.000139825	0.00044909699999999997	1.16971e-05	0.0019304000000000003	0.00036642099999999997	9.59383e-06	0.00129661	0.000103131	2.7066e-06	0.000325815	2.67202e-05	6.899630000000001e-07	0.000150017	0.00051809	1.3532300000000001e-05	0.00201511	0.00352257	0.00108585	0.000455585	0.00043546800000000005	0.0123168	0.00379959	0.0015989	0.00134093	0.000611329	0.000173129	4.4708100000000007e-05	0.000810706	0.0006688089999999999	0.00018873599999999998	4.8255200000000005e-05	0.0009392469999999999	
266.0	0.23788299999999998	0.159899	0.0692672	0.26927	0.176353	0.022475099999999998	0.00363487	0.016121100000000003	0.012896799999999998	0.00967414	0.0194333	0.13694800000000001	0.0487439	0.0062127	0.0140104	0.0116568	0.0534673	0.00865002	0.0229131	0.017187900000000002	0.00269224	0.030729900000000004	0.00194147	5.0864e-05	0.00669496	0.0005971819999999999	1.5681600000000002e-05	0.00183708	0.00025308	6.57977e-06	0.00116073	0.00024237599999999998	6.280990000000001e-06	0.00123121	0.00679098	0.000177916	0.0234099	0.00209045	5.48943e-05	0.00642899	0.00088851	2.31009e-05	0.00407079	0.000747177	1.93492e-05	0.00387493	0.000336182	8.79763e-06	0.00121393	9.4958e-05	2.49128e-06	0.00030439599999999996	2.48677e-05	6.42091e-07	0.000139804	0.000449093	1.16969e-05	0.00193037	0.000366338	9.59161e-06	0.00129629	0.000103106	2.70594e-06	0.000325731	2.6710900000000002e-05	6.89716e-07	0.000149969	0.00051806	1.35315e-05	0.00201496	0.0035226	0.00108586	0.00045559400000000003	0.000435449	0.012317100000000001	0.00379972	0.00159896	0.00134089	0.000611236	0.000173102	4.4696999999999996e-05	0.000810682	0.0006685969999999999	0.000188673	4.82322e-05	0.0009391530000000001	
266.5	0.237884	0.159899	0.0692672	0.26927	0.17635599999999998	0.022474599999999997	0.00363452	0.016121200000000002	0.012896799999999998	0.00967407	0.019433199999999998	0.13694800000000001	0.048744199999999994	0.00621253	0.014010499999999999	0.0116568	0.05346649999999999	0.008649200000000001	0.0229132	0.0171878	0.00269223	0.030729900000000004	0.00194149	5.08642e-05	0.00669499	0.000597191	1.56817e-05	0.0018371	0.000253085	6.5798399999999995e-06	0.00116074	0.00024237	6.28082e-06	0.00123119	0.00679114	0.00017791900000000002	0.0234104	0.00209052	5.4895600000000003e-05	0.00642915	0.0008885389999999999	2.3101500000000002e-05	0.0040709000000000006	0.0007471730000000001	1.9349e-05	0.00387493	0.00033615	8.79674e-06	0.0012138	9.494870000000001e-05	2.49102e-06	0.000304362	2.48637e-05	6.41982e-07	0.00013978299999999999	0.00044909	1.1696700000000001e-05	0.00193035	0.000366257	9.58942e-06	0.00129598	0.00010308200000000001	2.7052999999999997e-06	0.000325648	2.67016e-05	6.89472e-07	0.00014992100000000002	0.000518031	1.3530599999999999e-05	0.00201481	0.00352263	0.00108588	0.000455602	0.00043543	0.0123174	0.00379985	0.00159902	0.00134086	0.000611145	0.00017307599999999998	4.4686000000000006e-05	0.0008106589999999999	0.000668388	0.000188612	4.820939999999999e-05	0.000939061	
267.0	0.23788600000000001	0.159899	0.0692673	0.26927	0.176358	0.022474200000000003	0.00363418	0.016121200000000002	0.012896799999999998	0.00967399	0.0194331	0.13694800000000001	0.048744499999999996	0.00621235	0.014010499999999999	0.0116568	0.0534658	0.00864839	0.0229132	0.017187599999999997	0.00269221	0.03073	0.00194151	5.08643e-05	0.00669501	0.0005972	1.56819e-05	0.00183712	0.000253089	6.57992e-06	0.00116075	0.000242365	6.280650000000001e-06	0.00123116	0.006791299999999999	0.000177923	0.0234108	0.00209058	5.489689999999999e-05	0.006429300000000001	0.0008885669999999999	2.31021e-05	0.00407101	0.0007471689999999999	1.93488e-05	0.00387492	0.000336119	8.79587e-06	0.00121367	9.49396e-05	2.49077e-06	0.000304329	2.48597e-05	6.41875e-07	0.000139763	0.00044908599999999996	1.16966e-05	0.00193032	0.000366177	9.58727e-06	0.00129567	0.00010305899999999999	2.7046600000000003e-06	0.000325565	2.66925e-05	6.89231e-07	0.000149874	0.0005180019999999999	1.35298e-05	0.00201467	0.00352266	0.0010859	0.00045561	0.00043541099999999997	0.0123178	0.00379998	0.00159908	0.00134083	0.000611054	0.00017304900000000002	4.46752e-05	0.000810637	0.000668181	0.000188551	4.8187e-05	0.00093897	
267.5	0.237887	0.159899	0.0692673	0.26927	0.17636	0.0224737	0.00363383	0.016121299999999998	0.012896799999999998	0.00967392	0.019433000000000002	0.13694800000000001	0.048744699999999995	0.00621218	0.0140106	0.0116568	0.053465099999999995	0.0086476	0.0229132	0.0171875	0.0026921999999999996	0.03073	0.00194152	5.08645e-05	0.00669503	0.000597209	1.5682e-05	0.00183713	0.00025309400000000004	6.579989999999999e-06	0.00116077	0.00024236	6.28048e-06	0.00123114	0.00679146	0.000177926	0.0234112	0.00209064	5.48981e-05	0.00642946	0.000888595	2.3102699999999998e-05	0.00407112	0.0007471660000000001	1.93486e-05	0.00387492	0.000336088	8.79501e-06	0.00121355	9.493059999999999e-05	2.4905200000000003e-06	0.00030429599999999996	2.48558e-05	6.41769e-07	0.00013974299999999998	0.000449083	1.16964e-05	0.0019303	0.00036609800000000003	9.585139999999998e-06	0.00129536	0.000103035	2.7040300000000003e-06	0.000325485	2.66835e-05	6.88994e-07	0.000149828	0.000517974	1.3529e-05	0.00201453	0.00352269	0.00108592	0.00045561800000000003	0.000435393	0.0123181	0.00380011	0.00159913	0.0013407999999999998	0.000610966	0.000173024	4.46646e-05	0.000810614	0.0006679780000000001	0.000188491	4.81649e-05	0.000938881	
268.0	0.237889	0.159899	0.0692673	0.26927	0.176362	0.0224733	0.00363349	0.0161214	0.012896799999999998	0.00967385	0.0194329	0.13694800000000001	0.048745	0.00621201	0.0140107	0.0116569	0.0534644	0.00864681	0.0229132	0.017187400000000002	0.00269218	0.03073	0.00194154	5.08646e-05	0.00669505	0.0005972169999999999	1.56821e-05	0.00183715	0.000253098	6.5800600000000005e-06	0.00116078	0.000242356	6.28031e-06	0.00123112	0.00679162	0.000177929	0.023411599999999998	0.0020906999999999996	5.48994e-05	0.00642961	0.0008886230000000001	2.3103200000000003e-05	0.00407122	0.000747163	1.93484e-05	0.00387492	0.00033605800000000003	8.79417e-06	0.00121342	9.49218e-05	2.49027e-06	0.000304264	2.4851900000000002e-05	6.41665e-07	0.000139723	0.000449079	1.1696199999999998e-05	0.00193028	0.00036602	9.58305e-06	0.00129506	0.00010301200000000001	2.70341e-06	0.000325405	2.6674699999999997e-05	6.8876e-07	0.000149782	0.000517946	1.3528199999999999e-05	0.00201439	0.00352272	0.00108593	0.000455626	0.000435375	0.0123184	0.00380024	0.00159919	0.00134078	0.000610878	0.000172998	4.4654099999999997e-05	0.0008105930000000001	0.0006677769999999999	0.00018843200000000001	4.8143e-05	0.000938793	
268.5	0.23789000000000002	0.159899	0.0692673	0.26927	0.17636500000000002	0.0224729	0.00363316	0.0161215	0.012896799999999998	0.00967379	0.0194327	0.13694800000000001	0.048745300000000005	0.00621184	0.0140108	0.0116569	0.0534636	0.00864603	0.022913299999999998	0.0171873	0.00269217	0.03073	0.00194156	5.08647e-05	0.00669507	0.000597226	1.56823e-05	0.00183716	0.000253102	6.58013e-06	0.00116079	0.000242351	6.2801499999999995e-06	0.0012311	0.00679178	0.000177932	0.023412	0.00209076	5.49006e-05	0.00642975	0.00088865	2.31038e-05	0.00407132	0.000747159	1.93482e-05	0.00387491	0.00033602800000000004	8.793339999999999e-06	0.0012132999999999998	9.491319999999999e-05	2.49003e-06	0.000304232	2.48481e-05	6.415630000000001e-07	0.000139704	0.00044907599999999997	1.16961e-05	0.00193025	0.00036594300000000003	9.58098e-06	0.00129476	0.00010299	2.7027999999999998e-06	0.00032532599999999997	2.66659e-05	6.88529e-07	0.00014973700000000002	0.000517919	1.35274e-05	0.00201425	0.00352274	0.00108595	0.000455634	0.000435357	0.012318700000000002	0.00380036	0.00159924	0.00134075	0.000610793	0.00017297299999999999	4.46438e-05	0.000810572	0.000667579	0.00018837400000000002	4.81214e-05	0.000938707	
269.0	0.23789200000000002	0.1599	0.06926739999999999	0.26927	0.176367	0.022472400000000003	0.00363283	0.0161216	0.012896799999999998	0.00967372	0.019432599999999998	0.13694800000000001	0.04874559999999999	0.00621168	0.014010900000000001	0.0116569	0.0534629	0.00864526	0.022913299999999998	0.0171872	0.00269215	0.03073	0.00194157	5.0864899999999995e-05	0.00669509	0.000597234	1.56824e-05	0.00183718	0.000253106	6.5802e-06	0.00116081	0.00024234599999999997	6.27999e-06	0.00123108	0.00679193	0.000177935	0.023412400000000003	0.00209082	5.4901800000000003e-05	0.006429899999999999	0.0008886769999999999	2.3104400000000002e-05	0.00407142	0.000747156	1.9348e-05	0.00387491	0.000335999	8.792519999999999e-06	0.00121318	9.490469999999999e-05	2.4898e-06	0.000304201	2.4844400000000002e-05	6.41463e-07	0.000139685	0.00044907300000000003	1.16959e-05	0.00193023	0.00036586699999999997	9.578949999999999e-06	0.00129447	0.000102967	2.7022e-06	0.000325249	2.66573e-05	6.88301e-07	0.000149693	0.0005178919999999999	1.35266e-05	0.00201412	0.00352277	0.00108596	0.00045564199999999997	0.00043534	0.012319	0.00380048	0.0015993000000000001	0.00134072	0.0006107080000000001	0.00017294900000000001	4.46337e-05	0.0008105510000000001	0.0006673839999999999	0.00018831599999999998	4.8100100000000004e-05	0.0009386230000000001	
269.5	0.237893	0.1599	0.06926739999999999	0.26927	0.176369	0.022472	0.0036325000000000003	0.0161216	0.0128969	0.00967365	0.0194325	0.136949	0.0487459	0.00621151	0.014011000000000001	0.0116569	0.053462199999999994	0.0086445	0.022913299999999998	0.017187099999999997	0.00269214	0.03073	0.00194159	5.0865e-05	0.00669511	0.000597242	1.56825e-05	0.00183719	0.00025311	6.580269999999999e-06	0.00116082	0.00024234200000000002	6.279840000000001e-06	0.00123106	0.00679208	0.000177938	0.023412799999999998	0.00209087	5.4903e-05	0.00643004	0.000888703	2.3104899999999996e-05	0.00407152	0.0007471530000000001	1.93478e-05	0.00387491	0.00033597	8.79172e-06	0.00121307	9.489629999999999e-05	2.48956e-06	0.00030417	2.48407e-05	6.41364e-07	0.00013966600000000001	0.00044907	1.1695799999999999e-05	0.00193021	0.00036579300000000005	9.576939999999999e-06	0.00129418	0.000102945	2.70161e-06	0.000325172	2.6648699999999998e-05	6.880759999999999e-07	0.000149649	0.000517866	1.3525899999999999e-05	0.00201399	0.00352279	0.00108598	0.00045564900000000003	0.00043532300000000005	0.0123193	0.0038006	0.00159935	0.00134069	0.000610625	0.00017292400000000003	4.46237e-05	0.0008105310000000001	0.0006671919999999999	0.000188259	4.80791e-05	0.00093854	
270.0	0.237895	0.1599	0.06926739999999999	0.26927	0.176371	0.022471599999999998	0.00363218	0.016121700000000003	0.0128969	0.00967358	0.019432400000000002	0.136949	0.0487461	0.00621135	0.014011000000000001	0.0116569	0.0534615	0.00864375	0.022913299999999998	0.017187	0.00269212	0.0307301	0.0019416000000000001	5.08651e-05	0.00669513	0.00059725	1.56826e-05	0.00183721	0.00025311400000000003	6.58034e-06	0.00116083	0.000242337	6.2796800000000005e-06	0.00123104	0.00679222	0.00017794	0.023413200000000002	0.00209093	5.49041e-05	0.00643018	0.000888729	2.31055e-05	0.00407162	0.000747151	1.93476e-05	0.00387491	0.000335942	8.790930000000001e-06	0.00121295	9.48881e-05	2.48933e-06	0.00030414	2.48371e-05	6.41267e-07	0.000139648	0.000449067	1.1695599999999999e-05	0.00193019	0.000365719	9.57497e-06	0.0012939	0.00010292399999999999	2.70103e-06	0.000325097	2.6640300000000003e-05	6.87855e-07	0.000149605	0.000517841	1.35251e-05	0.00201386	0.00352282	0.001086	0.000455657	0.00043530699999999996	0.0123196	0.00380072	0.0015994000000000002	0.00134067	0.000610544	0.000172901	4.46139e-05	0.000810512	0.000667002	0.000188203	4.80583e-05	0.000938459	
270.5	0.237896	0.1599	0.06926739999999999	0.26927	0.176373	0.0224712	0.00363186	0.0161218	0.0128969	0.00967352	0.0194323	0.136949	0.0487464	0.00621119	0.014011099999999999	0.0116569	0.0534608	0.00864301	0.022913299999999998	0.0171868	0.00269211	0.0307301	0.00194162	5.08652e-05	0.00669514	0.000597257	1.56827e-05	0.00183722	0.000253118	6.5804e-06	0.00116084	0.00024233299999999999	6.27953e-06	0.00123102	0.00679237	0.000177943	0.0234136	0.00209098	5.49053e-05	0.00643032	0.000888754	2.3106e-05	0.00407172	0.000747148	1.93474e-05	0.00387491	0.00033591400000000004	8.790160000000002e-06	0.00121284	9.488e-05	2.48911e-06	0.000304111	2.4833600000000002e-05	6.41172e-07	0.00013963	0.000449064	1.16955e-05	0.00193017	0.000365647	9.573020000000001e-06	0.00129362	0.00010290200000000001	2.70045e-06	0.00032502299999999997	2.6632e-05	6.876359999999999e-07	0.000149563	0.0005178159999999999	1.35244e-05	0.00201374	0.00352284	0.00108601	0.000455664	0.00043529	0.0123199	0.00380084	0.00159946	0.00134064	0.000610463	0.00017287700000000002	4.46042e-05	0.000810493	0.000666815	0.000188148	4.8037799999999996e-05	0.00093838	
271.0	0.237898	0.1599	0.0692675	0.26927	0.176375	0.0224708	0.00363154	0.0161218	0.0128969	0.00967345	0.0194322	0.136949	0.0487467	0.00621103	0.0140112	0.0116569	0.0534602	0.00864227	0.0229134	0.017186700000000003	0.0026921	0.0307301	0.00194163	5.0865299999999996e-05	0.00669516	0.000597265	1.56829e-05	0.00183724	0.000253122	6.5804600000000005e-06	0.00116085	0.000242328	6.27939e-06	0.00123101	0.00679251	0.00017794599999999998	0.023413999999999997	0.00209104	5.49064e-05	0.00643045	0.0008887789999999999	2.31065e-05	0.00407181	0.000747145	1.93472e-05	0.00387491	0.000335887	8.789400000000001e-06	0.00121273	9.487209999999999e-05	2.48889e-06	0.000304082	2.48301e-05	6.41078e-07	0.000139612	0.000449061	1.16954e-05	0.00193015	0.000365575	9.5711e-06	0.00129334	0.000102881	2.69988e-06	0.00032495	2.6623899999999998e-05	6.874209999999999e-07	0.000149521	0.000517791	1.3523699999999999e-05	0.00201361	0.00352286	0.00108602	0.000455671	0.00043527400000000003	0.012320200000000002	0.00380095	0.00159951	0.00134062	0.000610385	0.000172854	4.45947e-05	0.0008104739999999999	0.00066663	0.000188094	4.80176e-05	0.0009383010000000001	
271.5	0.23789899999999997	0.1599	0.0692675	0.26927	0.176377	0.0224704	0.00363123	0.016121899999999998	0.0128969	0.00967339	0.0194321	0.136949	0.0487469	0.00621087	0.0140112	0.0116569	0.0534595	0.00864155	0.0229134	0.0171866	0.00269208	0.0307301	0.00194165	5.08654e-05	0.00669518	0.0005972719999999999	1.5683e-05	0.00183725	0.000253125	6.58053e-06	0.00116086	0.000242324	6.279239999999999e-06	0.00123099	0.00679265	0.00017794900000000003	0.0234143	0.00209109	5.49075e-05	0.00643059	0.000888804	2.31071e-05	0.0040719	0.000747143	1.93471e-05	0.00387491	0.00033586	8.78865e-06	0.00121262	9.48643e-05	2.48867e-06	0.000304053	2.48267e-05	6.40985e-07	0.000139594	0.000449059	1.16952e-05	0.00193013	0.000365505	9.56921e-06	0.00129307	0.00010286	2.6993200000000003e-06	0.000324877	2.66158e-05	6.87208e-07	0.000149479	0.0005177669999999999	1.3522999999999999e-05	0.00201349	0.00352289	0.00108604	0.00045567800000000005	0.000435259	0.0123205	0.00380106	0.00159956	0.00134059	0.0006103069999999999	0.00017283200000000001	4.4585299999999995e-05	0.0008104560000000001	0.000666448	0.00018804	4.79977e-05	0.000938224	
272.0	0.2379	0.1599	0.0692675	0.26927	0.17638	0.02247	0.00363092	0.016122	0.0128969	0.00967333	0.019431999999999998	0.136949	0.0487472	0.00621071	0.014011299999999999	0.011656999999999999	0.05345880000000001	0.00864083	0.0229134	0.0171865	0.00269207	0.0307301	0.00194166	5.08655e-05	0.00669519	0.000597279	1.56831e-05	0.00183726	0.000253129	6.5805899999999995e-06	0.00116088	0.00024232	6.2791e-06	0.00123097	0.00679279	0.00017795099999999998	0.023414700000000004	0.00209114	5.49086e-05	0.00643072	0.0008888289999999999	2.3107600000000002e-05	0.004072	0.0007471410000000001	1.93469e-05	0.00387491	0.000335834	8.787919999999999e-06	0.00121251	9.48566e-05	2.4884599999999997e-06	0.000304025	2.48233e-05	6.40894e-07	0.000139577	0.000449056	1.16951e-05	0.00193011	0.000365435	9.56735e-06	0.0012928	0.00010284	2.69877e-06	0.00032480599999999997	2.6607800000000003e-05	6.86998e-07	0.000149439	0.000517743	1.3522300000000001e-05	0.00201337	0.00352291	0.00108605	0.000455685	0.00043524300000000003	0.0123207	0.00380118	0.00159961	0.00134057	0.000610231	0.00017281	4.4576099999999995e-05	0.0008104389999999999	0.0006662689999999999	0.000187987	4.7978e-05	0.000938149	
272.5	0.237902	0.1599	0.0692675	0.26927	0.17638199999999998	0.0224696	0.00363062	0.016122	0.0128969	0.00967326	0.019431900000000002	0.136949	0.048747399999999996	0.00621056	0.0140114	0.011656999999999999	0.0534582	0.00864012	0.0229134	0.0171864	0.00269206	0.030730200000000003	0.00194168	5.08656e-05	0.00669521	0.0005972859999999999	1.56832e-05	0.00183728	0.000253133	6.58065e-06	0.00116089	0.000242316	6.278959999999999e-06	0.00123095	0.00679293	0.00017795400000000002	0.023415099999999998	0.0020912	5.49097e-05	0.00643085	0.000888853	2.31081e-05	0.00407209	0.0007471380000000001	1.9346700000000002e-05	0.00387491	0.00033580800000000005	8.7872e-06	0.00121241	9.484909999999999e-05	2.48825e-06	0.000303998	2.482e-05	6.40805e-07	0.00013956	0.000449054	1.1695e-05	0.0019301	0.00036536699999999996	9.565510000000001e-06	0.00129253	0.00010282	2.69823e-06	0.000324736	2.6600000000000003e-05	6.867910000000001e-07	0.000149398	0.00051772	1.3521600000000001e-05	0.00201326	0.00352293	0.00108607	0.00045569199999999995	0.000435228	0.012320999999999999	0.00380128	0.00159966	0.00134055	0.0006101559999999999	0.000172788	4.4566999999999995e-05	0.000810422	0.000666092	0.000187935	4.7958500000000005e-05	0.000938075	
