# Time	[ADAMTS4_mRNA]	[cFos]	[cFos_mRNA]	[cJun]	[cJun_mRNA]	[DUSP16]	[IRAK2]	[IRAK2_TRAF6]	[IRAK2_TRAF6_PP4]	[JAK1]	[JAK1_P]	[JNK]	[JNK_P]	[Matriptase]	[MKP1]	[MMP1_mRNA]	[MMP3_mRNA]	[MMP13_mRNA]	[p38]	[p38_P]	[PP4]	[proMMP1]	[proMMP3]	[proMMP13]	[PTPRT]	[SOCS3]	[SOCS3_mRNA]	[STAT3_cyt]	[STAT3_P_cyt]	[TIMP1_mRNA]	[TIMP3_mRNA]	[TRAF6]	[TRAF6_PP4]	[ADAMTS4]	[ADAMTS4_TIMP1]	[ADAMTS4_TIMP3]	[Aggrecan]	[Aggrecan_Collagen2]	[AggFrag]	[ColFrag]	[Collagen2]	[IL1]	[MMP1]	[MMP1_TIMP1]	[MMP1_TIMP3]	[MMP3]	[MMP3_TIMP1]	[MMP3_TIMP3]	[MMP13]	[MMP13_TIMP1]	[MMP13_TIMP3]	[OSM]	[TIMP1]	[TIMP3]	[IL1_IL1R]	[IL1_IL1Ra]	[IL1_IL1R_IRAK2]	[IL1R]	[IL1Ra]	[OSM_OSMR]	[OSM_OSMRa]	[OSMR_SOCS3]	[OSMR]	[OSMRa]	[cFos_cJun]	[cFos_P]	[cJun_P]	[cJun_dimer]	[SP1]	[SP1_TIMP1_DNA]	[STAT3_nuc]	[STAT3_P_nuc]	[TIMP1_DNA]	
7.2e+06	0.000848705	0.0138391	0.00276411	99.9819	4.99909	0.000140894	71.2461	0.0570788	28.6968	100	2.6168e-14	99.4325	0.567467	3.26997e-09	9.19976e-07	0.00370089	0.00370089	0.000370089	99.4325	0.567546	0.000805508	3.70785	398.924	0.0110285	0.000333443	0.00693805	0.0024891	99.9998	1.2973e-11	19.9997	20.0005	0.190442	71.0557	2.87379	1.72647	585.269	0	4118.38	95881.6	16663.2	79218.4	6.46845e-17	53.8643	3.23822	0.21955	9.62166	0.57844	0.039218	0.529966	0.0318605	0.00216013	3.88387e-16	200.207	407.217	6.59506e-16	0	2.35473e-15	100	0	1.04573e-14	0	77.6922	22.3078	0	2.81539e-05	3.94423e-05	0.567364	-0.000613655	3.00266e-05	0.00012611	4.42494e-08	0.000165829	1.99987	
7.5e+06	0.000771319	0.0127989	0.00255651	99.9818	4.99909	5.75377e-05	72.9581	0.0570095	26.9849	100	1.5775e-14	99.4332	0.566837	3.02552e-09	3.78164e-07	0.00200735	0.00200735	0.000200735	99.4331	0.566869	0.000746705	3.74249	398.95	0.0109281	0.000308322	0.00659064	0.00230209	99.9998	7.82034e-12	19.9997	20.0004	0.209939	72.7482	2.67498	1.60665	544.111	0	4016.86	95983.1	16669.3	79313.8	1.82161e-17	40.7093	2.44679	0.165727	7.25818	0.436247	0.029548	0.40091	0.0240962	0.00163209	2.26449e-16	200.159	406.716	1.85728e-16	0	6.78881e-16	100	0	6.30326e-15	0	76.788	23.212	0	2.5995e-05	3.64424e-05	0.566734	-0.000613866	2.78289e-05	0.000117193	3.89978e-08	0.000153375	1.99988	
7.8e+06	0.000694846	0.0118789	0.00237287	99.9816	4.99907	-2.58788e-05	74.6641	0.0566768	25.2793	100	9.65753e-15	99.4364	0.563604	2.78475e-09	-1.64042e-07	0.000313334	0.000313334	3.13334e-05	99.4364	0.563589	0.000692104	3.72378	398.96	0.0104325	0.000286112	0.00627824	0.00213668	99.9999	4.7875e-12	19.9997	20.0004	0.231255	74.4328	2.4895	1.49498	505.801	0	3924.63	96075.4	16674	79401.4	5.24642e-18	30.7668	1.84887	0.125107	5.47522	0.329025	0.022264	0.303255	0.0182234	0.00123312	1.34355e-16	200.123	406.249	5.34919e-17	0	2.00041e-16	100	0	3.8585e-15	0	75.91	24.09	0	2.38683e-05	3.3636e-05	0.563502	-0.000614918	2.56694e-05	0.000108449	3.46144e-08	0.000142358	1.99989	
8.1e+06	0.00061933	0.0110597	0.00220935	99.9814	4.99906	-0.000109155	76.356	0.0560724	23.5879	100	5.99638e-15	99.4423	0.557683	2.54767e-09	-7.05351e-07	-0.00137982	-0.00137982	-0.000137982	99.4424	0.557622	0.000641426	3.64692	398.955	0.00947551	0.000266343	0.0059956	0.00198939	99.9999	2.97249e-12	19.9998	20.0004	0.25452	76.1015	2.31649	1.39089	470.146	0	3840.69	96159.3	16677.5	79481.8	1.54404e-18	23.2519	1.39708	0.0944478	4.13022	0.248165	0.0167768	0.229341	0.0137799	0.00093157	8.09927e-17	200.096	405.814	1.57429e-17	0	6.01891e-17	100	0	2.39555e-15	0	75.0564	24.9436	0	2.1775e-05	3.0994e-05	0.557582	-0.00061671	2.35457e-05	9.98574e-05	3.09179e-08	0.000132549	1.9999	
8.4e+06	0.00054496	0.0103261	0.00206288	99.9813	4.99905	-0.000191785	78.0256	0.0551887	21.9192	100	3.77174e-15	99.451	0.548997	2.31464e-09	-1.2425e-06	-0.00306491	-0.00306491	-0.000306491	99.4511	0.548892	0.00059446	3.50815	398.935	0.00799892	0.000248641	0.00573848	0.00185746	99.9999	1.86965e-12	19.9998	20.0004	0.27984	77.7458	2.15517	1.2939	436.969	0	3764.21	96235.8	16680.2	79555.6	4.63927e-19	17.5713	1.05566	0.0713027	3.11561	0.187182	0.0126429	0.173388	0.0104169	0.000703588	4.95417e-17	200.075	405.409	4.73022e-18	0	1.84743e-17	100	0	1.5067e-15	0	74.2258	25.7742	0	1.97197e-05	2.84939e-05	0.548897	-0.000619022	2.14591e-05	9.14124e-05	2.77719e-08	0.000123761	1.99991	
8.7e+06	0.00047208	0.00966538	0.00193097	99.9811	4.99904	-0.000272937	79.6645	0.0540207	20.2815	100	2.40098e-15	99.4625	0.537493	2.08639e-09	-1.77008e-06	-0.00472829	-0.00472829	-0.000472829	99.4627	0.537347	0.000551041	3.30486	398.9	0.00595621	0.000232705	0.00550342	0.00173866	99.9999	1.19014e-12	19.9998	20.0003	0.307288	79.3572	2.00478	1.20352	406.099	0	3694.43	96305.6	16682.2	79623.4	1.42178e-19	13.2774	0.797624	0.0538281	2.35023	0.141188	0.00952815	0.131026	0.00787125	0.000531195	3.07132e-17	200.059	405.032	1.44966e-18	0	5.77879e-18	100	0	9.59059e-16	0	73.4165	26.5835	0	1.77104e-05	2.61188e-05	0.537396	-0.000621503	1.94145e-05	8.31238e-05	2.50724e-08	0.000115848	1.99992	
9e+06	0.000401194	0.00906759	0.00181161	99.9809	4.99903	-0.000351439	81.264	0.0525674	18.6834	100	1.54542e-15	99.4768	0.523161	1.86403e-09	-2.28051e-06	-0.00634954	-0.00634954	-0.000634954	99.477	0.522978	0.000511039	3.03585	398.85	0.00331578	0.00021829	0.00528758	0.00163116	99.9999	7.66026e-13	19.9999	20.0003	0.336889	80.9271	1.86463	1.11931	377.381	0	3630.69	96369.3	16683.7	79685.6	4.44003e-20	10.0315	0.602596	0.0406336	1.77287	0.106497	0.00718121	0.0989549	0.00594427	0.000400828	1.92781e-17	200.047	404.681	4.52712e-19	0	1.84023e-18	100	0	6.17274e-16	0	72.6274	27.3726	0	1.57582e-05	2.38567e-05	0.523066	-0.000623669	1.74202e-05	7.50157e-05	2.27386e-08	0.000108687	1.99992	
9.3e+06	0.000332952	0.00852435	0.00170313	99.9808	4.99902	-0.000425813	82.8157	0.0508342	17.1335	100	1.00501e-15	99.494	0.506047	1.64903e-09	-2.76419e-06	-0.00790171	-0.00790171	-0.000790171	99.4942	0.505832	0.000474337	2.70152	398.786	6.39747e-05	0.000205192	0.00508859	0.00153347	99.9999	4.9815e-13	19.9999	20.0003	0.368605	82.4471	1.73403	1.04087	350.667	0	3572.39	96427.6	16684.8	79742.8	1.41147e-20	7.57795	0.45519	0.0306705	1.33734	0.0803311	0.00541267	0.074678	0.00448576	0.000302248	1.22405e-17	200.038	404.353	1.43916e-19	0	5.95954e-19	100	0	4.01406e-16	0	71.8572	28.1428	0	1.38775e-05	2.17002e-05	0.505956	-0.000624911	1.54878e-05	6.71258e-05	2.07075e-08	0.000102179	1.99993	
9.6e+06	0.000268123	0.00802873	0.00160415	99.9807	4.99901	-0.000494344	84.3114	0.0488338	15.6398	100	6.5988e-16	99.5137	0.486273	1.44314e-09	-3.20998e-06	-0.00935232	-0.00935232	-0.000935232	99.514	0.486034	0.000440822	2.30406	398.708	-0.00379251	0.000193245	0.00490445	0.00144434	99.9999	3.27072e-13	19.9999	20.0003	0.402325	83.9091	1.61238	0.967812	325.819	0	3519.02	96481	16685.7	79795.3	4.56293e-21	5.72344	0.343782	0.0231472	1.0088	0.0605944	0.00407988	0.0563064	0.0033821	0.00022772	7.8556e-18	200.031	404.049	4.65248e-20	0	1.96061e-19	100	0	2.63547e-16	0	71.105	28.895	0	1.20846e-05	1.96458e-05	0.486187	-0.000624523	1.36316e-05	5.95039e-05	1.89288e-08	9.62417e-05	1.99994	
9.9e+06	0.000207538	0.00757491	0.00151352	99.9807	4.99901	-0.000555207	85.7433	0.0465876	14.2101	100	4.37172e-16	99.536	0.46405	1.2483e-09	-3.60601e-06	-0.0106654	-0.0106654	-0.00106654	99.5362	0.463793	0.000410377	1.84756	398.618	-0.00822509	0.000182307	0.00473349	0.00136272	99.9999	2.16682e-13	20	20.0003	0.437856	85.3054	1.49907	0.899778	302.71	0	3470.11	96529.9	16686.4	79843.5	1.49847e-21	4.32184	0.259587	0.0174665	0.76097	0.0457071	0.00307543	0.0424097	0.00254733	0.000171398	5.09207e-18	200.026	403.765	1.52789e-20	0	6.54542e-20	100	0	1.74594e-16	0	70.3697	29.6303	0	1.03972e-05	1.76934e-05	0.463968	-0.000621756	1.18676e-05	5.22092e-05	1.73625e-08	9.08045e-05	1.99995	
1.02e+07	0.000152021	0.00715801	0.00143026	99.9809	4.99901	-0.000606629	87.1045	0.0441263	12.8514	100	2.92072e-16	99.5603	0.439674	1.06643e-09	-3.94076e-06	-0.0118043	-0.0118043	-0.00118043	99.5606	0.439408	0.000382869	1.33807	398.517	-0.0131831	0.000172261	0.00457429	0.00128774	99.9999	1.44761e-13	20	20.0002	0.474922	86.6296	1.39356	0.836432	281.221	0	3425.26	96574.7	16686.9	79887.9	4.99372e-22	3.26268	0.195966	0.0131773	0.574024	0.0344776	0.00231838	0.0319047	0.00191632	0.000128859	3.3317e-18	200.022	403.501	5.09177e-21	0	2.21501e-20	100	0	1.16641e-16	0	69.6506	30.3494	0	8.83213e-06	1.58458e-05	0.439598	-0.000615882	1.02124e-05	4.53058e-05	1.59761e-08	8.58093e-05	1.99995	
1.05e+07	0.000102303	0.00677386	0.00135353	99.9811	4.99902	-0.000647085	88.3891	0.0414887	11.5694	100	1.96679e-16	99.5865	0.413528	8.99304e-10	-4.20431e-06	-0.0127358	-0.0127358	-0.00127358	99.5867	0.413262	0.00035815	0.783469	398.406	-0.0185949	0.000163005	0.0044256	0.00121865	99.9999	9.7479e-14	20.0001	20.0002	0.513169	87.8759	1.29533	0.777463	261.239	0	3384.08	96615.9	16687.2	79928.7	1.68698e-22	2.46244	0.147899	0.00993926	0.433004	0.0260071	0.00174776	0.0239699	0.00143971	9.67526e-05	2.19909e-18	200.019	403.255	1.72012e-21	0	7.58997e-21	100	0	7.85429e-17	0	68.9468	31.0532	0	7.40396e-06	1.41073e-05	0.413459	-0.000606281	8.68135e-06	3.8858e-05	1.4743e-08	8.12062e-05	1.99996	
1.08e+07	5.89406e-05	0.00641889	0.00128263	99.9815	4.99904	-0.00067548	89.5925	0.0387206	10.3688	100	1.3343e-16	99.6139	0.386065	7.48301e-10	-4.38949e-06	-0.0134333	-0.0134333	-0.00134333	99.6142	0.385805	0.000336055	0.193178	398.288	-0.0243715	0.000154454	0.00428638	0.0011548	99.9999	6.61303e-14	20.0001	20.0002	0.55218	89.0403	1.2039	0.722576	242.661	0	3346.25	96653.8	16687.5	79966.2	5.77097e-23	1.85794	0.11159	0.00749505	0.326628	0.0196177	0.00131764	0.0179824	0.00108007	7.25437e-05	1.46351e-18	200.016	403.026	5.88434e-22	0	2.63068e-21	100	0	5.32835e-17	0	68.2575	31.7425	0	6.12343e-06	1.2483e-05	0.386002	-0.000592517	7.28738e-06	3.29234e-05	1.36416e-08	7.69527e-05	1.99997	
1.11e+07	2.22532e-05	0.00609005	0.00121695	99.982	4.99906	-0.000691287	90.7115	0.0358719	9.25261	100	9.11588e-17	99.6422	0.357778	6.14304e-10	-4.49287e-06	-0.0138803	-0.0138803	-0.00138803	99.6425	0.357532	0.000316403	-0.422249	398.165	-0.0304103	0.000146533	0.00415571	0.00109566	99.9999	4.51792e-14	20.0001	20.0002	0.591499	90.12	1.11881	0.671498	225.391	0	3311.47	96688.5	16687.7	80000.8	1.99704e-23	1.40142	0.0841704	0.00565043	0.246385	0.0147981	0.000993407	0.0134696	0.000809014	5.43098e-05	9.81566e-19	200.015	402.813	2.03628e-22	0	9.21326e-22	100	0	3.64022e-17	0	67.5822	32.4178	0	4.99621e-06	1.09777e-05	0.357723	-0.0005744	6.03935e-06	2.75474e-05	1.26537e-08	7.30121e-05	1.99997	
1.14e+07	-7.71412e-06	0.00578469	0.00115595	99.9826	4.9991	-0.00069462	91.7445	0.0329941	8.22249	100	6.26938e-17	99.6708	0.329179	4.97583e-10	-4.51515e-06	-0.014073	-0.014073	-0.0014073	99.671	0.328951	0.000299003	-1.05168	398.039	-0.0366019	0.000139178	0.00403278	0.00104073	99.9999	3.10712e-14	20.0002	20.0002	0.630654	91.1139	1.03963	0.623973	209.337	0	3279.48	96720.5	16687.9	80032.6	6.98363e-24	1.05674	0.0634685	0.00425862	0.185855	0.0111625	0.000748986	0.0100727	0.00060499	4.05938e-05	6.63171e-19	200.013	402.615	7.12087e-23	0	3.2572e-22	100	0	2.50349e-17	0	66.9202	33.0798	0	4.0224e-06	9.59503e-06	0.329131	-0.000552018	4.94131e-06	2.27587e-05	1.17642e-08	6.93526e-05	1.99998	
1.17e+07	-3.11905e-05	0.00550049	0.00109918	99.9834	4.99914	-0.000686221	92.6914	0.0301369	7.27849	100	4.3389e-17	99.6992	0.300763	3.9779e-10	-4.46111e-06	-0.01402	-0.01402	-0.001402	99.6994	0.300557	0.000283655	-1.68401	397.913	-0.0428355	0.000132334	0.0039169	0.000989611	99.9999	2.15034e-14	20.0002	20.0002	0.669185	92.0222	0.965976	0.579762	194.417	0	3250.02	96750	16688	80062	2.46551e-24	0.796589	0.0478433	0.00320875	0.140196	0.00842016	0.000564722	0.00751962	0.000451645	3.02909e-05	4.51172e-19	200.012	402.43	2.51397e-23	0	1.16132e-22	100	0	1.73258e-17	0	66.271	33.729	0	3.19671e-06	8.33679e-06	0.300722	-0.00052573	3.99216e-06	1.85661e-05	1.09607e-08	6.59467e-05	1.99998	
1.2e+07	-4.86463e-05	0.00523545	0.00104623	99.9843	4.99918	-0.000667369	93.5534	0.0273455	6.41927	100	3.02082e-17	99.727	0.272982	3.14027e-10	-4.33906e-06	-0.0137421	-0.0137421	-0.00137421	99.7272	0.2728	0.000270163	-2.30872	397.788	-0.0490061	0.000125951	0.00380745	0.000941937	99.9999	1.49708e-14	20.0002	20.0002	0.706673	92.8467	0.897464	0.53864	180.551	0	3222.9	96777.1	16688.1	80089	8.77924e-25	0.600293	0.0360535	0.00241701	0.105754	0.00635153	0.000425804	0.00560378	0.000336576	2.25639e-05	3.08966e-19	200.011	402.259	8.95182e-24	0	4.17207e-23	100	0	1.20623e-17	0	65.634	34.366	0	2.50925e-06	7.20248e-06	0.272948	-0.000496129	3.18599e-06	1.4959e-05	1.02323e-08	6.27702e-05	1.99999	
1.23e+07	-6.07355e-05	0.0049878	0.000996757	99.9853	4.99923	-0.000639731	94.3331	0.0246588	5.64219	100	2.1151e-17	99.7538	0.246225	2.44955e-10	-4.15981e-06	-0.0132692	-0.0132692	-0.00132692	99.7539	0.246068	0.000258331	-2.91642	397.666	-0.0550186	0.000119989	0.00370389	0.00089739	99.9999	1.0482e-14	20.0002	20.0002	0.742758	93.5904	0.83375	0.500398	167.666	0	3197.9	96802.1	16688.2	80113.9	3.15025e-25	0.452229	0.0271607	0.00182013	0.0797728	0.00479111	0.000321068	0.00416857	0.000250375	1.67784e-05	2.12906e-19	200.01	402.099	3.21219e-24	0	1.50897e-23	100	0	8.44561e-18	0	65.0086	34.9914	0	1.94681e-06	6.18929e-06	0.246198	-0.000463972	2.51286e-06	1.19085e-05	9.57009e-09	5.98021e-05	1.99999	
1.26e+07	-6.82254e-05	0.00475599	0.000950445	99.9864	4.99929	-0.000605195	95.0343	0.0221079	4.94362	100	1.48894e-17	99.7792	0.220806	1.88949e-10	-3.93562e-06	-0.0126373	-0.0126373	-0.00126373	99.7793	0.220673	0.000247973	-3.49918	397.549	-0.0607925	0.000114407	0.00360573	0.00085569	99.9999	7.37882e-15	20.0002	20.0002	0.77715	94.2571	0.774506	0.46484	155.695	0	3174.85	96825.2	16688.2	80136.9	1.13818e-25	0.340583	0.0204553	0.00137027	0.0601747	0.00361405	0.0002421	0.00309532	0.000185913	1.24541e-05	1.47584e-19	200.009	401.95	1.16056e-24	0	5.49044e-24	100	0	5.9453e-18	0	64.3946	35.6054	0	1.49415e-06	5.29226e-06	0.220784	-0.000430108	1.95997e-06	9.37143e-06	8.96624e-09	5.70236e-05	1.99999	
1.29e+07	-7.19276e-05	0.00453863	0.00090702	99.9875	4.99935	-0.000565696	95.6612	0.0197157	4.31908	100	1.05356e-17	99.803	0.196956	1.44246e-10	-3.67909e-06	-0.0118854	-0.0118854	-0.00118854	99.8032	0.196845	0.000238917	-4.05072	397.439	-0.066264	0.000109175	0.00351253	0.00081659	99.9999	5.2211e-15	20.0002	20.0002	0.80964	94.8516	0.719428	0.431782	144.573	0	3153.59	96846.4	16688.3	80158.2	4.13735e-26	0.256427	0.0154009	0.00103133	0.0453914	0.00272616	0.00018256	0.00229422	0.000137797	9.22768e-06	1.02882e-19	200.009	401.812	4.21871e-25	0	2.00829e-24	100	0	4.20678e-18	0	63.7913	36.2087	0	1.13536e-06	4.50467e-06	0.196939	-0.000395397	1.51282e-06	7.29489e-06	8.41414e-09	5.44183e-05	1.99999	
1.32e+07	-7.2637e-05	0.0043345	0.000866238	99.9886	4.9994	-0.000523081	96.219	0.0174972	3.76355	100	7.49151e-18	99.8252	0.174828	1.09081e-10	-3.4022e-06	-0.0110516	-0.0110516	-0.00110516	99.8253	0.174737	0.000231	-4.56653	397.336	-0.0713864	0.000104261	0.00342392	0.00077987	99.9999	3.71251e-15	20.0002	20.0002	0.840092	95.3789	0.668229	0.401052	134.241	0	3133.96	96866	16688.3	80177.8	1.51206e-26	0.193013	0.0115922	0.000776036	0.0342399	0.00205641	0.000137665	0.00169735	0.000101948	6.82485e-06	7.2107e-20	200.008	401.683	1.5418e-25	0	7.38008e-25	100	0	2.99127e-18	0	63.1986	36.8014	0	8.54923e-07	3.81847e-06	0.174815	-0.000360649	1.15639e-06	5.62072e-06	7.90807e-09	5.19716e-05	1.99999	
1.35e+07	-7.10878e-05	0.00414252	0.000827881	99.9896	4.99946	-0.000478999	96.7129	0.0154602	3.27168	100	5.352e-18	99.8455	0.154502	8.17823e-11	-3.11571e-06	-0.0101715	-0.0101715	-0.00101715	99.8456	0.154428	0.000224077	-5.04373	397.24	-0.0761297	9.96395e-05	0.00333956	0.000745334	100	2.65222e-15	20.0002	20.0001	0.868445	95.8444	0.620642	0.372491	124.644	0	3115.85	96884.2	16688.3	80195.8	5.55231e-27	0.145244	0.00872326	0.000583802	0.025828	0.0015512	0.000103814	0.00125349	7.52884e-05	5.03866e-06	5.07978e-20	200.008	401.563	5.6615e-26	0	2.72308e-25	100	0	2.13697e-18	0	62.6158	37.3842	0	6.38494e-07	3.2248e-06	0.154493	-0.000326573	8.76056e-07	4.28985e-06	7.44308e-09	4.96703e-05	2	
1.38e+07	-6.79241e-05	0.00396171	0.000791755	99.9907	4.99951	-0.000434844	97.1484	0.0136064	2.83799	100	3.84069e-18	99.864	0.135997	6.08421e-11	-2.82868e-06	-0.00927582	-0.00927582	-0.000927582	99.8641	0.135938	0.000218019	-5.48095	397.153	-0.080479	9.52875e-05	0.00325912	0.000712807	100	1.90326e-15	20.0002	20.0001	0.894696	96.2537	0.576419	0.345949	115.731	0	3099.12	96900.9	16688.3	80212.6	2.0473e-27	0.109272	0.00656278	0.000439092	0.0194827	0.0011701	7.82874e-05	0.000924022	5.54999e-05	3.7133e-06	3.5962e-20	200.007	401.452	2.08757e-26	0	1.00833e-25	100	0	1.53352e-18	0	62.0428	37.9572	0	4.73356e-07	2.71442e-06	0.13599	-0.000293753	6.58266e-07	3.24558e-06	7.01488e-09	4.75029e-05	2	
1.41e+07	-6.36874e-05	0.0037912	0.000757686	99.9917	4.99956	-0.00039173	97.531	0.0119325	2.45703	100	2.76802e-18	99.8807	0.119282	4.49508e-11	-2.54836e-06	-0.00839007	-0.00839007	-0.000839007	99.8808	0.119235	0.000212708	-5.87807	397.073	-0.0844321	9.11836e-05	0.00318232	0.000682132	100	1.37168e-15	20.0002	20.0001	0.918894	96.6121	0.535324	0.321285	107.452	0	3083.66	96916.3	16688.3	80228	7.57646e-28	0.082191	0.00493631	0.000330186	0.0146963	0.000882637	5.90389e-05	0.000679924	4.08387e-05	2.73167e-06	2.55789e-20	200.007	401.349	7.72548e-27	0	3.7453e-26	100	0	1.10521e-18	0	61.4792	38.5208	0	3.48632e-07	2.27811e-06	0.119277	-0.000262635	4.90947e-07	2.43592e-06	6.61971e-09	4.54589e-05	2	
1.44e+07	-5.88143e-05	0.0036302	0.000725517	99.9926	4.99961	-0.000350493	97.8661	0.0104313	2.12349	100	2.00317e-18	99.8957	0.104288	3.30058e-11	-2.28021e-06	-0.00753396	-0.00753396	-0.000753396	99.8957	0.104252	0.000208043	-6.23598	397.001	-0.087997	8.73089e-05	0.00310893	0.000653168	100	9.9265e-16	20.0002	20.0001	0.941125	96.925	0.497142	0.298368	99.7643	0	3069.37	96930.6	16688.3	80242.3	2.81271e-28	0.0618092	0.0037122	0.000248247	0.0110858	0.000665794	4.45239e-05	0.000499405	2.99962e-05	2.00595e-06	1.82757e-20	200.006	401.252	2.86804e-27	0	1.39488e-26	100	0	7.9982e-19	0	60.9246	39.0754	0	2.55277e-07	1.907e-06	0.104285	-0.000233534	3.63697e-07	1.81496e-06	6.25429e-09	4.35289e-05	2	
1.47e+07	-5.36438e-05	0.003478	0.000695106	99.9934	4.99966	-0.000311716	98.1586	0.00909334	1.83235	100	1.45539e-18	99.9091	0.090921	2.41026e-11	-2.02803e-06	-0.00672188	-0.00672188	-0.000672188	99.9091	0.0908927	0.000203934	-6.55637	396.937	-0.0911898	8.36462e-05	0.0030387	0.000625787	100	7.212e-16	20.0002	20.0001	0.961503	97.1971	0.461667	0.277077	92.6249	0	3056.16	96943.8	16688.4	80255.5	1.04708e-28	0.0464733	0.00279113	0.000186611	0.00836228	0.000502223	3.35779e-05	0.000366148	2.19924e-05	1.47038e-06	1.31142e-20	200.006	401.163	1.06767e-27	0	5.20708e-27	100	0	5.81104e-19	0	60.3789	39.6211	0	1.85957e-07	1.59272e-06	0.0909192	-0.000206641	2.67798e-07	1.3434e-06	5.91573e-09	4.17044e-05	2	
1.5e+07	-4.84284e-05	0.00333397	0.000666326	99.9942	4.9997	-0.000275766	98.4132	0.00790707	1.5789	100	1.06144e-18	99.9209	0.0790671	1.75159e-11	-1.79421e-06	-0.00596346	-0.00596346	-0.000596346	99.921	0.0790453	0.000200303	-6.84143	396.88	-0.0940317	8.01802e-05	0.00297143	0.000599875	100	5.25974e-16	20.0002	20.0001	0.980159	97.433	0.428712	0.257298	85.9951	0	3043.95	96956.1	16688.4	80267.7	3.9072e-29	0.0349367	0.00209826	0.000140258	0.00630786	0.000378838	2.53234e-05	0.000267957	1.60947e-05	1.07585e-06	9.44941e-21	200.006	401.08	3.98406e-28	0	1.94771e-27	100	0	4.23805e-19	0	59.8416	40.1584	0	1.34845e-07	1.32759e-06	0.0790662	-0.000182045	1.96112e-07	9.88457e-07	5.60149e-09	3.99777e-05	2	
