# Time	[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[Xa_Va_l]	[V_Xa_l]	[IIa_f]	[V_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[APC_PS_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]	
1.44	335.969	838.531	5.12078e-15	3.86012e-13	0.00867606	1.74132	2.50761e-10	5.37e-08	0.168517	7.43057	0.000764897	0.0980355	35.1302	107.719	1.35205e-05	7.7719e-05	3.83897e-17	4.07036e-16	0.791753	115.208	2.10564e-29	5.77675e-27	18.6942	47.3058	0.0160913	0.000780914	0.000906301	0.000243171	0.000178275	5.63636e-11	3.69807e-13	3.96367e-06	7.82674e-14	9.73287e-16	2.61255e-13	3.91517e-14	5.15792e-16	12.3	4721	3.49554e-16	9.89469e-07	1.90592e-12	1.91816e-25	5.45985e-08	4.67066e-07	4.51999e-15	1	8.12414e-15	2.2018e-15	2.21207e-17	58196.3	364	9.86508e-18	2.56241e-09	
1.48	335.888	838.612	6.66029e-15	4.99114e-13	0.00867731	1.74132	2.84801e-10	6.08133e-08	0.168541	7.43053	0.000764766	0.0980046	35.1383	107.711	1.45608e-05	8.34198e-05	5.26185e-17	5.53992e-16	0.791866	115.208	3.57807e-29	9.7271e-27	18.696	47.304	0.0160363	0.00079902	0.00092999	0.000248917	0.000185757	6.21557e-11	4.62049e-13	4.35136e-06	1.00848e-13	1.27366e-15	3.26932e-13	4.90947e-14	7.23386e-16	12.3	4721	4.64525e-16	1.09995e-06	2.2358e-12	3.13037e-25	6.06953e-08	5.01789e-07	5.92995e-15	1	1.0751e-14	2.95287e-15	2.96799e-17	58189.2	364	1.31098e-17	2.84854e-09	
1.52	335.822	838.678	8.59335e-15	6.40395e-13	0.00867833	1.74132	3.22193e-10	6.86105e-08	0.16856	7.43048	0.000764616	0.0979738	35.145	107.704	1.5644e-05	8.9344e-05	7.14066e-17	7.46815e-16	0.79196	115.208	5.98177e-29	1.61211e-26	18.6976	47.3024	0.0159815	0.000816999	0.000953592	0.000254624	0.000193283	6.83387e-11	5.73445e-13	4.76287e-06	1.28945e-13	1.65285e-15	4.06351e-13	6.11393e-14	1.004e-15	12.3	4721	6.12066e-16	1.2188e-06	2.61026e-12	5.03245e-25	6.72532e-08	5.37893e-07	7.71512e-15	1	1.41078e-14	3.92461e-15	3.94703e-17	58183.4	364	1.72737e-17	3.15632e-09	
1.56	335.767	838.733	1.10037e-14	8.15698e-13	0.00867918	1.74132	3.63144e-10	7.71328e-08	0.168575	7.43044	0.000764452	0.0979432	35.1506	107.699	1.67701e-05	9.54921e-05	9.59979e-17	9.97687e-16	0.792038	115.208	9.84746e-29	2.6321e-26	18.6988	47.3012	0.0159269	0.000834856	0.000977108	0.000260294	0.000200848	7.4925e-11	7.07205e-13	5.19874e-06	1.63674e-13	2.12807e-15	5.0183e-13	7.56438e-14	1.37981e-15	12.3	4721	7.99994e-16	1.34633e-06	3.03369e-12	7.97626e-25	7.42908e-08	5.75381e-07	9.95895e-15	1	1.83656e-14	5.1719e-15	5.2052e-17	58178.6	364	2.25774e-17	3.48661e-09	
1.6	335.721	838.779	1.39896e-14	1.03184e-12	0.00867989	1.74131	4.07868e-10	8.64223e-08	0.168588	7.43041	0.000764276	0.0979128	35.1552	107.694	1.79393e-05	0.000101865	1.27919e-16	1.32149e-15	0.792102	115.208	1.5977e-28	4.23698e-26	18.6998	47.3002	0.0158725	0.000852593	0.00100054	0.000265928	0.000208449	8.19271e-11	8.66951e-13	5.65951e-06	2.06329e-13	2.71954e-15	6.15988e-13	9.30136e-14	1.87871e-15	12.3	4721	1.03768e-15	1.4829e-06	3.51079e-12	1.24735e-24	8.1827e-08	6.14258e-07	1.276e-14	1	2.37289e-14	6.76094e-15	6.81022e-17	58174.6	364	2.92852e-17	3.84029e-09	
1.64	335.684	838.816	1.76653e-14	1.29676e-12	0.00868047	1.74131	4.56582e-10	9.6522e-08	0.168599	7.43037	0.00076409	0.0978825	35.159	107.69	1.91518e-05	0.000108462	1.69031e-16	1.73627e-15	0.792155	115.208	2.55671e-28	6.72944e-26	18.7007	47.2993	0.0158183	0.000870214	0.00102388	0.000271525	0.000216082	8.9357e-11	1.05675e-12	6.1457e-06	2.58406e-13	3.45091e-15	7.51773e-13	1.13705e-13	2.53553e-15	12.3	4721	1.33628e-15	1.62884e-06	4.04654e-12	1.92598e-24	8.98804e-08	6.54525e-07	1.62339e-14	1	3.04402e-14	8.77104e-15	8.84351e-17	58171.4	364	3.77123e-17	4.21825e-09	
1.68	335.653	838.847	2.21638e-14	1.6196e-12	0.00868095	1.74131	5.09507e-10	1.07476e-07	0.168607	7.43034	0.000763897	0.0978524	35.1622	107.687	2.04076e-05	0.000115284	2.21588e-16	2.26381e-15	0.792199	115.208	4.03821e-28	1.05529e-25	18.7014	47.2986	0.0157643	0.000887723	0.00104714	0.000277088	0.000223745	9.72268e-11	1.28116e-12	6.65781e-06	3.21628e-13	4.34969e-15	9.12484e-13	1.3823e-13	3.3935e-15	12.3	4721	1.70904e-15	1.7845e-06	4.6462e-12	2.93818e-24	9.84697e-08	6.96185e-07	2.05158e-14	1	3.87856e-14	1.12968e-14	1.14024e-16	58168.6	364	4.82323e-17	4.62137e-09	
1.72	335.627	838.873	2.76384e-14	2.01093e-12	0.00868134	1.74131	5.66869e-10	1.19329e-07	0.168614	7.43031	0.000763697	0.0978224	35.1648	107.685	2.17067e-05	0.000122332	2.88307e-16	2.93022e-15	0.792235	115.208	6.29949e-28	1.63496e-25	18.702	47.298	0.0157105	0.000905121	0.00107032	0.000282617	0.000231432	1.05548e-10	1.54527e-12	7.1963e-06	3.97966e-13	5.44776e-15	1.10181e-12	1.67161e-13	4.50587e-15	12.3	4721	2.17157e-15	1.95021e-06	5.31535e-12	4.43125e-24	1.07614e-07	7.39238e-07	2.5763e-14	1	4.91015e-14	1.44502e-14	1.46027e-16	58166.4	364	6.12859e-17	5.05052e-09	
1.76	335.606	838.894	3.42656e-14	2.48283e-12	0.00868167	1.74131	6.28899e-10	1.32126e-07	0.16862	7.43028	0.000763492	0.0977926	35.167	107.682	2.30493e-05	0.000129604	3.7244e-16	3.76665e-15	0.792265	115.208	9.71175e-28	2.50408e-25	18.7025	47.2975	0.0156569	0.000922413	0.00109341	0.000288112	0.000239143	1.14333e-10	1.85473e-12	7.76163e-06	4.89672e-13	6.78183e-15	1.32385e-12	2.01135e-13	5.9379e-15	12.3	4721	2.74222e-15	2.12631e-06	6.05989e-12	6.61061e-24	1.17332e-07	7.83686e-07	3.21573e-14	1	6.17811e-14	1.83635e-14	1.85814e-16	58164.6	364	7.73906e-17	5.5066e-09	
1.8	335.588	838.912	4.22477e-14	3.04913e-12	0.00868193	1.74131	6.95832e-10	1.45914e-07	0.168625	7.43025	0.000763283	0.0977629	35.1688	107.681	2.44353e-05	0.000137102	4.77862e-16	4.81008e-15	0.79229	115.208	1.48051e-27	3.7934e-25	18.7029	47.2971	0.0156035	0.0009396	0.00111642	0.000293574	0.000246873	1.23594e-10	2.21581e-12	8.35426e-06	5.99303e-13	8.39408e-15	1.58316e-12	2.40861e-13	7.76904e-15	12.3	4721	3.44241e-15	2.31315e-06	6.88601e-12	9.76002e-24	1.27642e-07	8.29529e-07	3.99085e-14	1	7.72823e-14	2.3192e-14	2.34999e-16	58163	364	9.71514e-17	5.99049e-09	
