time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
960.0.	0.059002920204519006	2.177818062462772	0.9826737070627841	95.33107318015188	2.256657037985353	0.032767988034254	0.430299642271163	29.62235970469383	2.285205674521578	7.7147943254784455	4.581549363391626	1025.1594400715987	1.523126181484373	101.90935534559993	0.004591430629424	0.03525537531695	64.34659317749626	0.022117456461793	0.290635177757724	29.2359786434049	1.206927165143514	0.30517075275570205	0.6256983233965511	1095.8539986869441	1.711188044175771	225.6094649029451	7.682768003978812
1000.0.	0.043880647919996005	2.165852878036149	0.9821337804411181	95.43300290484851	2.25472433392313	0.03255896928797	0.38526320358237104	29.736255005905146	2.291998362970803	7.70800163702922	4.592224466447678	1027.1274034183984	1.519103564414378	101.85696572120564	0.0045747647287860006	0.032910102411896	64.29953566560474	0.021936922912709003	0.25970293356399904	29.307496447052863	0.8987740815313381	0.304329661320825	0.6251713640978771	1096.2333936567734	1.410020312342003	226.73124837183641	6.358643565344562
1040.0.	0.033542609602853005	2.157100173453627	0.981730728292267	95.50770206385764	2.253333129936235	0.032406595531117	0.35242498093248403	29.82041435253717	2.297009957878466	7.702990042121558	4.600092759446378	1028.5602810252167	1.5161654760141081	101.8182648542724	0.004562746390577001	0.031305629067228	64.26446422984827	0.021805337696399002	0.23722113859412003	29.36025105839697	0.6874850728738471	0.30372186687436104	0.624792996239061	1096.4963242246695	1.1899418039211391	227.55785728991256	5.38264385353473
1080.0.	0.026469577148503003	2.150692072785573	0.9814309434710041	95.56245955433396	2.252331184755867	0.032295383045866	0.328439662041413	29.88254013288385	2.300705318286025	7.699294681713998	4.605889991041773	1029.6035994816812	1.514018821874966	101.78971378135321	0.004554068461177001	0.030206365995542002	64.23839266902024	0.021709284585408002	0.220839186638827	29.399150046834706	0.542618360835051	0.30328217823789405	0.624521203111384	1096.6786344648463	1.028934008133131	228.16621537717324	4.664068190307932
1120.0.	0.021627460984302002	2.145997591840778	0.9812085607808411	95.60260680692087	2.251609144588004	0.032214138269645004	0.31089831127835404	29.928365517623245	2.303428839951156	7.696571160048866	4.610159881881124	1030.363382617758	1.512449944022671	101.76867141986637	0.004547795507069	0.029452383556108002	64.21904906880191	0.021639089283351003	0.208879396278344	29.42782261972821	0.44329387500829004	0.30296379271503204	0.624325854205465	1096.8051174181462	0.9110418148465371	228.61355170531615	4.135462874717693
1160.0.	0.018311066169283	2.142556890691375	0.9810439220302731	95.63204640657911	2.251088468271043	0.032154743843002	0.298057711590595	29.96214650478341	2.305435305480272	7.69456469451975	4.613303913715447	1030.9168100535126	1.511303017544233	101.75317465117696	0.0045432565317860005	0.028934761993440004	64.20471879994041	0.021587746992180003	0.20013584862107803	29.44895067318212	0.37519321093850805	0.30273304477607804	0.6241853550216611	1096.8929246533808	0.82466553947534	228.94227591005352	3.746843770753369
1200.0.	0.016038819290606	2.140034252267194	0.980922215275247	95.65363660992877	2.250712735410831	0.032111299162525	0.288651732214658	29.98703625128347	2.306912999521118	7.693087000478908	4.615618349515924	1031.3200390467032	1.510464345640162	101.74176851160207	0.0045399692958390005	0.028579142370595	64.19411515317296	0.021550169964699002	0.19373706696432702	29.464514914737236	0.32849905524121503	0.30256567980160803	0.624084230898698	1096.9539245914877	0.761351080438294	229.18372718190807	3.461268087757346
1240.0.	0.014481518477776002	2.138184248079994	0.98083234798533	95.66947165927085	2.250441401356393	0.032079507196669	0.281758235217619	30.005367339215248	2.308000948723468	7.6919990512765555	4.617321694696938	1031.61392324537	1.509850936221661	101.733376942411	0.004537586660154001	0.028334667871887	64.18627651432844	0.021522654159703003	0.18905072687565702	29.47597747371275	0.296480846567722	0.302444199541305	0.6240113906926791	1096.9963328477654	0.7149255409031661	229.36101711232345	3.251483083341279
1280.0.	0.013413949650313001	2.136827275347674	0.980766049401056	95.68108646647684	2.250245315290204	0.032056234334036	0.27670425383290204	30.018863321700344	2.308801739894625	7.691198260105399	4.618575034690571	1031.828183435334	1.509402187397326	101.72720536424251	0.004535858393814001	0.028166507413602004	64.18048642176393	0.021502498148445	0.18561665091954802	29.48441720707513	0.274524461000673	0.302355965123537	0.6239588818585841	1097.0258390123047	0.6808755238696701	229.49116479953605	3.097411847700701
1320.0.	0.012681949680569002	2.135831803858966	0.980717172424001	95.68960625158938	2.250103505606955	0.032039192944054	0.272997929615351	30.028796578868604	2.309391029634891	7.690608970365132	4.619497079078109	1031.984444404033	1.509073831944149	101.7226677362929	0.004534603904487	0.028050780030254	64.17621230383979	0.021487729107274003	0.183099197798925	29.490629858226477	0.259466742439699	0.30229183801756404	0.623920999077426	1097.0463853505437	0.655897670455704	229.58668967896264	2.984278602803806
