time	A1	A1_2	A2	A2_2	A3	A3_2	CREB_n	DUSP_c	DUSP_n	DUSP_n_ERK_n	DUSP_n_pERK_n	DUSP_n_ppERK_n	DUSPmRNA	ERK_c	ERK_n	Elk1_n	F	FOSn	FOSn_2	FmRNA	Fn	Kin	Kin_2	MEK	PreDUSPmRNA	PreFOSmRNA	PreFmRNA	RSK_c	RsD	RsT	c_FOS_c	c_FOSmRNA	pCREB_n	pDUSP_c	pDUSP_n	pDUSP_n_ERK_n	pDUSP_n_pERK_n	pDUSP_n_ppERK_n	pERK_c	pERK_n	pElk1_n	pMEK	pRSK_c	pRSK_n	pc_FOS_c	ppERK_c	ppERK_n
2915.0.	180.8343766788506	1.518023321150195	20.7108098379669	4.676210162033092	12.56685148289294	0.525768517107104	996.1691980411902	40.45311332288945	58.39633437052024	152.99173249066428	0.6419850944213511	0.12642248840671402	33.24430884276891	193.1113167531472	1518.4240197394681	1509.1561826146185	0.015770210316296	12.455921708547239	0.131846477535391	0.01947706865514	0.003352321634166	77.11176253137029	5.553977468629579	580.4252142154095	8728.399999164065	0.160656330448317	1.282611899719369	352.8586149076882	244.55201786760375	2.851482132397156	0.7159766055402831	16.466894059895424	3.8308019588085402	0.0007647993082100001	0.004780841456481001	0.01252493192363	5.2558136355563045e-05	1.034990885550865e-05	183.69727251965287	1.011376832114892	0.843817385384471	56.89598578458716	0.11786963686096201	0.10047512783614	0.0058032581045690005	177.30118490729524	21.37204947292753
2970.0.	180.8198515028837	1.5325484971170842	20.704893009990304	4.682126990009701	12.559726674974685	0.532893325025357	996.1309515208133	41.128436203810494	59.40423038124329	155.495051025861	0.64367022983229	0.130000797863686	33.01600847764764	191.88842204984024	1517.0831838796594	1509.1465095088317	0.018425116592728	12.508790307784016	0.13621896051245602	0.022599076239284	0.003916876183681001	77.02990854052537	5.635831459474487	580.08653856945	8668.504018780897	0.14478947114617902	1.472433313330425	352.8574900608747	244.57237980786513	2.831120192135741	0.719114588998773	15.937611307217487	3.869048479185833	0.0007953995399830001	0.004930939144407001	0.012906763555936	5.342836726554094e-05	1.0790750228562581e-05	183.34686095942388	0.9968267606091141	0.8534904911713871	57.23466143054634	0.118807486657916	0.10127411508834301	0.0058792833769860005	178.55019890849988	21.604082675074192
3025.0.	180.80565409777438	1.54674590222643	20.699415472661663	4.687604527338329	12.552684476760318	0.539935523239723	996.0921257062128	41.79153195416326	60.393957329292626	157.94761048103987	0.645349304326648	0.13361436172941302	32.78935087557274	190.6679769168565	1515.7560158763781	1509.1366326319446	0.021501299471827003	12.553448026553957	0.14056725257150202	0.026155762916308	0.004571088550509	76.9490311369767	5.716708863023139	579.7451809228276	8609.041653143417	0.132009505010178	1.684727951928792	352.85635327433914	244.5919046773926	2.811595322608182	0.7217866234286631	15.424951126090706	3.907874293786426	0.000826970811118	0.005083562518599	0.013294626307109002	5.432074255654826e-05	1.124659629609128e-05	182.9905296689704	0.983048607549813	0.863367368059172	57.5760190771686	0.11975523994405501	0.10208180260886401	0.005952148646878001	179.81010160877526	21.84070252587136
3080.0.	180.79177702992394	1.5606229700768162	20.694344610885548	4.692675389114446	12.545723927982007	0.546896072018032	996.0527969211845	42.44252700730333	61.36570337912179	160.3501577399439	0.6470195622957621	0.13726064073080002	32.564328479076394	189.45195155254723	1514.443085502242	1509.1265717046538	0.025056323848998002	12.590257071048775	0.144879774672243	0.030191872238294	0.005327228133112	76.86913055852513	5.796609441474719	579.4016943965208	8550.010920537654	0.121829515197636	1.921085903317147	352.85520690393776	244.61064034938866	2.79285965061212	0.7240127480884441	14.928490721050746	3.94720307881465	0.0008595378841750001	0.0052386696954290005	0.013688409316637002	5.5234299270581624e-05	1.1717488788768852e-05	182.6287915330753	0.9699856802283421	0.873428295350391	57.91950560347526	0.120710937482374	0.10289649575119601	0.006021820404571001	181.07823050458163	22.081421082791383
3135.0.	180.7782130359848	1.5741869640159551	20.68965023111091	4.69736976888909	12.538844079590445	0.553775920409595	996.0130352433384	43.08154732727653	62.319655979059036	162.70342955416493	0.64867858606001	0.14093711885568402	32.340933791860856	188.24208722891865	1513.1448904143558	1509.1163449028015	0.029153474420049	12.619568254427973	0.14914521533115502	0.034753977387251	0.006198786710334	76.79020668021204	5.8755333197878326	579.0565842106774	8491.409861327074	0.11384320408743501	2.183048046347362	352.85405309290314	244.6286310485295	2.774868951471331	0.725812358620009	14.44780253556971	3.986964756660286	0.0008931264077860001	0.0053962208281170005	0.014088007723360002	5.616817812429947e-05	1.2203467013491692e-05	182.26214442881266	0.9575867650924901	0.8836550972028231	58.26461578931857	0.12167279679496501	0.10371665310918801	0.00608827191562	182.3521758097681	22.32578927572743
3190.0.	180.76495501888658	1.587444981114206	20.685304381535172	4.701715618464817	12.532043993622475	0.560576006377564	995.9729051776591	43.70871839776104	63.25600184560036	165.0081527012735	0.6503242591744061	0.144641302908942	32.119159386445595	187.03992105872953	1511.8618644223477	1509.105969037424	0.033861955297932005	12.641721035808256	0.15335260529442102	0.039890136049445	0.007200521613142	76.7122590243426	5.9534809756573015	578.7103125585371	8433.23653799759	0.10771157076923901	2.472081947748917	352.85289379389684	244.6459176952951	2.7575823047057053	0.7272042140742291	13.98245747276878	4.027094822339259	0.000927762931731	0.005556178092366	0.014493322598769	5.712161272602053e-05	1.2704567355735821e-05	181.89107181625852	0.9458054876836601	0.894030962580421	58.61088744145904	0.12263919384384402	0.10454087056359301	0.006151483059403001	183.62975431890052	22.573392485979475
3245.0.	180.7519960439587	1.600403956042049	20.681281185658726	4.705738814341252	12.52532274307034	0.567297256929699	995.9324662355765	44.324165212026536	64.17492694910499	167.26504413487507	0.6519547340984401	0.14837072260227502	31.89899790900679	185.84680778010804	1510.5943846139073	1509.0954597079938	0.03925704140076	12.657043608971776	0.157491383415472	0.045649490442325004	0.008348488638979001	76.63528677042797	6.030453229571934	578.3633028673032	8375.489034955397	0.10315178454203901	2.789557541344848	352.85173078817195	244.6625382120259	2.7409617879748813	0.7282064462210001	13.532027504613428	4.0675337644214	0.0009634749228550001	0.005718505694141	0.014904260936511001	5.80939204710191e-05	1.3220822960390532e-05	181.51604307687305	0.9345997595095921	0.9045402920106711	58.957897132692906	0.12360864711122702	0.105367867427423	0.006211440154645	184.90898660125717	22.823846774347015
3300.0.	180.73932933514678	1.613070664853965	20.677556688198276	4.709463311801706	12.518679411752474	0.573940588247566	995.891773435074	44.92801226366836	65.07661650055226	169.47481112791613	0.6535684036266061	0.15212293106171101	31.680442082095553	184.6639389744475	1509.342777522009	1509.0848314333862	0.045420174961803006	12.665853032500527	0.161551453330603	0.052081816866072	0.009660063279621	76.55928876504095	6.106451234958944	578.0159435368953	8318.165458112382	0.09992789201030201	3.136723129316485	352.8505657022995	244.678527795579	2.724972204421762	0.728836570658789	13.096087773004127	4.108226564924199	0.001000290781553	0.005883169894864	0.015320735685838001	5.908449482395444e-05	1.3752263564460802e-05	181.13751368049992	0.923931298448848	0.915168566618144	59.305256463101074	0.12457980370188901	0.10619647435882401	0.006268135771047001	186.1880770142089	23.076795649229854
3355.0.	180.7269482713196	1.6254517286811412	20.674108712441406	4.712911287558586	12.512113094185857	0.5805069058141831	995.8508777345063	45.52038353792823	65.96125493909663	171.6381514103291	0.655163875573185	0.155895505658251	31.463484705722003	183.4923600666592	1508.107324484692	1509.074097764253	0.052439001183598004	12.66845539420082	0.16552323085157902	0.059237030625071005	0.011153948975307	76.48426353157949	6.181476468420387	577.668591232146	8261.263934288458	0.09784305505255901	3.514682242493468	352.849400022833	244.69391916075975	2.709580839240926	0.729111499320748	12.674218269025557	4.149122265492403	0.0010382398585870002	0.006050139050083001	0.015742665819009002	6.0092798752368826e-05	1.4298915459486831e-05	180.75592524147675	0.913765211588451	0.925902235751575	59.65260876785	0.125551427157443	0.10702562276941201	0.006321568526942	187.4653961143755	23.33190728593842
3410.0.	180.71484638266537	1.637553617335314	20.67091672819273	4.716103271807262	12.505622895459911	0.5869971045401301	995.8098264105402	46.101402503453414	66.82902592021846	173.75575330190003	0.6567399502843101	0.159686049084341	31.248118657156382	182.3329854021462	1506.8882663215086	1509.0632713798084	0.060407337907482005	12.665146003649548	0.16939768226458501	0.06716465348501001	0.012850171288060002	76.4102092799332	6.255530720066704	577.3215737915386	8204.782610455484	0.09673306675092601	3.924371875647593	352.8482351092198	244.70874275811616	2.694757241884432	0.7290475540430641	12.266005162294656	4.190173589458901	0.001077352472003	0.006219383658407	0.01616997642437	6.111835911893383e-05	1.4860801565055543e-05	180.3717055086777	0.904069631265014	0.9367286201963321	59.99962620845777	0.126522386726549	0.10785433550358801	0.006371742873523	188.7394651173894	23.58887212459961
3465.0.	180.70301734717464	1.649382652826029	20.667961729525132	4.719058270474854	12.499207931111895	0.593412068888147	995.7686633887876	46.671192104379784	67.68011230431462	175.82829584107517	0.6582956006156391	0.16349219061290401	31.034336889705017	181.18661164981083	1505.6858074292086	1509.0523641715015	0.069425075173889	12.65620960751467	0.17316635393839103	0.075913251951831	0.014770057100703001	76.33712391604787	6.3286160839520225	576.9751928053699	8148.7196528443255	0.096460933926812	4.366542576138934	352.8470722052145	244.72302696918737	2.680473030813147	0.7286604809185131	11.87104184038496	4.231336611211967	0.0011176599239230002	0.006390876418007001	0.016602598818323003	6.216076187498057e-05	1.543794159756964e-05	179.9852683223175	0.894815396602689	0.9476358285035911	60.34600719462644	0.12749164787883202	0.10868171860291401	0.0064186688666340004	190.00894211581823	23.84740078700523
3520.0.	180.69145498720715	1.6609450127935181	20.665226121607922	4.721793878392052	12.492867327003806	0.599752672996237	995.727429534228	47.22987475264955	68.51469614560828	177.85644891028463	0.659829954067879	0.167311587487005	30.822132430654445	180.05392974314577	1504.500119381816	1509.0413873156042	0.07959800167905201	12.641920623007337	0.17682139380306502	0.085529855542888	0.016936198188937	76.26500505138421	6.4007349486156695	576.629725907902	8093.073245933521	0.096912349575898	4.841740812361514	352.845912449008	244.73679828187915	2.666701718121292	0.72796546520612	11.488929708310677	4.272570465771861	0.001159194517019	0.006564592288441	0.017040470670491	6.321964792574763e-05	1.603035232065464e-05	179.59701356118254	0.885975774087405	0.9586126844009891	60.69147409209416	0.128458263885827	0.10950695400082401	0.006462361927480001	191.2726098125878	24.10722226317975
3575.0.	180.68015326614136	1.6722467338593212	20.662693615937968	4.724326384062005	12.486600219200746	0.6060197807992961	995.6861629073221	47.77757232049477	69.3329586812863	179.8408733582468	0.661342276817088	0.1711419263975	30.611498378532076	178.93553554051422	1503.3313441060652	1509.030351336406	0.091037556358113	12.622543385436249	0.18035556536879302	0.09605936484331701	0.019372398775213	76.19385001226586	6.471889987734031	576.2854288211576	8037.841591336052	0.097991907358629	5.350293985102247	352.8447568822494	244.75008144828234	2.653418551718223	0.726977146607865	11.119278789700957	4.313837092677946	0.001201989570421	0.0067405085559240005	0.017483536137324	6.429470956018203e-05	1.6638047865340634e-05	179.20732709697353	0.8775262117412501	0.9696486635993471	61.03577117883815	0.12942136832123902	0.11032929301840501	0.006502842593848	192.5293645662832	24.36808232687258
3630.0.	180.66910628510394	1.6832937148967582	20.660349133349786	4.7266708666501955	12.480405753850766	0.612214246149275	995.6448989907368	48.31440613303344	70.1350803207924	181.78222111962236	0.662831959413917	0.17498092501355603	30.402427899799815	177.83193935991466	1502.1795966916357	1509.019266161412	0.103860504608333	12.598332406371892	0.18376225501850502	0.107543959488757	0.022103606947544003	76.12365584911333	6.542084150886531	575.9425371823498	7983.022906598816	0.09961993431796001	5.892298373272461	352.8436064581103	244.76289962694565	2.6406003730550482	0.725709634756856	10.761708164309953	4.355101009263399	0.0012460794348720002	0.0069186049004160005	0.017931746000131	6.538568735619958e-05	1.726104010955114e-05	178.81658076714913	0.869444122306249	0.980733838593813	61.378662817646216	0.130380168356506	0.111148050552774	0.006540136263554001	193.77820657673362	24.629742146024324
3685.0.	180.6583082797774	1.694091720223255	20.658178714227034	4.728841285772949	12.474283087066127	0.618336912933913	995.6036708908075	48.84049696093838	70.92124063522414	183.68113533231673	0.6642985039571041	0.17882633353712302	30.194914225074463	176.74357452190372	1501.0449678861332	1509.0081411697167	0.11818853997365701	12.56953263940247	0.18703547333553203	0.12002251628770601	0.025155830106261	76.05441934556056	6.6113206544393055	575.6012681821976	7928.615423928048	0.101729837945112	6.467610228683371	352.84246204851866	244.77527451135782	2.628225488643021	0.724176524789344	10.41584627066164	4.396329109192822	0.0012914995068790001	0.007098863463139001	0.018385057804053	6.649236748692023e-05	1.7899339107537243e-05	178.42513237365912	0.8617086915473311	0.9918588302888601	61.71993181779872	0.131333938747108	0.11196259986669001	0.006574272931921	195.01823106565922	24.89197705983824
3740.0.	180.64775361728417	1.704646382716502	20.656169435380665	4.73085056461934	12.468231384805994	0.6243886151940421	995.5625095172073	49.355965013148186	71.69161834679224	185.53825045266439	0.665741512572752	0.182675936257535	29.988950644952332	175.67080501616047	1499.9275263170011	1508.99698523454	0.134147813408341	12.536379750882274	0.190169851225537	0.13353004750212602	0.028556034879515003	75.98613702745004	6.679602972549832	575.2618220374546	7874.617388852658	0.10426588024762601	7.075840155708327	352.841324450666	244.78722644616798	2.616273553832956	0.722390912896256	10.081331097728121	4.437490482793177	0.0013382862416200002	0.007281268913323	0.018843435995004	6.761457936526721e-05	1.855295356077213e-05	178.0333257119587	0.8543007083669951	1.003014765465721	62.05937796254184	0.132282016421152	0.112772367902062	0.006605286925052	196.24862032896914	25.1545754986599
