time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
9.0.9.0	0.28019332549339104	12.505929972711852	0.8801589122949851	2.69861377847224	2.804614231631996	0.21150791594276003	0.34722953098006204	0.25778083875178603	0.138810126622848	3.8952583597370323	39.348394905192045	0.7492050857771381	20.361815246597562	7.45256248482655	0.062400643502939	6.305814235314694	1.699710406150139
10.0.2.0	0.277983985492319	12.782835750745447	0.8657806147390811	2.6819513661732612	2.748676481471512	0.210863241706735	0.339946464703112	0.25568182486213303	0.13939985985376402	3.841088183248475	39.54984772267175	0.751380057562532	20.193053273072724	7.352649285109289	0.06113530110433601	6.281228012616383	1.666498574867172
10.0.5.0	0.275830796758171	13.056451504210795	0.8518876022358751	2.665306421229044	2.695444188632804	0.21020354253269002	0.33310107762545504	0.25360168783791004	0.13997097722256902	3.790927466269446	39.741595664466644	0.7534937447205691	20.025895041751262	7.255230951810486	0.05993387459003301	6.256306288160845	1.634819169945422
10.0.799999999999999.0	0.27373133083587803	13.32690533186572	0.8384615276753361	2.648688745507256	2.644762757374203	0.209529818792308	0.326661160435305	0.25154094665325	0.140523979004362	3.744275535388919	39.924291605237514	0.755543791532121	19.86037836495148	7.160245526353311	0.058792527736829005	6.23107790876362	1.604589141892615
11.0.1.0	0.271683316626863	13.594317921129031	0.8254847089812221	2.632107453094416	2.596486796903881	0.208843020960627	0.32059700549395903	0.24950005928634303	0.14105934655661	3.700702870025407	40.09851290064523	0.757528491336213	19.696536294116616	7.067631860237063	0.05770766499904301	6.205570177936267	1.575730111671228
11.0.4.0	0.269684626034199	13.858803024393657	0.8129401118353341	2.615571015801023	2.5504795780726353	0.20814405252471802	0.31488121001990305	0.24747942743060403	0.14157754341855902	3.659840638990188	40.264771927528855	0.759446680543105	19.53439749325293	6.9773296927555	0.056675916438142	6.179808948074355	1.548168112886327
11.0.7.0	0.267733261270846	14.120467904214001	0.800811331839662	2.59908730498881	2.506612519953824	0.207433772662057	0.309488494625552	0.24547940080462102	0.14207901631674302	3.621371792138062	40.423525080759774	0.7612976488216211	19.373986580385182	6.889279715525597	0.05569412355087101	6.153818705346558	1.52183334679625
12.0.	0.26582734361089	14.379413749336221	0.7890825763075131	2.582663630102956	2.464764705045215	0.20671299871297202	0.30439553604756103	0.243500281102861	0.142564196087096	3.585023475113136	40.575180455853484	0.7630810630357001	19.215324440379423	6.803423625516453	0.054759325950515005	6.127622648052634	1.496659949745408
12.0.299999999999999.0	0.263965103394495	14.635736063430903	0.7777386458437091	2.566306774244244	2.424822421816006	0.205982508468448	0.299580812992361	0.241542325623874	0.143033498522811	3.550560569858016	40.72010441226016	0.764796902864125	19.05842851206688	6.719704168047295	0.053868748856801006	6.101242759120972	1.472585772588909
12.0.6.0	0.26214487112379303	14.889525028281703	0.7667649158474761	2.550023027074849	2.386678733324961	0.205243042291911	0.29502446409481003	0.239605750608289	0.143487325155906	3.517780193033564	40.85862718319844	0.7664454063446091	18.903313052243792	6.638065171033152	0.05301979135115201	6.074699873332749	1.449552171658852
12.0.9.0	0.26036506950965804	15.140865843080984	0.756147318049129	2.533818215315781	2.350233070649644	0.204495305091303	0.290708157059655	0.237690734314938	0.14392606397944702	3.486507009568119	40.991047673178954	0.768027023845812	18.749989378811243	6.5584515715923555	0.052210015355294	6.04801373978762	1.4275038108100722
13.0.2.0	0.258624206348817	15.389839041385578	0.745872322172433	2.517697731063132	2.315390849889733	0.20373996815577303	0.28661496812291104	0.23579741986013503	0.14435009011650102	3.456589239879148	41.11763756333874	0.7695423791946211	18.59846609505081	6.480809435987952	0.051437135292765	6.021203080063394	1.406388474077581
