time	Ln_	NR	NRLc	NRLn	NRc	RE	REL
12.0.6.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
12.0.9.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
13.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
13.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
13.0.799999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
14.0.1.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
14.0.399999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
14.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
15.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
15.0.299999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
15.0.6.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
15.0.899999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
16.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
16.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
16.0.8.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
17.0.099999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
17.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
17.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
18.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
18.0.3.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
18.0.599999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
18.0.9.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
19.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
19.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
19.0.8.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
20.0.099999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
20.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
