time	species_0	species_1	species_10	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
2730.0.	5.789344651000049	994.2105590380074	499.999951844	3734.604059384364	254.13149591378624	11.264059461841958	891.6343753317973	86.2675379509121	22.097990406294876	99.9999903689	499.999951844
2760.0.	16.67343002318133	983.3264736658258	499.999951844	2784.6535427986028	989.675220192692	225.67085176870106	851.1630063728655	133.41881000079118	15.418087315347629	99.9999903689	499.999951844
2790.0.	0.907744793379455	999.0921588956282	499.999951844	2718.2726589304943	1004.204870604488	277.5220852250167	496.5003369114959	328.7787569156508	174.72080986185867	99.9999903689	499.999951844
2820.0.	0.517700373971249	999.4822033150364	499.999951844	2879.5232228356786	882.3689799008031	238.1074120235188	262.35448033627665	330.3883648442477	407.25705850848095	99.9999903689	499.999951844
2850.0.	0.42486398599901504	999.5750397030084	499.999951844	3071.5024716349	740.2634747786567	188.23366834644412	133.1120860000785	266.48977008653753	600.3980476023895	99.9999903689	499.999951844
2880.0.	0.394776959517998	999.6051267294894	499.999951844	3273.7805161839115	588.5525759469879	137.6665226291015	74.90670238830015	215.23785483320069	709.8553464675042	99.9999903689	499.999951844
2910.0.	0.391816539199745	999.6080871498082	499.999951844	3479.830789699039	430.42282639036307	89.74599867059842	64.29124257614181	212.99563747238034	722.7130236404823	99.9999903689	499.999951844
2940.0.	0.41043943276410305	999.5894642562437	499.999951844	3684.69511571446	268.36130227370546	46.943196771836966	92.37451687193548	259.67702835464615	647.9483584624229	99.9999903689	499.999951844
2970.0.	0.458565401982755	999.5413382870252	499.999951844	3878.478500333336	108.32714483200225	13.193969594663896	166.24072857956523	322.2804924883115	511.4786826211275	99.9999903689	499.999951844
3000.0.	0.558492695000193	999.441410994007	499.999951844	3991.919854505351	8.008072530623453	0.071687724027653	291.24855208877926	352.55803113609414	356.19332046413024	99.9999903689	499.999951844
