time	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
330.0.	5.145558484730306e-08	45.41295588691218	0.39642951867372306	3.24285339574967	4718.9195878044475	336.9938548241398	829.7297276113806	1.340745373379012	0.00786635424801	0.06501343323374001	0.034245019750103	57259.26373787791	4.854688657606624	12.08520613535438	0.48968995147023703	70.09735411016196	0.006697428525891001	0.8144503397194071	11.478852231754736	1.137601469062152e-07	0.0017480988667340001	0.001706328731786	0.0025667081164520004	0.005445445608276	3.5876390711299983e-05	0.927120212518255	0.00036282378010900004	0.128542450330511	5.575756663358363	0.015551887912862002	1.9616220510088511	1.0206144049196041e-10	1.6938484096793334e-09	1.073011091535666e-09	2.113661805309659e-07	1.472494535903118e-08	1.1427521187165881e-10	2.189344326933889e-08	0.009067968404642001	1.740931725516929	35.34932747842886	106.53005545560238	0.049091450003546006	1.444156081310197e-09	1.965561308605083e-09	2.453582674142014e-10	0.01535498486946	0.07808253871651401	0.037843520491778006	0.002304344397047	363.9598521351112	0.6905753721461121	0.091297019758569	5.5088314549587665
335.0.	3.668470609750551e-08	45.53462107333837	0.398158798074834	3.256938864908528	4718.898695147992	336.99788420834733	829.7256981483978	1.3461148895380401	0.007414185163064001	0.061776840594794005	0.032412692391349	57258.30938998973	4.815466161678725	11.987400880151935	0.48885367361395005	69.97652521636294	0.006881969301639	0.826944698728022	11.466173331970376	1.097731958447732e-07	0.0017014065036040002	0.0016822066916220002	0.002530554758901	0.0053689585335410005	3.47944374952808e-05	0.930808974242147	0.00035799130539600004	0.127928231753747	5.549022857124415	0.015767330912849	1.988758383341072	6.915226616751276e-11	1.2020625235095383e-09	7.681551815728197e-10	1.513127515212496e-07	1.051340644252569e-08	8.126175394844494e-11	1.556839094225561e-08	0.009068119352710001	1.740931661871445	35.346610441213855	106.52008954915779	0.049921193434088004	1.01779166116026e-09	1.385268822733914e-09	1.7289507103310831e-10	0.015224315517103001	0.07741366761078301	0.037995108973589	0.002343298730143	363.95966159229636	0.705268769011134	0.09105897264814801	5.494376173164617
340.0.	2.6176646843624222e-08	45.64927092299574	0.399793451234266	3.270258116840548	4718.878134824984	337.0013296267407	829.722252674465	1.351197636821242	0.006990855796291001	0.058701507491208005	0.030685125367637	57257.49400391961	4.778484068145736	11.895202558810924	0.48806488276275106	69.86266416806482	0.007065662204353	0.8392829229221911	11.4536514148735	1.0590103245921129e-07	0.0016559934475610001	0.0016580077802470002	0.0024942766474360003	0.005292202371686001	3.3751647683012504e-05	0.934307636712506	0.000353147914671	0.127321955227233	5.522647857190499	0.015979857881767	2.015530933433496	4.690383653903116e-11	8.53552681832906e-10	5.50369798694692e-10	1.084120313365367e-07	7.5126849723901e-09	5.7844938692848e-11	1.1082032386843522e-08	0.009068248271898	1.740931595219189	35.34387397631544	106.51032437037604	0.050743766027053	7.178622042201572e-10	9.770542031306641e-10	1.2192762659846582e-10	0.015090877839448001	0.076730966841693	0.038138602150825006	0.0023819165605850003	363.9594794812887	0.7199237721417511	0.09082132663881101	5.479958863990045
345.0.	1.8694638935651602e-08	45.757355242226396	0.40133897601003604	3.282855680808109	4718.857890572636	337.00423140714526	829.7193508548734	1.3560099547614262	0.006594255077711	0.055779427327928004	0.029055636951511	57256.80797868041	4.743600514341743	11.808255312841526	0.48732054559611104	69.75532419348282	0.007248366638246	0.8514634357137171	11.441288197648088	1.021424545191718e-07	0.001611826438243	0.0016337626861580002	0.0024579201594380003	0.00521527563628	3.274629917843428e-05	0.9376263175943651	0.000348299122802	0.126723660630576	5.496632261970535	0.016189464753113	2.041939059822138	3.184643460618134e-11	6.064385421112187e-10	3.946570447327071e-10	7.773919616829359e-08	5.372885064292403e-09	4.121758157894253e-11	7.896488563556206e-09	0.009068356711249	1.740931531228959	35.3411226652721	106.5007557677608	0.051559023781339	5.067071846250556e-10	6.896627008243736e-10	8.605092596596509e-11	0.01495489707869	0.076035566632506	0.038274461244404	0.002420191123457	363.9593053476322	0.7345404487955021	0.09058409738246101	5.46557945044598
350.0.	1.336263304924044e-08	45.859290661455816	0.40280052134946703	3.294773253167118	4718.8379471499065	337.0066269233148	829.7169553110328	1.3605671465553502	0.0062224512986440005	0.05300298201899101	0.027518042726668003	57256.24241757336	4.710683925935978	11.726229173430502	0.48661785188166906	69.65409147329984	0.007429947932871	0.863484867944966	11.429085184122206	9.849612707026339e-08	0.0015688728046320002	0.0016095009309450002	0.00242152992951	0.005138273132777001	3.1776773135299225e-05	0.940774566682369	0.00034345030295200005	0.126133376490658	5.470976266995693	0.016396150701061003	2.067982532282755	2.1644991216920947e-11	4.3112085831061456e-10	2.8323280105944913e-10	5.57907165579494e-08	3.845734439313673e-09	2.9398900515441897e-11	5.632237045789655e-09	0.009068446098352001	1.74093147359904	35.3383607054136	106.49137974938851	0.052366834924165	3.579347128435468e-10	4.871753799144493e-10	6.07770901977789e-11	0.014816598563341	0.0753285986086	0.038403118224419004	0.002458116227991	363.9591387655478	0.7491188685867031	0.09034729920980901	5.451237852748536
355.0.	9.559536104791877e-09	45.955463480786314	0.404182911677462	3.306049896319662	4718.818290261197	337.00855084068553	829.7150313741081	1.364883555603084	0.0058736747025750005	0.050364925037459006	0.026066611368832003	57255.78906943939	4.679612151716093	11.648817875238533	0.48595419540188806	69.55858231425223	0.007610277463973001	0.8753460556089071	11.417043666927158	9.496058924462686e-08	0.0015271004794480002	0.001585250847565	0.002385148815372	0.005061285887362	3.0841545687489354e-05	0.9437614002599721	0.000338606666613	0.12555112041498	5.445679676049912	0.01659991804945	2.093661520364716	1.472624943771146e-11	3.066689255775635e-10	2.034344370608241e-10	4.0072082631957236e-08	2.75492102334912e-09	2.098964324913386e-11	4.021184890959935e-09	0.009068517751691001	1.7409314246543701	35.33559193938822	106.48219246223904	0.053167079886100005	2.530340524489548e-10	3.443991505325113e-10	4.2958865138565474e-11	0.014676206637434	0.07461119028332701	0.038524977970336	0.002495686256397	363.9589793357734	0.7636591032867031	0.09011094524773801	5.436933988926519
360.0.	6.844621605103802e-09	46.046232236316676	0.40549066945383105	3.316722222613144	4718.798906486809	337.0100353386782	829.7135468622872	1.368972635301494	0.005546301952403	0.047858364836882	0.024696025078552	57255.44027554159	4.650271681507346	11.575736881312153	0.48532715674492705	69.46844060009374	0.007789232747645001	0.887046036724334	11.405164730528053	9.153426211805227e-08	0.001486478011186	0.001561039563589	0.0023488178712530003	0.004984401091585	2.9939180477337223e-05	0.9465953332107191	0.000333773247358	0.124976899539444	5.42074191366187	0.016800772169960003	2.118976580561829	1.0029039768237229e-11	2.1827391604818392e-10	1.4623841488707023e-10	2.88057210883479e-08	1.975131054093653e-09	1.500025985349763e-11	2.8737413532574555e-09	0.009068572891196001	1.740931385766996	35.33281988211567	106.47319017424034	0.053959651221451	1.790113933496844e-10	2.4364927732366853e-10	3.03873193608384e-11	0.014533943715121001	0.07388446018814601	0.038640420240815	0.0025328961601200004	363.95882668359917	0.77816122664173	0.089875047523695	5.422667775266862
365.0.	4.9048763049988065e-09	46.13193001768054	0.406728036036735	3.326824564329381	4718.779783219493	337.0111103120512	829.7124718791276	1.372847012795374	0.005238842255399	0.045476748713541	0.023401344102959003	57255.18892147396	4.622556938353505	11.506721596439725	0.48473448775725303	69.38333548965728	0.007966697508623001	0.898584047482015	11.393449255009385	8.821545730544727e-08	0.001446974573911	0.0015368929892640001	0.0023125763285490003	0.0049077020623	2.906832189265908e-05	0.949284409031065	0.000328954887807	0.12441071098641301	5.396162038694984	0.016998721371555	2.143928642381119	6.836812016714548e-12	1.5545266697626112e-10	1.0520912516156652e-10	2.072388912915848e-08	1.4172236582683493e-09	1.0730180343036618e-11	2.055684853131357e-09	0.009068612647359	1.740931357651986	35.330047745435465	106.46436925872004	0.054744453480427	1.267382079638044e-10	1.7250161060346621e-10	2.151083709947108e-11	0.014390029446884	0.07314951357602101	0.038749801472998	0.002569741453852	363.9586804570733	0.792625314206398	0.08963961705899301	5.408439126645414
370.0.	3.5177979951631174e-09	46.21286656368548	0.407898990980948	3.336389130834671	4718.76090860644	337.01180355351676	829.7117786307307	1.376518547305323	0.004949924954129	0.043213847159028006	0.022177974859753	57255.0283935616	4.596369637109567	11.441525748917552	0.48417409747934104	69.3029593353173	0.008142561723664	0.9099595177642531	11.381897920512104	8.500238604159332e-08	0.00140855997496	0.001512835810199	0.0022764615834910003	0.004831268216363	2.8227688934954884e-05	0.9518362278868481	0.00032415622941000003	0.123852542329452	5.371938758810411	0.017193776782996002	2.168518993536652	4.665196185376792e-12	1.107801135918409e-10	7.575288430019349e-11	1.492169907848319e-08	1.0177366612896782e-09	7.682894684563275e-12	1.4718910874597683e-09	0.009068638069177001	1.740931340575559	35.327278460688966	106.45572618099098	0.055521403038803006	8.979635503470479e-11	1.22220832392507e-10	1.5238654874502018e-11	0.014244679985548	0.072407438637346	0.038853456428746005	0.002606218207529	363.95854032536374	0.8070514431912501	0.08940466395256601	5.394247956776337
375.0.	2.525086576660042e-09	46.289330159778835	0.40900726989130304	3.345446153889776	4718.742271496184	337.01214091958013	829.7114412597547	1.379998383578304	0.004678288415145	0.041063738737192004	0.021021641241596	57254.95253927983	4.571618202495937	11.379919923004069	0.48364403940661105	69.22702579828936	0.008316721641079	0.9211720661288121	11.370511212230129	8.189316854015168e-08	0.0013712046606720002	0.001488891484475	0.0022405091914960004	0.004755175059456	2.741606965116045e-05	0.9542579728476681	0.00031938170467	0.12330237206161801	5.348070445606956	0.017385952229999002	2.192749264466389	3.1864223358477586e-12	7.899431258369378e-11	5.458806144773361e-11	1.07527281317318e-08	7.314520417270472e-10	5.506146771793892e-12	1.0548737291014002e-09	0.00906865013116	1.7409313345012891	35.324514699444904	106.44725748682683	0.056290427890234	6.366981227274834e-11	8.66604316289243e-11	1.080338399297581e-11	0.014098107341959001	0.07165930317626801	0.038951699703219	0.0026423230365890003	363.9584059772602	0.821439692322914	0.08917019745641101	5.380094178403331
380.0.	1.8140221311979712e-09	46.36158935830466	0.410056380943402	3.354024022048156	4718.72386138991	337.0121464813386	829.7114356945116	1.383297000943469	0.004422770067741001	0.039020795507069	0.019928358734538	57254.955631273915	4.548217240453858	11.321690226368288	0.483142499936058	69.15526813994512	0.008489079777578	0.9322214943383341	11.359289425884104	7.888584346232965e-08	0.001334879720273	0.001465082243969	0.002204752867912	0.004679494188353	2.6632316069770446e-05	0.9565564344251951	0.000314635531513	0.12276017006459901	5.324555150266818	0.017575264108395	2.216621412344723	2.1784586780411433e-12	5.636420580449335e-11	3.936840635441204e-11	7.754812660762185e-09	5.261245807758017e-10	3.9497667297927024e-12	7.5670501473998e-10	0.009068649739528001	1.740931339192609	35.32175889255361	106.43895979261063	0.057051467405835006	4.5178514766086546e-11	6.149216782315607e-11	7.664726352762808e-12	0.013950518821595	0.070906151702429	0.039044827109439004	0.002678053090685	363.9582771197999	0.835790141715627	0.088936226043746	5.365977703449013
385.0.	1.304272339417548e-09	46.42989454009807	0.41104962017566504	3.362149405002886	4718.705668396756	337.0118426617839	829.7117395115928	1.386424258400603	0.004182297463	0.03707966900368	0.018894411031514003	57255.03233460823	4.526087057336474	11.266637078619738	0.482667787875012	69.08743767072248	0.008659544893661001	0.9431077815077311	11.348232673598622	7.59783773587434e-08	0.0012995568880590001	0.001441429099635	0.0021692244947720003	0.004604293305903001	2.58753395893437e-05	0.9587380335333261	0.00030992170951100003	0.12222589807636002	5.301390619557757	0.017761731254509	2.240137704741431	1.4907455328642348e-12	4.0242756692029934e-11	2.8415062305486537e-11	5.5972553892536474e-09	3.787411886069032e-10	2.835906119253445e-12	5.433129065842735e-10	0.009068637737755	1.7409313542844882	35.319013247694286	106.43082977696133	0.057804472065202006	3.208144813061789e-11	4.366588155983418e-11	5.4419841450102375e-12	0.013802116534525	0.070149002899134	0.03913311695087	0.002713406041059	363.9581534770081	0.8501028727530631	0.08870275747077801	5.351898443133984
390.0.	9.38538101342737e-10	46.4944793338424	0.411990085649094	3.369847368677717	4718.687683192712	337.01125036097403	829.7123318106457	1.389389436120547	0.003955880239006	0.035235276780906	0.017916328862631	57255.177676916384	4.505153222081102	11.214574108572245	0.48221832490251804	69.02330234031638	0.008828031948844	0.9538310779345861	11.337340890116582	7.316867397487587e-08	0.0012652085439920002	0.001417951850523	0.002133954133227	0.004529636247963	2.5144106773568436e-05	0.9608088429800931	0.00030524401774700003	0.121699510155251	5.278574312061263	0.017945374813792003	2.2633007030587002	1.021084680827462e-12	2.8750941683736778e-11	2.0525747164524518e-11	4.043235472150505e-09	2.728642403584479e-10	2.038004843122888e-12	3.9045131569020255e-10	0.009068614911532	1.7409313793333472	35.316279765559955	106.42286417366516	0.058549403162686	2.2798170916379125e-11	3.103048318899474e-11	3.8667140755990316e-12	0.013653096972100001	0.06938884743392901	0.039216831192742004	0.002748380066757	363.95803478874063	0.8643779679794761	0.08846979883278	5.337856308073658
395.0.	6.75914927689742e-10	46.55556190775492	0.41288069056382803	3.3771414817964382	4718.6698969827885	337.01038907029414	829.7131931000763	1.392201273694927	0.003742602891738	0.033482789514636	0.016990870798939	57255.38702115993	4.485346167046441	11.165327149270832	0.481792636886176	68.96264545468283	0.008994462038056001	0.9643916986710471	11.326613839290903	7.04545833329911e-08	0.0012318077128320002	0.001394669096267	0.0020989700412560003	0.004455583021491001	2.4437635512369742e-05	0.9627746075936311	0.000300606014093	0.12118095313882801	5.25610341451282	0.018126218108622	2.286113245861126	7.000355743475339e-13	2.055416014554039e-11	1.48387702164607e-11	2.9230214222655652e-09	1.967432330916104e-10	1.465912252697832e-12	2.8084948094065354e-10	0.00906858199325	1.74093141385163	35.31356025480888	106.41505976575642	0.059286232492372005	1.6213273736925198e-11	2.206781695875244e-11	2.7494869126419197e-12	0.013503650644562002	0.068626646081674	0.039296216541629	0.0027829738398420004	363.9579208096187	0.8786155109993431	0.088237356615136	5.323851208358616
400.0.	4.871775992660351e-10	46.613346146531995	0.41372417541468004	3.384053914607025	4718.65230146614	337.0092769768868	829.7143051925952	1.39486800543581	0.0035416182631250004	0.031817618659708	0.016115005816460002	57255.65604073601	4.466600823672793	11.118733321023319	0.48138934596812405	68.9052645070125	0.009158762310568001	0.974790116889896	11.316051120799546	6.783391052215795e-08	0.0011993280619240002	0.001371598252794	0.002064298696292	0.004382189852996	2.375499151312925e-05	0.9646407630771721	0.00029601103572900005	0.120670167095866	5.233974858154903	0.018304286506069002	2.3085784321989262	4.803688153610145e-13	1.470395034913782e-11	1.0736047449241819e-11	2.1148666381640392e-09	1.4197146071984562e-10	1.055350652823859e-12	2.021933366401174e-10	0.009068539666053001	1.740931457331559	35.31085634589643	106.4074133806083	0.060014942014929004	1.153896767019328e-11	1.57056389604592e-11	1.956531873150233e-12	0.013353961774424002	0.067863328133673	0.039371505441768005	0.0028171865097530004	363.95781130804863	0.89281558638472	0.088005436739874	5.309883053622581
405.0.	3.514280419078959e-10	46.66802272504739	0.41452311926137103	3.3906055303831	4718.634888803883	337.0079310592171	829.7156511096326	1.397397392993658	0.003352141668165	0.030235404650628003	0.015285897433296001	57255.98069670272	4.4488562895417925	11.074640193746879	0.48100716334339505	68.85097011125762	0.009320865872838001	0.9850269570923841	11.305652177034785	6.530442414375571e-08	0.001167743897765	0.0013487555709970002	0.002029964822357	0.004309509246527001	2.3095285090065374e-05	0.9664124536812121	0.00029146220074500003	0.120167085770237	5.212185335016072	0.018479607286324	2.3306996050116933	3.299303457512827e-13	1.0525876872600679e-11	7.773874673202499e-12	1.5313730171910752e-09	1.025296219634253e-10	7.604461512100357e-13	1.4569455838719453e-10	0.009068488567516	1.740931509261269	35.308169503888955	106.39992188591015	0.060735523509234	8.218447577003885e-12	1.1186090210219019e-11	1.3933137733178899e-12	0.013204208041026	0.06709979006922501	0.039442916995693	0.002851017686953	363.9577060653175	0.906978279589647	0.08777404460817301	5.295951753100925
410.0.	2.537102851380813e-10	46.71977008903192	0.41527995018315905	3.396815970275069	4718.6176515893585	337.00636717463163	829.717214993767	1.399796755533636	0.0031734455921750004	0.028732005633315003	0.014500889255097	57256.35721691634	4.432055523781739	11.032905020882342	0.48064488266229705	68.79958502805192	0.009480711676646	0.9951029882008251	11.295416300122538	6.286386437297779e-08	0.0011370301614320002	0.001326156158105	0.00199599142134	0.004237590050386	2.2457668223290132e-05	0.9680945487745141	0.000286962410674	0.11967163701556201	5.190731314040974	0.018652209512387	2.352480334688609	2.2680836009435931e-13	7.540078347733361e-12	5.633473887767702e-12	1.1097496596259712e-09	7.410435466412594e-11	5.484285110192344e-13	1.0507516361355381e-10	0.009068429292997001	1.7409315691355882	35.30550104034979	106.39258218641905	0.061447978211425	5.857879693017891e-12	7.973128056293712e-12	9.929763397188724e-13	0.013054560372134	0.066336894468392	0.039510657815954	0.0028844674259860003	363.95760487475815	0.921103676871	0.087543185139241	5.282057215681826
415.0.	1.8331207094084242e-10	46.76875535184757	0.41599695498194605	3.402703732036787	4718.600582820631	337.00460013968046	829.718982028397	1.40207299768538	0.0030048548972300003	0.027303486713141003	0.013757491783683	57256.78207689658	4.41614506809118	10.993394037962085	0.480301373995884	68.75094327397308	0.009638244393899001	1.005019116574872	11.285342639031239	6.050995060783044e-08	0.001107162423011	0.0013038140015070002	0.0019623998080130003	0.004166477531755	2.1841331862089512e-05	0.9696916583896341	0.000282514353837	0.119183743219646	5.169609057005931	0.018822123901544002	2.3739244028508892	1.56056523910025e-13	5.404930332037666e-12	4.085636528757134e-12	8.048484327197329e-10	5.360227195782142e-11	3.958663752861396e-13	7.584626532210384e-11	0.0090683623987	1.7409316364630731	35.30285212437791	106.38539122138718	0.062152316443842004	4.1784991858138735e-12	5.687327960277297e-12	7.082037570800561e-13	0.012905182778837001	0.06557546914671801	0.039574922814004	0.002917536208057	363.95750754097804	0.9351918652152321	0.08731286280594301	5.268199349951584
420.0.	1.32554413379948e-10	46.815135115484765	0.41667628819276603	3.408286243110485	4718.583675875008	337.0026438038835	829.7209383639644	1.404232635459322	0.002845742483871	0.025946109703110003	0.013053370360582002	57257.25198225569	4.401074790942463	10.955981819653202	0.47997557831014903	68.70488930607235	0.009793414279462	1.014776378986655	11.27543020673389	5.824038868628689e-08	0.00107811687509	0.001281741994765	0.0019292096484220002	0.00409621345842	2.12455034496334e-05	0.9712081478130251	0.00027812050938600004	0.11870332171790701	5.14881463416384	0.018989382699079002	2.395035786413222	1.074701246730192e-13	3.877076435466786e-12	2.96542489428797e-12	5.841808010168721e-10	3.8803134017560254e-11	2.859904549416952e-13	5.479525935808876e-11	0.009068288404471	1.74093171077041	35.300223792871165	106.37834596257495	0.062848557236109	2.982846708885054e-12	4.059929096649465e-12	5.054851859720226e-13	0.012756232230309	0.064816306494339	0.039635895931686004	0.002950224923246	363.95741387914535	0.949242932270521	0.087083081667471	5.254378064235235
425.0.	9.592820114777255e-11	46.85905622304241	0.41731998045573504	3.4135799285130473	4718.566924485445	337.0005111175603	829.7230710501237	1.406281820303199	0.002695525360343	0.024656323355036	0.012386334131981001	57257.76385254482	4.386797652783011	10.92055068974963	0.47966650240033704	68.66127727446114	0.009946177023348001	1.024375935586655	11.265677887390005	5.605287765988483e-08	0.0010498703254380002	0.0012599519655800001	0.0018964390012670002	0.0040268361868370005	2.0669444648663194e-05	0.9726481512846261	0.00027378315194100003	0.118230285195125	5.128343939570012	0.019154019554604003	2.415818641972953	7.407532144085767e-14	2.7830562927485332e-12	2.154055906859596e-12	4.243494172750423e-10	2.8112120474376158e-11	2.067884277624406e-13	3.962085515556875e-11	0.009068207796368001	1.74093179160501	35.297616960078315	106.37144341277097	0.06353672794043301	2.130953290573187e-12	2.9004201795097374e-12	3.610697961146686e-13	0.012607858565296	0.064060163003305	0.039693750820235005	0.0029825348524450002	363.95732371432763	0.96325696628388	0.08685384539936701	5.240593266633263
430.0.	6.947783284269829e-11	46.90065644918134	0.41792994629914104	3.418600273930153	4718.550322718632	336.9982141942678	829.7253679732993	1.408226361455153	0.0025536610770140003	0.023430754055986002	0.011754325934463001	57258.31480638622	4.373269490278979	10.886990179164007	0.479373214241939	68.61997033650705	0.010096493593564002	1.033819062889038	11.256084443517405	5.394511611838919e-08	0.001022400188943	0.001238454705466	0.0018641043619230001	0.003958380755736	2.01124492497712e-05	0.9740155848670051	0.00026950435673400003	0.117764542074934	5.108192706047701	0.019316069401349	2.4362772905685173	5.1101829473033825e-14	1.999154294632863e-12	1.5659177527371438e-12	3.084907640253185e-10	2.0382745193164638e-11	1.496477702143582e-13	2.8673077692008927e-11	0.009068121029019001	1.7409318785363341	35.29503242649758	106.36468060474763	0.06421686384302601	1.523530144807971e-12	2.07365942737892e-12	2.5811197590395854e-13	0.012460204437397001	0.063307758968123	0.039748651471204	0.0030144676491210003	363.95723688088003	0.9772340560428201	0.08662515732112701	5.226844865055055
435.0.	5.0360842110391675e-11	46.94006513436117	0.41850799137925604	3.423361884391124	4718.533864954643	336.99576436833985	829.7278177991433	1.410071746734512	0.0024196444883920003	0.022266196971917	0.011155413012173002	57258.90214777358	4.360448817847473	10.85519652748232	0.47909483871942704	68.58084002686886	0.010244330070875001	1.043107146802444	11.246648523126686	5.191480806537714e-08	0.000995684478893	0.0012172600008890002	0.001832220708733	0.0038908789845540004	1.9573841245717974e-05	0.975314158539697	0.000265286005182	0.11730599689663301	5.08835651975848	0.019475568338678	2.456416202842258	3.528366801772561e-14	1.437079002889573e-12	1.1392576839795749e-12	2.244409169436043e-10	1.479016776779122e-11	1.0838801594890131e-13	2.0767873894897262e-11	0.009068028527791	1.740931971156369	35.29247088717337	106.35805460058863	0.064889007773428	1.090094454989708e-12	1.483712732725535e-12	1.846550747867952e-13	0.012313405291419001	0.062559778345587	0.039800752803291005	0.003046025320971	363.95715322187607	0.9911742908212101	0.08639702042162001	5.213132767249544
440.0.	3.653300453493849e-11	46.977403768067276	0.41905581921872204	3.4278785388665423	4718.517545868032	336.9931722479715	829.7304099194519	1.411823161897769	0.002293004809366	0.021159607620356003	0.010587778485900002	57259.523353435	4.348296644902541	10.825072224099113	0.47883055369786004	68.54376567819816	0.010389657476699002	1.052241675729553	11.237368666793751	4.9959668348908884e-08	0.0009697017976830001	0.001196376665676	0.0018008015512560001	0.0038243595759580003	1.90529730568585e-05	0.976547387570282	0.000261129790804	0.11685455067894301	5.068830834348324	0.019632553518063003	2.476239984636907	2.4382754055763122e-14	1.033780332916137e-12	8.294976229346928e-13	1.6341891183700552e-10	1.0740487149098249e-11	7.857005493245064e-14	1.505479278741376e-11	0.009067930690789	1.7409320690795211	35.28993293943793	106.35156249133202	0.065553209713324	7.805757790562348e-13	1.0624292225577968e-12	1.32206357998074e-13	0.012167589368254001	0.06181686876079501	0.039850201208677	0.0030772102115610004	363.95707258858	1.005077760328999	0.086169437382516	5.199456880833424
445.0.	2.652298743421492e-11	47.01278652569903	0.41957503748191405	3.432163241102333	4718.501360410225	336.9904477642425	829.7331344031378	1.413485508675142	0.002173302935958	0.020108093854085	0.010049713503205	57260.176061163555	4.336776307399234	10.796525585355118	0.47857958640602904	68.5086338878683	0.010532451595296	1.061224233756388	11.228243314648322	4.8077427654963166e-08	0.0009444313270250001	0.001175812574444	0.0017698589801230001	0.0037588482217880003	1.8549223894196722e-05	0.9777186032099621	0.000257037225436	0.11641010127044502	5.049610984645422	0.019787063032722003	2.495753363049854	1.6864016729474863e-14	7.442047444164923e-13	6.044322322445799e-13	1.190809026804265e-10	7.805746192082746e-12	5.700270882420911e-14	1.0922458426339349e-11	0.009067827890699001	1.74093217194213	35.287419090139636	106.34520139687831	0.06620952640635601	5.593785874860381e-13	7.613598170756814e-13	9.472909780645813e-14	0.012022877735881001	0.061079641647090004	0.039897135062117006	0.0031080249820060004	363.9569948399561	1.018944554665497	0.08594241059990801	5.185817113317221
450.0.	1.927094922008562e-11	47.046320763315066	0.420067163822526	3.436228266978117	4718.485303793136	336.98760021644034	829.7359819509091	1.415063421592337	0.002060129004144	0.019108908237973	0.009539610006348	57260.85805903039	4.325853312401959	10.769470364459023	0.47834121010301306	68.47533802656255	0.010672692791354	1.070056493950084	11.21927081325857	4.6265837074158525e-08	0.0009198528177150001	0.0011555746968720001	0.001739403718214	0.0036943677117580002	1.80619982478795e-05	0.9788309627578881	0.000253009645664	0.11597254368653101	5.03069219989038	0.019939135811048003	2.5149611729646093	1.1673635001121089e-14	5.361377274006055e-13	4.407765857855554e-13	8.684015090419182e-11	5.677322463787377e-12	4.138991576434077e-14	7.930979721089665e-12	0.009067720476494	1.74093227940174	35.28492976239626	106.33896846611916	0.066858020970271	4.0117923233486795e-13	5.460364993874304e-13	6.792919039404386e-14	0.011879384344220001	0.060348672508293004	0.039941685195754	0.0031384725927610002	363.95691984221173	1.032774764275951	0.085715942204277	5.172213372129442
455.0.	1.4012847363411959e-11	47.07810747400847	0.42053363133576105	3.4400852086538922	4718.469371473877	336.9846383140002	829.7389438533269	1.416561283672439	0.0019531001631830002	0.018159440801516002	0.009055954061443001	57261.56727540345	4.315495194529486	10.743825391295298	0.478114741002826	68.44377778497459	0.010810365824045001	1.078740211781764	11.210449422394202	4.452267225455212e-08	0.0008959465790350001	0.001135669132611	0.001709445172846	0.0036309380442980004	1.759072449009707e-05	0.979887459035307	0.00024904821944	0.11554177043272201	5.012069616483651	0.020088811513975003	2.5338683440746843	8.087526070960727e-15	3.865300366357019e-13	3.216821769157324e-13	6.337774799278013e-11	4.132477748956435e-12	3.007822811184472e-14	5.763577420957768e-12	0.009067608775009001	1.740932391136227	35.28246530190743	106.3328608772464	0.067498762512655	2.8794857584520323e-13	3.9191981929251114e-13	4.8749874513846996e-14	0.011737216101694	0.05962450129227	0.039983975342316	0.003168556285582	363.9568474683724	1.046568479911147	0.085490034078956	5.158645564638989
460.0.	1.0197443560836359e-11	47.10824170930775	0.42097579364480103	3.443745015747345	4718.453559140528	336.98157021535684	829.7420119519543	1.417983241104272	0.001851858542417	0.017257212149986	0.008597319698189	57262.301769702586	4.305671383241839	10.719514239505765	0.477899535434379	68.4138587552476	0.010945459658513	1.087277218689233	11.201777321652267	4.2845737155088905e-08	0.0008726934678500001	0.001116101146656	0.001679991488707	0.0035685765389530002	1.713485358239307e-05	0.980890929307603	0.000245153952824	0.11511767181432601	4.99373829023876	0.020236130436352	2.552479888411302	5.607735778802377e-15	2.788792506880683e-13	2.349482547986316e-13	4.6290296770454303e-11	3.010332422025526e-12	2.1875940691353248e-14	4.191933518166005e-12	0.0090674930924	1.7409325068428432	35.28002598285733	106.32687583820675	0.068131825751364	2.068413616003896e-13	2.81526115482726e-13	3.5013591944896486e-14	0.011596472971469	0.058907632865414006	0.040024122549147	0.0031982795657070004	363.95677759788543	1.060325792589834	0.085264687877213	5.1451135981760014
