time	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
2320.0.	645.5203155025819	354.47958818642127	499.999975922	0.025823161852632	1.552960726023516	499.1902561844859	1068.626798039686	0	782.8136234991063	0.49381122876030603	1565.4457457923622	3623.6641621308627	345.14268134884185	31.192771280296036	216.25741404947703	0.401773897375495	0.007457852431498001	99.9999903689	499.999951844
2360.0.	613.6715060955269	386.3283975934764	499.999975922	0.064261835076015	0.6441415791124601	366.16122504784227	1066.3071542478722	0	782.491302630396	0.777693424248434	1562.0537800197833	3524.294862300039	426.79491745105156	48.9098350089112	216.01787943219787	0.6302188437050711	0.018547523381395002	99.9999903689	499.999951844
2400.0.	583.9569213305073	416.04298235849615	499.999975922	0.152511624480535	0.267178922300621	268.3398064669727	1061.7922729835352	0	781.9818445394443	1.198901725794235	1555.4443031283622	3405.448023272057	519.7072596933804	74.8443317945654	215.65742946309106	0.9652274187237381	0.043988917469189	99.9999903689	499.999951844
2440.0.	556.3271555472012	443.67274814180195	499.999975922	0.347177597901256	0.11082125914193001	196.55108256305093	1055.692801527761	0	781.1727428155345	1.813337476284309	1546.5122986977472	3264.6383629642346	623.3177273838276	112.04352441194115	215.11997889537975	1.446607468323653	0.10005943558089601	99.9999903689	499.999951844
2480.0.	531.0131679286324	468.98673576037066	499.999975922	0.7590433496802611	0.04596690490641701	143.92622319863824	1048.4588633386727	0	779.8824097110628	2.691804828976079	1535.917486519629	3100.2332045978283	735.6392988215091	164.12711134066546	214.32637362011042	2.121706188412634	0.21856599076091301	99.9999903689	499.999951844
2520.0.	508.6740056367173	491.32589805228537	499.999975922	1.592310825307059	0.019069032933598	105.37392721439468	1040.4210822671012	0	777.8217256023297	3.919221462076309	1524.1444448892364	2911.930818628466	853.0321982162443	235.0365979152927	213.1664839678192	3.042139576610342	0.45802225485928005	99.9999903689	499.999951844
2560.0.	490.57917890554864	509.42072478345403	499.999975922	3.199457911264634	0.007955218160513	77.14115084722623	1031.8217831372415	0	774.5426219208605	5.591178057598347	1511.548337775628	2701.17393233944	970.2451429914826	328.5805394290816	211.48959532234502	4.25786218676126	0.9191882901715	99.9999903689	499.999951844
2600.0.	478.6933522820716	521.306551406931	499.999975922	6.148443124360994	0.003939090263356	56.469972328836356	1022.8383168654194	0	769.3773769264149	7.80743783894161	1498.3891004989846	2471.3519795177785	1080.8349090331685	447.81272620905764	209.09365776690763	5.8090307035077124	1.763957328868183	99.9999903689	499.999951844
2640.0.	475.4226343411224	524.5772693478798	499.999975922	11.297758143292075	0.00912996051447	41.33892595572145	1013.6003477185772	0	761.3711197108566	10.664380035568742	1484.8567764230781	2227.498848399897	1178.0258742239487	594.4748921361603	205.7119856565639	7.7184070364557105	3.236253106263832	99.9999903689	499.999951844
2680.0.	482.8876034421292	517.1123002468732	499.999975922	19.89867907943921	0.077902606854368	30.28445269394035	1004.2027163834169	0	749.1802150262724	14.254363784005662	1471.0903687876016	1975.1221912560763	1255.8176536159733	769.0597698879538	200.9854993869421	9.99062703516987	5.690519377171793	99.9999903689	499.999951844
2720.0.	502.057394119678	497.9425095693247	499.999975922	33.837167665445435	0.663855439418083	22.387102931517514	994.715988010391	0	730.8091503458305	18.686939878441258	1457.193293556034	1718.0967991684342	1309.6453665454474	972.257449046122	194.38075581630352	12.625883385618693	9.660006597361049	99.9999903689	499.999951844
2760.0.	532.4019135204576	467.59799016854555	499.999975922	56.38292563012441	5.118701408583661	18.128444397020825	985.2026275443756	0	702.8005151334855	24.14981712610733	1443.2570356005106	1455.9261972702652	1335.5039611219015	1208.5694563678364	184.94641292230494	15.650729497095131	16.069503379883397	99.9999903689	499.999951844
2800.0.	572.2739581560995	427.7259455329036	499.999975922	94.68016962236187	37.42984102188391	26.186229383180883	975.7897534615097	0	657.6272293102037	31.025858957151808	1429.4674139318727	1179.9749411585794	1325.8559838220574	1494.1686897793675	170.5650950535186	19.157733366599462	26.943817379165495	99.9999903689	499.999951844
2840.0.	619.576426093982	380.4234775950212	499.999975922	169.63388199737142	237.27868532448758	107.24642614054638	967.1391007970324	0	573.7724756614093	39.926900230936184	1416.7910202358134	865.5333315291531	1255.3907829547131	1879.0755002761368	145.20008214180743	23.24006349097028	48.22650016650571	99.9999903689	499.999951844
2880.0.	672.1731040453061	327.8267996436966	499.999975922	371.39968941531265	729.3576681756404	447.52826470385503	962.3560982084078	0	364.65772117819716	47.275847296206955	1409.768483698563	453.4976521868645	1010.1156216314431	2536.3863409416936	85.4636323747266	25.491691208363445	105.71132221619331	99.9999903689	499.999951844
2920.0.	726.9997325599827	273.0001711290204	499.999975922	719.4437834023837	1073.3603876966401	1032.355520553046	966.9483041578171	0	46.22384673742439	17.665627749908193	1416.4686878054438	3.690342732837267	82.18226837100444	3914.1270036561546	5.945849455330983	6.535341760406583	204.18545458354566	99.9999903689	499.999951844
2960.0.	778.1078863221429	221.89201736685857	499.999975922	720.717932522781	1220.5782575567134	1633.6141202312876	983.2734063896547	0	45.2521153037538	17.363210063180617	1440.3560567203558	0.202862213813912	28.491085596801867	3971.3056669493803	5.7325718839118025	6.370786532925593	204.56328738244557	99.9999903689	499.999951844
3000.0.	823.7582361168018	176.2416675721998	499.999975922	717.9421272548734	1281.6135053288351	2146.0620610990068	1010.2981958770771	0	47.73385753519382	17.65727309966183	1479.921883988423	0.7177202108646861	53.783156949021446	3945.4987376001122	6.135038682573472	6.630138411575656	203.90146870512098	99.9999903689	499.999951844
3040.0.	863.3660318000368	136.6338718889663	499.999975922	712.6460944755983	1306.8747334422806	2551.137720645011	1045.9353056039547	0	52.40475120603294	18.282412208084924	1532.1091735955263	4.811347684356092	141.25787758505479	3853.9303894905897	6.9665169583623285	7.155073873326644	202.54505496759418	99.9999903689	499.999951844
3080.0.	896.5225656826601	103.47733800634296	499.999975922	698.8668661100304	1317.2178666566392	2860.0111323612964	1088.1037165030962	0	64.42189305357839	20.04449872610747	1593.8688509038086	38.0195500838217	399.2595100773687	3562.720554598812	9.386088192449002	8.553182385787906	198.72737522104626	99.9999903689	499.999951844
3120.0.	923.0792758016968	76.92062788730586	499.999975922	654.377856549486	1321.0401719647919	3091.027650269616	1135.0502810662565	0	103.93143818804725	25.023963152183377	1662.6318191437135	173.92130029033908	807.4175415547032	3018.660772914959	18.314610797717958	12.410871433199498	185.94116356836582	99.9999903689	499.999951844
3160.0.	942.857761765932	57.14214192307057	499.999975922	462.92447525478474	1318.7642877737749	3261.038319075558	1185.3900524821108	0	285.5182022521421	34.890580382790155	1736.368440655188	502.5760452127918	1199.6517787297669	2297.7717908174445	65.32919489208975	20.55104835589417	130.78640255129952	99.9999903689	499.999951844
3200.0.	952.435367875313	47.564535813689446	499.999975922	137.7746077128298	1128.0341290478418	3346.8401853126356	1237.8909497189716	0	620.4729267917229	25.085723385164123	1813.2748665865465	1116.9557270275866	1395.2816401862767	1487.7622475461421	160.14095597531102	17.71448635755727	38.811203466414945	99.9999903689	499.999951844
3240.0.	938.7546886227602	61.24521506624287	499.999975922	26.75719677454876	500.71113508567953	3034.1438010398815	1288.134802188601	0	745.1178315918625	11.458229523304942	1886.8933148281105	1987.951906891202	1229.620789607058	782.4269182617447	199.66293226848083	9.428953458688074	7.574760072114839	99.9999903689	499.999951844
