time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
2087.0.7999999999997.0	1.8876263229210721	0.023831363527249003	228.89841017842411	2.173092428120545	410.3284236155207	177.34546332252947	32.9293915127304
2127.0.95.0	1.833995016120548	0.025316591332175002	224.07530193876676	2.308350593105793	402.3994025521912	174.15643841286763	35.933422044593875
2168.0.1.0	1.7819135589878201	0.026851158906471002	219.31174745851143	2.448065681363389	394.6129860115859	171.04440815381835	39.13903301082985
2208.0.25.0	1.731414275733665	0.028428513599627003	214.61337501357823	2.591639908982531	386.98073089219804	168.0158731803055	42.54505561965808
2248.0.4.0	1.682529622227515	0.030041798235528	209.9871678134361	2.738449218727796	379.51437613311253	165.0761876804872	46.148975447127526
2288.0.5499999999997.0	1.6352857517811321	0.031684153775125005	205.4406605809567	2.887870698311164	372.2248534923314	162.229352307509	49.94730386737415
2328.0.7.0	1.589698197330411	0.033348990545419004	200.98127254319095	3.039307052128721	365.121558797216	159.4779320140219	53.93597139021825
2368.0.85.0	1.545769408306474	0.035030210553932004	196.61578571614484	3.192206558279283	358.21186922188576	156.82307732860284	58.11070879701702
2409.0.	1.5034878425238332	0.036722368864018	192.34996861465524	3.34607744548981	351.50088225968807	154.26462598815678	62.467384618187964
2449.0.15.0	1.462828297141802	0.038420768503948	188.18833792935035	3.500496217833117	344.99134510374716	151.80126189091953	67.00227370846568
2489.0.2999999999997.0	1.423753165219967	0.040121489976049	184.13404456481115	3.655110052883801	338.6837389995117	149.43070972662227	71.712240382356
2529.0.45.0	1.3862143221400292	0.041821362264085005	180.18886591266414	3.809633924046524	332.5764815470233	147.14994602591	76.59482943612352
2569.0.6.0	1.3501553755626499	0.043517886674076	176.35328341386418	3.9638434938280103	326.666210577769	144.9554104078415	81.64826805547092
2609.0.75.0	1.315514050069317	0.045209127541965	172.62662330169462	4.117565061919665	320.94811572366734	142.8432041824431	86.87138995006886
2649.0.9.0	1.282224519874305	0.046893584746659	169.0072387598341	4.270663926378246	315.41628771165705	140.80926692082497	92.26349926793334
2690.0.0499999999997.0	1.250219547007337	0.048570062261578006	165.49271334197948	4.423032445460984	310.0640603225064	138.84952492579825	97.82419551603557
2730.0.2.0	1.219432325605672	0.050237545004066006	162.08006808866287	4.574578903413462	304.8843254212763	136.96000855859137	103.55318180254841
2770.0.35.0	1.189797973310637	0.051895093419200004	158.76595802480463	4.725218024024689	299.8698071016936	135.13693798613556	109.45007746706577
2810.0.5.0	1.16125464659657	0.053541761989950004	155.54684731174856	4.874863679814421	295.0132864342781	133.37677903412992	115.51425302590974
2850.0.65.0	1.133744286984431	0.055176544585514006	152.41915596788834	5.023424047135882	290.30777327355014	131.67627242695733	121.74470089265286
2890.0.7999999999997.0	1.107213028773215	0.056798346559521005	149.3793745112051	5.170799186595739	285.746625836424	130.03244076329193	128.1399501436374
2930.0.95.0	1.081611315853672	0.058405981021809	146.42414591536993	5.316880804731245	281.32362215937655	128.44257814240135	134.69802827188607
2971.0.1.0	1.056893785458261	0.059998184878031005	143.5503167661155	5.46155378975173	277.0329899988529	126.90422747265093	141.41646793795857
3011.0.25.0	1.033018980827397	0.06157364912456201	140.7549613728171	5.604699016842991	272.8694032522997	125.41515023268927	148.2923526139419
3051.0.4.0	1.009948953539272	0.063131057492239	138.03538380499566	5.7461968858223145	268.8279536053702	123.9732929035223	155.32239203577421
3091.0.5499999999997.0	0.9876488107087401	0.064669127777651	135.3891034098061	5.88593107886795	264.904105966677	122.57675353951811	162.50301669630042
3131.0.7.0	0.9660862536187591	0.06618665096137001	132.81382939316597	6.023792097196735	261.0936454865204	121.22375109157927	169.83048024593253
3171.0.85.0	0.945231143864222	0.067682524331726	130.30742961577664	6.159680238548823	257.3926227449408	119.91259922242105	177.30095949769037
3212.0.	0.925055121968757	0.069155776139021	127.867897988458	6.293507796551434	253.79730221846455	118.64168553534891	184.91064351947506
3252.0.15.0	0.9055312927362791	0.07060558063189801	125.49332387934753	6.425200383397895	250.30411756631548	117.40945643020348	192.65580571877393
3292.0.2999999999997.0	0.8866339821553341	0.072031263530868	123.18186589428466	6.554697385833031	246.9096357657022	116.21440723989988	200.53285552814296
3332.0.45.0	0.8683385630544871	0.07343229896561501	120.93173137138525	6.68195165153316	243.61053079024424	115.05507690530723	208.53836894040498
3372.0.6.0	0.8506213412032091	0.07480829957802401	118.74116202827976	6.806928562946283	240.40356644628298	113.93004621427716	216.66909943028088
3412.0.75.0	0.8334594902001281	0.07615900185228601	116.60842547472743	6.9296046869167185	237.28558720062338	112.83793854692833	224.92197252776057
3452.0.9.0	0.8168310221096761	0.07748424879719301	114.5318117844275	7.049966192973724	234.2535153560399	111.77742210773326	233.2940683699011
3493.0.0499999999997.0	0.8007147810653321	0.07878397192507301	112.5096340112946	7.168007215783701	231.30435273344764	110.74721275338042	241.78259694240924
3533.0.2.0	0.785090448528812	0.08005817411706201	110.54023141882753	7.283728304397342	228.4351850557606	109.74607670989133	250.38487050507186
3573.0.35.0	0.7699385511287431	0.08130691451250101	108.62197423243295	7.397135059577526	225.64318743879898	108.77283268114873	259.0982770118711
3613.0.5.0	0.755240464574749	0.082530296084386	106.75326888083205	7.508237017268282	222.92562971548054	107.82635305672255	267.9202573568644
