time	ADP	ATP	BPG	P3G	pep	phos	pyr
45.0.14.0	0.0005913487511840001	9.999408651248851	0.031663593707729004	4.468336406292266	3.942462293337003	1.026465461706467	1.157537706663015
45.0.75.0	0.000593484440849	9.999406515559187	0.031663356831683004	4.468336643168311	3.92824099705884	1.040689130550342	1.171759002941178
46.0.36.0	0.000595635591636	9.9994043644084	0.031663118255509	4.468336881744486	3.914019824731084	1.054912692605059	1.185980175268935
46.0.97.0	0.0005978023718790001	9.999402197628159	0.031662877960856005	4.46833712203914	3.899798777308253	1.069136147102787	1.200201222691766
47.0.58.0	0.0005999849523590001	9.999400015047678	0.031662635929107	4.468337364070888	3.885577855755881	1.0833594932673871	1.214422144244138
48.0.19.0	0.000602183506354	9.999397816493682	0.031662392141376006	4.468337607858618	3.871357061050693	1.097582730314302	1.228642938949325
48.0.8.0	0.0006043982096850001	9.99939560179035	0.031662146578501	4.468337853421491	3.857136394180774	1.111805857450426	1.242863605819245
49.0.41.0	0.0006066292407570001	9.999393370759279	0.031661899221044	4.468338100778949	3.842915856145744	1.126028873873986	1.257084143854275
50.0.019999999999996.0	0.000608876780612	9.999391123219423	0.031661650049278005	4.468338349950716	3.828695447956942	1.140251778774409	1.2713045520430781
50.0.629999999999995.0	0.0006111410129760001	9.999388858987055	0.031661399043188	4.468338600956805	3.814475170637605	1.1544745713322	1.285524829362415
51.0.24.0	0.000613422124309	9.999386577875724	0.031661146182465	4.468338853817529	3.800255025223057	1.168697250718804	1.2997449747769632
51.0.85.0	0.0006157203038560001	9.999384279696176	0.031660891446497	4.468339108553498	3.7860350127609	1.182919816096476	1.313964987239121
52.0.46.0	0.000618035743699	9.999381964256335	0.031660634814368004	4.468339365185625	3.771815134311204	1.197142266618144	1.328184865688816
53.0.07.0	0.000620368638811	9.999379631361222	0.031660376264848	4.468339623735146	3.75759539094671	1.21136460142727	1.342404609053311
53.0.68.0	0.000622719187109	9.999377280812926	0.03166011577639	4.468339884223604	3.743375783753028	1.225586819657708	1.356624216246992
54.0.29.0	0.000625087589513	9.999374912410522	0.031659853327123004	4.468340146672871	3.729156313828846	1.23980892043356	1.370843686171174
54.0.9.0	0.0006274740499970001	9.999372525950037	0.031659588894847004	4.468340411105145	3.714936982286138	1.25403090286903	1.385063017713883
55.0.51.0	0.0006298787756560001	9.999370121224377	0.031659322457025005	4.468340677542966	3.700717790250375	1.268252766068273	1.3992822097496451
56.0.12.0	0.000632301976756	9.999367698023276	0.031659053990777	4.468340946009214	3.686498738860751	1.282474509125245	1.413501261139269
56.0.73.0	0.000634743866804	9.999365256133231	0.031658783472875006	4.468341216527116	3.6722798292704013	1.296696131123544	1.427720170729619
57.0.339999999999996.0	0.000637204662604	9.999362795337431	0.031658510879735	4.468341489120254	3.6580610626466292	1.310917631136257	1.441938937353392
57.0.949999999999996.0	0.000639684584325	9.999360315415709	0.031658236187411	4.468341763812578	3.643842440171138	1.3251390082257921	1.456157559828882
58.0.56.0	0.0006421838555630001	9.999357816144471	0.031657959371585005	4.468342040628404	3.629623963040273	1.3393602614437201	1.4703760369597472
59.0.17.0	0.0006447027034100001	9.999355297296624	0.031657680407566	4.4683423195924235	3.615405632465257	1.353581389830603	1.484594367534763
59.0.78.0	0.0006472413585250001	9.999352758641509	0.031657399270276006	4.468342600729713	3.60118744967244	1.367802392415824	1.498812550327579
60.0.39.0	0.000649800055197	9.999350199944836	0.031657115934247006	4.468342884065743	3.58696941590355	1.382023268217414	1.513030584096469
61.0.	0.0006523790314250001	9.999347620968608	0.031656830373612	4.46834316962638	3.572751532415951	1.396244016241876	1.5272484675840672
