time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
2127.0.95.0	0.502063531866641	0.36512832817190205	74.87287584730139	0	166.64790249134336	90.90783478400357	519.7392207282614
2168.0.1.0	0.48890693732076707	0.36887883355731504	73.0434489600013	0	163.89686445110056	89.99562972022127	539.193892236252
2208.0.25.0	0.47621381168549404	0.372479181483766	71.27134908748415	0	161.22912117070967	89.10907909005633	558.9548792138506
2248.0.4.0	0.46396616810003705	0.37593304806555505	69.55483101085112	0	158.64192773153977	88.24719750452317	579.016217745941
2288.0.5499999999997.0	0.45214661589335303	0.379244203350792	67.89216643753217	0	156.13259702190962	87.40903976513339	599.3720341022595
2328.0.7.0	0.440738364524821	0.38241648413837503	66.28164968188972	0	153.69850442772355	86.59369989717072	620.0165478678448
2368.0.85.0	0.42972522295381105	0.385453769902036	64.72160239863976	0	151.33709144770916	85.80031005621362	640.9440742503829
2409.0.	0.41909159522327305	0.38835996157143005	63.21037747993735	0	149.0458683790371	85.02803934230512	662.1490256713174
2449.0.15.0	0.408822472936609	0.39113896292828204	61.74636221655168	0	146.82241620266691	84.27609255025048	683.6259127363883
2489.0.2999999999997.0	0.398903425213584	0.39379466438606703	60.327980813763084	0	144.6643877828467	83.54370887948416	705.3693446710372
2529.0.45.0	0.38932058662881003	0.39633092893366906	58.95369634348455	0	142.56950848171869	82.83016062267184	727.3740292966947
2569.0.6.0	0.38006064356421804	0.39875158003648004	57.62201220566247	0	140.5355762778615	82.13475184859848	749.6347726154195
2609.0.75.0	0.37111081934378204	0.40106039130194204	56.33147316423659	0	138.56046146672765	81.45681709184551	772.1464780626276
2649.0.9.0	0.362458858463707	0.40326107773024505	55.08066601582681	0	136.64210601122087	80.79572005920028	794.9041454806344
2690.0.0499999999997.0	0.35409301018335704	0.40535728838446405	53.868219942833065	0	134.77852260199973	80.150852360599	817.9028698594548
2730.0.2.0	0.34600201170051703	0.40735260032768705	52.69280659675557	0	132.9677934793976	79.52163227061402	841.137839885655
2770.0.35.0	0.33817507109855605	0.40925051368742105	51.553139952228946	0	131.20806906202867	78.90750352501398	864.6043363349709
2810.0.5.0	0.330601850221833	0.411054447719767	50.44797596747524	0	129.4975664211098	78.30793415569325	888.2977303399545
2850.0.65.0	0.32327244760878804	0.412767737757313	49.3761120825811	0	127.83456763420361	77.72241536625663	912.2134815598185
2890.0.7999999999997.0	0.316177381589036	0.414393632935504	48.3363865831517	0	126.21741804739112	77.15046044971511	936.3471362761406
2930.0.95.0	0.309307573630887	0.41593529460230305	47.32767785345142	0	124.64452447075826	76.59160374907384	960.694325434882
2971.0.1.0	0.30265433200873404	0.41739579532526305	46.34890354007428	0	123.11435332845647	76.04539966104836	985.2507626523783
3011.0.25.0	0.29620933584520104	0.41877811841877305	45.399019644456246	0	121.62542878142732	75.5114216827073	1010.0122422005054
