time	CC	CCPT	CLK	PDP	PER	PT	TIM	VRI	clkm	clkp	pdpm	pdpp	perm	perp	prcpdp	prcper	prct	prcv	prpc	prvc	timm	timp	vrim	vrip
49.0.68.0	0.893080545483058	0.48044861664583005	3.7939035560577743	4.175903877992563	2.656057400478784	0.24138114432372101	2.656057400478786	3.117249875822768	0.26137575861771	0.003185	0.31508715535430804	0.003185	0.23764001547462602	0.003185	0.09474603541979501	0.060160323787898005	0.060160323787898005	0.082629908460605	0.43016871913701404	0.483872523238344	0.23764001547462602	0.003185	0.25446586639324803	0.003185
50.0.4.0	1.47590490648583	0.46627803099873905	4.015053234874082	4.131846171719943	2.591565589119163	0.14206050157195702	2.591565589119165	3.077983431561556	0.26430378508136804	0.003185	0.31294625448949903	0.003185	0.23705803156425903	0.003185	0.129917678452523	0.099308574694317	0.099308574694317	0.13677994941802002	0.43301766551362003	0.48004851263166404	0.23705803156425903	0.003185	0.255797839320179	0.003185
51.0.12.0	2.050908477499908	0.46692666943846606	4.251674557321706	4.091597300882881	2.5822100070784	0.10253417242946401	2.5822100070784	3.095297733674361	0.26654881983069	0.003185	0.313696851985168	0.003185	0.240245730280491	0.003185	0.18049836966874303	0.15247977932387402	0.15247977932387402	0.20797764550283201	0.43366677731093706	0.47918998180148403	0.240245730280491	0.003185	0.263150409344424	0.003185
51.0.839999999999996.0	2.5221703631757713	0.47764324376821804	4.458746604308669	4.058370498600208	2.606403210102107	0.08537798488893801	2.606403210102107	3.175900647401711	0.267752724426693	0.003185	0.317107570257026	0.003185	0.24692275463741403	0.003185	0.239583204483223	0.21146513322076402	0.21146513322076402	0.28364744413441	0.431342524077139	0.48222242938699605	0.24692275463741403	0.003185	0.275712467708689	0.003185
52.0.559999999999995.0	2.828433350053714	0.49520300106860504	4.6038049147383	4.034332237156768	2.6518219611187863	0.078979005734055	2.651821961118787	3.312422739524616	0.267573177851739	0.003185	0.322402745108469	0.003185	0.25615185998607004	0.003185	0.29910194156192804	0.267682598592668	0.267682598592668	0.35212207948544205	0.425825557132533	0.48926219249768504	0.25615185998607004	0.003185	0.291736613803172	0.003185
53.0.28.0	2.932433228057549	0.516864932307982	4.66550679693052	4.020362644710019	2.709595006443588	0.07952895870319	2.709595006443589	3.489401013119283	0.265834012239479	0.003185	0.32876816287694505	0.003185	0.266910568996437	0.003185	0.35215472253212404	0.314494811751769	0.314494811751769	0.40579406266548	0.417601521720094	0.49956022484760604	0.266910568996437	0.003185	0.30954169465228903	0.003185
54.0.	2.817316159151308	0.5403735901496011	4.633189042764823	4.016339494534218	2.77385504717755	0.08654199448691301	2.773855047177551	3.690458495149323	0.262599233939511	0.003185	0.335604365753134	0.003185	0.278388518397766	0.003185	0.39394934090930406	0.34777648564114605	0.34777648564114605	0.44112468021371803	0.40759991679115704	0.5119094293445691	0.278388518397766	0.003185	0.32791578194840804	0.003185
54.0.72.0	2.484335644250995	0.5638524573536441	4.506002066964587	4.021544432093611	2.841669119177526	0.10238359746497001	2.841669119177527	3.902131339793611	0.258139000726614	0.003185	0.342540780569052	0.003185	0.290021178531693	0.003185	0.421670569608504	0.365394779500511	0.365394779500511	0.457114214828011	0.39682123995732005	0.525098173432295	0.290021178531693	0.003185	0.34607773638778805	0.003185
55.0.44.0	1.95400023801174	0.58509546418802	4.291761042221838	4.034972133196663	2.913309253528892	0.135009616887647	2.913309253528891	4.114493870194214	0.252835630846106	0.003185	0.349360585473908	0.003185	0.30140915190600004	0.003185	0.43383513610461605	0.36633832464770005	0.36633832464770005	0.45363221970557005	0.386092643726171	0.538164764847681	0.30140915190600004	0.003185	0.363499961532096	0.003185
56.0.16.0	1.279438128952111	0.5989467741745921	4.007874232445551	4.055505052605348	2.995474548148603	0.21078959482283302	2.995474548148602	4.3201291554807835	0.247089940763272	0.003185	0.355923880435949	0.003185	0.31221390939292504	0.003185	0.42972166118425703	0.350136034896112	0.350136034896112	0.430451479932816	0.375993753231725	0.5504497288080721	0.31221390939292504	0.003185	0.37972782298379404	0.003185
56.0.879999999999995.0	0.6113550288711721	0.587445944374778	3.6928000315532152	4.081983238817255	3.117813210032579	0.43085241483095804	3.117813210032579	4.5124949370300875	0.24126031282001703	0.003185	0.362108906480666	0.003185	0.32205753756048	0.003185	0.409841921456065	0.31765596933168	0.31765596933168	0.38823920653564103	0.36689245901613704	0.561532866368862	0.32205753756048	0.003185	0.394214943779844	0.003185
57.0.599999999999994.0	0.24074342652164202	0.54052986999428	3.431841474141547	4.113206716852411	3.351441627537841	1.005443218927254	3.351441627537841	4.684387766074718	0.235639223674996	0.003185	0.367780166349559	0.003185	0.33048900742221105	0.003185	0.37921556660645905	0.275380171200134	0.275380171200134	0.334382436428768	0.35902501867165304	0.571131928264894	0.33048900742221105	0.003185	0.40626389014826503	0.003185
58.0.32.0	0.123730337150684	0.509689907481921	3.273389785876876	4.147932942059386	3.671094671198769	1.8490459749358252	3.671094671198767	4.8282399710971	0.230456726171054	0.003185	0.37281376711484804	0.003185	0.337150323645211	0.003185	0.346213977984341	0.23375168990483003	0.23375168990483003	0.28176031505347704	0.35256545233191505	0.5790308012702591	0.337150323645211	0.003185	0.415313715870257	0.003185
59.0.04.0	0.080523888195873	0.49321732929014905	3.174486296099853	4.184917890544938	3.986742976305654	2.751869495304459	3.986742976305655	4.9384678592398785	0.22589180699623201	0.003185	0.37712267821188	0.003185	0.34189703055880905	0.003185	0.31469277610032304	0.197063393113691	0.197063393113691	0.23574461249192202	0.34763672723598704	0.585083907975374	0.34189703055880905	0.003185	0.42117112697236603	0.003185
59.0.76.0	0.059880473169156005	0.482072307617503	3.103603870485274	4.222955798987046	4.265258838067269	3.6184209948502772	4.265258838067269	5.012528346344302	0.222076728957762	0.003185	0.38064384844970706	0.003185	0.344730792432593	0.003185	0.285539806946051	0.165734955671168	0.165734955671168	0.19677894185045902	0.344288644297776	0.5892418782683141	0.344730792432593	0.003185	0.42390244080986406	0.003185
60.0.48.0	0.048402342260413005	0.47377990348846605	3.050262342315879	4.260900092297821	4.498516639471928	4.400752133389277	4.498516639471928	5.050496175268273	0.219096466224239	0.003185	0.38333142927714503	0.003185	0.34574258064129004	0.003185	0.258884210552133	0.13929437717703402	0.13929437717703402	0.16417683845236503	0.34249399960283905	0.591547299325415	0.34574258064129004	0.003185	0.42372724613129403	0.003185
61.0.199999999999996.0	0.041489894857768	0.46770996439584406	3.011407895923259	4.297678276118622	4.685072058951164	5.069484159848426	4.685072058951166	5.054331773858266	0.216990198774723	0.003185	0.38515599369281805	0.003185	0.345080168187473	0.003185	0.23464418125148903	0.11710717653662601	0.11710717653662601	0.137061432269794	0.34216436009737	0.592111293819762	0.345080168187473	0.003185	0.42095398729918304	0.003185
61.0.919999999999995.0	0.037205616067289005	0.46366794919221904	2.985914775138202	4.332304939548822	4.82556115480374	5.605794432040367	4.825561154803739	5.027207754922144	0.21575677928945203	0.003185	0.38610443538571004	0.003185	0.342924368172748	0.003185	0.212671017409145	0.098555144357249	0.098555144357249	0.11459371816272301	0.34317110324514105	0.5910876147661911	0.342924368172748	0.003185	0.41593439344659805	0.003185
62.0.64.0	0.034616346997901004	0.46153569522354504	2.972983028297053	4.363892982201202	4.921482543447866	5.99883889131521	4.921482543447867	4.972964806144085	0.215362789805388	0.003185	0.386179399560206	0.003185	0.33947094400759403	0.003185	0.192797110411656	0.08308438189976301	0.08308438189976301	0.09603137171395	0.34536385771272005	0.58865146290817	0.33947094400759403	0.003185	0.40903102382868906	0.003185
63.0.36.0	0.033236896377565	0.46118458528564304	2.971734666279988	4.391662547515983	4.974795475198932	6.244458317998513	4.974795475198932	4.895702814670203	0.21575127701861602	0.003185	0.385398147734188	0.003185	0.334917417074584	0.003185	0.17485480613988202	0.070215182565874	0.070215182565874	0.08073848353307801	0.34858411998182404	0.584984470177477	0.334917417074584	0.003185	0.40059545266669205	0.003185
64.0.08.0	0.032811891360288004	0.46246101382171806	2.981154588829085	4.414947268403655	4.987732600818096	6.34412781116765	4.987732600818097	4.799493718844395	0.216849807950826	0.003185	0.383791001291696	0.003185	0.32945408923130903	0.003185	0.158684628866774	0.059539415386890004	0.059539415386890004	0.068179625286475	0.352674316838402	0.580265038905299	0.32945408923130903	0.003185	0.39095488034164905	0.003185
64.0.8.0	0.033221825708152006	0.46519078211354004	3.000126370525735	4.433197697398373	4.96268088750231	6.303937222134276	4.96268088750231	4.688195312908956	0.21857716937800703	0.003185	0.381399554262974	0.003185	0.32325849529281403	0.003185	0.144139134092018	0.050713947929731	0.050713947929731	0.057909311460389	0.357483332218948	0.5746626813087451	0.32325849529281403	0.003185	0.380405076276055	0.003185
65.0.52.0	0.034442814940934	0.46918711418857706	3.027487316423566	4.445982045912524	4.902093662325778	6.133602586357422	4.90209366232578	4.5653438209328225	0.220848529176492	0.003185	0.378274836904867	0.003185	0.31649250465677603	0.003185	0.131084907066085	0.043453340563165	0.043453340563165	0.049560993569189006	0.36286953252478105	0.568335124503053	0.31649250465677603	0.003185	0.369207849460275	0.003185
66.0.24.0	0.036534938461616005	0.47425758183654404	3.06207984230554	4.452984561924732	4.80842443966777	5.84555146983947	4.808424439667773	4.434104880957499	0.223579159359648	0.003185	0.37447558884630006	0.003185	0.30930138694846604	0.003185	0.11940391961813102	0.037523185574471006	0.037523185574471006	0.042837309953170005	0.36870210859943203	0.561427248805212	0.30930138694846604	0.003185	0.357591623192891	0.003185
66.0.96.0	0.03965185116317	0.480208376282987	3.102793983899593	4.454002028772739	4.684080801792268	5.454122509566302	4.684080801792269	4.297266138440491	0.22668694102845402	0.003185	0.370066782950053	0.003185	0.301814304356159	0.003185	0.10899501345509001	0.032734815435107	0.032734815435107	0.037502490754611005	0.37486130491843506	0.5540712306697371	0.301814304356159	0.003185	0.34575408843683403	0.003185
67.0.67999999999999.0	0.044074892764561	0.48684504830373404	3.148602870677372	4.448938994595201	4.5313999314406175	4.974908559567192	4.531399931440618	4.157258836624609	0.230093894093498	0.003185	0.36511854167039903	0.003185	0.29414586484280103	0.003185	0.09977624902269401	0.028942009780392002	0.028942009780392002	0.03337773150085	0.381237893871467	0.546387513005973	0.29414586484280103	0.003185	0.333866290720009	0.003185
68.0.39999999999999.0	0.050287284328315	0.493968185027058	3.198597215684085	4.437802475825453	4.352651658455469	4.42426730489015	4.352651658455468	4.016200170057208	0.23372694519873402	0.003185	0.35970562366200204	0.003185	0.286398565167071	0.003185	0.09168919714460501	0.026040670339098	0.026040670339098	0.030340856666096	0.387732081625528	0.5384864295752431	0.286398565167071	0.003185	0.32207788510233004	0.003185
69.0.12.0	0.059128756830328005	0.5013599440040101	3.252030623107711	4.420697084055519	4.15008432209391	3.8190330746374332	4.15008432209391	3.875952867708878	0.23751809232540602	0.003185	0.35390776465504403	0.003185	0.278666204959493	0.003185	0.08470721342001501	0.0239734550689	0.0239734550689	0.028333058044779	0.394251881914633	0.530470498266503	0.278666204959493	0.003185	0.310523745376638	0.003185
69.0.84.0	0.072134331970852	0.508749812437518	3.308401236899503	4.397821931250327	3.9260527109096732	3.176510056074344	3.9260527109096732	3.738204465137094	0.24140405397779202	0.003185	0.34781141729148	0.003185	0.27103876666520704	0.003185	0.07885219071520201	0.022743986167344	0.022743986167344	0.027379216094044003	0.400710825411947	0.5224376284914211	0.27103876666520704	0.003185	0.299332825153725	0.003185
70.0.56.0	0.092348299155681	0.515723702993446	3.367635009237374	4.36947157324264	3.683335089883306	2.514979255456593	3.683335089883305	3.6045787892281638	0.24532539750932403	0.003185	0.341514077940617	0.003185	0.26361011957247105	0.003185	0.074230950690959	0.022452398296862002	0.022452398296862002	0.027638431867178	0.40702460679158803	0.5144858798513391	0.26361011957247105	0.003185	0.288641639345524	0.003185
71.0.28.0	0.12653351599142001	0.5214529126431621	3.43056566787693	4.336045450590142	3.425963751404318	1.85546774009886	3.425963751404318	3.47681426257427	0.24922499096574302	0.003185	0.33513410062783405	0.003185	0.25649209118904903	0.003185	0.07112260431928301	0.023385748421637	0.023385748421637	0.029532111559555003	0.41310572157610004	0.506721260250471	0.25649209118904903	0.003185	0.278618453314608	0.003185
72.0.	0.192014002032103	0.5237876459560671	3.500376120656608	4.298076193990075	3.161677193181951	1.227414541498307	3.161677193181951	3.357102808969058	0.25304531552388804	0.003185	0.328833956316584	0.003185	0.249844866017659	0.003185	0.070216624746384	0.026270937700430003	0.026270937700430003	0.034101198145719006	0.41885377503963805	0.499272237588095	0.249844866017659	0.003185	0.269515161017406	0.003185
