time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
150.0.	0.005840146634166	0.107192731345605	40.18569933876691	0.07570639444011601	0.7946863419615381	3102.4665186155066	191.39101640100705	602.9762503218757	294.72181065501616	0.12331565144337801	0.863871629782876	33.69671962141341	0.10253134366937501	32.72269724101475	0.0053642801658910005	0.050906029349239004	0.084965187511786	0.161862143565967	51.721578473732656	73451.03011460301	4.4631055257983885	14.244453869609963	1.406611814495491	258.2946559687574	0.000550813519166	1.5808023272691352	0.9186468592117001	1.37072247066576e-07	8.352739883042392e-06	0.000306125633518	0	0.0007513486200970001	0.0011352927883100002	0.0022456678480370002	2.2617787389148416e-06	0.012812718773749001	7.998863170809789e-11	3.938253877496302e-10	9.313513395845632e-13	3.378484525957174e-10	6.388195235888514e-10	2.6252794337857825e-05	0.002875703559373	0.005019457512950001	0.5503672211867321	0.000873339376722	0.000962817854496	0.053226616507852	0.06167007374601	9.97826941429364	7.785489841047158e-11	5.20348723050821e-10	6.174683347148579e-13	1.544020942820962e-10	5.544171578534562e-10	0.000214377797299	0.052757315012897	0.07175026673790201	17.672281927138815	1.393675337290796e-05	4.585642411222089e-05	5.149789175356895	24.85015103146561	29.424938909939886	113.7305267987376	0.46454600942776403	0.573036066064544	1.073647684713414	0.449119629881828	3.033157236536651	19.616008375788947	2.341760439890861	3.481704259859262	269.38138138566245
155.0.	0.0052737284860850005	0.096247528799471	42.25220107683184	0.08073917356856501	0.839658934341108	3067.562276203055	184.24595366532293	575.2044371145508	329.1418754878146	0.110746797464376	0.8754229365437971	31.633070599570686	0.091036265212179	28.785427870492633	0.006647400903258001	0.046637963206627005	0.07911019759469501	0.177484879943535	56.18570728894179	72773.56805155893	3.9919971304728623	12.623135630035746	1.408402658471751	256.2378750074104	0.0007341684791360001	1.784255605103152	0.7150102264177131	4.0315329684208144e-08	2.268892882516004e-06	0.00026262308958600005	0	0.00072039254572	0.001090213913569	0.002188103204072	2.1895597022989182e-06	0.013830265991831	7.84301968387272e-12	4.435867378715786e-11	9.823433718160057e-14	3.530758851111069e-11	6.727711304730887e-11	2.2773753682372843e-05	0.0024717853704890004	0.0051670622888900005	0.561316489144644	0.000269144997834	0.00027675960439400003	0.015149537381830001	0.06248652250671	10.016820225068916	6.945837663253069e-12	5.291265092664223e-11	5.931012714123326e-14	1.469406132929323e-11	5.3139968500932615e-11	0.000184877411411	0.045080194523372	0.073245293076883	17.87393208806974	2.60705461504376e-06	9.150078034481678e-06	4.627685510615775	25.372302732251566	29.22300901103382	111.90879268255308	0.577191554362486	0.5051885650663911	0.9922344507217301	0.413887002203195	3.314448276089623	21.231540929310764	2.712009353872933	3.543388084110319	271.61401778629147
160.0.	0.0047949606043360005	0.08682778015579601	44.10463589174125	0.08538282955809401	0.8805557919281791	3035.200568339027	177.86015260498377	550.7502083750464	361.009838724581	0.09920880161222201	0.8858017685219991	29.531133105899322	0.08059222211002301	25.27129209720384	0.008028170686293001	0.042798239585901	0.073692766888416	0.19173409835441602	60.1892248779344	72170.36253301919	3.5636174375515353	11.174976506848582	1.409954565104992	254.39378680239318	0.0009310643453420001	1.9536575289922582	0.5454114066624001	1.065304332010607e-08	5.603812633293766e-07	0.000223174846375	0	0.000686490407459	0.001040082730672	0.002116502335976	2.1142998665376e-06	0.014989429865783001	8.031885351994164e-13	5.184511138849059e-12	1.087109032784996e-14	3.8753814428534326e-12	7.400705003929111e-12	2.0013060872933013e-05	0.0021542673317740003	0.0053024139122050005	0.571237338599218	7.465914467531932e-05	7.239810402519211e-05	0.003927939971952001	0.06307895297497	10.027848164104228	6.472640541656014e-13	5.585662348894101e-12	5.9759432602448774e-15	1.468377789623204e-12	5.319224329638315e-12	0.000161168612933	0.038974879876747005	0.074608118712328	18.05542584339145	5.272752285079868e-07	1.985184191534479e-06	4.142414352390433	25.857583135150154	29.029414198109837	110.2465559690336	0.6981156322466611	0.446978910486646	0.9168915137885051	0.38013178496251604	3.575293083367921	22.707430832133984	3.08344913346635	3.583059695935667	272.37003656721583
165.0.	0.004381841558878	0.078571790547209	45.7614089305718	0.08964706697767201	0.9176091579949711	3005.3171325987355	172.13961917404865	529.1400038071213	390.392528820566	0.08866740235171401	0.895040830704204	27.45223126034357	0.07115617371428501	22.145678756811282	0.009495393717317	0.039328921589792	0.06866623996587601	0.20466602077367702	63.76623737655683	71632.3777545869	3.175666233887354	9.884047576110405	1.411333824585028	252.74430361273667	0.001135552742513	2.09023312737063	0.40863131988686	2.556610279436277e-09	1.268853121616369e-07	0.00018820057112000003	0	0.0006511478023920001	0.00098739549457	0.002035541099478	2.032848001579511e-06	0.016291766944086	8.584350477503406e-14	6.291419951353136e-13	1.259739665363227e-15	4.4581692464105113e-13	8.499564371944923e-13	1.7766107835195392e-05	0.001898228351718	0.005426874555158	0.5802801278687271	1.8841579111772054e-05	1.7377078220007884e-05	0.0009352731799510001	0.06356966573068401	10.030460875280017	6.282288003800063e-14	6.11374430513831e-13	6.292516572764511e-16	1.534948294022961e-13	5.548630210289438e-13	0.000141651126049	0.034000706540197004	0.075851765011999	18.21940976353399	1.1570596144304338e-07	4.693165239037061e-07	3.6945829162999093	26.3054164986776	28.84422552809349	108.72728782773213	0.8265379494664831	0.39671885169536303	0.8470325416110981	0.348272929932656	3.817438039760357	24.060131342571356	3.454305237521519	3.60629312359846	272.0863184464105
170.0.	0.004019737211096001	0.071251007787485	47.24005977037495	0.09354573525550401	0.9510654891983401	2977.802330506889	167.00438286494153	509.98294974310755	417.40150549425135	0.07907876725179501	0.903179172103541	25.43584440231645	0.062673518990267	19.374514078130293	0.011038846314623001	0.036183047598068	0.06399285510411401	0.216348990905072	66.95102958807306	71152.03991554772	2.825592921397619	8.735386571523199	1.4125856960906291	251.27208378853533	0.00134249455993	2.197255095875581	0.30140240956449005	5.623487122701989e-10	2.6532506415025522e-08	0.000157697791647	0	0.000615388482092	0.0009338054902720001	0.001948640364332	1.946216869075712e-06	0.017742060644668	9.562595996243831e-15	7.924600135830862e-14	1.525365837826109e-16	5.362880367584517e-14	1.018075541942205e-13	1.589920542394844e-05	0.0016874283055210001	0.005541525553661	0.5885595070218691	4.365121132278621e-06	3.8549217175160184e-06	0.000205989673268	0.06400117194037	10.030786564560366	6.336305919614042e-15	6.928739797881e-14	6.902541726138921e-17	1.6726941378048762e-14	6.018189085846684e-14	0.000125291754543	0.029872991372994002	0.07698699721838101	18.367956033569147	2.758394106273411e-08	1.209326803810427e-07	3.28406137709294	26.71593847439043	28.667389751404382	107.33672948062943	0.9617683709688001	0.35308919715623804	0.7822014963165991	0.318516984824397	4.042158008310342	25.301812512700014	3.823356781583291	3.617285338283862	271.080811226597
175.0.	0.0036984730883310004	0.064710429603776	48.557182398790964	0.097095851066835	0.9811791741713761	2952.5214035257586	162.38585288702097	492.95309795042465	442.1729764177803	0.070391957465864	0.9102606913622481	23.50674381618291	0.05508212698547701	16.9247885823884	0.012649256658558001	0.033321921710069	0.05964131918995701	0.22685964793184102	69.77744348956037	70722.9124211723	2.5107130203017203	7.715028695511109	1.4137401704706392	249.96066852804583	0.001547737839936	2.279014616755454	0.21943764540461103	1.14272761005321e-10	5.157814295766043e-09	0.000131438559959	0	0.000579960410865	0.0008805078472490001	0.001858493620402	1.856449498547272e-06	0.019347351171892003	1.1082405000787111e-15	1.0348500117994761e-14	1.9252252683689953e-17	6.7289416973733745e-15	1.269658470261279e-14	1.4321393580882792e-05	0.001510847975758	0.005647257702513	0.596165858939758	9.356506518088121e-07	7.956224331073169e-07	4.223917207745315e-05	0.06438834942634701	10.030569536577973	6.624155436554768e-16	8.114884286139383e-15	7.862797131182084e-18	1.8941492493014033e-15	6.771001299146505e-15	0.00011138810297200001	0.026398311491993003	0.07802309314738001	18.502761688897614	7.141303103735681e-09	3.39278179369501e-08	2.910082217015429	27.089917741915446	28.49876877578367	106.06246203022575	1.103186275055241	0.315039522732594	0.7220231466190561	0.290932419404548	4.250432933251319	26.441809216599097	4.189784524754341	3.619211182449884	269.58570862328156
180.0.	0.0034107133499280003	0.058837757318661005	49.728357057690936	0.10031669317087301	1.008206708021391	2929.327553439835	158.22483972191264	477.7763310199001	464.85484118511874	0.062551173426576	0.9163323901257181	21.67957347711476	0.048315629159142004	14.764975883012715	0.014318267340514002	0.030713200323774004	0.055585137141639006	0.23627963899142101	72.27835160057906	70339.4571738528	2.22829871519606	6.810021181825566	1.414816358960604	248.7945781126794	0.001748133870306	2.340063671718315	0.15818819441138002	2.160441905606323e-11	9.378196114169425e-10	0.00010907132460300001	0	0.0005454111156	0.000828379973724	0.0017672372233840002	1.7655329564766462e-06	0.021116436447711003	1.333622120204169e-16	1.3988817176022132e-15	2.5265843030380165e-18	8.784252122396664e-16	1.6454492800542132e-15	1.2968710033515041e-05	0.0013607602272680001	0.005744827072599001	0.603172393174751	1.868478615231001e-07	1.537013148808811e-07	8.112325465316312e-06	0.064737540993898	10.030255771664402	7.161125416315371e-17	9.802597940790385e-16	9.274484196443825e-19	2.222392042227387e-16	7.883972073650901e-16	9.944172896327411e-05	0.023439684364162	0.078968278910891	18.625261178242024	2.0047386624230913e-09	1.034186203839309e-08	2.5713515721271882	27.428648415526197	28.33816808723107	104.89358052977761	1.250226595519194	0.28172074765931404	0.666173756248841	0.265499155527096	4.443076470085237	27.487655674080226	4.553060512192795	3.6144800320603983	267.7707705829581
185.0.	0.0031510051628540004	0.05354682925326101	50.76810445608049	0.10322899893786101	1.032401663438931	2908.070427284283	154.4700205539946	464.22046847895416	485.5982961500383	0.055497749259922007	0.9214426399855701	19.961938038672415	0.04230604495277	12.86534222889527	0.016038386302592002	0.028329514159752003	0.05180144690848101	0.24469285842184402	74.48523374713754	69996.85794949236	1.9756479826632791	6.008421315203394	1.4158257992476782	247.75937191025525	0.0019414458531990001	2.38471777305405	0.113340781092752	3.824587959938278e-12	1.60394437894597e-10	9.018455653555961e-05	0	0.000512125283191	0.0007780449411830001	0.001676524103896	1.675097775117182e-06	0.023059610754513002	1.662740294793499e-17	1.953972987812986e-16	3.4391027063611206e-19	1.19003415075268e-16	2.2113154647424128e-16	1.1794928105312622e-05	0.0012315959662300001	0.0058348909022430005	0.609639751972331	3.498264228959319e-08	2.7948461839244844e-08	1.467370078759804e-06	0.065052585468594	10.029947559327987	7.986493699095811e-18	1.2188768512496439e-16	1.129727039805097e-19	2.69423398509006e-17	9.478280126568855e-17	8.908616230661656e-05	0.020896744831639003	0.07982998438595601	18.73669328933217	6.087966389519996e-10	3.415551161677571e-09	2.266165588665222	27.733834407310418	28.18535682545769	103.82044308582701	1.402370619437142	0.25243823688253403	0.614363860068412	0.24214196908367003	4.620822283289311	28.44578418167617	4.912867559944843	3.604923993569308	265.75996462900696
190.0.	0.0029151885681920004	0.048768439659002	51.68986460049993	0.10585427460746101	1.054010587472682	2888.6015676651014	151.0767149144108	452.0876375853882	504.5524491358707	0.04917186645713301	0.925639604379877	18.356554248118208	0.036985816586497	11.198153842601023	0.017802930376936	0.026147455326857003	0.048270194302843	0.25218319321236504	76.42785838394909	69690.88908745817	1.750136003245035	5.299279039490569	1.41677490376758	246.84167686750487	0.0021262027781990002	2.416776837987272	0.08109695923453	6.376902871566188e-13	2.593920908109327e-11	7.434996061007239e-05	0	0.00048035494888300006	0.0007299179759780001	0.001587587926544	1.586383207219103e-06	0.025188529162996003	2.1433574484593922e-18	2.814927780619178e-17	4.843508133910306e-20	1.6689106251591583e-17	3.0750456707294456e-17	1.0765855592038772e-05	0.0011192473063820001	0.0059180313385140005	0.615619117301618	6.1759629052321e-09	4.808486445634034e-09	2.5126702977744545e-07	0.0653365190741	10.029664805057616	9.16883022945616e-19	1.556978963392314e-17	1.41759750949241e-20	3.366365688205801e-18	1.1739613344921091e-17	8.004402811263319e-05	0.018693889691176	0.08061499760528201	18.838143214149408	1.9940861922719224e-10	1.218197767040145e-09	1.9925238336838151	28.00747616489857	28.040081538421596	102.83447481671936	1.5591399750868011	0.22661813402946002	0.5663282067570721	0.22075307408043102	4.7843762728957575	29.32196720681551	5.26904029356949	3.591937354924282	263.6434837885732
195.0.	0.0027000174589510003	0.044445082984802	52.50599864479966	0.108214221406721	1.073269832506987	2870.7778231784864	148.005887604772	441.2082913397898	521.8609563788924	0.043513973606354006	0.9289698854017411	16.862779719189344	0.03228933128815	9.737793867647982	0.019605964650844	0.024146818089416003	0.044973539299538005	0.258832742210619	78.13406300507869	69417.8171994839	1.5492520035683102	4.672606223668227	1.4176667362765651	246.02918951847957	0.002301538719087	2.439409595792701	0.058288865488214006	1.006844923965969e-13	3.986103658287714e-12	6.115114964535059e-05	0	0.00045024788610800005	0.0006842495743730001	0.001501312383802	1.500282895523773e-06	0.027516140991910003	2.850225891426404e-19	4.174370431577606e-18	7.041109689359291e-21	2.41694600685646e-18	4.414990100674665e-18	9.855691787756153e-06	0.001020623167694	0.005994771474395	0.621154374818216	1.033585914080062e-09	7.865669398708081e-10	4.0927773587249634e-08	0.065592022609088	10.029409434925872	1.0812158507662279e-19	2.0392795878200678e-18	1.828141150204049e-21	4.3247280114455815e-19	1.49477935624259e-18	7.210036010732841e-05	0.016772867354175002	0.08132956120680701	18.930570638879576	7.02137013782491e-11	4.675241203109671e-10	1.7482335805851381	28.251766418877114	27.902075292670276	101.92801244811184	1.720092625265083	0.20378251199375302	0.521819915518016	0.20120732170272101	4.934443401264862	30.12157403237788	5.62152185271144	3.5765807721123	261.486508639759
200.0.	0.0025029078358960004	0.040527824480364	53.22781043327078	0.11033027343227801	1.090403259784967	2854.463377168057	145.2233252777577	431.4364529157358	537.6600285257019	0.038465916636655	0.9314774213296501	15.477710209192567	0.028154008912274	8.460803194141986	0.021442240138766	0.022310019557946002	0.041895422550796	0.26472046641212504	79.62962346816606	69174.32666495463	1.370624242742273	4.119335141816781	1.418502273935039	245.31065656047747	0.002467042590277	2.455147705513986	0.042385251895739	1.51286815221625e-14	5.847171625688831e-13	5.020110167524959e-05	0	0.00042187332599800004	0.00064116502276	0.0014183005495580002	1.4174091296963392e-06	0.030056662033700002	3.9018261684084157e-20	6.359821141987844e-19	1.054119655561498e-21	3.606156976648122e-19	6.530500145986559e-19	9.044624249317562e-06	0.0009333567224530001	0.006065586379826	0.626283662328831	1.647773992012729e-10	1.228853811454742e-10	6.369849241704468e-09	0.06582154051743	10.029179870234175	1.3070366773879928e-20	2.733579138795565e-19	2.417650761394849e-22	5.69980383948211e-20	1.952583366748526e-19	6.508530562176107e-05	0.015087956708746	0.08197943543407	19.01482969506058	2.648182089851155e-11	1.9233994233238142e-10	1.5310009790184131	28.468999020762762	27.771063545799574	101.09417933282757	1.884820026426755	0.18353059594446902	0.48060709119474804	0.18337231587136701	5.071737166161973	30.84970211959763	5.970332039681452	3.559659647656525	259.33564513446635
205.0.	0.0023217657091230003	0.036974342473294	53.86558378793016	0.11222323910868101	1.105620715356799	2839.5308412137524	142.69895015156348	422.64589137233764	552.0773628877305	0.033971798382952	0.9332026330925931	14.196969700522516	0.024521029819217003	7.34586013586386	0.023307131663640002	0.020621650518807003	0.039021244594062005	0.26992122031021903	80.93819931215198	68957.46202350617	1.21203548665277	3.631268864386214	1.419281285262371	244.67583881862458	0.002622630598234	2.465944115451972	0.031433253949795	2.1733311874991002e-15	8.222296961493466e-14	4.115127675591389e-05	0	0.00039524371969300006	0.0006006983024330001	0.001338937947745	1.338155052708025e-06	0.032825568524461	5.487089895449333e-21	9.935889041737549e-20	1.6216171705620993e-22	5.530836084909168e-20	9.930687421268876e-20	8.317199429462472e-06	0.0008556074663860001	0.006130910839112	0.6310405036730791	2.513740943091895e-11	1.841310759656632e-11	9.512089348721873e-10	0.06602731924273	10.028974017917553	1.6165319241825e-21	3.743485247359597e-20	3.271981751361321e-23	7.69048537380924e-21	2.6115085175416916e-20	5.8862495053436714e-05	0.013602715394551	0.08256994197945701	19.091683956537764	1.065869566444739e-11	8.449368395359057e-11	1.338507123801467	28.661492876103374	27.646767903712938	100.32678348089067	2.052944901985033	0.16552429823747902	0.44247086060566004	0.16711502227670602	5.196978469095566	31.511230724579505	6.315543864874749	3.5417834531876062	257.2236848177841
210.0.	0.002154866494372	0.033747630480968	54.42863158142899	0.11391303540382401	1.119117161138544	2825.861720427409	140.40624450814636	414.7270162768999	565.2316974183708	0.029978595978798	0.9341818014449771	13.015278288800706	0.021335772399703003	6.373713363677987	0.025196577381185	0.019068122138855	0.036337625489379	0.27450511016475704	82.08134108247727	68764.58225245812	1.071430981204345	3.201026147870164	1.42000292817629	244.1154629934189	0.00276844486449	2.473261559050601	0.023969996084910003	2.99762432709277e-16	1.112763203399574e-14	3.3694937584970206e-05	0	0.000370332097517	0.0005628194466630001	0.001263445905653	1.262748078178878e-06	0.03583960257623	7.911329466192163e-22	1.588829018887417e-20	2.558048696795439e-23	8.701279851158232e-21	1.549339254543742e-20	7.661191588420701e-06	0.000785924096538	0.006191144912015001	0.635454655677251	3.684861461239889e-12	2.656495660582471e-12	1.368156699652727e-10	0.066211425564906	10.028789837040009	2.0418668556870418e-22	5.228479194758372e-21	4.523051818765671e-24	1.0602192591862958e-21	3.569593790612618e-21	5.3320958163124944e-05	0.012287715852729001	0.08310599709336801	19.161818252756532	4.560921755122002e-12	3.947960339349719e-11	1.168468651333297	28.83153134862266	27.528908594040065	99.62023318817015	2.224119299188286	0.14947689921413101	0.40720421965832004	0.152305963985747	5.310889008937021	32.11083154920431	6.657266277657265	3.523410878242895	255.17314309125484
215.0.	0.0020007686779480002	0.030815083097898002	54.92535296080651	0.11541850252659401	1.131072340822967	2813.3464632286273	138.32176596091924	407.58433504693517	577.2327755252726	0.026436569770648004	0.9344466479624841	11.926858014147951	0.018548022485297	5.52708111561821	0.027107020992815003	0.017637384499849	0.033832222582635005	0.27853712414255605	83.0785458888419	68593.32340374385	0.9469206331618241	2.8219831411356333	1.4206661481972231	243.62116503922002	0.0029047766774530004	2.4781683196743782	0.018926903648171	3.985300079758289e-17	1.4546676636155221e-15	2.7566737448502783e-05	0	0.00034708529001900004	0.000527455565668	0.0011919244363870001	1.191293021441927e-06	0.039116782266874005	1.1672176473998072e-22	2.595944832543851e-21	4.129654228117095e-24	1.401361207085572e-21	2.475152980099969e-21	7.066801372815008e-06	0.0007231475328200001	0.006246658055655	0.639552751849718	5.210411864385393e-13	3.703542556863571e-13	1.902239232157727e-11	0.066375759383088	10.028625431890013	2.6294194316835648e-23	7.435999192289298e-22	6.3750071894109765e-25	1.490722345287674e-22	4.977675595056542e-22	4.836934283398524e-05	0.011118925581569001	0.083592138871258	19.225848309009095	2.067111070598401e-12	1.954519645532612e-11	1.018683654099293	28.981316345879087	27.417206220283273	98.96946630390957	2.398022754922034	0.135144076628578	0.37461133252204404	0.138821764946679	5.414182723881795	32.652959801197994	6.995631470191999	3.504884366925946	253.1989005562976
220.0.	0.001858250875647	0.028147815577565002	55.363295574025074	0.11675728635865801	1.1416508665455871	2801.884243111657	136.42473769674916	401.134355979525	588.1815754619595	0.023299498943375	0.9340240898304251	10.925720073420074	0.016112008842462	4.790527883539291	0.029035357369234002	0.016318699770555	0.031493590710256	0.28207698122345903	83.94734849882167	68441.56720679265	0.8367768326752271	2.488213874998886	1.4212699361903072	243.185428423331	0.0030320105448970003	2.48142778359603	0.015540205859075002	5.125568042644528e-18	1.843086502885096e-16	2.2540114320107974e-05	0	0.000325433639651	0.000494506401945	0.001124385493573	1.123805613045504e-06	0.042676411226206	1.759059696467725e-23	4.326501337009422e-22	6.810194313790492e-25	2.306089093099353e-22	4.0415640964471404e-22	6.5260777863346845e-06	0.000666341081407	0.006297792293002	0.6433587991913441	7.131946488883979e-14	5.006145732229024e-14	2.565091599849568e-12	0.06652206465323701	10.028479059149685	3.4466699486893895e-24	1.075272537300023e-22	9.146216182695336e-26	2.134166040661878e-23	7.069773114012801e-23	4.393168003340851e-05	0.010076521547669	0.08403255148731101	19.284328813348736	9.886409745274449e-13	1.0213886987824019e-11	0.887064439608765	29.112935560380016	27.31138314397803	98.36989023038991	2.574360496092356	0.12231672211216901	0.344507072229978	0.126546572016491	5.507557436076551	33.14183989315117	7.330785572928497	3.486456659108928	251.31018167340625
225.0.	0.0017262652241390002	0.025720134138529003	55.74922019461261	0.11794577618736901	1.151002623663767	2791.3825744637993	134.69670092706411	395.3038478668616	598.1707031237053	0.020524777869545003	0.932936138711635	10.005865158440995	0.013986310663833	4.150327809085517	0.030978882038774004	0.015102457507287002	0.029311073647431	0.28517914992305005	84.70343685394066	68307.41406204054	0.739429104278965	2.194431124025109	1.421813488410553	242.80151991761375	0.0031505846364480003	2.4835752236537623	0.01327419170979	6.398378855998832e-19	2.270432946014661e-17	1.8423561177614472e-05	0	0.00030529793135300004	0.00046385549594400006	0.001060778137186	1.060237889188587e-06	0.046539083418825004	2.703278683648865e-24	7.343791832886655e-23	1.145234193106481e-25	3.870774216349966e-23	6.733416799950718e-23	6.032494766762877e-06	0.0006147393415390001	0.006344864745337001	0.6468945670394981	9.480902682614054e-15	6.581295018697273e-15	3.364964680369375e-13	0.066651939617825	10.028349120619707	4.591841298203645e-25	1.578730726631171e-23	1.333669480856493e-26	3.1060821047853895e-24	1.0211438418303811e-23	3.994421933903654e-05	0.009144005863608001	0.084431087837202	19.337760285162506	4.971922945250464e-13	5.613647578313371e-12	0.771659039632256	29.228340960361617	27.21116468337419	97.8173305070589	2.752861658025569	0.11081513851864001	0.316716679494895	0.11537272476523701	5.591687819920552	33.58145336961702	7.66288187243797	3.468311270874748	249.51204100075083
230.0.	0.0016039024000940002	0.023509109668928004	56.08916567492156	0.11899908619752701	1.159263404995796	2781.756832634971	133.12121910413242	390.0283874207279	607.2848786786208	0.01807340429671	0.931199916730956	9.16142026237956	0.012133674951147	3.594322106828636	0.032935244776948	0.013980022832683	0.027274718702040002	0.287892993505717	85.36078269602716	68189.15941008052	0.6534565531023641	1.93592886441707	1.422296299033418	242.46342501397558	0.003260963525218	2.484979816097474	0.011759220377308002	7.776265044359228e-20	2.727136694016207e-18	1.5056471933181712e-05	0	0.00028659422114900003	0.00043537800380100003	0.001001007280776	1.000497120332155e-06	0.050726678972340004	4.229652213691084e-25	1.2676662876930108e-23	1.9607331314319342e-26	6.616157564601582e-24	1.1427664345930319e-23	5.5806367805328765e-06	0.000567710301655	0.006388169733569001	0.650179895393176	1.2277146594529693e-15	8.438772061799746e-16	4.306515162454794e-14	0.066766846720807	10.02823415377626	6.209107340784218e-26	2.3504052636404582e-24	1.97372656834271e-27	4.589095713551597e-25	1.4978012640495598e-24	3.635302552138771e-05	0.008307535822714	0.08479129127528001	19.386594994609034	2.6201534652150905e-13	3.2335978313370753e-12	0.670663485903744	29.32933651409274	27.116280212882465	97.30798637470957	2.9332775326861	0.10048431778257601	0.29107546857544303	0.10520092924045901	5.6672201158528	33.975532273590076	7.992075908952202	3.450578353716585	247.8064817034206
235.0.	0.0014903650586840002	0.021494226491054	56.38851264866462	0.11993107043584801	1.166555700496015	2772.9297260869894	131.68362531490848	385.2511407762009	615.6014696606937	0.015909886659047003	0.9288277664262851	8.386729169253746	0.010520774281943	3.111776091368147	0.034902407361970006	0.012943610551434	0.025375208537692002	0.29026300471842703	85.93177980389913	68085.27282505964	0.5775788800732371	1.708527222121548	1.422718206238574	242.16578455354667	0.0033636198321110003	2.485892542209671	0.010743837958218	9.227288982018359e-21	3.202576170075615e-19	1.2304992124798471e-05	0	0.00026923712940500003	0.000408946053416	0.000944947533148	9.444597938386898e-07	0.05526234691467401	6.727768794775443e-26	2.2222493781362548e-24	3.4125682956878265e-27	1.1498473098401428e-24	1.972680155934025e-24	5.165962568812684e-06	0.000524726873047	0.006427980579233001	0.6532329424373401	1.5529401416095122e-16	1.058160965262235e-16	5.391052725915192e-15	0.066868122313107	10.028132822146672	8.510528522105777e-27	3.544040340243766e-25	2.960666307849923e-28	6.873741089012232e-26	2.2280743124632252e-25	3.3112128158033066e-05	0.007555409665612	0.08511641669163801	19.431242108866606	1.4421718832157683e-13	1.94566589035881e-12	0.582426794289122	29.417573205708766	27.02646418687129	96.83839210236069	3.115379868512116	0.091190073045364	0.26742854040522	0.095940112706291	5.734768590472039	34.327558569850765	8.318521976449414	3.433347010555555	246.19329825310228
240.0.	0.001384947456963	0.019657088133382003	56.652044830410574	0.12075436239698902	1.172989582389181	2764.830752751808	130.37080578166913	380.92183665740026	623.1910387297122	0.014002093628508001	0.925827435792772	7.67640933957338	0.009117928877818001	2.693239879656326	0.036878605430515	0.011986179925532001	0.023603805869002	0.29232909955122305	86.4273840293387	67994.3794048218	0.510646573483695	1.508520522100766	1.423079406527	241.90383372747164	0.0034590221418530002	2.486481910223878	0.01005906763427	1.07176947332076e-21	3.6859845474597265e-20	1.005811784522189e-05	0	0.000253142040123	0.00038443233807000004	0.0008924533802040001	8.919819030591677e-07	0.060170470578726	1.086426707733643e-26	3.9511658689826405e-25	6.029482502983669e-28	2.0290365092618974e-25	3.4587727438857632e-25	4.784625742257692e-06	0.00048534527755200003	0.006464551188109	0.6560703856570971	1.923630988664005e-17	1.3007140590936551e-17	6.617102542352607e-16	0.066956986124956	10.028043905856933	1.181024967524212e-27	5.40615536270914e-26	4.4960621771665997e-29	1.042508603926511e-26	3.3572370504520083e-26	3.01820803496722e-05	0.006877667432794001	0.08540945094629	19.472072195992403	8.264899064939604e-14	1.219049896935866e-12	0.5054504132330291	29.494549586765647	26.94145708162946	96.40538313564805	3.298959243508109	0.08281585208249201	0.24563048231914703	0.087507081013084	5.794913526942425	34.640768910187575	8.6423706695478	3.416674881322011	244.67071147825976
