name	year	n_species	n_reactions	long_id	short_id	sbml_path	sedml_path	regrouped_path	start_time	end_time	n_timepoints	sedml_task	ref_trajectory_path	amici_path	amici_import	id	copasi_path	accepted	amici_min_error	amici_path_final	copasi_min_error	copasi_path_final
sarma	2012	11	10	('sarma', '2012', 11, 10)	sarma2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig3c-user/sbml_models/model0_sarma5.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig3c-user/sarma2012_fig3c-user.sedml	regrouped/sarma2012/sarma2012_fig3c_user__model0_sarma5.sbml	0	3000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig3c-user/model0_sarma5/JWS_simulation.csv	amici/models/sarma2012/sarma2012_fig3c_user__model0_sarma5	OK	{sarma2012}_{sarma2012_fig3c_user__model0_sarma5.sbml}	copasi/models/sarma2012/sarma2012_fig3c_user__model0_sarma5.cps	True	2.9473391514858234e-08	amici/models_final/sarma2012/sarma2012_fig3c_user__model0_sarma5	6.262704269951585e-08	copasi/models_final/sarma2012/sarma2012_fig3c_user__model0_sarma5.cps
sarma	2012	11	10	('sarma', '2012', 11, 10)	sarma2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig3f-user/sbml_models/model0_sarma6.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig3f-user/sarma2012_fig3f-user.sedml	regrouped/sarma2012/sarma2012_fig3f_user__model0_sarma6.sbml	0	3000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig3f-user/model0_sarma6/JWS_simulation.csv	amici/models/sarma2012/sarma2012_fig3f_user__model0_sarma6	OK	{sarma2012}_{sarma2012_fig3f_user__model0_sarma6.sbml}	copasi/models/sarma2012/sarma2012_fig3f_user__model0_sarma6.cps	True	4.6066884393740136e-08	amici/models_final/sarma2012/sarma2012_fig3f_user__model0_sarma6	1.2920632104013353e-07	copasi/models_final/sarma2012/sarma2012_fig3f_user__model0_sarma6.cps
sarma	2012	27	28	('sarma', '2012', 27, 28)	sarma2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5a-user/sbml_models/model0_sarma1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5a-user/sarma2012_fig5a-user.sedml	regrouped/sarma2012a/sarma2012_fig5a_user__model0_sarma1.sbml	0	4000.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5a-user/model0_sarma1/JWS_simulation.csv	amici/models/sarma2012a/sarma2012_fig5a_user__model0_sarma1	OK	{sarma2012a}_{sarma2012_fig5a_user__model0_sarma1.sbml}	copasi/models/sarma2012a/sarma2012_fig5a_user__model0_sarma1.cps	True	5.767619116070695e-09	amici/models_final/sarma2012a/sarma2012_fig5a_user__model0_sarma1	6.187913908967458e-09	copasi/models_final/sarma2012a/sarma2012_fig5a_user__model0_sarma1.cps
sarma	2012	27	28	('sarma', '2012', 27, 28)	sarma2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5a-user/sbml_models/model1_sarma1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5a-user/sarma2012_fig5a-user.sedml	regrouped/sarma2012a/sarma2012_fig5a_user__model1_sarma1.sbml	0	4000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5a-user/model1_sarma1/JWS_simulation.csv	amici/models/sarma2012a/sarma2012_fig5a_user__model1_sarma1	OK	{sarma2012a}_{sarma2012_fig5a_user__model1_sarma1.sbml}	copasi/models/sarma2012a/sarma2012_fig5a_user__model1_sarma1.cps	False	73.91126867173826		73.92647757633412	
sarma	2012	27	28	('sarma', '2012', 27, 28)	sarma2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5a-user/sbml_models/model2_sarma1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5a-user/sarma2012_fig5a-user.sedml	regrouped/sarma2012a/sarma2012_fig5a_user__model2_sarma1.sbml	0	4000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5a-user/model2_sarma1/JWS_simulation.csv	amici/models/sarma2012a/sarma2012_fig5a_user__model2_sarma1	OK	{sarma2012a}_{sarma2012_fig5a_user__model2_sarma1.sbml}	copasi/models/sarma2012a/sarma2012_fig5a_user__model2_sarma1.cps	False	1188.3750895924013		1188.3763268309199	
sarma	2012	13	12	('sarma', '2012', 13, 12)	sarma2012b	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sbml_models/model0_sarma7.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sarma2012_fig5atod-user.sedml	regrouped/sarma2012b/sarma2012_fig5atod_user__model0_sarma7.sbml	0	5000.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5atod-user/model0_sarma7/JWS_simulation.csv	amici/models/sarma2012b/sarma2012_fig5atod_user__model0_sarma7	OK	{sarma2012b}_{sarma2012_fig5atod_user__model0_sarma7.sbml}	copasi/models/sarma2012b/sarma2012_fig5atod_user__model0_sarma7.cps	True	5.700249602454544e-08	amici/models_final/sarma2012b/sarma2012_fig5atod_user__model0_sarma7	1.0491847672508039e-07	copasi/models_final/sarma2012b/sarma2012_fig5atod_user__model0_sarma7.cps
sarma	2012	13	12	('sarma', '2012', 13, 12)	sarma2012b	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sbml_models/model1_sarma7.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sarma2012_fig5atod-user.sedml	regrouped/sarma2012b/sarma2012_fig5atod_user__model1_sarma7.sbml	0	5000.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5atod-user/model1_sarma7/JWS_simulation.csv	amici/models/sarma2012b/sarma2012_fig5atod_user__model1_sarma7	OK	{sarma2012b}_{sarma2012_fig5atod_user__model1_sarma7.sbml}	copasi/models/sarma2012b/sarma2012_fig5atod_user__model1_sarma7.cps	True	5.700249602454544e-08	amici/models_final/sarma2012b/sarma2012_fig5atod_user__model1_sarma7	1.0491847672508039e-07	copasi/models_final/sarma2012b/sarma2012_fig5atod_user__model1_sarma7.cps
sarma	2012	13	12	('sarma', '2012', 13, 12)	sarma2012b	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sbml_models/model2_sarma7.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sarma2012_fig5atod-user.sedml	regrouped/sarma2012b/sarma2012_fig5atod_user__model2_sarma7.sbml	0	5000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5atod-user/model2_sarma7/JWS_simulation.csv	amici/models/sarma2012b/sarma2012_fig5atod_user__model2_sarma7	OK	{sarma2012b}_{sarma2012_fig5atod_user__model2_sarma7.sbml}	copasi/models/sarma2012b/sarma2012_fig5atod_user__model2_sarma7.cps	True	5.700249602454544e-08	amici/models_final/sarma2012b/sarma2012_fig5atod_user__model2_sarma7	1.0491847672508039e-07	copasi/models_final/sarma2012b/sarma2012_fig5atod_user__model2_sarma7.cps
sarma	2012	13	12	('sarma', '2012', 13, 12)	sarma2012b	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sbml_models/model3_sarma7.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5atod-user/sarma2012_fig5atod-user.sedml	regrouped/sarma2012b/sarma2012_fig5atod_user__model3_sarma7.sbml	0	5000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5atod-user/model3_sarma7/JWS_simulation.csv	amici/models/sarma2012b/sarma2012_fig5atod_user__model3_sarma7	OK	{sarma2012b}_{sarma2012_fig5atod_user__model3_sarma7.sbml}	copasi/models/sarma2012b/sarma2012_fig5atod_user__model3_sarma7.cps	True	5.700249602454544e-08	amici/models_final/sarma2012b/sarma2012_fig5atod_user__model3_sarma7	1.0491847672508039e-07	copasi/models_final/sarma2012b/sarma2012_fig5atod_user__model3_sarma7.cps
sarma	2012	27	28	('sarma', '2012', 27, 28)	sarma2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5b-user/sbml_models/model0_sarma2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5b-user/sarma2012_fig5b-user.sedml	regrouped/sarma2012a/sarma2012_fig5b_user__model0_sarma2.sbml	0	4000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5b-user/model0_sarma2/JWS_simulation.csv	amici/models/sarma2012a/sarma2012_fig5b_user__model0_sarma2	OK	{sarma2012a}_{sarma2012_fig5b_user__model0_sarma2.sbml}	copasi/models/sarma2012a/sarma2012_fig5b_user__model0_sarma2.cps	True	2.08035022178584e-09	amici/models_final/sarma2012a/sarma2012_fig5b_user__model0_sarma2	2.5402914694914186e-09	copasi/models_final/sarma2012a/sarma2012_fig5b_user__model0_sarma2.cps
sarma	2012	27	28	('sarma', '2012', 27, 28)	sarma2012a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5b-user/sbml_models/model1_sarma2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5b-user/sarma2012_fig5b-user.sedml	regrouped/sarma2012a/sarma2012_fig5b_user__model1_sarma2.sbml	0	4000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5b-user/model1_sarma2/JWS_simulation.csv	amici/models/sarma2012a/sarma2012_fig5b_user__model1_sarma2	OK	{sarma2012a}_{sarma2012_fig5b_user__model1_sarma2.sbml}	copasi/models/sarma2012a/sarma2012_fig5b_user__model1_sarma2.cps	False	0.9701492537313432		0.9701492537313432	
sarma	2012	11	10	('sarma', '2012', 11, 10)	sarma2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5c-user/sbml_models/model0_sarma3.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5c-user/sarma2012_fig5c-user.sedml	regrouped/sarma2012/sarma2012_fig5c_user__model0_sarma3.sbml	0	4000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5c-user/model0_sarma3/JWS_simulation.csv	amici/models/sarma2012/sarma2012_fig5c_user__model0_sarma3	OK	{sarma2012}_{sarma2012_fig5c_user__model0_sarma3.sbml}	copasi/models/sarma2012/sarma2012_fig5c_user__model0_sarma3.cps	True	5.419996351137052e-10	amici/models_final/sarma2012/sarma2012_fig5c_user__model0_sarma3	1.0226613029221066e-09	copasi/models_final/sarma2012/sarma2012_fig5c_user__model0_sarma3.cps
sarma	2012	11	10	('sarma', '2012', 11, 10)	sarma2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5c-user/sbml_models/model1_sarma3.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5c-user/sarma2012_fig5c-user.sedml	regrouped/sarma2012/sarma2012_fig5c_user__model1_sarma3.sbml	0	4000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5c-user/model1_sarma3/JWS_simulation.csv	amici/models/sarma2012/sarma2012_fig5c_user__model1_sarma3	OK	{sarma2012}_{sarma2012_fig5c_user__model1_sarma3.sbml}	copasi/models/sarma2012/sarma2012_fig5c_user__model1_sarma3.cps	False	239.66459038736676		242.08781969750785	
sarma	2012	11	10	('sarma', '2012', 11, 10)	sarma2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5d-user/sbml_models/model0_sarma4.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5d-user/sarma2012_fig5d-user.sedml	regrouped/sarma2012/sarma2012_fig5d_user__model0_sarma4.sbml	0	4000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5d-user/model0_sarma4/JWS_simulation.csv	amici/models/sarma2012/sarma2012_fig5d_user__model0_sarma4	OK	{sarma2012}_{sarma2012_fig5d_user__model0_sarma4.sbml}	copasi/models/sarma2012/sarma2012_fig5d_user__model0_sarma4.cps	True	8.923578789889394e-09	amici/models_final/sarma2012/sarma2012_fig5d_user__model0_sarma4	2.0838185248914552e-08	copasi/models_final/sarma2012/sarma2012_fig5d_user__model0_sarma4.cps
sarma	2012	11	10	('sarma', '2012', 11, 10)	sarma2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5d-user/sbml_models/model1_sarma4.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig5d-user/sarma2012_fig5d-user.sedml	regrouped/sarma2012/sarma2012_fig5d_user__model1_sarma4.sbml	0	4000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig5d-user/model1_sarma4/JWS_simulation.csv	amici/models/sarma2012/sarma2012_fig5d_user__model1_sarma4	OK	{sarma2012}_{sarma2012_fig5d_user__model1_sarma4.sbml}	copasi/models/sarma2012/sarma2012_fig5d_user__model1_sarma4.cps	False	3.9800995024875614		3.9800995024875614	
sarma	2012	19	22	('sarma', '2012', 19, 22)	sarma2012c	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig7a-user/sbml_models/model0_sarma8.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig7a-user/sarma2012_fig7a-user.sedml	regrouped/sarma2012c/sarma2012_fig7a_user__model0_sarma8.sbml	0	4000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig7a-user/model0_sarma8/JWS_simulation.csv	amici/models/sarma2012c/sarma2012_fig7a_user__model0_sarma8	OK	{sarma2012c}_{sarma2012_fig7a_user__model0_sarma8.sbml}	copasi/models/sarma2012c/sarma2012_fig7a_user__model0_sarma8.cps	True	4.8911570084007566e-08	amici/models_final/sarma2012c/sarma2012_fig7a_user__model0_sarma8	1.123030551505675e-07	copasi/models_final/sarma2012c/sarma2012_fig7a_user__model0_sarma8.cps
sarma	2012	18	22	('sarma', '2012', 18, 22)	sarma2012d	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig8a-user/sbml_models/model0_sarma9.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/sarma2012_fig8a-user/sarma2012_fig8a-user.sedml	regrouped/sarma2012d/sarma2012_fig8a_user__model0_sarma9.sbml	0	20000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/sarma2012_fig8a-user/model0_sarma9/JWS_simulation.csv	amici/models/sarma2012d/sarma2012_fig8a_user__model0_sarma9	OK	{sarma2012d}_{sarma2012_fig8a_user__model0_sarma9.sbml}	copasi/models/sarma2012d/sarma2012_fig8a_user__model0_sarma9.cps	True	1.04032382952915e-08	amici/models_final/sarma2012d/sarma2012_fig8a_user__model0_sarma9	8.90039140141692e-09	copasi/models_final/sarma2012d/sarma2012_fig8a_user__model0_sarma9.cps
schaber	2006	26	31	('schaber', '2006', 26, 31)	schaber2006	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schaber2006_fig4-user/sbml_models/model0_schaber1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schaber2006_fig4-user/schaber2006_fig4-user.sedml	regrouped/schaber2006/schaber2006_fig4_user__model0_schaber1.sbml	0	600.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schaber2006_fig4-user/model0_schaber1/JWS_simulation.csv		"Sympify of expression 'could not parse 'betastim * betaA * piecewise(1 - exp(-(time - betat) / betas), (time >= betat) && (time <= betae), piecewise(exp(-(time - betae) / betas), time > betae, 0))'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{schaber2006}_{schaber2006_fig4_user__model0_schaber1.sbml}		False	inf		inf	
schaber	2006	26	31	('schaber', '2006', 26, 31)	schaber2006	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schaber2006_fig4-user/sbml_models/model1_schaber1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schaber2006_fig4-user/schaber2006_fig4-user.sedml	regrouped/schaber2006/schaber2006_fig4_user__model1_schaber1.sbml	0	600.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schaber2006_fig4-user/model1_schaber1/JWS_simulation.csv		"Sympify of expression 'could not parse 'betastim * betaA * piecewise(1 - exp(-(time - betat) / betas), (time >= betat) && (time <= betae), piecewise(exp(-(time - betae) / betas), time > betae, 0))'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{schaber2006}_{schaber2006_fig4_user__model1_schaber1.sbml}		False	inf		inf	
schaber	2006	26	31	('schaber', '2006', 26, 31)	schaber2006	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schaber2006_fig4-user/sbml_models/model2_schaber1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schaber2006_fig4-user/schaber2006_fig4-user.sedml	regrouped/schaber2006/schaber2006_fig4_user__model2_schaber1.sbml	0	600.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schaber2006_fig4-user/model2_schaber1/JWS_simulation.csv		"Sympify of expression 'could not parse 'betastim * betaA * piecewise(1 - exp(-(time - betat) / betas), (time >= betat) && (time <= betae), piecewise(exp(-(time - betae) / betas), time > betae, 0))'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{schaber2006}_{schaber2006_fig4_user__model2_schaber1.sbml}		False	inf		inf	
schilling	2009	33	42	('schilling', '2009', 33, 42)	schilling2009	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schilling2009_fig1b-user/sbml_models/model0_schilling1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schilling2009_fig1b-user/schilling2009_fig1b-user.sedml	regrouped/schilling2009/schilling2009_fig1b_user__model0_schilling1.sbml	0	60.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schilling2009_fig1b-user/model0_schilling1/JWS_simulation.csv	amici/models/schilling2009/schilling2009_fig1b_user__model0_schilling1	OK	{schilling2009}_{schilling2009_fig1b_user__model0_schilling1.sbml}	copasi/models/schilling2009/schilling2009_fig1b_user__model0_schilling1.cps	True	9.233763200230569e-09	amici/models_final/schilling2009/schilling2009_fig1b_user__model0_schilling1	9.943518395269776e-09	copasi/models_final/schilling2009/schilling2009_fig1b_user__model0_schilling1.cps
schliemann	2011	47	88	('schliemann', '2011', 47, 88)	schliemann2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/sbml_models/model0_schliemann1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/schliemann2011_fig3a-user.sedml	regrouped/schliemann2011/schliemann2011_fig3a_user__model0_schliemann1.sbml	0	54000.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schliemann2011_fig3a-user/model0_schliemann1/JWS_simulation.csv	amici/models/schliemann2011/schliemann2011_fig3a_user__model0_schliemann1	OK	{schliemann2011}_{schliemann2011_fig3a_user__model0_schliemann1.sbml}	copasi/models/schliemann2011/schliemann2011_fig3a_user__model0_schliemann1.cps	False	1.6429869392780303		1.644748556731522	
schliemann	2011	47	88	('schliemann', '2011', 47, 88)	schliemann2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/sbml_models/model1_schliemann1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/schliemann2011_fig3a-user.sedml	regrouped/schliemann2011/schliemann2011_fig3a_user__model1_schliemann1.sbml	0	54000.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schliemann2011_fig3a-user/model1_schliemann1/JWS_simulation.csv	amici/models/schliemann2011/schliemann2011_fig3a_user__model1_schliemann1	OK	{schliemann2011}_{schliemann2011_fig3a_user__model1_schliemann1.sbml}	copasi/models/schliemann2011/schliemann2011_fig3a_user__model1_schliemann1.cps	False	1.6447568901181828		1.6447475924201649	
schliemann	2011	47	88	('schliemann', '2011', 47, 88)	schliemann2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/sbml_models/model2_schliemann1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/schliemann2011_fig3a-user.sedml	regrouped/schliemann2011/schliemann2011_fig3a_user__model2_schliemann1.sbml	0	54000.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schliemann2011_fig3a-user/model2_schliemann1/JWS_simulation.csv	amici/models/schliemann2011/schliemann2011_fig3a_user__model2_schliemann1	OK	{schliemann2011}_{schliemann2011_fig3a_user__model2_schliemann1.sbml}	copasi/models/schliemann2011/schliemann2011_fig3a_user__model2_schliemann1.cps	False	1.6438345567657957		1.644750117502712	
schliemann	2011	47	88	('schliemann', '2011', 47, 88)	schliemann2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/sbml_models/model3_schliemann1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schliemann2011_fig3a-user/schliemann2011_fig3a-user.sedml	regrouped/schliemann2011/schliemann2011_fig3a_user__model3_schliemann1.sbml	0	54000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schliemann2011_fig3a-user/model3_schliemann1/JWS_simulation.csv	amici/models/schliemann2011/schliemann2011_fig3a_user__model3_schliemann1	OK	{schliemann2011}_{schliemann2011_fig3a_user__model3_schliemann1.sbml}	copasi/models/schliemann2011/schliemann2011_fig3a_user__model3_schliemann1.cps	False	1.6444847903705448		1.6447514264689205	
schoeberl	2002	100	125	('schoeberl', '2002', 100, 125)	schoeberl2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schoeberl2002_fig2-user/sbml_models/model0_schoeberl1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schoeberl2002_fig2-user/schoeberl2002_fig2-user.sedml	regrouped/schoeberl2002/schoeberl2002_fig2_user__model0_schoeberl1.sbml	0	60.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schoeberl2002_fig2-user/model0_schoeberl1/JWS_simulation.csv		Species assignment rules are currently not supported!	{schoeberl2002}_{schoeberl2002_fig2_user__model0_schoeberl1.sbml}		False	inf		inf	
schoeberl	2002	100	125	('schoeberl', '2002', 100, 125)	schoeberl2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schoeberl2002_fig2-user/sbml_models/model1_schoeberl1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schoeberl2002_fig2-user/schoeberl2002_fig2-user.sedml	regrouped/schoeberl2002/schoeberl2002_fig2_user__model1_schoeberl1.sbml	0	60.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schoeberl2002_fig2-user/model1_schoeberl1/JWS_simulation.csv		Species assignment rules are currently not supported!	{schoeberl2002}_{schoeberl2002_fig2_user__model1_schoeberl1.sbml}		False	inf		inf	
schoeberl	2002	100	125	('schoeberl', '2002', 100, 125)	schoeberl2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schoeberl2002_fig2-user/sbml_models/model2_schoeberl1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/schoeberl2002_fig2-user/schoeberl2002_fig2-user.sedml	regrouped/schoeberl2002/schoeberl2002_fig2_user__model2_schoeberl1.sbml	0	60.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/schoeberl2002_fig2-user/model2_schoeberl1/JWS_simulation.csv		Species assignment rules are currently not supported!	{schoeberl2002}_{schoeberl2002_fig2_user__model2_schoeberl1.sbml}		False	inf		inf	
