copasi_path	atol:1e-3_rtol:1e-3_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-3_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-6_linSol:1_nonlinSol:2_solAlg:3	atol:1e-8_rtol:1e-6_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-8_linSol:1_nonlinSol:2_solAlg:3	atol:1e-12_rtol:1e-10_linSol:1_nonlinSol:2_solAlg:3	atol:1e-10_rtol:1e-12_linSol:1_nonlinSol:2_solAlg:3	atol:1e-16_rtol:1e-8_linSol:1_nonlinSol:2_solAlg:3	atol:1e-14_rtol:1e-14_linSol:1_nonlinSol:2_solAlg:3	atol:1e-8_rtol:1e-16_linSol:1_nonlinSol:2_solAlg:3
copasi/models/kim2011/kim2011_figs5_user__model0_kim5.cps	0.6142427526442735	0.5134932131041103	0.000878319239353229	0.0005714124262073238	0.0003642962047901344	1.6068342060220237e-06	1.509206306288513e-06	7.843350018518317e-06	1.6785122958643727e-06	3.0542633992156864e-06
copasi/models/kirschner1998/kirschner1998_fig2_user__model0_kirschner.cps	0.036022953128108944	0.05738515718484575	1.6089795560199164e-05	2.9694352755219523e-05	2.6688483975067855e-07	2.7823480910050856e-09	3.0504750108156157e-09	9.817839801701592e-07	2.2071475570989354e-09	1.1800826136255096e-09
copasi/models/kofahl2004/kofahl2004_fig3_user__model0_kofahl.cps	0.007543867144274641	0.0007109533818154005	4.906083143542715e-06	1.1002207739368239e-06	1.7341136822056297e-06	4.376367782779198e-09	4.313894321605455e-09	1.4336774888372662e-08	4.628615424668912e-09	5.3611736116814075e-08
copasi/models/kolodkin2010/kolodkin2010_figure2b__kolodkin1.cps	0.00011219016197659465	5.501161617406713e-06	9.495247334738241e-07	2.4206279583385682e-08	7.52813365306579e-07	4.5486106161772786e-10	4.113439323488536e-10	5.89832922832206e-10	4.54664596284407e-10	6.329072364556843e-09
copasi/models/kolodkin2010a/kolodkin2010_figure2b__kolodkin2.cps	0.0009085516706599995	0.0002968218549099111	2.299549588080488e-06	5.936555315860346e-07	1.0308974350821354e-06	1.7350198614652302e-10	9.42352267105999e-11	9.296966361724794e-09	2.3428348360771266e-11	6.628692843232743e-09
copasi/models/kolodkin2010b/kolodkin2010_figure2b__kolodkin3.cps	0.0012710682359717736	0.00012420163584294695	5.186651472576691e-07	5.356446172019649e-07	2.3860279404606716e-07	1.7640376123337545e-07	1.764199649891027e-07	1.7553653241875902e-07	1.764316317738209e-07	1.7245650909673345e-07
copasi/models/kolodkin2010c/kolodkin2010_figure2b__kolodkin4.cps	0.0003605804933155231	0.00017390882992537895	1.607325709287094e-06	7.260064506367371e-07	4.0045680432955614e-07	2.7984922615352843e-07	2.7982698161246495e-07	2.78828899512248e-07	2.7983283546642515e-07	2.797221976135789e-07
copasi/models/kolodkin2010c/kolodkin2010_figure2b__kolodkin5.cps	0.0011909425037942634	0.00030130119435746276	1.2201517216382705e-06	6.620519085135619e-07	1.027702776039692e-06	4.961928569389656e-07	4.961208258224649e-07	4.97195591247173e-07	4.96071596027416e-07	5.008064710020706e-07
copasi/models/kolodkin2010c/kolodkin2010_figure2b__kolodkin6.cps	0.0009955512790092273	0.00028866306243071824	2.2847425834613084e-06	1.9126262352544933e-06	1.0170983193997296e-06	1.1169184161174485e-06	1.1169074868091552e-06	1.1233421164600748e-06	1.116869234230129e-06	1.1173747147386892e-06
copasi/models/kouril2017/kouril2017_fig2b__model0_kouril5.cps	0.0007547443153588249	0.00047610732012430936	1.7042814267319308e-06	9.582166768177528e-07	1.0756447237186184e-06	2.015855198057018e-10	1.1251179134561982e-10	1.0581328039874623e-08	1.7481329855299743e-10	9.399095735024299e-09
copasi/models/kouril2017a/kouril2017_fig3b__model0_kouril6.cps	0.00038050327698382344	7.962164426672808e-06	9.333937473893916e-07	7.438150441813106e-08	6.486719261359538e-07	6.046868292853487e-10	5.194526405436729e-10	1.0343718794763055e-09	6.039066512832301e-10	2.3710950414997685e-08
copasi/models/kouril2017a/kouril2017_fig3c__model0_kouril6.cps	0.00047388202442462835	0.00024039971337567282	9.118208324249147e-07	4.635686849470062e-07	7.048438446376467e-07	8.609059226417701e-10	8.681899743403506e-10	3.568368041699787e-08	8.590356923670475e-10	3.0526925715446126e-08
copasi/models/kouril2017a/kouril2017_fig3d__model0_kouril6.cps	0.0037187741952894506	0.00010789764899646394	6.707878206860764e-06	2.5928658687348197e-07	6.91176367476587e-07	1.2866081076107275e-09	1.2075454715956944e-09	4.917923515085898e-08	1.3252609713907774e-09	1.5434244040176344e-08
copasi/models/kouril2017b/kouril2017_fig4b__model0_kouril7.cps	0.000734772636765873	0.00020134462616429332	4.110154614484769e-06	1.455509504910945e-06	1.2372393481507164e-06	6.467642461894826e-10	2.0983647014986906e-10	5.538655291856035e-09	6.1391794406824475e-12	2.0310636601491095e-08
copasi/models/kouril2017c/kouril2017_fig4c__model0_kouril8.cps	0.0009783748632533912	0.00018140812115458233	4.3518318120258694e-06	1.1221901607071816e-06	1.967774236869335e-06	3.1155809964759037e-10	7.767008190210164e-10	9.430508711099671e-09	1.2263118432950857e-10	2.917958536918031e-08
copasi/models/kouril2017a/kouril2017_figs3b__model0_kouril6.cps	0.0023665070173734828	5.894420036047252e-05	7.87617319255384e-06	1.544730042725926e-07	1.778872622007956e-06	9.797106468077166e-10	5.214180460655239e-10	3.02493644386417e-09	9.79242376841606e-10	3.9110551172253326e-08
copasi/models/kowald2006/kowald2006_fig2_user__model0_kowald1.cps	2.9926381811977977e-05	1.8716002883617707e-07	1.6233006106031495e-07	1.692223452788539e-08	1.6221699000718963e-07	2.863393625677945e-11	1.2544157501515203e-10	2.885188394450431e-11	2.8838349545270733e-11	inf
copasi/models/kummer2000/kummer2000_fig7_user__model0_kummer1.cps	8.55645658586769	12.999968685513895	0.11821857156002287	0.10811365762868086	0.003568711807525577	inf	inf	0.0018964761790860303	inf	inf
copasi/models/laub1998/laub1998_fig3top_user__model0_laub1.cps	0.012400590562743296	0.011430735690806186	1.7977746363902493e-05	1.0446921707132788e-05	8.91810487815719e-06	3.372298981938576e-09	3.395544587302343e-09	9.969856668537651e-08	3.3677509152990685e-09	7.087845567819198e-08
copasi/models/lebeda2008a/lebeda2008_fig1_user_2__model0_lebeda2.cps	0.001072770264420249	2.6574907413337033e-05	2.20795555316888e-06	7.871737325992756e-08	1.3121413862328613e-06	1.0111277133914899e-09	9.344222787135298e-10	1.0215049782544304e-09	1.0124982962481416e-09	1.4023561191242177e-08
copasi/models/lee2010/lee2010_fig3_user__model0_lee4.cps	0.0011861634263302583	7.168105699145289e-05	1.4528431739107835e-06	3.0207703744978155e-07	1.5732546270752145e-06	1.884688792150645e-10	4.628640113764872e-10	4.514641480099152e-09	1.8547398378006155e-10	3.407933644700046e-08
copasi/models/lee2010a/lee2010_figs6_user__model0_lee2.cps	0.0011733056178935477	5.534487612122027e-05	1.6961272945173157e-06	3.5378036798006735e-07	2.309157122187147e-06	3.315256568284453e-10	5.812455415391136e-10	3.002149262969255e-09	3.2972656830402345e-10	2.7767483081856594e-08
copasi/models/lee2010b/lee2010_figs9_user__model0_lee3.cps	0.0005206087522659026	2.3709184208286767e-05	1.5193140992756626e-06	9.618466112996069e-08	1.0975620351694347e-06	1.6529111989498865e-10	2.0521187877523876e-10	4.058913456298321e-10	1.668265383080107e-10	1.2671502148673729e-08
copasi/models/leloup1999/leloup1999_fig2a__leloup1_Fig2A.cps	0.01681213879535549	0.002133722538557478	1.541069054377651e-05	2.7754865679063798e-05	5.649775706592647e-06	7.968948122655678e-08	7.893887511933829e-08	2.881223987893828e-07	8.178600178990197e-08	1.4557675635331881e-08
copasi/models/leloup2003/leloup2003_fig2a__leloup2_Fig2A.cps	0.003996800389989184	0.0026025390971628095	1.547291417526479e-05	2.0150899581766393e-05	3.607049056451884e-06	8.833831252352212e-09	1.1090179230862355e-08	8.739094898298019e-08	1.1404716473241502e-08	8.110953252805316e-08
copasi/models/leloup2003a/leloup2003_fig8a_user__model0_leloup3.cps	0.03895493846444986	0.02720775830524947	0.000165993362458915	7.585067336190808e-05	6.722834816913912e-05	1.356114011813615e-07	1.4655222742118857e-07	1.3561695611277186e-06	1.7377657308063946e-07	9.434128501196134e-07
copasi/models/levchenko2000a/levchenko2000_fig2_user__model0_levchenko2.cps	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929	0.2833657737853929
copasi/models/levchenko2000a/levchenko2000_fig2_user__model1_levchenko2.cps	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998	0.18337879999999998
copasi/models/levchenko2000a/levchenko2000_fig2_user__model2_levchenko2.cps	0.103268249878	0.103268249878	0.103268249878	0.103268249878	0.103268249878	0.103268249878	0.103268249878	0.103268249878	0.103268249878	0.103268249878
copasi/models/levchenko2000a/levchenko2000_fig2_user__model3_levchenko2.cps	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005	0.052495461650400005
copasi/models/levchenko2000a/levchenko2000_fig2_user__model4_levchenko2.cps	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
copasi/models/levchenko2000a/levchenko2000_fig2_user__model5_levchenko2.cps	0.0003614469555115268	5.595232266447988e-05	5.613709504345755e-07	1.1906502254232148e-07	4.889628655757392e-07	9.234730580910939e-10	8.267281868777098e-10	1.6336856952539642e-09	9.035771752879477e-10	5.989716146155003e-09
copasi/models/levchenko2000b/levchenko2000_fig2_user__model6_levchenko1.cps	0.00036144695306243704	5.595231473794454e-05	5.613695316919134e-07	1.1857822280924725e-07	4.889628735055896e-07	8.664397952735786e-10	7.696949240657121e-10	8.618194229284828e-10	8.465439124715671e-10	6.856500771395467e-09
copasi/models/levering2012a/levering2012_fig5_user__model0_levering2.cps	0.002973062734025586	0.002539611142314196	1.1145265155401654e-05	7.91155358143985e-06	1.975757587564456e-06	1.2051947465439184e-08	1.3594473094301302e-08	8.092364230324619e-08	1.3890075014321325e-08	5.2475792617701774e-08
copasi/models/levering2012a/levering2012_fig5_user__model1_levering2.cps	4.497056919350403	4.496863668537969	4.497879963039727	4.49788068998942	4.497878440023024	4.497878595569725	4.497878595491153	4.49787860447457	4.497878595438771	4.497878598764993
copasi/models/levering2012a/levering2012_fig5_user__model2_levering2.cps	0.7966776935314631	0.7967027249176246	0.7966230718700993	0.7966229920264516	0.7966230274057333	0.7966230168551715	0.7966230168564868	0.7966230175654403	0.7966230168507871	0.7966230168571444
copasi/models/levering2012a/levering2012_fig5_user__model3_levering2.cps	0.005197562351680012	0.004916538768646701	1.2699652910595553e-05	7.263624284413219e-06	1.2646786628694516e-06	7.619808218983749e-09	9.252943252206922e-09	7.9879252998523e-08	9.55183780219981e-09	1.1588309921781966e-08
copasi/models/li2014/li2014_fig3_user__model0_li1.cps	20.66282645959369	6.9066201291960985	0.005062506638333052	0.0029347966076439494	0.0005059423745842522	9.817239417357802e-06	9.048457700826701e-06	2.9473211945988975e-05	1.0022079710885113e-05	1.5920742479951826e-05
copasi/models/liu2011/liu2011_fig5a_user__model0_liu2.cps	0.0031841804848196944	0.0005180638965008181	2.0992906974161964e-05	1.379079862794399e-06	2.808665239447056e-05	3.1602130101048453e-09	2.89837602483206e-09	2.201649690404313e-08	3.1785638091201342e-09	2.497928227648097e-07
copasi/models/liu2011/liu2011_fig5a_user__model1_liu2.cps	38.59483366075646	38.57774117565396	38.58200916434489	38.58202083881055	38.582034290200305	38.582030198269486	38.58203019928409	38.5820301164241	38.58203019860768	38.58203023039887
copasi/models/liu2011/liu2011_fig5a_user__model2_liu2.cps	571.6777563531678	571.7104727562806	571.7201126746937	571.7200308228905	571.7201199161611	571.7200993735598	571.7200993714864	571.7200995200755	571.7200993659575	571.7200995428822
copasi/models/lou2009/lou2009_fig2_user__lou1.cps	0.0008444106889778365	0.0007624924134733123	1.1080596442888695e-06	1.118963220801639e-06	2.9049331172611458e-08	4.3431654971234545e-10	2.625409144067647e-10	8.45446431741062e-08	2.649614003465938e-10	2.649614003465938e-10
copasi/models/ma2002/ma2002_fig2_user__model0_ma.cps	0.013408897285185158	0.010808578176409792	7.851366643441788e-06	4.667274912902027e-06	2.2990689824245965e-06	7.13265508255248e-09	8.217875386206118e-09	7.196960236975595e-08	7.574246963706969e-09	7.136709910728607e-08
copasi/models/marhl2000/marhl2000_fig2_user__model0_marhl.cps	0.41140243929626824	0.3755202460890559	0.003618796833460163	0.0006119496579770979	0.0002484869413902005	1.9337523605032926e-06	1.923222961442204e-06	6.175567056308253e-06	2.0483279761584737e-06	1.879368230610672e-06
copasi/models/martins2003/martins2003_fig6_user__model0_martins1.cps	0.0013838811581687075	0.0006778087785649786	2.784646828491417e-06	6.590835162234869e-07	2.2610769377881747e-06	1.0237885015095971e-09	9.607653607556127e-10	1.447278252955027e-08	1.0111838500355692e-09	4.475273241720991e-08
copasi/models/marwan2003/marwan2003_fig5b_user__model0_BIOMD0000000037.cps	0.0014529218039320113	0.0023660361226684433	3.514558228154257e-06	2.3764003695076537e-06	1.3328147352641133e-06	9.003956908586128e-09	8.883259691728302e-09	2.1463920749135695e-08	8.925337654828036e-09	8.729342833619447e-09
copasi/models/mcauley2012/mcauley2012_fig1b_user__model0_mcauley1.cps	0.00042959527582271423	0.00048013863934678294	1.1619906655877307e-06	1.1879036198311043e-06	2.8137308369012128e-08	4.890530411082983e-10	5.226721771909388e-10	1.9165329902411808e-08	5.25877607603873e-10	5.162613163650704e-10
copasi/models/mcauley2012/mcauley2012_fig1b_user__model1_mcauley1.cps	0.10387362912091816	0.10387132054097964	0.10388120116708281	0.1038811932015046	0.103881193480035	0.10388119494918499	0.10388119497468423	0.10388119405278776	0.10388119497468423	0.10388119497468423
copasi/models/mcauley2012/mcauley2012_fig1b_user__model2_mcauley1.cps	0.10403751328901154	0.10403464626730935	0.10402833614645665	0.1040282986389982	0.10402829789559657	0.10402829787794333	0.1040282978622516	0.10402829807605293	0.1040282978602901	0.1040282978622516
copasi/models/mcauley2012/mcauley2012_fig1b_user__model3_mcauley1.cps	0.2088698917153706	0.20886959178320047	0.20885819423324456	0.20885819186377433	0.2088581684750633	0.20885816689607015	0.20885816688037842	0.20885816824556977	0.20885816688037842	0.20885816688037842
copasi/models/mcauley2012/mcauley2012_fig1b_user__model4_mcauley1.cps	0.314477743858103	0.31447642653269436	0.31446836202705797	0.31446835620537966	0.31446836352955315	0.31446836327848365	0.31446836326475336	0.3144683646338675	0.31446836326475336	0.31446836326475336
copasi/models/mcauley2012/mcauley2012_fig1b_user__model5_mcauley1.cps	0.4205444382370199	0.42054619108204017	0.4205320488931264	0.4205321053622307	0.4205320240725336	0.4205320239332682	0.42053202390580746	0.42053202389011574	0.42053202390580746	0.42053202390580746
copasi/models/mellor2012/mellor2012_fig3a_user__model0_mellor1.cps	0.00014050051727290723	4.949215708193347e-08	7.946189315181283e-07	1.121513954570911e-08	1.1112273757935184e-06	8.567368521932389e-11	8.361891932613101e-11	8.527146602338534e-11	8.526910602829269e-11	8.757487602504172e-09
copasi/models/mellor2012/mellor2012_fig3a_user__model1_mellor1.cps	0.00013842972156082067	4.417511139218728e-06	4.458033078259265e-06	4.458149769550367e-06	4.4582070793690776e-06	4.4581039574746014e-06	4.4581039805740835e-06	4.45810397857413e-06	4.4581039611745184e-06	4.458103989973876e-06
copasi/models/mellor2012/mellor2012_fig3a_user__model2_mellor1.cps	3.7308545807448435e-05	3.434961895021706e-05	3.436338757173086e-05	3.4363305664410676e-05	3.436329664869651e-05	3.4363300351161256e-05	3.436330034926127e-05	3.436330034926127e-05	3.4363300349161276e-05	3.436330048625997e-05
copasi/models/mellor2012/mellor2012_fig3a_user__model3_mellor1.cps	0.00017735007443331148	2.138631463070038e-06	2.13784808518009e-06	2.1380034149838927e-06	2.1380826180105783e-06	2.1379896990546524e-06	2.1379895049641456e-06	2.1379895177635224e-06	2.137989530162916e-06	2.1379940231431944e-06
copasi/models/mellor2012/mellor2012_fig3a_user__model4_mellor1.cps	7.956620650290892e-05	5.956241078974344e-06	6.008432659775219e-06	6.008312361064768e-06	6.008270423202387e-06	6.008276401568727e-06	6.008276399968761e-06	6.008276430668076e-06	6.008276403568679e-06	6.008275043599084e-06
copasi/models/miao2008/miao2008_fig1__model0_miao2008.cps	0.005748871402300201	0.0040404537029596985	7.638950134600812e-06	7.673776938308342e-06	1.4436718213057474e-07	7.785792162887216e-10	7.718668639947256e-10	8.762051561053099e-08	7.718668639947256e-10	7.718668639947256e-10
copasi/models/montagne2011/montagne2011_fig2b_user__model0_montagne1.cps	0.11580434128037037	0.021072037981206288	0.0006226122449759096	7.667973264260307e-05	0.0007848861091350752	1.3611072990201042e-06	8.745614817775078e-07	3.062643325398233e-07	1.3997894227832392e-06	1.6757241633611492e-05
copasi/models/montanez2008/montanez2008_fig3a_user__model0_montanez1.cps	0.0008915910756817719	0.0007476455045027858	7.734410518560705e-07	7.772153853502362e-07	1.791972749345507e-08	1.1474631323947912e-09	1.3057389088987817e-09	1.4522085486164387e-08	1.3057389088987817e-09	1.1170254697580283e-09
copasi/models/moriya2011/moriya2011_fig7c_user__model0_moriya1.cps	0.3927656310785858	0.08577634760287751	0.0024850335012033104	0.00011389207536647679	0.0023331343718794068	1.7398950652563228e-06	1.1309559736313518e-06	2.579430783786298e-07	1.7951341401566784e-06	3.231784543048455e-05
copasi/models/morris2002/morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin.cps	1.5106871036677705e-10	9.599758756331547e-11	3.4991274392528936e-11	3.502010199192172e-11	3.501925729193612e-11	3.503438809161681e-11	3.5034388291615843e-11	3.503433519161781e-11	3.5034385791614695e-11	3.503441949161719e-11
copasi/models/nakakuki2010/nakakuki2010_fig1_user__model0_nakakuki1.cps	33.680375898184195	33.680375898184195	33.680375898184195	33.680375898184195	33.680375898184195	9.295447795796917e-09	33.680375898184195	5.964589447155562e-08	33.680375898184195	33.680375898184195
copasi/models/nakakuki2010/nakakuki2010_fig1_user__model1_nakakuki1.cps	9.327274453744026	9.327274453744026	9.327274453744026	9.327274453744026	9.327274453744026	1688.6219611872898	9.327274453744026	1688.6219640463387	9.327274453744026	9.327274453744026
copasi/models/naresh2011/naresh2011_fig11to13_user__model0_naresh2.cps	0.0006986763126315171	0.0010604947984625506	1.1024361701794398e-06	1.1007795812162867e-06	1.642911685400058e-08	1.8138887881834953e-09	1.8414233015551602e-09	1.7079947765790213e-08	1.8414233015551602e-09	1.8414233015551602e-09
copasi/models/naresh2011/naresh2011_fig11to13_user__model1_naresh2.cps	0.12492661095492044	0.12494462365023214	0.12478377564082326	0.12478377767158019	0.12478415893815796	0.12478415684753723	0.12478415687056187	0.12478415903486069	0.12478415687516671	0.12478415686595681
copasi/models/naresh2011/naresh2011_fig11to13_user__model2_naresh2.cps	1.4166179731427848	1.4166197286321343	1.41658945517072	1.4165894548568108	1.4165897480303398	1.4165897474955318	1.4165897475304108	1.4165897474083347	1.4165897475304108	1.4165897475304108
copasi/models/naresh2011/naresh2011_fig11to13_user__model3_naresh2.cps	0.0007657225932973338	0.0008855983414997299	1.6916262149706399e-06	1.6578806721800392e-06	2.3070554225627057e-08	9.784016704960615e-10	9.839792123924517e-10	1.3892969081752463e-08	9.839792123924517e-10	9.839792123924517e-10
copasi/models/naresh2011/naresh2011_fig6to7_user__model0_naresh2.cps	0.9998662328422355	0.9998662416082708	0.9998662438641432	0.999866243842814	0.9998662438645122	0.9998662438395938	0.9998662438395974	0.9998662438395645	0.9998662438395935	0.9998662438394096
copasi/models/naresh2011/naresh2011_fig6to7_user__model1_naresh2.cps	0.0006986763167444293	0.0010604948064946733	1.1024361701794398e-06	1.1007795812162867e-06	1.642911685400058e-08	1.8138887881834953e-09	1.8414233015551602e-09	1.7675368353772925e-08	1.8414233015551602e-09	1.8414233015551602e-09
copasi/models/naresh2011/naresh2011_fig8to10_user__model0_naresh2.cps	0.0006986763085184179	0.0010604947984625506	1.1024361701794398e-06	1.1007795812162867e-06	1.642911685400058e-08	1.8138887881834953e-09	1.8414233015551602e-09	1.7079947765790213e-08	1.8414233015551602e-09	1.8414233015551602e-09
copasi/models/naresh2011/naresh2011_fig8to10_user__model1_naresh2.cps	0.5787440018449916	0.5787526520836607	0.5787124217333597	0.5787124285751728	0.5787123550969095	0.578712353961289	0.5787123539853658	0.5787123551209863	0.5787123539853658	0.5787123539974041
copasi/models/naresh2011/naresh2011_fig8to10_user__model2_naresh2.cps	0.0015466971072408196	0.0011612875888048692	2.409766629975668e-06	1.2376380826525547e-06	2.3276082013130068e-07	1.8341640599083168e-09	1.8586985619695317e-09	3.251755454531869e-08	1.8586985619695317e-09	2.939011219204921e-08
copasi/models/neumann2010/neumann2010_fig5d_user__model0_neumann1.cps	0.9183237771202118	0.9180996251808542	0.9179965818234919	0.9179951014855284	0.9179948909397997	0.9179952556177333	0.9179952554476243	0.9179952634696076	0.9179952554252415	0.9179952678611063
copasi/models/neumann2010/neumann2010_fig5d_user__model1_neumann1.cps	53.5259202851	53.5259200004	53.5259200005	53.5259200001	53.5259200166	53.52591999999999	53.52591999999999	53.52591999999999	53.52591999999999	53.52591999999999
copasi/models/neumann2010/neumann2010_fig5d_user__model2_neumann1.cps	72.39591999999999	72.39591999999999	72.3959200046	72.3959200013	72.3959202045	72.39591999999999	72.39591999999999	72.39591999999999	72.39591999999999	72.3959200017
copasi/models/neves2008/neves2008_figs1_user__model0_neves1.cps	0.0011661900685185536	0.0005724343568622466	3.2990635098514294e-06	2.745644788047549e-06	2.2846731628158674e-06	4.057375979272328e-09	3.695036590451927e-09	2.3007358508233215e-08	4.122365608942358e-09	1.961174778615253e-08
copasi/models/nielsen1998/nielsen1998_fig9_user__model0_nielsen.cps	0.069537345933197	0.028077272198522362	4.610871725035438e-05	2.703383903378871e-05	5.592013713499371e-06	2.9672074974520994e-07	2.761409325258598e-07	1.055343177167308e-06	2.766070763002268e-07	2.8516848883129383e-07
copasi/models/nielsen1998/nielsen1998_fig9_user__model1_nielsen.cps	0.9034145947800155	0.9034095085862228	0.9033060700613228	0.9033095656103544	0.9033089852317663	0.9033089569279249	0.9033089572010621	0.9033089679179034	0.9033089571555392	0.9033089587640138
copasi/models/nielsen1998/nielsen1998_fig9_user__model2_nielsen.cps	0.8372290225858112	0.8691133459527333	0.8534329294601878	0.8534321483126049	0.8534316063742017	0.8534314222533973	0.8534314220112348	0.8534314238898311	0.8534314218608002	0.8534314245099147
copasi/models/nielsen1998/nielsen1998_fig9_user__model3_nielsen.cps	0.0019368123123206624	0.0036668960917827184	3.2338374927758254e-05	1.7296321374059616e-05	1.1203908397483685e-05	2.764532277185323e-07	2.7799299783965363e-07	1.1184087585230701e-07	2.839802219691208e-07	5.2969988341463254e-08
copasi/models/nyman2012/nyman2012_fig5_user__model0_nyman3.cps	0.0009338205905061435	0.0006749006723526725	1.2724335692205274e-06	6.988132015642235e-07	6.753252369042416e-07	2.856659932130207e-09	3.1894763921350924e-09	1.0739431493964086e-08	3.3861104622700024e-09	1.140081589029119e-08
copasi/models/odea2007/odea2007_fig3_user__model0_odea1.cps	0.00029137690566199335	1.3768962676180582e-05	7.122685079386829e-07	7.023495815104516e-08	3.6974161062299495e-07	2.8454733922665416e-09	2.5970330479449225e-09	3.3158511702539406e-09	2.867166529976047e-09	4.1284187471216895e-09
copasi/models/olsen2003/olsen2003_fig7b_user__model0_olsen.cps	inf	0.05522662290254214	0.0005838607990908793	0.00015374150373250391	0.00016847358726024676	5.903279986404347e-07	5.373067026388417e-07	6.034088914048521e-07	5.984008440187631e-07	1.4779773240982484e-06
copasi/models/orfao2008/orfao2008_fig2_user__model0_orfao1.cps	0.0010144219383072931	6.293367887559704e-05	1.1316577616910521e-06	9.392075819196344e-08	1.164827826029628e-06	6.291219369304729e-10	1.1171350968025183e-09	1.3217903624504963e-09	6.474703635238839e-10	2.0789730091046297e-08
copasi/models/orfao2008/orfao2008_fig2_user__model1_orfao1.cps	0.05329458848770335	0.05320661451647381	0.05320938192639962	0.053209154724698525	0.053209433720188	0.05320914497837044	0.05320914512027317	0.05320914504580934	0.053209144973453006	0.053209151407546895
copasi/models/orfao2008/orfao2008_fig2_user__model2_orfao1.cps	0.0006369536004803825	4.019736066094912e-05	1.4427157055748799e-06	1.907578594153887e-07	1.2833387013527504e-06	8.54406558811677e-10	4.714185575562365e-10	1.9093747798314315e-09	8.783098196312767e-10	2.149574495473138e-08
copasi/models/ouattara2008/ouattara2008_fig3__model0_ouattara1.cps	0.002436350989120298	0.0032992743994240113	1.8273240458735592e-06	4.281428505487642e-06	4.671587460543589e-08	1.8601785624053365e-09	1.8268240630550725e-09	6.070158360697906e-08	1.8268240630550725e-09	1.8268240630550725e-09
copasi/models/panteleev2002/panteleev2002_fig1_user__model0_panteleev3.cps	0.0018389456552981907	0.0006091593944082312	3.909105389311161e-06	1.177662855409629e-06	1.8162885003009771e-06	4.180661925406218e-09	3.3589901022699617e-09	1.4624709013697994e-08	4.57384355505088e-09	3.053384075461987e-08
copasi/models/panteleev2002/panteleev2002_fig1_user__model1_panteleev3.cps	0.8938614855120668	0.8939040362434953	0.8938612291075425	0.8938613502269827	0.8938616659615132	0.8938616424492157	0.8938616425108951	0.8938616338035589	0.8938616425982666	0.8938616380730668
copasi/models/panteleev2002/panteleev2002_fig1_user__model2_panteleev3.cps	0.0018388745683422991	0.0006080746378247406	4.1499977827125765e-06	1.71359803044125e-06	2.233725108938631e-06	1.0865623570117998e-06	1.0857920486622487e-06	1.0820046990745905e-06	1.085230959787522e-06	1.1004374180237204e-06
copasi/models/panteleev2002/panteleev2002_fig1_user__model3_panteleev3.cps	0.0018388745683422991	0.0006080746378247406	4.1499977827125765e-06	1.7084892482867795e-06	2.7680861380293888e-06	1.0860892355662353e-06	1.0857920486622487e-06	1.0699864616276138e-06	1.085230959787522e-06	1.1004374180237204e-06
copasi/models/panteleev2002/panteleev2002_fig1_user__model4_panteleev3.cps	0.0018389452683970223	0.000609159593419204	4.979819222035368e-06	1.748604755834968e-06	1.681687404276903e-06	4.095725282907171e-09	3.3590332068607935e-09	1.4581901287986946e-08	4.573886870191476e-09	3.060704202077678e-08
copasi/models/panteleev2002/panteleev2002_fig1_user__model5_panteleev3.cps	0.00183894558302059	0.000609159593419204	4.979819222035368e-06	1.748604755834968e-06	1.681687404276903e-06	4.095725282907171e-09	3.3590332068607935e-09	1.4582499658370569e-08	4.573886870191476e-09	3.051850092787846e-08
copasi/models/panteleev2002/panteleev2002_fig1_user__model6_panteleev3.cps	0.0018389452683970223	0.0006091625581555471	3.909346229585915e-06	1.1776875534991428e-06	1.8162779153509235e-06	4.097520593381953e-09	3.3590332068607935e-09	1.4582499658370569e-08	4.573886870191476e-09	3.051850092787846e-08
copasi/models/panteleev2002/panteleev2002_fig1_user__model7_panteleev3.cps	0.0018389452683970223	0.0006091625581555471	3.909346229585915e-06	1.1776875534991428e-06	1.8162779153509235e-06	4.097520593381953e-09	3.3590332068607935e-09	1.4582499658370569e-08	4.573886870191476e-09	3.051850092787846e-08
copasi/models/panteleev2002/panteleev2002_fig1_user__model8_panteleev3.cps	0.0018389452683970223	0.000609159593419204	4.979819222035368e-06	1.748604755834968e-06	1.681687404276903e-06	4.095725282907171e-09	3.3590332068607935e-09	1.4582499658370569e-08	4.573886870191476e-09	3.051850092787846e-08
