time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
155.0.	0.008746021017286	0.149156070007313	31.397768527831698	0.12288688190889802	0.610363829798171	4.77558304763858	3327.54593483496	378.2716316848884	560.4264151006423	63.76715451992464	0.14199470391632502	0.855229292473175	154.05290845945007	0.28212043515713003	42.55594695213655	0.008386356609933001	0.06450368572993401	0.129211313445945	0.27326875946058504	41.32884625519196	34745.057111300426	10.989107962869728	16.57997600265058	3.056530636515876	265.387798744628	0.00048541445395500004	1.714283132193248	0.7852314533528	1.33769640727199e-06	0.000116457082316	0.00041418514591500005	0	0.0006533721328950001	0.000982622981363	0.0023439300802500004	2.680426894987074e-06	0.002776003610503	1.4910957130878472e-08	1.17153076631792e-08	8.154026896097883e-11	1.3720163894207491e-08	2.074377134395551e-08	0.00010647120897400001	0.005507388184367	0.009305543356752	0.482619515884998	0.008249916445813	0.027563397242315	0.718357491687677	0.12042273240310102	9.220409142647982	2.878177551031352e-07	2.761596679573645e-07	1.0794832945745022e-09	1.260088229459308e-07	3.5789481228054496e-07	0.0008049205486360001	0.09352339076457	0.14722669904784202	17.149964669289005	1.127013456160242e-07	7.746887357242094e-08	5.357302057121649	19.86711470506953	51.9284727852673	94.76492779897215	0.562312441051883	0.6629740065777601	1.336456935932283	0.45989225887203106	4.482512874522931	13.749468055937294	17.98334700319696	0.263823073358101	2581.7528299234527	3.340628799814228	5.848055715570861	214.189767660603
160.0.	0.007852576332567	0.128707283808895	33.829977956996366	0.12947568673408902	0.6606275772486511	5.529990545977945	3307.8880722428157	356.03514719534024	542.3302110563787	81.82369957314947	0.132244879904033	0.8651178189395241	164.0232991736395	0.24843319964603303	38.50375611076994	0.010702614779415	0.059272913331452	0.11970245412596801	0.29588040207245403	45.96202456551595	35697.40768994181	9.846971817317028	15.264142221658334	2.949103799830782	263.08435838303154	0.000696114143215	1.958590994256002	0.5407128916007871	5.886245805326365e-07	4.518705934683676e-05	0.00036753171022100005	0	0.0006346186074640001	0.0009585896869090001	0.002294940741852	2.429426408703046e-06	0.002637301156446	1.079197233245506e-09	9.023732923144755e-10	5.3884569269345926e-12	9.326606659207587e-10	1.4531877165124332e-09	8.643444026048983e-05	0.004595015216585	0.009367493049755002	0.49912310913060304	0.0038495215854990003	0.011049610351226001	0.295576482002256	0.122871924343702	9.661654891143717	3.48740248444338e-08	3.523353287151561e-08	1.195163699880542e-10	1.43539985024871e-08	4.1969422123297834e-08	0.000628299314076	0.07502855415835001	0.145629429456678	17.428533018951633	1.5741444460612293e-09	1.0138565002239699e-09	4.799860208048177	19.670149243385854	50.12834415426046	93.99891187566553	0.742483324032976	0.582819746575141	1.214093083854686	0.42456045733003	4.950352136931371	15.585352199539775	23.121320530979755	0.349079645439396	2576.529599823589	4.005051699244297	5.868448910168679	220.7880788773984
165.0.	0.007121865639047001	0.11261828037544101	36.088570708631046	0.135168391966794	0.708051019966434	6.271573443366495	3287.431631455532	336.37090894553756	526.4417840503024	100.68126524537747	0.12279441414326801	0.8746379098686411	170.32038881030763	0.21916907061710703	34.879026097086665	0.013169889328938	0.054525136389046006	0.11092854064736601	0.314257768763244	50.11265872191902	36652.362977343226	8.807469264969162	14.018206054308767	2.8488128638560353	260.9428762814985	0.0009231435286650001	2.138364347249902	0.36071250922143605	2.2713068477601597e-07	1.570877634187947e-05	0.00032109382826100004	0	0.0006070256237450001	0.0009193172683740001	0.002211219315472	2.264528453242043e-06	0.002567675988094	7.871582471584626e-11	7.020039519374849e-11	3.682583484221372e-13	6.552544147961001e-11	1.041317060586577e-10	7.161155574114409e-05	0.003909833929145	0.009396514230083001	0.514046497290627	0.001579813858953	0.003982372777917	0.10928584019741401	0.12212588823612801	9.858028349458028	4.361055481490765e-09	4.66120933273783e-09	1.401332713188998e-11	1.7301760268998813e-09	5.155757239116835e-09	0.0005023748906270001	0.06161222446131401	0.14381022581865102	17.671091318526063	1.989466823236642e-11	1.2322199815882239e-11	4.295943681419963	19.4324828751813	48.457841072456866	93.30976424853432	0.9380363766371491	0.5150117408531311	1.105227891744583	0.39012592740796104	5.353087022510116	17.292001894137172	28.508655920377898	0.441984809938314	2571.0493592696926	4.664323589757479	5.83248192425536	225.27762151208947
170.0.	0.0065028200226670005	0.09949785866651001	38.18045367212892	0.14009580339423702	0.752629448068419	6.998857762462565	3266.577431317649	318.97728587324417	512.3512301454875	119.94813366070233	0.11366739870702101	0.883786334644273	173.54565960695868	0.193819767013194	31.63815149237839	0.015754825318803	0.050193865163783005	0.10281469184766401	0.32915866942953503	53.827635022663834	37592.65554616077	7.866007466230549	12.84114553278162	2.7563437325497233	258.95720191663247	0.001155737289496	2.264167631749055	0.23467663096145203	7.787456893567895e-08	4.93203596197529e-06	0.000278143951441	0	0.000575495541139	0.0008728832152310001	0.002110596210062	2.133882097463334e-06	0.0025462666487100004	5.849642551251119e-12	5.574048290355832e-12	2.616330761827543e-14	4.78044356216708e-12	7.693760824982657e-12	6.0280024737346996e-05	0.003376264116493	0.009404079217263	0.5276479995834651	0.0005775386615440001	0.0013007605405730002	0.036585287681688006	0.12002709175543001	9.936511455242858	5.613528888242713e-10	6.371806458538858e-10	1.7255194605330342e-12	2.187465724077253e-10	6.597887558544642e-10	0.00040928886408300003	0.05149443145247801	0.141908106604166	17.884694614447508	2.377815873586564e-13	1.444292959259506e-13	3.8421935222329413	19.158948715304085	46.91900303915461	92.67695467396548	1.146468632042976	0.45697262611583506	1.007651367550653	0.35737170421996	5.700269527802697	18.876347185342155	34.03566380027432	0.5414180136684871	2565.4229181860665	5.3133538018236575	5.762232532033072	228.25464251455242
175.0.	0.005964839463216001	0.088531116135989	40.11244460628957	0.14436496236905602	0.7943713717780321	7.710662161299489	3245.650212145668	303.5789520544299	499.76477454101854	139.30582483215787	0.104893751630469	0.8925451711290461	174.24954249433543	0.17188165073579	28.741000185161987	0.018430435755291002	0.046228507256068	0.09529826281627601	0.341220266696775	57.150720163447346	38506.65122546762	7.016463999546029	11.732965352787595	2.671766942443255	257.1212924956683	0.0013862564356040001	2.348646612830006	0.14996713073439202	2.3987030754991083e-08	1.409260114264709e-06	0.000239909040656	0	0.000542832547175	0.000824057952375	0.002003494424616	2.0163524255698067e-06	0.0025610772404890004	4.460973781395337e-13	4.547539130342025e-13	1.938581447426703e-15	3.632315795375365e-13	5.891045196087582e-13	5.1391880709468885e-05	0.0029489015124140004	0.009397815713472	0.540110281355986	0.00019008586563400002	0.00038796213765300005	0.011170233848149	0.11752404906847201	9.965729685432512	7.417365778024775e-11	8.967284536114738e-11	2.216402895686922e-13	2.880810558529871e-11	8.753016039424388e-11	0.00033856092301700003	0.043638883109294	0.140008137987019	18.07431443218318	2.782527800726231e-15	1.6828500195064592e-15	3.434980619089389	18.854357219611092	45.50821785241982	92.08797087814838	1.365647347786547	0.40682782145635904	0.9196767553060421	0.326664292618678	5.99914811871554	20.341611449651708	39.61204768279055	0.646417106933296	2559.7415352102857	5.949223077332088	5.672183720417385	230.1365205605191
180.0.	0.0054885195556350005	0.079197820412593	41.891599132960614	0.14806441359846	0.8333048620378881	8.406070756389544	3224.907758687159	289.9304313420753	488.4638263711534	158.50082535516782	0.09650332509353601	0.9008917740474881	172.91811631730215	0.15288880501510102	26.15090940097743	0.021175048384747	0.042589310557442	0.0883266412329	0.350970377923133	60.12237878946744	39386.62747567958	6.252045537932022	10.693796388409217	2.594811533686155	255.42890299338515	0.0016097849345800001	2.403459288249843	0.09493092681558	6.703022348927849e-09	3.6920975483043864e-07	0.000206542509496	0	0.000510500643616	0.000775374509312	0.0018955167889450001	1.9047012724472689e-06	0.0026049008589800002	3.507391030002336e-14	3.828119917338655e-14	1.500664916340963e-16	2.879165521686732e-14	4.688918682490021e-14	4.4273641979272207e-05	0.002598851473104	0.009382850117172001	0.5515695534216141	5.68625852164613e-05	0.00010643223732300001	0.0031327758360870004	0.11502353578987501	9.97668229825277	1.003370576947254e-11	1.2947608617179999e-11	2.9532412124195695e-14	3.929545306401936e-12	1.1986312264589449e-11	0.000283621310085	0.037398125345228	0.138161699089233	18.243650907653294	3.262236966770906e-17	1.9887334018748752e-17	3.070555083931876	18.523374159678553	44.2188377234164	91.53517154768404	1.593737644486677	0.36317550661944004	0.8399941364835011	0.298138183047681	6.255636851473232	21.69016160866355	45.16485484647427	0.7561456699298831	2554.078999483605	6.570432508412358	5.571834196995732	231.2209702735869
185.0.	0.005060997059873	0.07114399571822	43.525301805657826	0.151268258222145	0.8694793085192981	9.084404162290186	3204.5505380444088	277.8157397308514	478.27983904531465	177.33552253728712	0.08852233491873401	0.9088043524730951	169.9712318478097	0.136425829516303	23.83460428605364	0.023971363070574	0.039243992373183004	0.08185504468096201	0.358842481161095	62.779711150665634	40227.63349281573	5.5657930447622785	9.723430255141595	2.525028810865148	253.8734643906991	0.0018234358369720002	2.438011000342205	0.060165563820827	1.7146968237631982e-09	8.93351602297307e-08	0.00017772936248600002	0	0.00047923407588500004	0.0007281123812630001	0.0017896000600100001	1.7972335254085071e-06	0.002673312608176	2.8514218220074453e-15	3.3337524842628076e-15	1.214561376461294e-17	2.3824293527813264e-15	3.886148935220194e-15	3.847369613998517e-05	0.002306871890401	0.009362648845847001	0.5621319714535791	1.5595546903735673e-05	2.7045926524815294e-05	0.000812714548482	0.112671159297187	9.98147528191443	1.385951735398371e-12	1.911949304646949e-12	4.062625915887493e-15	5.525172567086261e-13	1.6878460848574151e-12	0.000240150285539	0.03234603255179	0.136398741579524	18.395565896808034	3.905418954484431e-19	2.440438025220047e-19	2.745168123115695	18.170427714594098	43.042747152792906	91.01385378050412	1.829157051298428	0.324940928693827	0.7675665477606011	0.27179770659691505	6.474839705631941	22.924922375786764	50.63619901278592	0.8698733786618891	2548.4939276085615	7.17640684164561	5.4673885385904875	231.7236071230277
190.0.	0.004673423978661001	0.064117539812823	45.021245423280824	0.154039222497513	0.9029647503396291	9.745190335542134	3184.7308734059047	267.0462178295702	469.07859422926657	195.659422750001	0.080971383842365	0.9162650095196441	165.7661302458179	0.122130182154945	21.762055384827676	0.026805642560798003	0.036165535501208004	0.075844725740626	0.365190727674082	65.1564885513436	41026.71982873302	4.950875421132974	8.82111283511517	2.461889019130738	252.44807459379717	0.002025711719357	2.459265364479422	0.038708923801224	4.0491303403535203e-10	2.0103987768585092e-08	0.000152989277559	0	0.000449392411666	0.0006829020996970001	0.0016872899727790002	1.694010039288464e-06	0.0027636066379960003	2.401258867358619e-16	3.008235144523619e-16	1.027704975330394e-18	2.058240926691011e-16	3.356531903228489e-16	3.3678683590259524e-05	0.002059666815068	0.00933955892904	0.571883410351802	3.953691813585513e-06	6.409356756464057e-06	0.00019634838772500003	0.110505914588539	9.984289067985205	1.9501203994655262e-13	2.8793779260507775e-13	5.746314684647129e-16	7.97555522485497e-14	2.4357490229280253e-13	0.000205204369606	0.028190976525135	0.134735441160054	18.53233661713633	4.87304088836756e-21	3.0314467620325348e-21	2.455166260919077	17.799643403538774	41.9712912232754	90.52106962970424	2.070543514767641	0.291282015244115	0.7015571962369891	0.24757500951413802	6.661289182378647	24.049836476836788	55.981033516609266	0.9869628917340961	2543.032003591666	7.767164351224104	5.362858890151251	231.80248476923703
195.0.	0.004319511569474	0.057932891757473	46.38735708177381	0.15643096380317	0.9338498471470461	10.3881363564382	3165.561218014736	257.4576761447179	460.7501723164812	213.3611528381682	0.073864559777606	0.9232612395606	160.60344763477536	0.10968946596372801	19.90629232998315	0.029667033992483	0.033330743411517004	0.07026159829379601	0.370303515356161	67.28326356157648	41782.403731692604	4.400756133186707	7.985489010984676	2.404837650581562	251.14555286431792	0.002216013659781	2.472070127343043	0.025713858997179	8.895246272086703e-11	4.236104192219748e-09	0.000131811568763	0	0.000421140417389	0.0006400388673640001	0.00158939574909	1.5954125531872609e-06	0.002874200661798	2.0970084933030512e-17	2.815120725277252e-17	9.107299726715094e-20	1.855537104151324e-17	3.0222308098159875e-17	2.966494939126334e-05	0.001847761606787	0.009315162697474	0.5808955574715571	9.335051673586665e-07	1.425672790685747e-06	4.4465135827075995e-05	0.10852874813552	9.986426022963249	2.7889024248253328e-14	4.4113766987883366e-14	8.328461583493434e-17	1.1778596899581391e-14	3.591580788672267e-14	0.00017672115890500002	0.024727231343100002	0.13317908490462002	18.655815926052775	9.263619733771297e-22	-8.604257095872768e-22	2.197059939853489	17.414803703708298	40.99581628560322	90.05490228226073	2.316729263051447	0.261526482315597	0.641277971473828	0.22536369099357803	6.819037452397438	25.069808072980827	61.16510459908625	1.106859501630533	2537.728035899292	8.343096493614922	5.260789593136178	231.5745444073706
200.0.	0.003994650388323	0.052449984103578005	47.63170136008933	0.158489806813768	0.9622391034405281	11.013101912995504	3147.1213820207536	248.90743159257067	453.20240674104247	230.3614313900015	0.067209253151051	0.9297864597214721	154.73397443834966	0.098836552793626	18.24318967946948	0.032547008222063	0.030719283056136002	0.06507521406564	0.37441520399654804	69.1875335605627	42494.28621837918	3.909283040022896	7.214632801990492	2.353327608590306	249.95852639682872	0.002394296550762	2.479645774102803	0.017959929346437	1.8299642529341442e-11	8.410868692331107e-10	0.000113711187791	0	0.000394536611192	0.000599637107063	0.001496315957381	1.50172642127019e-06	0.0030042871274820002	1.8967659264606733e-18	2.7356318807130354e-18	8.602242799167427e-21	1.736973281026914e-18	2.8432154502320233e-18	2.6269012378782856e-05	0.0016642249917340002	0.009290514987124	0.589229843498662	2.066631849409668e-07	2.994850028781876e-07	9.497264366634831e-06	0.10672865017718301	9.988262848136683	4.0460033914782575e-15	6.85970439108784e-15	1.2324496986898762e-17	1.7748681832130592e-15	5.3958254152301565e-15	0.00015322213689000002	0.021806050626039002	0.131731250787704	18.7675394995354	5.69637600853131e-22	-4.784633380898749e-22	1.9675697866455741	17.019328300358907	40.10797660736492	89.6140240097499	2.566717180093969	0.23512879321763502	0.586152636781616	0.20503856281111002	6.951689638079062	25.990436993010913	66.16313524879592	1.229081844781864	2532.60778290643	8.904820487934044	5.162738545267566	231.12689848713498
205.0.	0.0036953583609140002	0.047560844586998004	48.762377581597654	0.16025606021070501	0.9882497394416441	11.620074960152703	3129.464714304744	241.27150844838974	446.35651122697084	246.6070323739789	0.061006447769420005	0.9358399303549301	148.36533534176428	0.08934404807938101	16.751238338551943	0.035438900960287005	0.028313041842541003	0.060258010591403004	0.37771598394953004	70.89393906428356	43162.76917552722	3.470731344737305	6.506122623295333	2.306836940214742	248.87952927523995	0.0025608407712860003	2.4840546820019	0.013384477226815001	3.557467216363165e-12	1.5829965975140299e-10	9.824989252223171e-05	0	0.00036957891762	0.0005617090559170001	0.001408208121649	1.413079146546971e-06	0.0031536218756540004	1.781582660734523e-19	2.751462592089059e-19	8.10238930466541e-22	1.71122261390783e-19	2.7700607713327858e-19	2.3368900602943452e-05	0.0015038693080920002	0.009266304523255001	0.5969400464731881	4.3234539083445284e-08	5.975545420349985e-08	1.924327381919071e-06	0.10509155011405401	9.989907835647717	5.941301587469496e-16	1.0806187797122652e-15	1.858583254593726e-18	2.7178989822563523e-16	8.243629798890231e-16	0.000133626374433	0.019317611415181003	0.130389904987364	18.868800380482583	3.2161893233364234e-24	-1.870150632130967e-24	1.763654361848388	16.61627067799889	39.29989952917099	89.1974275903702	2.8196587290960773	0.21163998844718301	0.5356903106091161	0.18646733309712102	7.062424844659003	26.817718638225877	70.95724857119285	1.353213140497475	2527.6895382883167	9.45308073106899	5.069600051748303	230.52472955521569
210.0.	0.0034189245104440003	0.043180651678174004	49.78742097231242	0.16176502492405	1.01200847828973	12.209149799663225	3112.6233145871875	234.44211371125053	440.1440884947652	262.0656814540243	0.05525131156093201	0.941426295338305	141.66819062613268	0.08101884633389	15.411313174935087	0.038337539743667	0.026095688595154	0.05578476297539801	0.38036007245333303	72.42448164228465	43788.84095838824	3.079817705482875	5.857136931241352	2.264877922433358	247.9011015290659	0.0027161074241110004	2.486579475824856	0.010704416751035001	6.55961491961894e-13	2.8400523261653017e-11	8.504201665192371e-05	0	0.00034622996917400004	0.0005262076169210001	0.001325083472514	1.3294715692948778e-06	0.003322393100768	1.7353601349020338e-20	2.870073976713823e-20	8.135177301539673e-23	1.7431773900022528e-20	2.814253635771595e-20	2.087196888904552e-05	0.0013627329517090002	0.009242965321227	0.604074053677174	8.587739378370863e-09	1.138570183997383e-08	3.719078794367418e-07	0.10360315455169601	9.99139778303855	8.818543397049077e-17	1.721301350688989e-16	2.847379631965958e-19	4.2260839578677604e-17	1.2773377497595662e-16	0.00011712977427600001	0.017179319704544	0.129150797846322	18.96070225570329	-1.6482206027780909e-24	4.279291195889563e-25	1.582523230661708	16.208326969675042	38.56426479689004	88.8042652668237	3.074833469736073	0.19068608007832402	0.48946625607049105	0.16951750914455802	7.154022123830789	27.557787831600553	75.53561885687773	1.478892947807279	2522.9854881953224	9.988683149646395	4.981823215318129	229.8169192958611
215.0.	0.0031631739393600004	0.039241573505202	50.71471339674016	0.16304777448583302	1.033648438365474	12.780507655689565	3096.6123820186203	228.3254148208052	434.50503406591594	276.7217890360613	0.04993396123661	0.946554899515146	134.78179541602043	0.073697122551672	14.206444729980966	0.041238942158323	0.024052368074303002	0.051632185933283004	0.38247245964819104	73.79874954407063	44373.91104232221	2.731696574154353	5.264555107572967	2.227000966179566	247.01588088963604	0.0028606497063490004	2.487999258062516	0.009140092231138	1.154795817935278e-13	4.882328807528877e-12	7.375332696050421e-05	0	0.000324431952839	0.000493051222224	0.001246862968207	1.250818421018891e-06	0.0035111392482490003	1.748455557581726e-21	3.1016129420935746e-21	8.499758048715999e-24	1.8478766416958028e-21	2.969164397180484e-21	1.8706725705258592e-05	0.001237735719349	0.009220754453005001	0.6106750751549901	1.6294276164781532e-09	2.082049448447933e-09	6.890745275121092e-08	0.102249836423388	9.992751341776103	1.3207735274906161e-17	2.7681738305925993e-17	4.4231938570714723e-20	6.6548565551113216e-18	2.004059803387726e-17	0.000103124739145	0.015328014818625002	0.12800839660996802	19.04419829393517	-4.368584727421087e-25	3.51746193058163e-25	1.4216388942552212	15.797853450055186	37.89433181456243	88.43375476903411	3.33163045501319	0.17195226988554402	0.44710789760420805	0.15406042890211802	7.228894176210566	28.216728853504865	79.89132912360334	1.6058095746355852	2518.502861301768	10.512451892458538	4.89956068511857	229.0401234004753
220.0.	0.002926310325375	0.035688437373845	51.55190673559045	0.164131766221619	1.053306259741839	13.334399699345648	3081.433814317691	222.83960949267168	429.38603064140943	290.5729129630505	0.045040308383950005	0.951238993702997	127.81887848270235	0.06723989128698901	13.12160057255246	0.044140072583295005	0.022169483572041	0.047778645229452	0.384154426500288	75.03414215521417	44919.681322391705	2.421945689627798	4.725054492735093	2.192795433566901	246.21668308314372	0.002995060152342	2.4887783624002298	0.008226577447431	1.951187851114222e-14	8.081138413602378e-13	6.409687918429106e-05	0	0.000304115610009	0.000462138814684	0.001173411563586	1.17697936514481e-06	0.003720697913059	1.8222053358367792e-22	3.4676524038169033e-22	9.23034521774156e-25	2.032613402535557e-22	3.252546431734509e-22	1.6817217973000782e-05	0.0011264435490700002	0.009199806761779	0.616782493344307	2.9684741476433663e-10	3.6709985254920786e-10	1.229748966400812e-08	0.101018913913443	9.993982250104489	1.9935595997863933e-18	4.488056606115476e-18	6.953781108201116e-21	1.0594069588795102e-18	3.178144005144692e-18	9.114554081326354e-05	0.013714656012470001	0.126956507603343	19.1201199241293	-3.6794049140119363e-25	3.29407046760493e-25	1.278710656181705	15.386889644472621	37.283935556359864	88.08512723264532	3.589531714384225	0.155171207457022	0.408284583869342	0.139973538013856	7.289126144346812	28.800447607409705	84.02141071457588	1.733693254668029	2514.2448960307634	11.025201232946538	4.822770472379187	228.22176195270475
225.0.	0.002706809201968	0.032475644321721	52.30636021875646	0.16504132651988201	1.071119546641095	13.871132393132813	3067.0791675247538	217.9132616647565	424.7394388691488	303.6268457220135	0.040552919605406	0.9554949052575711	120.86986592174378	0.06152915523340301	12.143479899228014	0.047038646627529004	0.020434537921128003	0.044203947814602004	0.38548803843509605	76.14608697465431	45428.04571450078	2.146545142465247	4.235198392488199	2.161888651234748	245.49656867648542	0.0031199399465850004	2.48918932951289	0.007690730540528001	3.1794590405954073e-15	1.29357669401471e-13	5.582777936854005e-05	0	0.000285205791309	0.00043335906205100005	0.0011045596406260001	1.1077799257942619e-06	0.003952175137029001	1.964242089350295e-23	4.0072529835763743e-23	1.0398058645241779e-25	2.316702007153145e-23	3.6921244021454977e-23	1.5159092189305602e-05	0.0010269044310480002	0.0091801735383	0.622432468000761	5.2170794745203206e-11	6.267538297455701e-11	2.1231302994421403e-09	0.09989872534808301	9.995102380193867	3.028618489079177e-19	7.326651721134253e-19	1.104530755811377e-21	1.702268372629496e-19	5.086702237361086e-19	8.083048497484413e-05	0.012300628359971	0.12598868798534302	19.18919848562669	-1.6922364583427962e-26	1.6850079349484963e-26	1.151682972306104	14.977184634561054	36.72746407950323	87.75760113610234	3.8480978706994673	0.140114098813964	0.37270003869856305	0.12714158570876902	7.33651586321118	29.31459281439004	87.92604057279374	1.862310140586664	2510.2116492866285	11.527717842774425	4.751285835574213	227.3822400618074
230.0.	0.0025033451345020004	0.029564947196337003	52.985091833013136	0.16579804226477102	1.087224670139857	14.391054975558939	3053.532076731648	213.48387273552987	420.5224586441509	315.8992293869608	0.036451843030275	0.9593412282981401	114.00650461079783	0.056464611369379004	11.26032346285717	0.049932974221428006	0.018836013430354	0.040889187884322005	0.38653979354927304	77.14824490409904	45901.012092076155	1.901852868714101	3.791512450507004	2.133943913240328	244.84889596141605	0.0032358814405540003	2.48939020113008	0.007373917429369	5.018656494205846e-16	2.010798612910889e-14	4.8737796340874486e-05	0	0.000267624932781	0.00040659610575500003	0.001040116699382	1.043025165159341e-06	0.004206928671591	2.184587298079739e-24	4.782465091851231e-24	1.213329720671406e-26	2.732989763046185e-24	4.33691392899036e-24	1.369678025917896e-05	0.0009375317598530001	0.009161849909523	0.627658375101182	8.883888179423826e-12	1.040272362195336e-11	3.560365985811133e-10	0.098878624136082	9.996122418513758	4.625699076703398e-20	1.2029269826866639e-19	1.7699362802144953e-22	2.7568360972646674e-20	8.205740667299565e-20	7.189526379218841e-05	0.011055131274841002	0.12509851400976102	19.252081765929606	-1.3142361569692222e-26	1.617043218332789e-26	1.038720314792237	14.570224709648796	36.2198258167705	87.45037212431488	4.106955801772588	0.126583860872931	0.340086738509884	0.11545714694284301	7.372612677587807	29.764512416209485	91.60787345680872	1.991457099971036	2506.400669443229	12.02075012983931	4.684863267353483	226.53661368941295
235.0.	0.002314741818765	0.026923834908284	53.59474312097174	0.16642108227944302	1.101754945887236	14.894548879553462	3040.7702262718767	209.4966574983306	416.6964782086509	327.411612475048	0.032715369344765	0.962798069445803	107.28495138963633	0.051960859232933004	10.461739766002104	0.052821833910781005	0.017363277892519003	0.037816632120223	0.387363578360274	78.05270129154022	46340.64205449489	1.684578441229543	3.390548463560202	2.108657966903897	244.26736033539765	0.003343458421146	2.489471769238222	0.007184772340635001	7.704801307260773e-17	3.0467759812793724e-15	4.26502770438627e-05	0	0.000251295261838	0.000381733197778	0.000979880333506	9.825086817821004e-07	0.004486561209438	2.5047925846434973e-25	5.8859209358053135e-25	1.46443620603336e-27	3.3316836172156e-25	5.2651887815086095e-25	1.2401455770742562e-05	0.0008570199927560001	0.009144794218561	0.6324911325014011	1.4715999499274178e-12	1.6846637070172532e-12	5.820758856103138e-11	0.09794893676173501	9.997052045685582	7.095551152924599e-21	1.984342058344301e-20	2.857432032428753e-23	4.494293598974909e-21	1.3325541334563119e-20	6.411390184817169e-05	0.009953303707084001	0.12427975119654801	19.309346834119616	4.6123037677628545e-28	-4.7012972217946046e-29	0.938190110663434	14.167261009783076	35.75641185026945	87.16261221124712	4.3657881706229045	0.114409767981062	0.31020166990443104	0.10482072428112801	7.39875304873389	30.15523376508397	95.07148869240096	2.120957257863439	2502.8075540497443	12.505002368989354	4.623215367149799	225.6958500687396
240.0.	0.002139937809118	0.024524345487129003	54.141556177233156	0.166927466419329	1.114839179443543	15.382018869128922	3028.7669457100715	205.90349651747363	413.2265559970639	338.1898743821608	0.029320708114217	0.9658863708213821	100.74839511586534	0.04794504849606	9.73854762835941	0.055704372265936004	0.0160065081816	0.034969631941421005	0.388003059580312	78.87014142350641	46749.004988854016	1.4917563863096062	3.028935799183883	2.085758287825939	243.746021251645	0.003443220883196	2.489485834024079	0.007070945092729	1.1547480235998291e-17	4.515632886337044e-16	3.741555652389006e-05	0	0.00023614021555800002	0.00035865503265800004	0.0009236422933930001	9.260186690196993e-07	0.004792921064407	2.957788738875361e-26	7.460635312210046e-26	1.82517523212008e-28	4.190727575827877e-26	6.595829484240954e-26	1.1249527869090422e-05	0.0007842827265540001	0.009128941693151	0.636959448120282	2.379978757570669e-13	2.670866139043207e-13	9.309262656689874e-12	0.09710090251266601	9.99790002349619	1.092137488215803e-21	3.285749498735854e-21	4.6420732468975845e-24	7.366980368485131e-22	2.1760045415324957e-21	5.730493800660365e-05	0.008974858735299001	0.12352645754060401	19.36151016300941	3.0140189853543526e-28	7.736571589520183e-29	0.8486449121118531	13.769336218759197	35.33305646520298	86.8934741844639	4.624324607508083	0.10344320428752501	0.282823076395259	0.09514058960676501	7.416092120900536	30.491459185534197	98.32293357066794	2.250656207763794	2499.426410221577	12.981132058865615	4.566033231177611	224.86778825389348
