time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
150.0.	0.004434437679881001	0.07912741581447301	47.64133524401677	0.010368347017588	0.9583124607107351	3023.7378567264536	23.23888245665624	646.2578789411936	375.7684158155568	0.09666889137492801	0.89052918759244	34.76822879528669	0.009294884960044	26.143630017657003	0.0008905504068190001	0.044880587528142	0.06298708531583601	0.021134456048806	59.4521765172012	646971.0173717706	0.38486442151708405	10.824888781868449	0.15587730670051	252.119225595789	0.00017510392808000002	0.46406252644063006	2.035762369631298	3.784544138563727e-09	1.628237669064331e-07	0.000249148161127	0	0.0009116177838230001	0.001370372958494	0.002291318998702	2.271561460175903e-06	0.012801921032638	9.011783897107366e-13	6.0599901392294884e-12	1.1428852996524543e-15	3.691972242797769e-12	8.213548037953179e-12	1.909172091186987e-06	0.00184339933499	0.000606072663141	0.585246508287047	2.349215665701257e-05	2.06452289447337e-06	0.0010108050992	0.007078286130991001	10.086887623651725	9.595571047208897e-13	8.58165845886451e-12	8.304905063769157e-16	1.850158807193188e-12	7.802815389098538e-12	1.5174343769305972e-05	0.032914774180807	0.008271417532103	17.942907671661054	3.888572270353423e-07	1.2392931578613251e-06	4.264756752720934	25.735241619128644	3.972501437167545	135.26253601551272	0.093782619626357	0.5390018569657501	0.942273486797169	0.45548820268563606	0.48768760650375104	27.73530507014684	0.39905428795727504	0.46562278839754606	317.1202283874591
155.0.	0.0040320985251910005	0.072371994118335	49.23493791153837	0.010760447870800001	0.9943839845832441	2988.880875497546	22.092710924603534	614.2947164733687	410.55998798222976	0.083896666894318	0.9024361270598971	33.00136508669257	0.008147811066331001	22.913432615254766	0.001051141184544	0.041306654717068	0.05872764272236201	0.022452328108747	63.148501214333834	646863.5133889383	0.32963692016720303	9.269979976302439	0.15492271132208302	250.5337352844966	0.00023172869862500003	0.543616344089874	1.9561519272115082	6.613170093892096e-10	2.670162432925137e-08	0.000218588544577	0	0.000900455843262	0.001354201077805	0.002292725584861	2.272887926278778e-06	0.013667206045791	9.429614762099739e-14	7.086157834184775e-13	1.260902130910178e-16	4.0724821607809746e-13	9.058083014979037e-13	1.680883402403397e-06	0.001622716361698	0.000614923836677	0.5936942829514811	4.2206783686346636e-06	3.4818216221965856e-07	0.00017043240002800002	0.007080066512853001	10.087747205114523	9.541189243590542e-14	9.461246648270025e-13	8.712979050617165e-17	1.940690975002342e-13	8.17836818531675e-13	1.3437010208471413e-05	0.029141617752735	0.008342545138343	18.09418703183808	7.000785864020967e-08	2.353356576337036e-07	3.80616200406769	26.193837690588754	3.922044050315603	133.52264944866747	0.111199768765426	0.48276471259420506	0.8878786313719641	0.42530003017403806	0.519537484044953	29.541212268299127	0.44688561027365303	0.465883617294339	317.2440526988064
160.0.	0.003682619112082	0.066410523391684	50.6152063713254	0.011103764956898	1.025956438743405	2956.2239749779824	21.064283804815453	585.6249559102162	443.15122980528474	0.0725407378261	0.9128412549710551	31.20958124205802	0.007129936455198001	20.0479841779738	0.001218998105793	0.038071301686515006	0.054786244650343006	0.023626864719097	66.44185312832793	646768.6332786483	0.28179143622497205	7.923308108419358	0.154096138254149	249.1606043479172	0.00029715427987700004	0.6244649416870051	1.875237904033125	1.0308647115062931e-10	3.9407393241575285e-09	0.000190853025145	0	0.000887449109359	0.0013352380327160001	0.002287034046688	2.2674623862697156e-06	0.014618007202852001	1.031896124188134e-14	8.624377112470172e-14	1.470226289025037e-17	4.7167098839095954e-14	1.044605813392401e-13	1.494135114013105e-06	0.001442226611823	0.0006229898746940001	0.6013931239291781	6.765947427018342e-07	5.285727459836988e-08	2.586616120023667e-05	0.007081208713409001	10.087894463135765	9.906724396665761e-15	1.084666366541371e-13	9.669553430025073e-18	2.1339029081114492e-14	8.950208241305167e-14	1.1998999154410041e-05	0.026019206226351003	0.008407684880445	18.232786975654793	1.346848077855083e-08	4.793295081838278e-08	3.385138495056034	26.6148614435425	3.875518817579451	131.91971803364999	0.129463715470999	0.433621110294575	0.8365420290330711	0.396200471519678	0.548714415076596	31.195164645882922	0.494112503155182	0.464384866227028	316.1762482801647
165.0.	0.003375339590849	0.061086280673301005	51.80660598706719	0.011402916215215001	1.053457677659425	2925.71023402768	20.13905777178628	559.8401668687513	473.5992741222718	0.062513569619652	0.9218312396429261	29.427901773921512	0.006229470081777	17.513761837886175	0.001393055395088	0.035132597294416	0.051131072632117004	0.024670162770562002	69.36644368343443	646684.7746801767	0.24048800977087603	6.761070219403382	0.15338305152941	247.9755493411398	0.00037118307473300003	0.705802228242367	1.793826588682908	1.449415773572993e-11	5.281370700378034e-10	0.000165870310939	0	0.0008726733068930001	0.001313597274793	0.002274420272339	2.255217668413725e-06	0.015655190737428	1.179418331945461e-15	1.091827520713132e-14	1.771044614964274e-18	5.719281128148421e-15	1.258510669024826e-14	1.338565070862134e-06	0.0012918994296650002	0.000630369288288	0.6084373831995601	9.783957618910349e-08	7.286774260812494e-09	3.565408614074962e-06	0.007082142485677001	10.08791644219703	1.071478821065951e-15	1.290801315447696e-14	1.1001229633681751e-18	2.4500489810186023e-15	1.0204895584092559e-14	1.0786805005574853e-05	0.023387671398436	0.008467506467315	18.36012795545695	2.775638330997219e-09	1.048938804911646e-08	3.001072250194378	26.998927736540562	3.8325653103122472	130.44100424890502	0.14847900128507702	0.390472949576028	0.787999035804637	0.368447813818284	0.575478988546254	32.712060274705955	0.54061979336799	0.46161370847735506	314.2481003859929
170.0.	0.0031025622868210002	0.056290332795492004	52.831851855569596	0.011662466071665	1.077310041451084	2897.2575989992893	19.304678912579707	536.5936808898647	501.98632787599746	0.053714338735964005	0.9295046801733311	27.681225386385638	0.005435084774651	15.278631547131688	0.001572377932728	0.032455649694167005	0.047735395832737004	0.025594042616622	71.95564467692108	646610.5668165894	0.204944102979313	5.761124300109939	0.152769883760695	246.95598536558796	0.000453455656568	0.786936408387865	1.712610135955575	1.8549563022279422e-12	6.481119706274677e-11	0.000143526074774	0	0.0008562265155300001	0.0012894181166990001	0.0022551372116790002	2.2363580815813168e-06	0.016780981090713	1.405518459478884e-16	1.436624294754117e-15	2.2452427819894537e-19	7.249808205804779e-16	1.581513969404561e-15	1.20696099337457e-06	0.001164753943468	0.0006371417794990001	0.614903289502307	1.288008078107044e-08	9.199718806570124e-10	4.5006564291467904e-07	0.0070829569935990004	10.087918815498792	1.204346920478092e-16	1.5921198254246172e-15	1.3161585654340978e-19	2.930807663655755e-16	1.209682775644947e-15	9.749671739739008e-06	0.02113661599328	0.008522557385787001	18.47736877836176	6.134891871097862e-10	2.4678312901847714e-09	2.6527876990214283	27.347212297897215	3.792865926925422	129.07530784434795	0.168162725437027	0.352433948047425	0.742049152167609	0.34218886557688005	0.6000595827664931	34.104940783479236	0.5863380213436861	0.45794156093265803	311.71196551975095
175.0.	0.002858540500684	0.05194356381624501	53.71175581982715	0.011886808297557	1.097919673387477	2870.7686261855815	18.550574799260087	515.5890422246156	528.4099440551549	0.046035043833456	0.9359663358498381	25.98700282919244	0.004736045772095	13.312191306537265	0.0017561492327220001	0.030011059411342002	0.044576371795706005	0.026409880265221	74.24153065143535	646544.8305658506	0.17444103747375	4.903159512863564	0.15224415827703403	246.08119791757943	0.0005434725161520001	0.8672807584925101	1.632175768991345	2.1787732223645162e-13	7.33497568357183e-12	0.000123675171078	0	0.0008382335425270001	0.0012628800301850002	0.0022295275194000003	2.211213102164425e-06	0.017998620316714002	1.742591054243849e-17	1.961355440355681e-16	2.967068284990663e-20	9.57982157179655e-17	2.0688640187917882e-16	1.094157778061384e-06	0.0010557912727480001	0.000643373226319	0.620853769635418	1.556379116779921e-09	1.0712907737334061e-10	5.2401485305790984e-08	0.007083676958761001	10.087918480189352	1.402967297083657e-17	2.0307780600138693e-16	1.635024359790759e-20	3.6405661660400314e-17	1.487009369739398e-16	8.85140116698224e-06	0.019187318281502	0.008573298078598001	18.5854825292613	1.454445444851262e-10	6.23995097951982e-10	2.338664860379087	27.66133513885143	3.7561390005860043	127.81271580301056	0.18844266659720202	0.318778544061797	0.698533870128485	0.317492024970886	0.622657751718801	35.38530393337783	0.6312309434341591	0.45365189263769	308.7602813068457
180.0.	0.002638863123785	0.047986148364741	54.46516345636622	0.012080081988754002	1.115668873441444	2846.1373189171954	17.867641441876643	496.571149205334	552.9761954241923	0.039365579659524	0.941322260630833	24.357116687476015	0.004122300074394	11.586007978942868	0.0019436596565900002	0.027773792789854004	0.041634200492092	0.027128478463363002	76.2545278712375	646486.5473486749	0.148326922149735	4.168770074905681	0.151794547330033	245.33241698481578	0.000640617967079	0.9463442126162831	1.553015169416645	2.3660249664056742e-14	7.706871699646235e-13	0.00010615064417900001	0	0.0008188413566250001	0.001234197348103	0.002198012486647	2.180196569332697e-06	0.01931215970965	2.2436919221233432e-18	2.774328279477949e-17	4.078252531147571e-21	1.3166643601399312e-17	2.812346291191092e-17	9.963667082021553e-07	0.0009613450080710001	0.000649119029206	0.62634168319028	1.7389727269864232e-10	1.1582838180125789e-11	5.6649084486455426e-09	0.007084315190354001	10.08791785915583	1.6903466412350832e-18	2.6739155128271152e-17	2.10391357158779e-21	4.684276605044387e-18	1.8916991958951173e-17	8.065462761806293e-06	0.017482083170243003	0.008620124312983	18.685304754837276	3.696484109794203e-11	1.6941042840883461e-10	2.056755567699032	27.943244432094556	3.722133361628142	126.64440535464935	0.20925571286813602	0.288905775250534	0.6573221467611251	0.294370901840304	0.6434523473796081	36.563342737371826	0.675286286088562	0.44896089627087205	305.53968554134525
185.0.	0.002440064387501	0.044371172213876	55.10896526893758	0.012246117357615001	1.13091118410078	2823.253941160287	17.247998173571798	479.3193222525976	575.7948691132121	0.033597699969992005	0.9456759729735941	22.79925158125947	0.0035845308370630003	10.073758778370452	0.0021342950993990003	0.025722342027899	0.038891512976599006	0.027759975097895004	78.02316594542329	646434.8343119156	0.126016761809077	3.541451731223461	0.151410879136495	244.692812615325	0.0007441848926770001	1.023721996436311	1.47553381867102	2.3914056171222653e-15	7.563257731416822e-14	9.077171427769796e-05	0	0.0007982131062230001	0.0012036104783910001	0.002161076022459	2.1437858925355287e-06	0.020726327056421003	2.994276675923761e-19	4.0593650809341324e-18	5.817681664815488e-22	1.878130982084674e-18	3.9652804640716454e-18	9.107512836455046e-07	0.0008786705038590001	0.000654426440971	0.6314120729118841	1.808597098283287e-11	1.1698063360356229e-12	5.720571824830371e-10	0.007084881538515	10.087917261656065	2.101933232271532e-19	3.627950575813349e-18	2.7977088550877573e-22	6.228607351931333e-19	2.4854863856751276e-18	7.37194238816663e-06	0.015977607414058	0.008663381919116	18.777565136799236	1.0059368018366861e-11	4.931210186919537e-11	1.80489184845298	28.195108151487617	3.690623973761869	125.56248610728322	0.23054654390075902	0.26231306291684203	0.618300886234425	0.27280138056002	0.662602788526454	37.64813490985771	0.7185088875016491	0.444033038616565	302.16162883681227
190.0.	0.0022593672996720003	0.041060656848316	55.658164622901076	0.012388406535091	1.143968767069839	2802.0083898052158	16.684792429736465	463.6417868783856	596.9761005423265	0.028627913240576	0.949125647124982	21.317920207859785	0.00311418203025	8.751291531773058	0.0023275263144520004	0.023838085575791	0.036332919283478	0.028313785467419004	79.57392279651063	646388.9241553607	0.10699043624429701	3.006539829861011	0.15108410629816502	244.1474312466533	0.000853399285022	1.099086505552356	1.400060095162629	2.262955881365475e-16	6.9705050261034506e-15	7.735083707853722e-05	0	0.0007765223036280001	0.0011713770787050001	0.002119247990763	2.102504794714377e-06	0.022246439634449	4.134135740539278e-20	6.133965101342972e-19	8.594843925181283e-23	2.774547411779939e-19	5.78824785872913e-19	8.351499865508129e-07	0.0008056764584200001	0.000659336240732	0.636103779991916	1.7612595503966259e-12	1.1096211272539812e-13	5.4256669441444364e-11	0.00708538440154	10.087916718047126	2.6925452800873966e-20	5.063549428216193e-19	3.836291954229834e-23	8.54037923817391e-20	3.3664428245743087e-19	6.755576055031965e-06	0.014640702579659002	0.008703376838205	18.862909025089163	2.926426551920403e-12	1.536056361310343e-11	1.5807818222076881	28.419218177773995	3.661408380731632	124.55987167557677	0.25226652155399604	0.238576730373625	0.5813687366222521	0.25273401607268703	0.680251712016957	38.647796337255734	0.7609156045900891	0.438992869028329	298.71042716126044
195.0.	0.0020945094776180003	0.038023021039031005	56.12598571084	0.012510094119464	1.155131587282	2782.2925256011713	16.172042010211314	449.37121948513135	616.6280472140106	0.024359430862391	0.951762222873315	19.91524582975292	0.0027034589440320003	7.596618932460701	0.0025228989845280003	0.022104791979510003	0.033944666810059004	0.028798573823629003	80.93115036453396	646348.148483042	0.09078918179500901	2.551106464584377	0.15080624700181502	243.68309051164206	0.000967443716539	1.172178577180168	1.3268539791033	2.0158534022296483e-17	6.063439755327368e-16	6.569969379784118e-05	0	0.000753947545831	0.0011377639611390002	0.002073088175409	2.056907282061502e-06	0.023878346264302002	5.894193118734341e-21	9.556431798756383e-20	1.3123459910756369e-23	4.2362708061116307e-20	8.73137867383582e-20	7.67889854233639e-07	0.000740744424858	0.0006638839699420001	0.6404506354481561	1.6147392806182773e-13	9.935021738826631e-15	4.85741069661439e-12	0.007085831078748	10.087916225823507	3.5465006462782635e-21	7.257898620699162e-20	5.413499967640325e-24	1.205101753901407e-20	4.691785568391352e-20	6.204444736356981e-06	0.013445455952515001	0.008740382210856	18.941912579692882	9.083047106198609e-13	5.109219502210007e-12	1.382090612769607	28.61790938722434	3.634303776691519	123.63017399058232	0.27437275394605004	0.21733721326128802	0.5464320938164381	0.23410304958222303	0.696527158783358	39.5696074389544	0.802531531888458	0.433934053724754	295.2494179587026
200.0.	0.001943621466478	0.035231422313551	56.52400693720255	0.012613982425074001	1.164657940744026	2764.001745529931	15.704506079815737	436.3611077020954	634.8553199420738	0.020703325631492003	0.953668285774067	18.591565864177728	0.002345309977856	6.589861699341321	0.0027200246001850004	0.020508228750163	0.031714377093930005	0.029222249068355	82.11706694964768	646311.9238997351	0.077011116573242	2.163831653643481	0.150570308726864	243.28824771029105	0.0010854790688770001	1.242799260943352	1.256115259987777	1.6986039188684392e-18	5.0008689769556356e-17	5.5634036633515106e-05	0	0.0007306678944810001	0.001103039958183	0.0020231714789200003	2.007562903743513e-06	0.025628388594449002	8.662575383989928e-22	1.532531368907192e-20	2.0669669797978537e-24	6.67194725755647e-21	1.3586382756139418e-20	7.076579817756466e-07	0.0006826044147810001	0.0006681008669000001	0.6444823597497621	1.400454290176868e-14	8.434633943231716e-16	4.123482450763688e-13	0.0070862279420170005	10.087915779620461	4.795132069802027e-22	1.0666953037757169e-20	7.846719316362929e-25	1.746691720331376e-21	6.716883999991448e-21	5.709085606836442e-06	0.012371297232687001	0.008774643552407	19.015093787482968	3.001132662952518e-13	1.810311424073024e-12	1.206505527483717	28.793494472514144	3.609144564952459	122.76761535468445	0.29682730414422903	0.19828761783137003	0.5134025763033211	0.216832946198063	0.7115443997937361	40.420118559478254	0.8433871992513201	0.428926328890598	291.82569470826246
205.0.	0.001805139500921	0.032662647760367	56.86230777515017	0.012702546984692	1.172775918073329	2747.0360009293463	15.277578599928777	424.4827461522584	651.7579674768132	0.017579067612067	0.954917556925239	17.345900350694514	0.002033394683696	5.713154309617756	0.0029185721678260004	0.019035849715381	0.029630839425670002	0.029591979480185004	83.1518020206068	646279.7402938616	0.065306246972079	1.834860657946264	0.150370202313364	242.95285423527565	0.001206664029183	1.310802157384406	1.187991178586418	1.360011238036302e-19	3.9270096866221794e-18	4.697740497861688e-05	0	0.0007068589623210001	0.0010674698386290002	0.00197007472129	1.955043596856929e-06	0.027503375462702002	1.310053690522059e-22	2.525740713522552e-21	3.351811786439006e-25	1.0818938849615768e-21	2.1769364041881356e-21	6.534110247503624e-07	0.000630247295479	0.000672014587886	0.648225256063634	1.154207993414852e-15	6.818402225612229e-17	3.333082986804306e-14	0.007086580565031001	10.087915374478536	6.644288615308701e-23	1.605046559918429e-21	1.166212610557331e-25	2.595916854331888e-22	9.861544239467395e-22	5.2618730592078985e-06	0.011401652064842002	0.008806382662378001	19.082920754759336	1.053055747207549e-13	6.815449094709249e-13	1.051786056897559	28.94821394310163	3.585780304861884	121.96695458834346	0.31959651977978804	0.181164721908839	0.48219547651020606	0.20084310246095002	0.725407477591805	41.20523880861408	0.883516501893972	0.424020877431843	288.4737655920745
210.0.	0.001677741497687	0.030296353501109003	57.149619881738765	0.012777958627061001	1.179685466271673	2731.300411199692	14.887199542258049	413.6227356254789	667.4308648962167	0.014914594679858001	0.9555748390454791	16.17631632426103	0.0017620423792100001	4.95052519270521	0.0031182607409980002	0.017676542100814003	0.027683846515630002	0.029914221682277004	84.05348022996978	646251.1508944917	0.055371291051330006	1.5556567126323881	0.15020065241166503	242.66820537085124	0.0013301720409770001	1.376086362404843	1.122583465554187	1.038799806187405e-20	2.947252306025199e-19	3.956379520186727e-05	0	0.0006826897109730001	0.001031309292149	0.001914365248377	1.899912320577411e-06	0.029510566274672002	2.0353426452974077e-23	4.271269344420126e-22	5.586167201420734e-26	1.803046189471021e-22	3.5857279248507732e-22	6.043102507120264e-07	0.000582861923293	0.000675649773476	0.651702753878846	9.075492029716659e-17	5.268234567317043e-18	2.5751214312870314e-15	0.0070868938312860005	10.087915006081033	9.420916756333171e-24	2.469036726321821e-22	1.7743365643625603e-26	3.949443190839244e-23	1.482516863555422e-22	4.856578876741157e-06	0.010522985275047001	0.008835800675454001	19.145818156790234	3.914101008439115e-14	2.719116078354992e-13	0.9158001001107341	29.084199899888933	3.56407397112618	121.22342451160698	0.34265046393951304	0.16574179520996601	0.45272885476022	0.186051197209069	0.738210519216117	41.930311611383146	0.9229551794120411	0.419254502443107	285.21839150378827
215.0.	0.0015602991191040001	0.028114528831186	57.39347576238175	0.012842109241414	1.185560783968734	2716.7055840584662	14.529780389034384	403.68088639110505	681.9633949510124	0.012646054724685002	0.9556962847682381	15.080210936598874	0.001526204921635	4.287761279738364	0.0033188527468670003	0.01642041981173	0.025864061866465	0.030194759613814	84.83833289290394	646225.7637897115	0.046944562646493	1.318855899086497	0.15005710869379102	242.4267923009746	0.001455205556308	1.4385900317367941	1.059954762706904	7.59815160469439e-22	2.121490982018135e-20	3.3239408754265324e-05	0	0.00065831993438	0.000994800952338	0.0018565914346500001	1.842713566892439e-06	0.031657660507085	3.243320206926337e-24	7.400529721296077e-23	9.552120908168288e-27	3.08306275027091e-23	6.061633229860522e-23	5.596741482591117e-07	0.0005397892751410001	0.0006790285000170001	0.654935841753392	6.833913907870349e-18	3.90427942358635e-19	1.908295156045572e-16	0.007087172026153001	10.087914670687415	1.3648941660438339e-24	3.877639865292635e-23	2.759276738922262e-27	6.141631689504962e-24	2.278721091176324e-23	4.4880540142702794e-06	0.009724108640215001	0.008863080514583	19.204172407680684	1.537087458186155e-14	1.146519238807503e-13	0.7965482889882831	29.203451711011564	3.5439004674317642	120.53267864354211	0.365962431005938	0.151822800599465	0.42492304963624605	0.17237553604358002	0.7500388626250181	42.60017943112526	0.9617397067699771	0.414652876306834	282.0767940730389
220.0.	0.0014518412191340002	0.026101107333922003	57.60035040671643	0.012896639067529001	1.190552852174154	2703.167724995167	14.20214124267827	394.5684496563022	695.4393398283966	0.010717331964523001	0.9553298768039251	14.054530647836797	0.0013214065147420001	3.712264821557138	0.0035201480647310004	0.015258652958506001	0.024162911455019	0.030438749919603002	85.52082699078717	646203.2346630344	0.039801082770894	1.118128738753276	0.149935660826391	242.2221609839046	0.0015810075715050002	1.4982845610461801	1.000134431382321	5.339488196232532e-23	1.4693292609555059e-21	2.7863623705173433e-05	0	0.000633898380267	0.0009581713926630001	0.001797275066121	1.783965737205795e-06	0.03395279123156	5.292886012630461e-25	1.3118333489244931e-23	1.673172674917938e-27	5.400256803456026e-24	1.050049046231003e-23	5.189433399366544e-07	0.000500488491107	0.0006821706442660001	0.6579434162886241	4.944383107405245e-19	2.784160866677359e-20	1.360736044779539e-17	0.007087418915769	10.087914365049969	2.017841368842555e-25	6.2093378356133e-24	4.379581244910555e-28	9.74790367077223e-25	3.576183539038015e-24	4.15199456150186e-06	0.00899567178101	0.008888388915454001	19.25833591608937	6.3607868680917655e-15	5.0954056475016035e-14	0.692178455119247	29.307821544880674	3.525145349019775	119.8907454694646	0.38950853385065803	0.139237661545588	0.39870045172907004	0.159736650610998	0.7609700290854211	43.21923956334564	0.9999064945225271	0.41023307597692404	279.0603775333642
225.0.	0.001351525528179	0.024241675733958003	57.775793031273956	0.012942963971082001	1.194791959644437	2690.6085976360164	13.901457461301522	386.20661804664604	707.9369217131182	0.009079445267063	0.9545160337788611	13.095939910689516	0.0011436927599260001	3.212908560727399	0.003721978803841	0.014183326166312002	0.022572494329848	0.030650770843256004	86.11380362146186	646183.2605542656	0.033748023109076	0.948051375472127	0.149832959102392	242.04878080836198	0.001706870537796	1.555169363560415	0.943123765901796	3.616576908133564e-24	9.820744346645389e-23	2.330933883134657e-05	0	0.000609561447512	0.0009216290058430001	0.001736905514716	1.724155299345889e-06	0.036404520954085	8.832986180350139e-26	2.3757795967978427e-24	2.997615776314093e-28	9.674801536299574e-25	1.8611880790676027e-24	4.816542689756099e-07	0.00046451141017300003	0.000685094181191	0.6607425667300241	3.448129863344786e-20	1.9160925558623978e-21	9.364256957773345e-19	0.007087637814862001	10.087914086340435	3.0401353171185323e-26	1.012581405645156e-24	7.085379476971487e-29	1.577005861513331e-25	5.722869804248039e-25	3.844767020958561e-06	0.008329782085716001	0.008911878134089	19.308630667707142	2.7665000203593682e-15	2.380410970785757e-14	0.600992245568583	29.39900775443136	3.50770371838458	119.29398897263819	0.413267351045212	0.127838365346335	0.37398543776868903	0.148058348457019	0.77107456699663	43.791492488646355	1.037491321018272	0.40600556465542004	276.17607378972434
230.0.	0.001258616420361	0.02252324898912	57.924547376714834	0.012982301666997001	1.198390128143303	2678.9553810748635	13.625214174694243	378.52524845011413	719.5289461574168	0.0076898841852520005	0.953288277370632	12.20094990268797	0.000989580585203	2.779893746219516	0.00392420472251	0.013187319988318002	0.021085508115704	0.030834872344037003	86.62861958025911	646165.5744878928	0.028620539227558	0.80398790465245	0.14974614178613702	241.90192461608999	0.0018321428201540002	1.6092672173914102	0.888900639788443	2.367528082888705e-25	6.351649766307304e-24	1.9462832126851282e-05	0	0.0005854323890880001	0.0008853626631660001	0.001675935562876	1.6637325866807679e-06	0.039021838444124005	1.5053690118597773e-26	4.390089350630551e-25	5.485074808806536e-29	1.7702811281444012e-25	3.370703632154915e-25	4.4741924085792046e-07	0.00043148325705	0.0006878154295990001	0.6633488093697251	2.3242274157200466e-21	1.2760744650728722e-22	6.236091624107703e-20	0.007087831645201	10.087913832087386	4.66232626351731e-27	1.6796525216451901e-25	1.166918941836152e-29	2.597189271989019e-26	9.326933013524222e-26	3.563276056851452e-06	0.007719717025813	0.008933687412632	19.355351296087708	1.2613453851142572e-15	1.1658746788925951e-14	0.5214457249333281	29.478554275066628	3.491479265462644	118.73907438929416	0.43721962462866304	0.11749573028640001	0.35070439645349905	0.137268360468737	0.780416787464793	44.32058397068988	1.074528938370589	0.40197574256627905	273.42739438184157
235.0.	0.0011724672520590001	0.020934091280366003	58.050659967969935	0.013015696242954001	1.201443378608048	2668.1404584441552	13.371167365110985	371.4617699409896	730.2830140378355	0.006511929670866	0.9516739149664031	11.366015685223047	0.0008560102024120001	2.404614141505334	0.004126709228544001	0.01226421103353	0.019695186393535003	0.030994625723762003	87.07528732920441	646149.940839859	0.02427801664474	0.6819844523309271	0.14967276961047501	241.7775607038876	0.001956232934516	1.660620148234647	0.837423618830844	1.502009873641176e-26	3.9851406646883813e-25	1.622326137694417e-05	0	0.000561620947144	0.0008495410440840001	0.0016147787038100002	1.6031090673073911e-06	0.04181415536274	2.6165239582445195e-27	8.266813800164601e-26	1.0236979885873569e-29	3.303894505444667e-26	6.228982581913406e-26	4.1591113205554916e-07	0.00040108784622400006	0.000690349256502	0.665776282307015	1.518354077756218e-22	8.244590532173155e-24	4.028905705589131e-21	0.007088002986042	10.087913600123025	7.269695088487282e-28	2.831005571065199e-26	1.9541272143669132e-30	4.349201964101706e-27	1.54627565430101e-26	3.3048631053807123e-06	0.0071597036091660005	0.008953944254896	19.398767752453583	6.013391429752035e-16	5.971132873225209e-15	0.452145563446932	29.547854436553035	3.476383429204963	118.22293834710511	0.46134800052888103	0.108096706354878	0.328785800844588	0.127298696339389	0.7890554080621821	44.80984185736702	1.111052808254723	0.39814516132061906	270.8152537539369
240.0.	0.001092506190635	0.019463569638609002	58.15757641576284	0.013044040625110002	1.204033805810502	2658.1011620957597	13.137310449299443	364.9602466690536	740.2617767689836	0.0055139913881550005	0.9496947069378381	10.587608475315802	0.0007402998520170001	2.079528095264896	0.004329395901583001	0.011408187375188	0.018395245627885002	0.031133171533154	87.46260995413002	646136.1513351807	0.020600728834663	0.578674941749381	0.14961076743342902	241.67225674097497	0.002078611827988	1.7092858092000331	0.7886355789719851	9.25618015803806e-28	2.431122078857111e-26	1.3501916637622961e-05	0	0.0005382233475360001	0.0008143125265740001	0.0015538077253680002	1.5426558933768598e-06	0.044791301674016	4.6325638211912085e-28	1.584475442030152e-26	1.9462125761615104e-30	6.2811638035915186e-27	1.173088084698872e-26	3.868515692075589e-07	0.00037305614469100004	0.000692709248486	0.6680379085615441	9.635405645133042e-24	5.17947929339664e-25	2.5309735546569096e-22	0.007088154117741	10.087913388538155	1.151272850234059e-28	4.8433711547551766e-27	3.323692119427011e-31	7.397283778131606e-28	2.6048548795255463e-27	3.067227716834265e-06	0.006644747286051001	0.008972765547923001	19.439127652045467	2.990304974786458e-16	3.1899082058731694e-15	0.39184214839847203	29.608157851601497	3.462334661728343	117.74276270389727	0.485636805030412	0.09954210905386701	0.308160298319961	0.118085790880374	0.7970441182279461	45.262308368585416	1.147094934325826	0.394512474978962	268.33861362978524
