time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
1967.0.35.0	1.909470242207097	0.9427200963743291	169.09861987342845	85.74385473648978	707.6110994888893	449.9164345403903	1202.4573924960937
2007.0.5.0	1.8565628151809022	0.951847523054933	165.0553580156948	86.57225042411156	704.3524533184317	449.9164345403903	1247.9917394873826
2047.0.6499999999999.0	1.805638953152121	0.9606836023495601	161.1327474539632	87.37425735821805	701.1897619080721	449.9164345403903	1294.4252476461763
2087.0.7999999999997.0	1.75660271783691	0.9692469495991931	157.32671882280246	88.15154268873339	698.1205457193612	449.9164345403903	1341.76707294942
2127.0.95.0	1.7093669511904261	0.977551344017738	153.63328175398843	88.90534059666882	695.1419751862544	449.9164345403903	1390.0209304163204
2168.0.1.0	1.663852182321429	0.985607226924699	150.04872317780774	89.6365883601249	692.2512054875677	449.9164345403903	1439.1864802376645
2208.0.25.0	1.61998505752284	0.9934229977726431	146.56962800762952	90.34604272027123	689.4455133235851	449.9164345403903	1489.260727484613
2248.0.4.0	1.577696932365294	1.001005948729457	143.19282619517375	91.03436314936259	686.7223267660197	449.9164345403903	1540.2391449890574
2288.0.5499999999997.0	1.5369228353035589	1.008362849236801	139.91532389731796	91.70216356504126	684.0792076872883	449.9164345403903	1592.116448043659
2328.0.7.0	1.4976007968057121	1.015500261020614	136.73424509520694	92.35003995977179	681.5138206531939	449.9164345403903	1644.8870617085013
2368.0.85.0	1.4596714562794841	1.022424675133882	133.6467915853249	92.97858224220958	679.0239044993368	449.9164345403903	1698.5453621763036
2409.0.	1.4230778482946311	1.029142547108546	130.65022017960854	93.58837710899103	676.6072522243913	449.9164345403903	1753.085774119693
2449.0.15.0	1.387765288668489	1.035660283243427	127.7418326397628	94.18000666337471	674.2616994154381	449.9164345403903	1808.5027887888352
2489.0.2999999999997.0	1.3536813069541251	1.041984210048493	124.91897359332876	94.75404560801883	671.9851192587388	449.9164345403903	1864.7909465597425
2529.0.45.0	1.320775594318367	1.048120543374892	122.17903265695645	95.31105845790084	669.7754217929391	449.9164345403903	1921.944809448903
2569.0.6.0	1.2889999515941981	1.054075363947858	119.51944823714794	95.85159735082252	667.6305554439008	449.9164345403903	1979.9589360846112
2609.0.75.0	1.258308231847629	1.059854600663614	116.93771154250106	96.3762005627641	665.5485094781644	449.9164345403903	2038.827863588114
2649.0.9.0	1.228656276758557	1.065464020612156	114.43137009205147	96.88539162749524	663.5273165573052	449.9164345403903	2098.546096594676
2690.0.0499999999997.0	1.200001848190246	1.070909224080709	111.99803046302324	97.37967890094099	661.5650549766228	449.9164345403903	2159.108101904314
2730.0.2.0	1.172304556835784	1.076195642897811	109.63536026371453	97.85955542261703	659.6598504264525	449.9164345403903	2220.5083068969648
2770.0.35.0	1.145525789641147	1.08132854086978	107.34108942200669	98.32549896260416	657.8098772555094	449.9164345403903	2282.741100122874
2810.0.5.0	1.11962863729465	1.086313015473156	105.11301090852018	98.77797217973385	656.0133592814092	449.9164345403903	2345.8008329429395
2850.0.65.0	1.094577822669166	1.091154000293124	102.94898100633542	99.21742284585717	654.2685702155422	449.9164345403903	2409.681821526734
2890.0.7999999999997.0	1.070339630787515	1.095856267919255	100.84691921974415	99.64428411074053	652.5738337695784	449.9164345403903	2474.378348839848
2930.0.95.0	1.046881840661845	1.100424433143296	98.80480789415618	100.05897479391558	650.9275235022635	449.9164345403903	2539.884666460679
2971.0.1.0	1.024173659215901	1.104862956375717	96.82069160247372	100.46189969613873	649.3280624545907	449.9164345403903	2606.1949961840687
3011.0.25.0	1.002185657410764	1.109176147232435	94.89267634079506	100.853449926144	647.7739226119686	449.9164345403903	2673.303531425192
3051.0.4.0	0.9808897086399101	1.113368168257687	93.01892856756272	101.23400323963567	646.2636242244819	449.9164345403903	2741.204438457108
3091.0.5499999999997.0	0.9602589294242331	1.117443038754321	91.1976741141938	101.60392438792115	644.7957350106789	449.9164345403903	2809.8918575173066
3131.0.7.0	0.9402676224134541	1.121404638694611	89.4271969908975	101.96356547374519	643.3688692661358	449.9164345403903	2879.3599038131742
3171.0.85.0	0.9208912216824561	1.1252567126859	87.70583810812649	102.31326631199474	641.9816868948747	449.9164345403903	2949.602668449212
3212.0.	0.9021062402968131	1.129002873966892	86.03199393149494	102.6533547930855	640.6328923792291	449.9164345403903	3020.6142192926354
3252.0.15.0	0.8838902201103831	1.132646608412478	84.40411508578394	102.98414724702936	639.3212337017212	449.9164345403903	3092.388601789358
3292.0.2999999999997.0	0.8662216837483391	1.136191278527365	82.82070492171148	103.30594880639927	638.0455012307715	449.9164345403903	3164.9198397391237
3332.0.45.0	0.8490800887215191	1.139640127411286	81.28031805740612	103.61905376663951	636.8045265805633	449.9164345403903	3238.2019360365716
3372.0.6.0	0.8324457836119881	1.1429962826810711	79.78155890496136	103.92374594239263	635.5971814540318	449.9164345403903	3312.228873383641
3412.0.75.0	0.816299966265236	1.146262760337177	78.32308019104147	104.22029901872538	634.4223764767535	449.9164345403903	3386.994614977886
3452.0.9.0	0.8006246439212381	1.149442468564355	76.90358147925171	104.5089768963254	633.2790600284468	449.9164345403903	3462.4931051806825
3493.0.0499999999997.0	0.7854025952144631	1.152538211458021	75.52180770086382	104.79003402990934	632.1662170778294	449.9164345403903	3538.7182701687466
3533.0.2.0	0.770617333971739	1.155552692669539	74.17654769948999	105.06371575923157	631.0828680257463	449.9164345403903	3615.6640185721026
3573.0.35.0	0.7562530747364821	1.1584885189650311	72.86663279441852	105.33025863221084	630.028067560714	449.9164345403903	3693.324242101154
