time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
3080.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3120.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3160.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3200.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3240.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3280.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3320.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3360.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3400.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3440.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3480.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3520.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3560.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3600.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
