time	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
25.0.8.0	0.792070930746795	154.46450884622743	44.743420223026746	282.5976445515492	0.0009892641852470001	0.0064403153231170004	481.23168474354185	480.1530033003236	22.071947766223264	13.855182847708255	0.000336138669128	1652.811147713622	4.204541121457786e-05	194.6077607362498	150.8201988669721	4.909365471027274	195.0906345289728	760.908313985431	987.5030534908643	0.000329563536815	150.82019886697213	47.08557462986163	1.855330504477865e-06	112.60212125738084	66.33674549459028	224.08073316318107	2.033256683363828e-07	6.27814546126666e-05	1.2075502922913091e-05	1.621610362927408e-06	1.0173631027796831e-05	7.865219267557583	4.401629624228185	0.230010965159531	1.358530228496907	17.40235544845247
26.0.099999999999998.0	0.7902464743400021	154.00363143341727	45.20612209224372	282.5952625630439	0.000995693068506	0.006438512430973001	481.23336760435933	480.86544563080827	21.472591127775633	13.511284727922064	0.000262155709673	1653.155119816368	4.188032072446541e-05	194.31005857823317	150.9082651738517	5.042915102264832	194.95708489773523	755.4495014812874	987.8429559525783	0.00025651669038600003	150.90826517385173	47.0716919324035	1.237742155043807e-06	112.58755429862578	66.42412754017293	224.34713627739777	2.026983040405275e-07	6.26088724289109e-05	1.204228286629508e-05	1.617148759203449e-06	1.0145618969335712e-05	7.65149900484074	4.282028905249628	0.22342972341701503	1.354460753182916	17.404737436957852
26.0.4.0	0.7884399531590041	153.54411667256304	45.66744337427895	282.592903239155	0.0010018752139040001	0.006436754176593001	481.2350611417956	481.5641466178234	20.890356916104764	13.177100443699382	0.00020442534413200002	1653.4893618309559	4.1718118403551235e-05	193.9969404482171	150.9938505140018	5.179795909371379	194.8202040906287	750.0298398229295	988.1731405191287	0.000199617623122	150.99385051400182	47.05765562304518	8.223055841492744e-07	112.57309832719193	66.50929321824748	224.60619147585126	2.020788869010893e-07	6.243821199006401e-05	1.2009445245528262e-05	1.612738768426041e-06	1.0117941067072142e-05	7.443879332327273	4.165841969202734	0.21705200101302702	1.3504034679667432	17.40709676084672
26.0.7.0	0.7866515968374831	153.0859602525438	46.12738815061967	282.59056613315937	0.001007815549584	0.0064350396962520005	481.23676494157775	482.2496928786063	20.32471840793217	12.85233364046436	0.0001593895337	1653.8141736700013	4.155814398585316e-05	193.66768251011797	151.07703594671094	5.320084007402932	194.67991599259707	744.6490506535058	988.4939070659524	0.000155310635984	151.07703594671096	47.04345663063489	5.440462794506241e-07	112.55873929656201	66.59231861273707	224.85813162120968	2.0146445387507618e-07	6.226854435037885e-05	1.1976808979791711e-05	1.608356025300551e-06	1.0090442513764352e-05	7.242172549201493	4.052963792701642	0.21087064800177802	1.346358336333459	17.40943386684244
27.0.	0.7848816401878761	152.62915786998173	46.585960489831415	282.5882508073619	0.0010135193343050002	0.006433368061508	481.2384785980864	482.92265436019096	19.775167237202602	12.536697684825972	0.000124264854524	1654.1298447503193	4.1399854405782725e-05	193.32153398185122	151.15789959608557	5.463856850446143	194.53614314955388	739.3068570635386	988.8055449729127	0.000120818533504	151.1578995960856	47.02908593134846	3.584622035716469e-07	112.54446360431119	66.67327726914723	225.10318157165798	2.00852592346846e-07	6.209911625351089e-05	1.1944227241875022e-05	1.603980773642212e-06	1.0062997791402651e-05	7.046197492075859	3.943293009598447	0.204878815100344	1.342325321877398	17.411749192639892
27.0.3.0	0.783130323282553	152.17370522913745	47.043164447581034	282.58595683357476	0.001018992108582	0.006431738288561001	481.2402017148735	483.58358508377086	19.241212632069644	12.229915392874839	9.68752670688839e-05	1654.4366544318582	4.1242801413897425e-05	192.95771687090263	151.23651678180772	5.611193234129497	194.38880676587053	734.002983699426	989.1083335632119	9.397356925646204e-05	151.23651678180775	47.014534543003286	2.3521291956486028e-07	112.53025806472604	66.75224030362929	225.34155851643118	2.002413344045904e-07	6.192931637436049e-05	1.191158087833288e-05	1.5995969810399989e-06	1.003550504675326e-05	6.855779263468529	3.836731759121054	0.19906993820906202	1.33830438830185	17.414043166426996
27.0.599999999999998.0	0.7813978915348501	151.71959804180665	47.49900406665949	282.583683793517	0.0010242396484270002	0.006430149347096001	481.2419339051004	484.233023850428	18.722380690563785	11.931718745244078	7.552054800734764e-05	1654.7348724342082	4.108661345677793e-05	192.57542579874126	151.31296014277552	5.762173296737052	194.237826703263	728.7371568457947	989.4025425198785	7.308467345937158e-05	151.31296014277555	46.99979351986312	1.537073348950763e-07	112.51610988333016	66.82927650634133	225.57347229413799	1.996290711734101e-07	6.17586479407598e-05	1.187877307248159e-05	1.595191620735223e-06	1.0007881528664172e-05	6.670748974039986	3.733185541704351	0.19343772389292802	1.33429549941875	17.416316206484797
27.0.9.0	0.7796845957798461	151.2668320272168	47.95348337700437	282.5814312791405	0.001029267921833	0.006428600168598001	481.24367479189925	484.87149491041885	18.218213692588723	11.641848595029483	5.8872912833842885e-05	1655.0247592320584	4.0930981031233404e-05	192.17382792598028	151.38729975408327	5.916878518837601	194.0831214811624	723.5091044872003	989.688432281211	5.683330491249263e-05	151.3872997540833	46.98485394791718	1.0003430396735168e-07	112.50200663318495	66.90445243944987	225.79912569492225	1.9901448352054332e-07	6.158670656993009e-05	1.184572502344077e-05	1.5907540902043679e-06	9.980059893537669e-06	6.490943497752124	3.632563082047014	0.187976135754328	1.3302986191483681	17.418568720861447
28.0.2.0	0.7779906923548031	150.81540291192434	48.406606395721866	282.57919889288667	0.0010340830480960002	0.006427089654120001	481.24542400866284	485.49950859803346	17.728269446057325	11.360054373236208	4.589588355715291e-05	1655.3065664308808	4.077564486312722e-05	191.75206299103567	151.4596032377648	6.075391721339286	193.9246082786607	718.3185563535542	989.9662544164502	4.4191847718967333e-05	151.45960323776484	46.9697069406198	6.483799377055571e-08	112.48793623284628	66.97783253009013	226.01871474743595	1.983964860940221e-07	6.141316235707169e-05	1.1812372453785673e-05	1.586275741230253e-06	9.951985218933093e-06	6.316205239171952	3.5347761989591753	0.18267938163313502	1.326313711518996	17.42080110711529
28.0.5.0	0.776316443179152	150.3653064297131	48.85837712710875	282.5769862478797	0.001038691260022	0.006425616681491	481.24718119926916	486.1175619338999	17.252120665130604	11.086093795283318	3.5780681579140044e-05	1655.5805371240363	4.0620386378012505e-05	191.30924347587927	151.52993586769318	6.237797061877218	193.7622029381228	713.1652439527529	990.2362519828721	3.435973719185689e-05	151.5299358676932	46.95434363507914	4.185445844443376e-08	112.47388692586847	67.04947915858142	226.2324289915296	1.977741821967848e-07	6.123774542341297e-05	1.177866279143637e-05	1.5817495006925738e-06	9.923612593460159e-06	6.146381912196194	3.439739681596361	0.17754190157545802	1.322340740666629	17.423013752122174
28.0.799999999999997.0	0.7746621158339241	149.91653832149314	49.30879956267389	282.57479296805985	0.001043098869031	0.006424180111967001	481.24894601824184	486.7261391964716	16.789354378665397	10.819732571199486	2.7896407129521745e-05	1655.846906232395	4.0465020027907426e-05	190.84445491331175	151.59836066899874	6.404180029438566	193.59581997056148	708.0489005932665	990.4986598654049	2.671350849720922e-05	151.59836066899877	46.93875518868303	2.6908575550635542e-08	112.45984726175558	67.11945274217014	226.44045173749663	1.971468274491239e-07	6.106023427309555e-05	1.174455289904933e-05	1.5771695650269479e-06	9.894905174704368e-06	5.981326329523455	3.3473711717033092	0.17255835651703502	1.318379670834653	17.425207031941962
29.0.099999999999998.0	0.7730279836405011	149.46909433520108	49.75787768115939	282.5726186882623	0.001047312233143	0.006422778796337	481.25071813085685	487.32571246430655	16.33957136710499	10.560744121436269	2.1751049831027233e-05	1656.1059008275156	4.0309387118895706e-05	190.35675635099108	151.66493851234495	6.574627437127302	193.42537256287275	702.9692613988605	990.7537050997985	2.0767765006367173e-05	151.66493851234497	46.92293277615411	1.722986103065732e-08	112.44580607826876	67.18781181455843	226.64296031266363	1.9651380056644232e-07	6.0880446426390924e-05	1.1710007247165951e-05	1.572531154394158e-06	9.865832626546297e-06	5.820896202246376	3.257591051516836	0.16772361763158503	1.314430466373529	17.42738131173952
29.0.4.0	0.771414325738587	149.02297022570073	50.20561544856164	282.5704630542466	0.0010513377277760001	0.006421411580479	481.2524972131955	487.9167421306232	15.902385626167275	10.308909299672537	1.696099837912577e-05	1656.3577404393309	4.015335085048146e-05	189.84518098820877	151.72972820337256	6.749227412968179	193.2507725870318	697.92606331717	991.0016071803052	1.6144701298375732e-05	151.7297282033726	46.906867587025424	1.098803850527613e-08	112.43175248500685	67.25461310145276	226.84012629604382	1.958745798885471e-07	6.069823089458794e-05	1.167499644642176e-05	1.5678303151639e-06	9.836369863498143e-06	5.664953948978939	3.170322337000789	0.16303275629837502	1.310493091740476	17.429536945755213
29.0.7.0	0.7698214271632481	148.57816175468585	50.65201681815184	282.5683257226815	0.0010551817193040001	0.006420077310405001	481.2542829521501	488.4996773915261	15.477423855796056	10.064016123553827	1.3227212285836271e-05	1656.6026373492357	3.999679233202725e-05	189.30873700211598	151.79278656760403	6.9280693886470175	193.071930611353	692.9190451234787	991.2425783527646	1.2550321134211823e-05	151.79278656760405	46.89055082352967	6.979288221970553e-09	112.41767584818258	67.31991159235582	227.03211574174162	1.95228724551347e-07	6.0513462142606106e-05	1.1639496069836811e-05	1.5630637614318761e-06	9.806496043102282e-06	5.513366513973512	3.085490576108192	0.158481034646823	1.306567511499154	17.4316742773204
30.0.	0.7682495789209101	148.13466469058363	51.09708573049644	282.5662063610886	0.001058850541252	0.006418774836786	481.2560750453888	489.0749567091714	15.064324972945832	9.82585951397985	1.0316610735955562e-05	1656.8407968694114	3.983960738615099e-05	188.7464085807108	151.85416853107736	7.111244086082498	192.88875591391752	687.9479474207664	991.4768238939228	9.755890211600084e-06	151.8541685310774	46.873973698897274	4.4152965401001514e-09	112.40356577652648	67.38376060880547	227.21908939173525	1.945758594008454e-07	6.032603525175602e-05	1.160348570913464e-05	1.558228748028159e-06	9.776193758477442e-06	5.366005193719442	3.003023751786442	0.154063896639275	1.302653690319349	17.433793638913254
