time	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
583.0.	0.006352232459685	0.0038046694575270003	6.106492726273851e-05	0.0030990008683130003	1.0194598456869821e-07	0.08283961968219	0.011926043753889	0.004712122638053	0.009785770080145001	0.00010643026466700001	0.0075058696401320004	0.00046691523693500003	0.177893979016773	0.0005795241545520001	1.743350448116524e-05	0.083922356555374	0.049850414744028	0.005924830101769	0.44730445430298205	0.025532187221687003	8.103166705514576e-05	0.061816027536937004	0.0017821663033450001	0.000103487938053	1.019310098285387e-07	6.769158349271924e-06	9.480570552916528e-20	1.025549257751547e-19	0.000199999999969	0.00010336336099000001	0.129867924237862	0.029553264594033003	0.023964580486706	0.00011341990619600001	0.008238509331047	1.0196075975147779e-07	5.594591396457043e-05	8.133132362286726e-05	0.011751858909966	1.7153262655376672e-05	1.019434084885443e-07	0.027709795037459004	0.08951013344068001	8.214346998931535e-07	0.085558899401679	0.01048904030902	0.00019999999995000002	0.0034117186252860003	0.0055855800184070005	0.005821572671692	0.00011054834190400001	9.94834048340662e-06	0.00020272272860500002
594.0.	0.006432483353366001	0.004047801218766	6.192481867563191e-05	0.002997432496026	9.77543165613759e-08	0.08197218098479901	0.01198219549809	0.004784697182697	0.011145694991568	0.00011714322989000001	0.0072793312770310006	0.0004934296050020001	0.18091299278313802	0.0006621673081950001	1.993763341331041e-05	0.08353261009921101	0.049856546132921	0.00592942659299	0.44731382345665505	0.028334196246727002	7.569086790236922e-05	0.06834825994662601	0.0018073730698780002	0.000115282290846	9.773741243674142e-08	7.1366192730686126e-06	9.334093417499709e-20	9.494861457385507e-20	0.00019999999997900002	0.00010056040704500001	0.128393666741403	0.032029247132151	0.027486024803353003	0.00011640126262900001	0.007847914894604001	9.776844746537018e-08	5.6828965628251945e-05	7.943493054012251e-05	0.011797411108956001	1.9642303870388364e-05	9.774931185370868e-08	0.031599804143156	0.08826831139782801	7.886413120468913e-07	0.09010796416732801	0.011730895145259001	0.000199999999967	0.0032391792124620003	0.005584793939383	0.005700087160309001	0.00011315654861500001	9.854013488893871e-06	0.00020412628778500002
605.0.	0.006273333456754001	0.004467070561298	6.156091537522428e-05	0.002636749595823	9.7284056098885e-08	0.08478956615981201	0.012243139897957	0.0041626154833130005	0.012045478015643001	0.000147071794282	0.0064193013642640006	0.000515685875034	0.172244312140294	0.000732985834167	2.2718291018391333e-05	0.08837264980329901	0.049861650191385005	0.005930047113317001	0.447314429722144	0.028325197411178	6.381808787052858e-05	0.077831461680352	0.001844237015141	0.00014371981184	9.726731538897843e-08	7.985211685056203e-06	6.464613099716709e-20	6.386006946719261e-20	0.000199999999986	0.000100465452598	0.121366353609859	0.031306597459549	0.030188121709867004	0.000117316858313	0.006872328212236001	9.729540619924535e-08	5.652223811323599e-05	7.985045450344305e-05	0.011830345477335	2.2005165290565723e-05	9.72768834228584e-08	0.034227730722763	0.08798379035242	7.867083654331486e-07	0.10244670345378801	0.012015418123614001	0.000199999999978	0.002828961865937	0.0059519188922560005	0.0048377777632670005	0.000113762697368	1.0640511561185361e-05	0.000204771887006
616.0.	0.006052882482749	0.004847406932661001	6.024687780084047e-05	0.002229075366926	1.006781889414865e-07	0.08972829874704401	0.012604618999522001	0.00327544332031	0.012151539166881001	0.00018892788593000002	0.005436391606127001	0.0005256494016380001	0.157509321527834	0.000763935612903	2.4742448093907863e-05	0.09593635890761701	0.049863910645559006	0.0059271969786630005	0.447307461154591	0.025843469641967	5.251139635394584e-05	0.08484264443017901	0.0018796114987100002	0.000180994072256	1.006634742888963e-07	8.867712956888727e-06	3.707166634184698e-20	3.6854992531275795e-20	0.00019999999999100002	0.00010309410401100001	0.112800436285946	0.028171259274834003	0.031041294337032004	0.00011593623228100001	0.005839525796291	1.0068668377453359e-07	5.531364898400363e-05	8.242274736021064e-05	0.011841105603804001	2.3322896579687254e-05	1.0067063497320609e-07	0.034687532017953	0.08866385671721601	8.158163039747755e-07	0.11576404686521001	0.011335322650879	0.00019999999998500002	0.002399794323738	0.00649075672753	0.0037871593676590005	0.00011237852578500001	1.1875206375670841e-05	0.00020451677725
627.0.	0.005874556003972	0.0050399381527570005	5.872087472951075e-05	0.0019223875420660002	1.063012573578506e-07	0.094619006897869	0.012929693996426002	0.0025311280632220002	0.011516645556339002	0.000230478388613	0.004693021210457	0.000522841974624	0.143318485426589	0.000746941286809	2.528116841951638e-05	0.10296666842797901	0.04986300690091	0.0059226200167600005	0.447296860557769	0.022289466244661	4.484336458285758e-05	0.08737832618386601	0.001902192041439	0.000215672377816	1.062891561363447e-07	9.36709808202464e-06	2.1840636445503158e-20	2.2307089568799856e-20	0.000199999999994	0.00010713172121400001	0.10579338963928901	0.024179110565769	0.029954850373974003	0.00011316792705900001	0.005084572528497	1.063077842703419e-07	5.3902812460336746e-05	8.593819025675684e-05	0.011830752935925	2.3212489530850312e-05	1.062946561295985e-07	0.033104875784890006	0.08990892453634201	8.620784009078974e-07	0.12545393977239802	0.010090208569656001	0.00019999999999	0.002087878371665	0.006977556393219001	0.0029561046894060004	0.00010986568238700001	1.2971173749332511e-05	0.000203617794045
638.0.	0.005735882055417	0.00503229484932	5.753046266481183e-05	0.001752423447643	1.120056873340526e-07	0.098042049182884	0.013124706187470001	0.0020667063657820004	0.010453121564773	0.00025839271904000004	0.004278746013559	0.0005107800595830001	0.13301460673297302	0.0006940737614230001	2.4290040933905333e-05	0.10746836099034	0.049859717994149004	0.005917836911007001	0.44728612619364405	0.01891217101489	4.095234011949476e-05	0.08652236841692901	0.001906975156049	0.00023697761616700002	1.11995771036276e-07	9.406918592117801e-06	1.526088266584754e-20	1.6124586001526948e-20	0.000199999999996	0.00011102712226700001	0.101389955068168	0.020567502889103	0.027566844378913002	0.00011015917353700001	0.004682664861948	1.120111430789465e-07	5.277214085465359e-05	8.907563666815142e-05	0.011807840876315001	2.19110079094287e-05	1.1200036217533611e-07	0.030267411084285004	0.091254809983487	9.081043115177898e-07	0.130449206667756	0.008744277096601001	0.00019999999999300002	0.001922958791127	0.0072834828844410004	0.0024577912041770004	0.000107153657907	1.3616576099755021e-05	0.000202478422636
649.0.	0.005622439401697	0.004879404527684	5.685560447967094e-05	0.001710660633208	1.1620704975767899e-07	0.09953367499527101	0.013160597657539	0.001866443493142	0.009313197679327001	0.000264005672891	0.004173724498512	0.000493646360171	0.12753766658572402	0.000625911062188	2.228052751011072e-05	0.108946456056368	0.049855205766663004	0.005913811059032	0.447277465911586	0.016387561627797	4.034384165311159e-05	0.083719866589903	0.0018950659633320001	0.00023896579854600002	1.161985556003104e-07	9.127660479535145e-06	1.3379665549229428e-20	1.461458797514881e-20	0.00019999999999700002	0.00011375692727000001	0.09970131093310501	0.017980143841846	0.024713348080155	0.00010768489774000001	0.004611894362959001	1.1621214199726739e-07	5.207513990730747e-05	9.103026562705337e-05	0.011782265199060001	1.997002294870962e-05	1.162028283752801e-07	0.027083423517174	0.092375317336066	9.413935609369433e-07	0.131188103752294	0.007623736454773	0.00019999999999500002	0.00189574914415	0.007371901514321001	0.0022654501043150002	0.000104880161033	1.378985398951134e-05	0.00020143722298400003
660.0.	0.005544072413962001	0.0046439656941390005	5.6673421158978424e-05	0.0017890117561870002	1.181556414874912e-07	0.09918173515264601	0.013050313695125002	0.001899586884786	0.008364663909637	0.00024614550602500003	0.004357714893681	0.000475162793605	0.127113988568809	0.000561205590061	1.9926513541651402e-05	0.107718238631925	0.049850594515328	0.005911148438541	0.44727217039447204	0.015005552523279002	4.28201463735005e-05	0.079754790208947	0.0018707643757450002	0.00022174174822500001	1.181477993838331e-07	8.686933475783218e-06	1.4781412344748468e-20	1.662277123154986e-20	0.000199999999998	0.00011490002477	0.100765821644494	0.016700933601020002	0.022100211097521003	0.000106116231859	0.004855401229225001	1.1816099163473259e-07	5.180946535989641e-05	9.154946377940755e-05	0.011761567330636002	1.7944344924354683e-05	1.181522715394323e-07	0.024291164221756003	0.09308951243773901	9.561956905827715e-07	0.12809823526038902	0.0069095265509690005	0.00019999999999700002	0.001999742006435	0.007261205583106001	0.002350493724516	0.00010340490751100001	1.358165840999353e-05	0.00020071064843300002
671.0.	0.005534146360681	0.004375607056623001	5.693376218327262e-05	0.001989816147473	1.177089355137143e-07	0.09720579472293801	0.01282438178985	0.0021737462765330003	0.007780966976360001	0.000210532146966	0.004834943741425001	0.00045870553307400004	0.13202754629333002	0.000513319843892	1.780375623183841e-05	0.104258359219003	0.049846859386970005	0.0059103384138620004	0.447271145060027	0.014942651145613	4.862027741091792e-05	0.074853291131124	0.0018395180541060001	0.000190490525564	1.177009738121957e-07	8.180755982915184e-06	2.0126783216016428e-20	2.316162800831331e-20	0.000199999999998	0.00011441737397400001	0.104765149455338	0.016934642365109002	0.020242322239965003	0.000105626809561	0.005422072665049	1.1771524108858209e-07	5.1965381472896214e-05	9.071944421358849e-05	0.011750487531201	1.626894077452081e-05	1.177062275858757e-07	0.022430691567740003	0.09328935728163201	9.515338880864106e-07	0.121183115181933	0.0067096863688790006	0.000199999999998	0.0022394541897330002	0.006990565115619	0.002733578781665	0.000102949358008	1.3068671808268172e-05	0.00020043082835300002
682.0.	0.005640317963607	0.0041120316873670005	5.764598786619873e-05	0.002311335345184	1.1500965381157359e-07	0.09375894946261201	0.012524045864061	0.002729665010747	0.0076827242716130005	0.00016775817664000002	0.005600843539910001	0.00044787360874900005	0.142479635589317	0.0004914173796930001	1.634733440777497e-05	0.098920097757644	0.049844864169661	0.0059118686389010005	0.447275199742978	0.016404831363912003	5.8025712151274686e-05	0.06917090968184701	0.0018078811801860001	0.000153993043642	1.15000698250342e-07	7.652950128282899e-06	3.213847111178004e-20	3.747662418580059e-20	0.00019999999999900002	0.000112433556097	0.111732878501205	0.018933801131541	0.019533536627737002	0.00010637192825300001	0.00630267628355	1.1501782692041759e-07	5.2589751559096845e-05	8.875548893465429e-05	0.011752096206676001	1.5281149380347852e-05	1.15007500356627e-07	0.02193115551586	0.092880113828187	9.286211519550937e-07	0.11045335848868101	0.00711895273506	0.000199999999998	0.0026111927688530004	0.006600628935304001	0.003471138659609	0.000103714695415	1.228388738128053e-05	0.000200698219912
693.0.	0.005891989274689	0.0038955658815000003	5.8844256547249015e-05	0.002701417273421	1.103662423531317e-07	0.08915232481327501	0.012212962786442001	0.003553783195218	0.008160313741027	0.00013069969482500002	0.006534682129706	0.00044687081764300005	0.157333216247765	0.000502445849329	1.5906222061679103e-05	0.09227889944782701	0.049845365107641	0.005916023548783	0.44728468014898903	0.019485673470743002	6.981494651220358e-05	0.063772348613909	0.0017845422443080001	0.000122921941743	1.1035530674298011e-07	7.154496505971162e-06	5.436852679590786e-20	6.295458545684678e-20	0.00019999999999900002	0.00010916917954100001	0.12052745776895402	0.022754643311953003	0.020289764162116003	0.000108491532162	0.007332015742888001	1.103772568388541e-07	5.373882197761256e-05	8.592626058158881e-05	0.011768594866297001	1.527181093614566e-05	1.1036449114333059e-07	0.023136774111069004	0.09180958282269601	8.900598395706426e-07	0.09760164799666501	0.008189522301864	0.00019999999999900002	0.0030430081381490003	0.006142762450542001	0.004524390541978	0.00010583479881	1.1283969918232371e-05	0.00020157646760100002
704.0.	0.006215971517626001	0.0038017557320670003	6.0357311050550746e-05	0.0030096091165350003	1.0459757476180509e-07	0.08458951088585001	0.011988085769645001	0.004395265930266	0.009202004923776	0.000110320160358	0.007283642861656001	0.00045908388211600003	0.172179358355249	0.000549514745506	1.672773615318597e-05	0.08614225631474501	0.049848717667946005	0.005922086201422001	0.44729786658222703	0.023603245019216002	7.882402670908193e-05	0.061514731767103	0.0017789886953300002	0.00010670400940300001	1.0458392843326889e-07	6.836098625415042e-06	8.267625703998186e-20	9.189421602154215e-20	0.00019999999999900002	0.00010518110290100001	0.12770522764447	0.027478604009181003	0.022586753990926002	0.00011176107649700001	0.008063409442832	1.0461141726687111e-07	5.5241197402539615e-05	8.273733569113013e-05	0.011799757825531	1.6428205562662764e-05	1.0459552065267438e-07	0.026047589881482	0.090259287594114	8.428952328797081e-07	0.088002709021541	0.009739864695053	0.00019999999999900002	0.003343053088442	0.005732633747844	0.005501335569158001	0.000108993250833	1.0316301372715131e-05	0.00020295559554600002
715.0.	0.006407102781366	0.003928011294245	6.156697879740973e-05	0.0030541485502660003	9.95273100872751e-08	0.082229532624809	0.011946638947517001	0.0047792455159270004	0.010539225996968	0.0001113541279	0.007408171996961001	0.00048235840494500006	0.179975094646408	0.000624187962168	1.8759902446820673e-05	0.08351056047687601	0.049854188841944	0.0059276328197570005	0.44730955845996506	0.027147614122638	7.83714654893265e-05	0.065208531550163	0.0017951240518700002	0.00010972850252100001	9.951124060972602e-08	6.948607247548488e-06	9.520025271245751e-20	9.943248536281689e-20	0.00019999999999900002	0.00010173254048500001	0.12927447532883501	0.031014650426641	0.025893001115274	0.000115103913622	0.008047588294528	9.954185255026751e-08	5.646440585195162e-05	8.021835399464815e-05	0.011838880591429	1.858612141398979e-05	9.952347019651447e-08	0.029858230652849004	0.08880024127531701	8.024445075613149e-07	0.087725117711448	0.011198951464575	0.00019999999999900002	0.0033264445574010004	0.005571339206370001	0.005786143100149001	0.000112035522825	9.865043523136787e-06	0.00020439698287400002
726.0.	0.006342843161235	0.004277981215515	6.175435657633118e-05	0.00279696429829	9.736262781667417e-08	0.08345779441343801	0.012119521808026001	0.004446066475978	0.011661364076462	0.000132728547038	0.006801995757814001	0.000506760944919	0.17628306701291302	0.0007014533332180001	2.1445505879864043e-05	0.086102989396312	0.049859737555959	0.005929970220197	0.44731407658039	0.028396023193781	6.888139277892491e-05	0.073716833352444	0.001827269260522	0.000130862082866	9.734576437527739e-08	7.5966495334525505e-06	7.675316564142836e-20	7.668591492346127e-20	0.00019999999999900002	0.00010040347455100001	0.124496553516605	0.031685563353199005	0.029007115163526002	0.00011697419611700001	0.007301128574425	9.737519302386307e-08	5.6690212516211085e-05	7.958439201210323e-05	0.011872479294901001	2.1043762891719464e-05	9.735635272472134e-08	0.033091938473573	0.08808416898063601	7.865134758059691e-07	0.09698894720021901	0.011915039690288001	0.00019999999999900002	0.003008932903403	0.005782129374923	0.005220224058151	0.000113547160189	1.027082410756741e-05	0.000205312550661
737.0.	0.006138584577796	0.004685653107703001	6.0822514460227594e-05	0.0023998278298150003	9.910279492233212e-08	0.08756928427283901	0.012442146228244001	0.003646975784835	0.012118636344901	0.000169353259875	0.005848223258532	0.000521940964504	0.163811863854945	0.0007506081792820001	2.3836086336820153e-05	0.09262685036243101	0.049863187196074	0.005928513721282	0.44731025875634206	0.026931660272060003	5.713341062972582e-05	0.08201370054658101	0.001863710969654	0.000164464448296	9.908719745385275e-08	8.492172965747129e-06	4.7375007324854903e-20	4.6947310126206374e-20	0.00019999999999900002	0.000101876827896	0.116412859928642	0.029530239142048	0.030686500120559002	0.000116570406751	0.006272368608809	9.911245784953214e-08	5.584073130047867e-05	8.124689046110512e-05	0.011888050428731001	2.2843614938947553e-05	9.909534233021353e-08	0.034506041483241004	0.08835741287976501	8.023839921447568e-07	0.110171565253857	0.011641779920642002	0.00019999999999900002	0.00257962016091	0.006256989640439001	0.004224845349074	0.000112997272266	1.13403782876109e-05	0.00020537239385700002
748.0.	0.00594396745718	0.004960607586519001	5.935837369523294e-05	0.002049528307813	1.038343344731201e-07	0.092541652891077	0.012786942371806002	0.0028346832142200004	0.011796128444354001	0.00021128968928000002	0.005001105922291	0.0005243351421080001	0.14925402962462903	0.0007543040945270001	2.5037478127733373e-05	0.09997909288581201	0.04986357055544	0.0059246048224510005	0.44730113856296105	0.023785608091229003	4.7992442921511504e-05	0.08640021761579801	0.00189206513496	0.00020061530566500003	1.0382115486368939e-07	9.167025061829294e-06	2.743671876988067e-20	2.770733168297029e-20	0.00019999999999900002	0.00010536448784700001	0.108720370972506	0.025859260489517002	0.030423692695951004	0.00011435383363300001	0.005399028190588	1.038416651149913e-07	5.4490636978136586e-05	8.440545547718817e-05	0.011882019136629	2.3346745421357052e-05	1.038273326168394e-07	0.033785735265398	0.089375997238077	8.418210049566298e-07	0.121432337178592	0.010623156125318	0.00019999999999900002	0.002217871655744	0.006770909893773	0.0032965387807330003	0.000110936122692	1.2514643952968593e-05	0.00020467224336600002
759.0.	0.005793078783828	0.005035711384879	5.801987240809462e-05	0.0018244103715720002	1.09552293738361e-07	0.096598472246433	0.01303873113867	0.0022580428716590002	0.010907350729435002	0.00024543392312500003	0.004454070399696	0.00051603665734	0.137352641159184	0.000716404760739	2.4699078193315343e-05	0.105569743653874	0.049861239197765	0.00591989359995	0.44729048668132704	0.020322884473301002	4.2603378996290824e-05	0.086878895114881	0.00190450522507	0.00022798225514500002	1.09541486973926e-07	9.396254093032925e-06	1.780624343062273e-20	1.854959950001178e-20	0.00019999999999900002	0.00010935208443500001	0.103262187680903	0.022081164309877003	0.028574491190659003	0.00011142501939500001	0.004854103350188	1.0955820275933789e-07	5.323890250384982e-05	8.773147913352802e-05	0.011860067665296	2.2535076093786152e-05	1.0954646268426129e-07	0.031467291388382	0.09068588606656201	8.883230790790687e-07	0.128332079530446	0.009313220794758001	0.00019999999999900002	0.001993392028793	0.0071540606583600005	0.002665072547975	0.00010829765741500001	1.3351141215308672e-05	0.00020356830848100002
770.0.	0.005671205693714001	0.00494270934108	5.713402063495552e-05	0.0017296470377800002	1.14407462677486e-07	0.098896637941212	0.013142149237256002	0.001952034567311	0.00979642759961	0.00026087812168800004	0.004221297273181	0.000501012170835	0.129891716252157	0.000654506620175	2.3113478209739664e-05	0.108310570821443	0.049857213131569	0.0059155534781680005	0.44728101004174503	0.017449251572761	4.063621809686615e-05	0.08487334232816601	0.0018996970838820002	0.00023840240680700003	1.143983809988429e-07	9.244907036625264e-06	1.417604613873349e-20	1.526760289448581e-20	0.00019999999999900002	0.000112581673292	0.100446283944902	0.019073225973374002	0.025912911834449003	0.00010872592844800001	0.004645395128881001	1.1441272154865669e-07	5.23663114013809e-05	9.019291240259095e-05	0.011831764257719	2.0847804085043963e-05	1.14402799541374e-07	0.028426386764545	0.09190089963279201	9.271332663801858e-07	0.130830966090733	0.008098168418341	0.00019999999999900002	0.0019087557981440002	0.007333746359071001	0.00234900688187	0.00010584165221	1.3717445242128791e-05	0.00020243103800000002
781.0.	0.005577500398009001	0.0047425429919790004	5.6748926338155664e-05	0.0017555332761100002	1.173123072775178e-07	0.099323197867139	0.013094318255807001	0.0018862100361230001	0.008767052325830001	0.000253198830169	0.004279218810786	0.00048312337545700003	0.12730585506053602	0.000588346675484	2.090276103289498e-05	0.10822549983127101	0.049852626907665	0.005912311061653	0.44727432533120604	0.015591043089343	4.1748949038116764e-05	0.08144370485982401	0.0018807339706240001	0.000229409073299	1.173041908150598e-07	8.87139880073418e-06	1.417621081996439e-20	1.574093944932047e-20	0.00019999999999900002	0.00011439528341800001	0.100308427350852	0.017243879424535	0.023200738899328003	0.000106781125964	0.004750600279142	1.1731755266273228e-07	5.1922758742958757e-05	9.131849068195925e-05	0.011805631843893001	1.8847829843933222e-05	1.1730858287711059e-07	0.025471126868794002	0.09278551872184401	9.497816163875443e-07	0.129414730060084	0.007213526680939001	0.00019999999999900002	0.001954915829653	0.007307379216225001	0.002314692378709	0.00010403195422100001	1.366832944291756e-05	0.000201524145246
792.0.	0.005535263782118	0.0044899848849920005	5.6817308553223846e-05	0.0019001272159180002	1.1789300621805281e-07	0.098062723891426	0.012919022171515	0.00205030605568	0.008027742088731001	0.000225192223785	0.0046220078787850005	0.00046579698011500005	0.129830016130061	0.00053338617658	1.8684680726959704e-05	0.105750964974176	0.049848500154745005	0.005910681999177001	0.44727145382712	0.014953091655338	4.5994441130264086e-05	0.077024885275203	0.0018525583744580002	0.000204051050399	1.178851053635133e-07	8.397667421244737e-06	1.760571388009879e-20	2.0051389602684408e-20	0.00019999999999900002	0.00011461038320300001	0.102968436948315	0.016810709439131002	0.021022512911396	0.000105828917144	0.005168127363184	1.178988784464334e-07	5.1894417434911176e-05	9.106632121645443e-05	0.011787425181555001	1.7017034309649353e-05	1.1789000492573689e-07	0.023212174586165	0.09320843044137	9.534794650501961e-07	0.12426808866980601	0.006790611263564001	0.00019999999999900002	0.0021319011063180003	0.007106692121299001	0.002559963333305	0.00010313423948	1.3290643242248982e-05	0.00020100840663000001
803.0.	0.005586072491383	0.004226596195016001	5.732002053848438e-05	0.002165685798424	1.161891404190226e-07	0.09529762621898401	0.012651889501755002	0.0024725926604000003	0.0077160406880930005	0.000185335759453	0.0052540415085	0.00045241899849700004	0.13774596485617002	0.000500240092496	1.6943416287855245e-05	0.101288924343261	0.049845722504635	0.0059111435525150005	0.44727322465408303	0.015721833308386002	5.368605243307936e-05	0.07174881980849901	0.0018210627056700001	0.00016954659211400002	1.1618064880264549e-07	7.88630966710163e-06	2.62009500001834e-20	3.037183717112279e-20	0.00019999999999900002	0.00011329244601600001	0.108569076923598	0.018000410296903	0.019810035424826	0.000106020368609	0.0059032437946030004	1.1619643440259331e-07	5.230142879076443e-05	8.960539101132249e-05	0.011780724987618	1.5724394024734892e-05	1.1618672177782269e-07	0.02211097897349	0.09307351439188401	9.386485128255948e-07	0.115327404951945	0.006925542144002	0.00019999999999900002	0.002442488251283	0.006771801362236001	0.0031285286807500004	0.00010334912425200001	1.2634390519696602e-05	0.000200992271845
814.0.	0.005771316023142001	0.003989943032752	5.828970971831185e-05	0.002527987977851	1.1242607629531669e-07	0.09122064508166601	0.012344328434247001	0.0031757266535870003	0.007934591912246	0.000145540819463	0.006119033019769	0.000446853586304	0.150669910763288	0.0004965991500780001	1.6054369743770593e-05	0.09524380912172001	0.049845087698144004	0.005914098658417	0.44728024944571304	0.018067506574681	6.447484653449118e-05	0.06616175630331901	0.0017938018940830002	0.00013576665867700001	1.124160639198922e-07	7.377639140967035e-06	4.334263811642179e-20	5.039628538051386e-20	0.00019999999999900002	0.00011061221382300001	0.116618323559806	0.020998215461703003	0.019909301130434	0.00010751106201200001	0.006877011695842001	1.1243576089648841e-07	5.320547237369589e-05	8.717393627702488e-05	0.011788021765701	1.5273754822492682e-05	1.1242413182090628e-07	0.022548199234371003	0.09230248634853301	9.071745564749406e-07	0.103321630999453	0.007696601661310001	0.00019999999999900002	0.002852436171605	0.006346087117164	0.004042543425544	0.00010485297528500001	1.1734859830372041e-05	0.00020155856337200002
825.0.	0.006072522511068001	0.0038375276867600003	5.9675404867911746e-05	0.002882561717457	1.071354209284971e-07	0.08655897335258701	0.012077691186027001	0.004031179881797	0.0087277161538	0.000117837504827	0.006973576875257	0.00045304151633	0.165803469648377	0.000527585867647	1.631323533655483e-05	0.08876866864286301	0.049847160354867005	0.005919367529328001	0.44729191815768304	0.021769962573597	7.514467616022331e-05	0.06229305538540301	0.0017801277790860002	0.00011288555488500001	1.071230060615439e-07	6.96917358977597e-06	6.954596106689029e-20	7.886736009459559e-20	0.00019999999999900002	0.000106935227584	0.12474873390693701	0.025400187382969	0.021524747264512003	0.000110285263857	0.007770837095039001	1.071480497788718e-07	5.4565313108896805e-05	8.413744722867828e-05	0.011810383557752002	1.590698920214503e-05	1.0713356212674261e-07	0.024711387467575	0.09095025463416201	8.636181757942944e-07	0.09188531779599501	0.009048876932062001	0.00019999999999900002	0.003223886059928	0.005909132823798	0.005089081450897001	0.000107576831264	1.07366758739206e-05	0.00020269129496400002
836.0.	0.006336895882580001	0.0038612375026930005	6.106521017904279e-05	0.003050427311427	1.016634606151338e-07	0.08311319228458401	0.011953116332667001	0.004643980580296	0.009953229257888	0.00010974313817000001	0.007391410194866	0.00047174135625300005	0.17706028967981002	0.0005906980449850001	1.78211719039221e-05	0.084437990979805	0.049851749668294004	0.005925295482210001	0.44730460203404804	0.025667493824474003	7.910343501799347e-05	0.06326982331905301	0.0017869430475490001	0.00010760146367800001	1.0164842341269719e-07	6.874990050258588e-06	9.09946932312981e-20	9.765613078842502e-20	0.00019999999999900002	0.000103183703382	0.12891822230723002	0.029579473718954002	0.024424553457781002	0.00011367217610800001	0.008095049196479001	1.0167785904539219e-07	5.5959128273992466e-05	8.127134236212728e-05	0.011844311603376002	1.763993981281952e-05	1.0166051187684111e-07	0.028183907746645004	0.089414800515274	8.194205940440543e-07	0.087313685322396	0.010584375248531001	0.00019999999999900002	0.0033506065579520005	0.00562719534231	0.005707146622740001	0.000110748838337	1.0028749005606601e-05	0.00020410298705500002
847.0.	0.006380876811644001	0.00411838811006	6.172845940532987e-05	0.0029179234315170003	9.814597505396903e-08	0.08277095896745501	0.012034259786663	0.004618955704355001	0.011194864013842001	0.0001224096474	0.007088263884331001	0.0004962583597600001	0.17837404352600503	0.000668251096496	2.0253304760068602e-05	0.08475632745305901	0.049857363887927005	0.0059291034642670005	0.447312410537947	0.027974741193318	7.311383699348559e-05	0.069936806816515	0.0018126561020070002	0.00012100434064500001	9.812936994217123e-08	7.291747171443783e-06	8.560449616017534e-20	8.701293909230102e-20	0.00019999999999900002	0.000100865562952	0.126763251830244	0.031525064427988005	0.02768606424502	0.00011625589992100001	0.0076427896990080004	9.8159473408888e-08	5.6647804732097035e-05	7.976606639066408e-05	0.011879035084045001	2.0009832200658382e-05	9.814073656556353e-08	0.031739926900363	0.08835238132501401	7.921346468231376e-07	0.09271006479258401	0.011646821724739001	0.00019999999999900002	0.003153672254409	0.005676536819778	0.005491442595331001	0.00011298156031600001	1.0056291926812112e-05	0.00020524319865100003
858.0.	0.006222198377898	0.004514412321025001	6.125591415702408e-05	0.002566994043815	9.821017383548485e-08	0.085744394461762	0.012297885926265	0.003988804984588	0.011951513384191	0.000152560822804	0.006250100074723	0.000515653047227	0.169269938402201	0.000730776332062	2.2815784287963632e-05	0.089745218696177	0.049861772133375004	0.005929201633814001	0.44731202630734	0.027635834719347004	6.191495648756847e-05	0.078668399766569	0.0018478196469570002	0.000149451908112	9.819397389496226e-08	8.10927811152273e-06	5.872300138705235e-20	5.831372736746875e-20	0.00019999999999900002	0.000101141684302	0.11984237862071301	0.030517193426963	0.030025295077048004	0.00011682970880500001	0.0067031105816850005	9.822102804984555e-08	5.623576129855849e-05	8.045353810972794e-05	0.011900928234828	2.2134448124807283e-05	9.820312183705502e-08	0.033968566928922	0.088207232125026	7.944146856543586e-07	0.10463103898775401	0.011791968644688	0.00019999999999900002	0.00275919303532	0.0060504567677200005	0.004643701541434	0.000113300179423	1.0869127196686391e-05	0.00020564640740400002
869.0.	0.006019436788224	0.004852319716158	5.9975468398559726e-05	0.0021912503775860003	1.017517766960524e-07	0.09045611259376901	0.012639428881847001	0.003162077301673	0.011955720490767001	0.00019256774102800002	0.005343854891103001	0.000523336913068	0.15527823621751702	0.0007541133906050001	2.4557670317855403e-05	0.096903394934875	0.049863446102359	0.005926238110230001	0.44730495666915904	0.025124570356202	5.1626482506105095e-05	0.08476097630562901	0.0018800535917770003	0.000184912868386	1.0173758364338969e-07	8.90064245022969e-06	3.4605402045033437e-20	3.465742819454212e-20	0.00019999999999900002	0.00010384234194100001	0.11186486020538901	0.027409428082401002	0.030584813762153003	0.00011532914640000001	0.005752871534198001	1.017600302596441e-07	5.505757166212249e-05	8.303772436843548e-05	0.011902291051713	2.3202446915017786e-05	1.0174453922790968e-07	0.034141289660868004	0.08893160867129	8.245255091609191e-07	0.11687820450859202	0.0110675619876	0.00019999999999900002	0.0023644538530430003	0.006557772438449	0.0036699994761770004	0.000111831889709	1.2030212298704351e-05	0.000205230015317
