time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
348.0.	1.012322421339825	0.441050278927391	0.07301925856355401	14.033527885219355	1158.4878810284763	445.8886970034335	580.0317620493081	169.3453091513917	70.7219796340497	0.24213123088867403	1.551840996501884	88.16246832309378	0.025659392795953	11.036326675814633	6.165765824842274	1.7402243142911722	0.16306219505027703	0.11594888947819701	0.332273583963275	21.36995917905501	52.22636363758026	0.197645983195834	32.792850297408506
362.0.5.0	1.011077392735984	0.43850201230734503	0.072594344334308	14.029624513213658	1159.893601486343	446.38930908845526	580.313810864217	169.3029898801596	71.11307351539513	0.23735959160331002	1.52443794745597	87.70084856264215	0.025617935154249	11.037713380459373	6.167704369387227	1.743151762624455	0.16377848766392702	0.11565009207836001	0.331276943851098	21.26997721546218	51.90454920618052	0.19606668128985402	32.360376186083535
377.0.	1.009885665735816	0.436156421203212	0.072203449613728	14.025168989454599	1161.182392105027	446.8487274211389	580.5702349489956	169.2639980819047	71.47271359938078	0.23330372281220002	1.5009289845185512	87.24164486693832	0.025578609721865	11.038884373668798	6.169436792724256	1.7463575956201902	0.16450068835356102	0.115375061875105	0.330377639878477	21.178012180305274	51.614622905192384	0.19462469145722802	31.98168979990118
391.0.5.0	1.008738626560531	0.43398464823340605	0.071841699198845	14.020245588054491	1162.3724119710932	447.2733493930259	580.8049434635512	169.22782850330927	71.8050883428554	0.229816089702183	1.480534305509575	86.78484459790847	0.025541116053681003	11.039887146916982	6.171000573739596	1.74980348927174	0.165228364369151	0.115120397544423	0.329560665338665	21.092911625533176	51.3515765642211	0.19329906113872802	31.64787292939259
406.0.	1.007629568088347	0.43196366610984904	0.071505207021338	14.014921077659961	1163.478496364639	447.6684076626581	581.0210555109171	169.1940961993639	72.11357016655334	0.226783756957212	1.462654717511364	86.33043518258756	0.025505214367421	11.040757241181948	6.172424483029128	1.753459262041787	0.16596118739675703	0.11488340951385201	0.32881382849141705	21.013766625481786	51.11137477353704	0.192073388211692	31.3515682444264
420.0.5.0	1.00655320903455	0.43007487784462	0.07119083805978	14.009248979579441	1164.512771063094	448.0381824987986	581.2210818506436	169.16250193885324	72.40090286831766	0.22411984260207002	1.4468270929056999	85.87840411298909	0.025470710964840004	11.041521408039086	6.173730817414707	1.757300868428922	0.16669890676856702	0.114661941434177	0.328127194337674	20.93984973097129	50.89075014361605	0.190934646104391	31.08673162717108
435.0.	1.005505341435602	0.42830308368318804	0.07089603272850001	14.003272703624669	1165.4851629286131	448.3861794108727	581.407061993998	169.13280820028632	72.66934309445209	0.22175710959879102	1.432691087471016	85.42873894592474	0.025437447478520003	11.042199924261908	6.174937038009848	1.76130892498398	0.16744132980356002	0.11445424027350601	0.327492635529804	20.870570144840936	50.6870427677345	0.189872338943626	30.84841009352248
449.0.5.0	1.004482571322206	0.426635713621756	0.07061867649368	13.997027870938267	1166.403819656468	448.7152758987216	581.5806680760273	169.1048224599548	72.92076737000221	0.21964317374570902	1.419964286510575	84.98142730278812	0.025405292885913002	11.04280828336351	6.176056972610139	1.7654676214767302	0.16818830736005203	0.114258861251447	0.326903472729466	20.805441133387387	50.49807436691463	0.188877889640749	30.632548969740586
464.0.	1.003482127130247	0.42506225319644503	0.070357002387196	13.990544045645766	1167.2754520138242	449.02784156390067	581.7432839205475	169.07838549922548	73.156753350284	0.21773692228395003	1.4084236252219131	84.5364568693115	0.025374137535409003	11.043358431245112	6.1771017004511855	1.7697639116340351	0.168939723192351	0.11407459780418801	0.32635418750830103	20.744056160190727	50.3220495849968	0.187944193174846	30.435828165035474
478.0.5.0	1.002501717437891	0.42357381068210204	0.070109517578228	13.983846034729924	1168.105611155815	449.32583572934453	581.8960655187034	169.05336316928785	73.37864177103498	0.216005834576551	1.397891468469431	84.09381539530321	0.025343888643736	11.043859669571374	6.178080205507487	1.774186907667346	0.16969548608350202	0.11390042960115201	0.325840193635128	20.6860712646134	50.15747850977745	0.18706528767462302	30.255525370670156
