time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
602.0.25.0	9.56407819129263	7.513444730613944e-06	521.6163549641119	0.000703611828087	955.9146155463319	424.7334712656538	0.0035291800675920004
642.0.4.0	9.473780532517601	1.3874148770231312e-05	517.7921781421832	0.001300357936628	946.6738301871752	419.4065572803883	0.006668586630511001
682.0.55.0	9.362663388676406	2.6048359908217892e-05	513.09282513614	0.0024432511680070003	935.3054628577275	412.8475050333826	0.012824097893646
722.0.6999999999999.0	9.226190524924519	4.9629110896407266e-05	507.31631520703894	0.004658070659324	921.3523369462782	404.80512351454377	0.025049951258236003
762.0.85.0	9.059349632168113	9.568490569583322e-05	500.22994211421326	0.00898513205074	904.3154546725738	395.01708210923533	0.049559244015650004
803.0.	8.856956390872007	0.000185952303821	491.57727268873197	0.017466258544485	883.6903001392494	383.23841884879647	0.09891577410751001
843.0.15.0	8.61416480267751	0.00036240733398000004	481.09333330204515	0.034040273557546005	859.027205677107	369.28530489149205	0.19815403568193402
883.0.3.0	8.327165928821694	0.0007038611699240001	468.52943462266484	0.06609005476044501	830.0147351744873	353.09134070707	0.39589711108580805
923.0.4499999999999.0	7.993962972857426	0.001352173083659	453.68638695711275	0.12687243117382901	796.5743990081022	334.76582447387403	0.7829818901863781
963.0.5999999999999.0	7.615017015053114	0.002547907404894	436.4507569177169	0.23879218996541102	758.9425108053595	314.6353967752184	1.5200095240557019
1003.0.75.0	7.193553101253674	0.0046668037815860005	416.8253859527696	0.436679994507839	717.7084379593869	293.2481521070734	2.870282210557421
1043.0.8999999999999.0	6.735484285474824	0.008232247271644	394.94626903016376	0.768730267116534	673.786783992282	271.3280681622544	5.223237576558556
1084.0.05.0	6.249206263606043	0.013859681727904001	371.0854541087759	1.291022278100276	628.3255236682995	249.6859813360884	9.076819423437287
1124.0.2.0	5.745668244909286	0.022086126247369	345.65019283285045	2.051440293690641	582.5805005426164	229.1111130449177	14.936986155681161
1164.0.35.0	5.238778065073776	0.033085152345219006	319.19061239349	3.063395223254778	537.7987027898115	210.27283195564635	23.114994221247322
1204.0.5.0	4.745387031983456	0.046378647731454004	292.41087204998	4.280050990987546	495.1364446838907	193.6537559632072	33.48010745780957
1244.0.6499999999999.0	4.283691493989286	0.060759487375250006	266.1510614653828	5.588737207287523	455.60521167582897	179.52096202179303	45.321763021125506
1284.0.8.0	3.8698869025262583	0.074581094127567	241.30365560484347	6.838936736768151	420.01862905295974	167.93156871469333	57.475618439696056
1324.0.95.0	3.514671840484651	0.08631118062923901	218.67136305568698	7.893160610365943	388.92989862712994	158.76439193996237	68.69983079977779
1365.0.1.0	3.221610764530796	0.09502280649948401	198.82654884446708	8.670544616538919	362.58116120702437	151.76743417498727	78.08646224643249
1405.0.25.0	2.987882496961115	0.100559889881317	182.03696878064355	9.160218348292565	340.8956830705781	146.61005355479844	85.27760688564783
1445.0.3999999999999.0	2.806396309662881	0.103378239327162	168.27665802791455	9.405736878377454	323.52229382127666	142.93012436599366	90.42775247471327
1485.0.55.0	2.668006709483889	0.104244549195177	157.2950254452341	9.477530846496698	309.9153683920188	140.37056084160787	94.01533469092963
1525.0.7.0	2.563163390635069	0.103967915355512	148.70422196669224	9.44889467334704	299.4243112664266	138.60406332039577	96.63742912104874
1565.0.85.0	2.482914505761144	0.10323863303906101	142.05693356475481	9.381844173632173	291.37272470094666	137.34779382375822	98.86383983982694
1606.0.	2.419429663206751	0.10256748568585301	136.90371240489196	9.321973454312014	285.1182243864774	136.37054137837941	101.16335097700568
1646.0.1499999999999.0	2.366227756296552	0.102287620702947	132.83000649217576	9.298819942069095	280.0919300986096	135.4945882873639	103.88255747418307
1686.0.3.0	2.318236552504911	0.10258363814606401	129.47733766657166	9.328571917162263	275.82053872701755	134.59380895263132	107.25245065060912
1726.0.45.0	2.271753382281577	0.10352610917322501	126.55338445781942	9.417202122447579	271.934867382439	133.58900131071582	111.40486388195605
1766.0.6.0	2.224339558955948	0.105102057599949	123.83456311634322	9.563212318526382	268.16840331393274	132.44118626250577	116.38962060826286
1806.0.75.0	2.174663506095759	0.10723949715109601	121.16342299904794	9.759838985955286	264.3487148296323	131.14354984138072	122.18962903769416
1846.0.8999999999999.0	2.122302841181228	0.109827436830046	118.44228431046147	9.996856223720371	260.38400634718994	129.71273553499515	128.73458561283235
1887.0.05.0	2.06751834872301	0.112733320516296	115.62411929048892	10.262152962611717	256.2467474844821	128.18022356214047	135.9149535405797
1927.0.1999999999998.0	2.011018128086812	0.11581899175011201	112.70160384439173	10.543178140726186	251.956116207486	126.58449710252937	143.59728709290712
1967.0.35.0	1.953734032002008	0.11895500409584901	109.69536760272013	10.828232102684915	247.5608558207253	124.96456707922061	151.64061458644065
2007.0.5.0	1.896631860814047	0.12203217449704201	106.642560311062	11.107501343654157	243.1239433319672	123.35521764193824	159.91228402605662
2047.0.6499999999999.0	1.840570916766635	0.12496909773631401	103.58679249834123	11.373721070077465	238.71013645271145	121.78408286978808	168.30104806559507
2087.0.7999999999997.0	1.78621916579444	0.127714894777847	100.57025181032508	11.622403206269436	234.37701267165585	120.27042359448728	176.7254692497536
2127.0.95.0	1.734020509207937	0.13024741448791602	97.62839537147642	11.851654271714752	230.16960603783164	118.82528847094292	185.1367611855428
2168.0.1.0	1.684203374116409	0.132567991526505	94.78718539860412	12.06168665259273	226.11828570756475	117.45264229072325	193.51645248891748
2208.0.25.0	1.636816377603933	0.13469435135205102	92.0624824428598	12.25416898603454	222.2391911759066	116.15102901805459	201.8702688046485
2248.0.4.0	1.591776991419858	0.136653256548169	89.46100458126782	12.431559625887017	218.53638383859789	114.91538938347331	210.22009511535546
2288.0.5499999999997.0	1.548921742735645	0.138474124279827	86.98220977933933	12.596532813589222	215.004884369701	113.73874590975537	218.5958014619015
2328.0.7.0	1.508050149943796	0.14018431811342602	84.62052802431319	12.751559034750553	211.6338965614399	112.61357503431736	227.02826862714096
2368.0.85.0	1.4689582367393401	0.14180631196221502	82.3675083067697	12.898655492276129	208.40971412323768	111.53278577548865	235.54436310021012
2409.0.	1.431460471899707	0.14335654700437	80.21360543903322	13.03928906484939	205.31801596278743	110.4903044399991	244.16406195438637
2449.0.15.0	1.3954011031971691	0.144845585742462	78.14947908331519	13.174395132579557	202.34544063117013	109.48131972633406	252.89951658270024
2489.0.2999999999997.0	1.360657089666883	0.146279093133756	76.16679331928994	13.304469466314828	199.48047121495594	108.5022722465488	261.75559844660415
2529.0.45.0	1.327135313793669	0.14765920374174302	74.25858281488179	13.42969338559609	196.71375127197064	107.55068055395556	270.731375873566
2569.0.6.0	1.294766660522003	0.1489859242207	72.41929260496751	13.550060795292554	194.0379937730708	106.6248877880662	279.8219942744793
2609.0.75.0	1.26349908805809	0.150258336302521	70.64460896033812	13.665486290818077	191.4476479257437	105.72379525022507	289.0205327316916
2649.0.9.0	1.233291180486781	0.151475479822118	68.9311875506289	13.775883864942971	188.9384655070003	104.84662743111767	298.3195488004595
2690.0.0499999999997.0	1.204107024963953	0.152636890371416	67.27636122925657	13.881214275963044	186.50707132364028	103.99275190308347	307.71216700870366
2730.0.2.0	1.175912708418905	0.153742832694608	65.67788145312478	13.981505046303084	184.15060222267365	103.16156018213046	317.19268969431005
2770.0.35.0	1.148674338263249	0.154794307196049	64.13372078436615	14.07685022531829	181.86644330778498	102.35240365263935	326.7567964839261
2810.0.5.0	1.122357268798935	0.15579291688903002	62.641942908451554	14.16739785113061	179.65206299167912	101.56457204640714	336.4014462914399
2850.0.65.0	1.096926136112393	0.156740673116762	61.200632664467754	14.253332161603078	177.50493156582033	100.7972999305184	346.1246072807226
2890.0.7999999999997.0	1.07234532777317	0.157639798789524	59.807871451297316	14.334855794046044	175.42250021940777	100.04978784749974	355.9249254057574
2930.0.95.0	1.048579594863593	0.15849256515565002	58.461741664214266	14.412175147015368	173.40221671780074	99.32122774654997	365.8014125302639
2971.0.1.0	1.025594614576109	0.15930117764638602	57.16034569105995	14.485490234663835	171.44155764923354	98.6108259312854	375.75320138498864
3011.0.25.0	1.003357405127111	0.160067711081812	55.901828675783044	14.554989004467046	169.53806286124686	97.91782006478591	385.77938456997714
3051.0.4.0	0.9818365664983031	0.160794085343395	54.68439833180573	14.6208452813164	167.68936359931175	97.24148933434603	395.8789328171249
3091.0.5499999999997.0	0.961002366106747	0.16148206884943	53.50633864411512	14.68321917986764	165.89320078837687	96.58115852943605	406.05067501485024
3131.0.7.0	0.940826710386875	0.162133297355075	52.366016894462625	14.742258858017562	164.14743335990033	95.93619759967638	416.2933180120233
3171.0.85.0	0.921283047475915	0.162749298085775	51.261885001738854	14.798102717378967	162.45003849858315	95.3060184339018	426.60548567809997
3212.0.	0.9023462396541231	0.16333151256289102	50.19247684330105	14.850881462417462	160.7991064317001	94.69007037376274	436.98576150422156
3252.0.15.0	0.8839924329609891	0.163881314673564	49.15640327134977	14.900719717892137	159.19283229737127	94.08783556049299	447.43272492113624
3292.0.2999999999997.0	0.866198939831457	0.16440002300915302	48.15234622983261	14.94773712507477	157.62950708931075	93.49882477156093	457.94497688778006
3332.0.45.0	0.8489441411601221	0.164888908066772	47.179052932754374	14.992048975914143	156.1075089898361	92.92257403193892	468.52115430963937
3372.0.6.0	0.832207407842326	0.165349195655682	46.23533063410639	15.033766508940527	154.6252957706686	92.35864202412188	479.15993524349494
3412.0.75.0	0.81596903843825	0.165782067987569	45.32004218270294	15.072997000984964	153.18139846331187	91.80660817319632	489.8600378242097
3452.0.9.0	0.8002102084811871	0.16618866370237	44.43210233663708	15.109843766984838	151.77441620237454	91.26607122656725	500.62021581225844
3493.0.0499999999997.0	0.7849129272643071	0.166570077701286	43.57047470100429	15.144406145303973	150.40301200344913	90.73664815217352	511.43925305153005
3533.0.2.0	0.770059998941633	0.166927361275054	42.7341691210481	15.176779511334727	149.06590920789654	90.21797321529533	522.3159583197097
3573.0.35.0	0.755634985927437	0.16726152271024403	41.922239379599446	15.207055334854733	147.7618883632748	89.7096971401812	533.2491613028812
3613.0.5.0	0.741622173559156	0.167573528357462	41.13378108599893	15.235321279007518	146.48978437164007	89.21148630471527	544.2377098635282
3653.0.65.0	0.7280065356755161	0.167864304044878	40.36792968515399	15.261661330043042	145.2484838025276	88.72302194760849	555.2804684305524
3693.0.7999999999997.0	0.7147737011521581	0.16813473669331103	39.62385854976014	15.286155944745655	144.0369223192136	88.24399938686062	566.3763171925607
3733.0.95.0	0.7019099215957111	0.168385676005915	38.90077714226106	15.308882204143954	142.85408220136827	87.77412725735991	577.5241517642232
3774.0.1.0	0.6894020404070951	0.16861793614147702	38.19792924626168	15.329913965407624	141.69898996578496	87.31312677756542	588.7228830594638
3814.0.25.0	0.67723746336053	0.168832297318308	37.51459127230722	15.349322007271772	140.57071409361382	86.86073105335437	599.9714371955251
3854.0.3999999999996.0	0.665404130759869	0.169029507326451	36.85007064316798	15.367174167079153	139.4683628720665	86.41668442373148	611.2687553365623
3894.0.5499999999997.0	0.653890491159395	0.16921028294624701	36.20370426159132	15.383535469331717	138.39108235478074	85.98074184975049	622.6137934485809
3934.0.7.0	0.6426854765849791	0.16937531128198402	35.57485706069097	15.398468246573627	137.33805444058748	85.55266834545432	634.0055219757323
3974.0.85.0	0.631778479164104	0.16952525102284102	34.96292063475086	15.412032253721273	136.3084950667628	85.13223844810209	645.4429254648693
4015.0.	0.621159329064911	0.16966073364259202	34.367311946628355	15.424284776871753	135.30165251050468	84.7192357242955	656.925002167536
