time	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
500.0.	1.229847507547647e-05	0.000100656994424	1.074130772000215e-06	9.445230026537586e-06	0.009428143659701	0.0005960994898630001	3.0000008545809972e-05	0.0034426306974430004	0.0006525699503150001	0.001113565454048	0.0021713352574540003	0.00028852712473700004	0.000780957330178	2.704365806896184e-10	0.00027199999145400004	0.0031090162317810002	9.837682188281523e-07	0.0076901066263310005	0.004417437396733	0.00024406214217200003	0.000385937857827	0.014173353589167001	0.001006976055356	7.502394464318075e-05	0.00021877173041400002	0.00010220784373	0.007694893373668001	0.044016263363879	0.00015373815743200002	0.019941185264797	0.004796261842567	0.00351479935224	0.0030564345459510004	0.001826535391967	3.715160416588128e-05	0.00010042916027300001	0.044355113050184004	0.000451089172929	0.000471331986937	3.265794266146772e-05	2.9674816625861274e-05	0.004204030057338001	0.000968753584063	0.0010921020019810002	0.0031445859980180004	0.009203246415936001	0.010790325183374002	9.816831382641077e-07	7.90663405702938e-07	1.114695152785681e-06	7.965143723456648e-08	2.8265493412343553e-05	7.360847527856287e-05	0.0029043626350460003	0.001325631630241	0.026420237198480002	0.027579762801519	2.396999449226151e-10	0.0029260646194060004
510.0.	1.333863013787622e-05	0.00023117066738700002	5.759101168603289e-06	9.213383086712815e-06	0.009292136708219	0.0005960994902080001	3.0000008660763432e-05	0.0034426857353980003	0.0006498155718690001	0.001109503169711	0.0021712861742240004	0.00028499025356100004	0.0007784768039550001	2.702489335244937e-10	0.000271999991339	0.003109016231798	9.837682010457234e-07	0.0076900580022040005	0.004237601278177	0.00024404535506500002	0.000385954644934	0.012802895533086	0.0010069194162620001	7.50805837375991e-05	0.00120321575048	0.000101822532291	0.0076949419977950006	0.044596239549842	0.00015373080070200002	0.019948951449472	0.0047962691992970005	0.003517498692732	0.003060496830288	0.0018332206829790002	3.670736288879981e-05	0.00010014124579700001	0.044938278511029	0.00044939666737700004	0.00047387831360800003	8.862186908331435e-05	2.9672290249942373e-05	0.004148066130916	0.000985686196153	0.0010990647802190002	0.00313762321978	0.009186313803846	0.01079032770975	9.694598833117546e-07	7.872337646522304e-07	1.11343133597117e-06	7.93008005408104e-08	4.3581345795062935e-05	0.00019059833851000003	0.002897730202919	0.0013424452461140001	0.026418741849534	0.027581258150465002	2.3954279383989457e-10	0.002915319677559
520.0.	1.1886308843838051e-05	0.00010600965231100001	1.19173500985544e-06	9.348353457260069e-06	0.009423182440377001	0.00059609949069	3.000000877516444e-05	0.0034427408377330003	0.000647078118655	0.001105461484349	0.002171237152126	0.000281491151784	0.0007759936622310001	2.7000449194333925e-10	0.000271999991224	0.003109016231816	9.837681835874247e-07	0.007690009206861001	0.004426655953109	0.00024402894140500002	0.000385971058594	0.014940914766601001	0.001006862802299	7.51371977005998e-05	0.00024723529478	0.00010143682127000001	0.007694990793138	0.043032065461762005	0.000153723453218	0.019955735859071	0.004796276546781	0.0035201810436100004	0.00306453851565	0.001840362365792	3.6267373196234966e-05	9.985163444723604e-05	0.044060499996119	0.00044769956591800004	0.00047642923222500003	3.475344041352843e-05	2.9672367447662602e-05	0.004201934559586	0.0010025571806200001	0.001105988912698	0.0031306990873010004	0.009169442819379	0.010790327632552001	9.57195237695814e-07	7.837302406936389e-07	1.112600638428332e-06	7.887981463447838e-08	2.9101897922092614e-05	7.828646988816404e-05	0.0028906413133370002	0.001359197249313	0.026417272803632003	0.027582727196367004	2.393054267632582e-10	0.0029045989356730004
530.0.	1.36984088296717e-05	0.00016991996659500001	3.112588397446551e-06	9.300079017291087e-06	0.00935558744716	0.000596099491241	3.000000888903319e-05	0.003442796003517	0.000644358401514	0.0011014414842070001	0.0021711884970690002	0.000278031547442	0.0007735060675690001	2.6970727622575863e-10	0.00027199999111000004	0.0031090162318330003	9.837681663612934e-07	0.007689960693007001	0.004323326734192	0.000244012773519	0.00038598722648	0.012140510073106	0.001006806213605	7.519378639472811e-05	0.000943753323509	0.00010105137887000001	0.007695039306992	0.046176282875948	0.00015371611036100002	0.019962039092631	0.0047962838896380006	0.0035228455949680004	0.003068558515792	0.001847189362399	3.5832114431511296e-05	9.956116548180461e-05	0.04541974658796501	0.00044600257982100005	0.00047898539632400006	6.924486851155082e-05	2.967290102405774e-05	0.004167443131488	0.0010193664565630001	0.00111287490613	0.0031238130938690003	0.009152633543436001	0.010790327098976002	9.45364623597588e-07	7.803621635732057e-07	1.110787339277042e-06	7.852456254196139e-08	3.7249655498156204e-05	0.00014733146162	0.0028838667408760004	0.001375887856301	0.026415822883448	0.027584177116551003	2.390515701829509e-10	0.002893895528287
540.0.	1.15861043395211e-05	0.00011648758915800001	1.4392344501743342e-06	9.230281702070089e-06	0.009412875280349	0.0005960994915300001	3.0000009002333842e-05	0.0034428512318420003	0.000641655704999	0.001097442177045	0.002171138666664	0.000274611309194	0.0007710136271830001	2.695643903855371e-10	0.00027199999099700005	0.00310901623185	9.837681493259622e-07	0.007689911794499	0.00442957909333	0.00024399679666200003	0.000386003203337	0.015581015288331002	0.0010067496502740002	7.525034972552553e-05	0.00030372050714900004	0.00010066648409600001	0.007695088205500001	0.042199355274817	0.00015370877664400002	0.019967380298196002	0.0047962912233540005	0.0035254930631570002	0.003072557822954	0.0018541125316170002	3.540163264421675e-05	9.926952192112669e-05	0.043820425484814005	0.000444307689695	0.000481547923441	3.84968170566082e-05	2.9673887530449313e-05	0.004198191182943001	0.0010361140524500002	0.001119722636451	0.003116965363548	0.009135885947549001	0.010790326112469	9.333439845739969e-07	7.768425067351374e-07	1.110413236573861e-06	7.811489986279031e-08	3.058030016692084e-05	8.681310180099402e-05	0.0028769971669620003	0.001392515562941	0.026414388772915003	0.027585611227084004	2.3890516992378373e-10	0.0028832069895700003
550.0.	1.3234661940411581e-05	9.371671900900165e-05	9.309248619334692e-07	9.367616351199872e-06	0.009434368567837	0.000596099492228	3.0000009115119484e-05	0.0034429065218260003	0.00063897024112	0.001093464156021	0.0021710902243470003	0.000271230556848	0.0007685162470630001	2.691928748416106e-10	0.000271999990884	0.003109016231867	9.837681324747086e-07	0.007689863301855001	0.004465891030043001	0.00024398099342000002	0.000386019006579	0.012816239610128	0.0010066931123830002	7.53068876164523e-05	0.00033991531216000004	0.00010028220880800001	0.007695136698144001	0.046344521923502004	0.00015370144816500002	0.019972453480214	0.004796298551834	0.003528123237052	0.0030765358439780004	0.001861112007246	3.4975755120739154e-05	9.897663426503483e-05	0.045265020530930004	0.00044261538418000003	0.00048411656489800005	3.098060271792181e-05	2.9675505205630686e-05	0.004205707397282	0.001052800040242	0.001126532376581	0.0031101556234180002	0.009119199959757001	0.010790324494794001	9.218257426953275e-07	7.734971262953766e-07	1.108390271547615e-06	7.77377815249326e-08	2.757651445224485e-05	6.929823377045224e-05	0.0028700498959380004	0.0014090829982250001	0.026412969975224004	0.027587030024775003	2.3857893651216353e-10	0.002872532577052
560.0.	1.15379738529099e-05	0.00018506973504	3.6215063543406317e-06	9.10974595316377e-06	0.009342279528799001	0.0005960994923980001	3.0000009227333244e-05	0.00344296187262	0.000636301987429	0.001089507089776	0.0021710399032290003	0.000267888992683	0.00076601381896	2.691090455987144e-10	0.000271999990772	0.0031090162318840003	9.837681157987219e-07	0.007689814399961001	0.0043762184034150005	0.00024396535450300002	0.000386034645496	0.01577959388497	0.0010066366000030002	7.53633999966158e-05	0.000564919446664	9.98986219237758e-05	0.007695185600038	0.041708108898373	0.00015369412768200002	0.019976712107199	0.004796305872317001	0.0035307361399500004	0.003080492910223	0.0018678038087490002	3.4554856056600845e-05	9.868318068736031e-05	0.043728326569203	0.000440926123754	0.00048669110498500006	5.6198886565460795e-05	2.9676420405848234e-05	0.004180489113434	0.0010694245076940001	0.001133304277999	0.003103383722	0.009102575492305	0.010790323579594	9.101344272572999e-07	7.700025033534928e-07	1.1081133439206628e-06	7.736304037503298e-08	3.8616822762399624e-05	0.000130950876883	0.0028634121744410003	0.0014255869885680002	0.026411565823369003	0.02758843417663	2.384921782593353e-10	0.0028618721397510004
570.0.	1.26746852319979e-05	9.572490608190016e-05	9.710825215876926e-07	9.369169073894079e-06	0.00943287864709	0.00059609949313	3.0000009339039074e-05	0.003443017283387	0.000633650446426	0.001085570820796	0.002170991338663	0.000264586210087	0.000763506735694	2.687245781369181e-10	0.00027199999066000003	0.0031090162319	9.837680993021718e-07	0.00768976587823	0.004480734522323	0.000243949881676	0.00038605011832300003	0.013661878764164002	0.001006580113202	7.541988679703151e-05	0.00022043364936	9.951571330177981e-05	0.007695234121769001	0.045454945196345006	0.000153686813771	0.019980769987377002	0.004796313186228	0.0035333322701860004	0.003084429179203	0.0018749347641430002	3.4138379956723166e-05	9.838817062248499e-05	0.044901093357323	0.00043923983836500005	0.0004892718589640001	3.1165203577282585e-05	2.9678439341898155e-05	0.004205522796422	0.001085987548329	0.001140038336267	0.0030966496637320003	0.009086012451670001	0.010790321560658001	8.98875906754651e-07	7.666552357118563e-07	1.10623727108205e-06	7.697715249767741e-08	2.7969372629974595e-05	7.031562683535013e-05	0.002856333539073	0.001442031261862	0.026410176612859004	0.027589823387140004	2.3814524158782963e-10	0.002851225731468
580.0.	1.2301401227322601e-05	0.000249463358073	6.712829210504246e-06	9.043954576896454e-06	0.009274096946911	0.000596099493314	3.0000009450182953e-05	0.003443072753325	0.0006310162270040001	0.0010816557494580002	0.002170941015027	0.00026132217257400004	0.000760994787224	2.6862765416576936e-10	0.000271999990549	0.0031090162319170004	9.837680829836865e-07	0.007689717092000001	0.0042705315869700005	0.00024393457286900003	0.00038606542713000004	0.014602688175965	0.001006523652051	7.547634794885127e-05	0.001172592606656	9.91335209730197e-05	0.007695282907999001	0.042627404260611006	0.00015367950626900002	0.019984247577732	0.00479632049373	0.0035359110196690005	0.003088344250541	0.0018814973573740002	3.3726909463164373e-05	9.809295017987717e-05	0.044284036500190006	0.00043755675126000003	0.000491857859766	9.562291432633253e-05	2.9679262345997904e-05	0.004141065085673	0.0011024892608660001	0.0011467349538870002	0.0030899530461120004	0.009069510739133	0.010790320737654001	8.876005175047915e-07	7.632320075816807e-07	1.1056248494802949e-06	7.663496011132063e-08	4.618123585106027e-05	0.00020601008013900002	0.002849825022387	0.0014584124005720001	0.026408802328047	0.027591197671952002	2.3805786250439093e-10	0.002840593548255
590.0.	1.2201309033665461e-05	9.877044189189773e-05	1.034042494084485e-06	9.320765665153382e-06	0.009430291930915	0.000596099493969	3.0000009560809854e-05	0.003443128281646	0.000628398331175	0.001077761040869	0.002170891989075	0.00025809617046400004	0.000758478537726	2.6828861915437633e-10	0.000271999990439	0.003109016231933	9.837680668461362e-07	0.007689668457673	0.0044923789637840005	0.00024391943213700003	0.000386080567862	0.014452711550308	0.001006467216617	7.553278338217107e-05	0.00021814450240800003	9.875203246039472e-05	0.007695331542326001	0.044430475310901	0.000153672206789	0.019987419820898	0.004796327793210001	0.0035384733871780005	0.0030922389591300004	0.0018886657016530001	3.331979416623874e-05	9.779610375950767e-05	0.044564736626809	0.00043587679309400006	0.000494449941852	3.2441182665615174e-05	2.968131042085843e-05	0.004204246817334	0.001118929743037	0.0011533939278600002	0.0030832940721390004	0.009053070256961001	0.010790318689579002	8.765556267742608e-07	7.598632899526835e-07	1.104179634384111e-06	7.62235155469698e-08	2.8507791564732743e-05	7.314089163893252e-05	0.0028427094528380003	0.001474733564282	0.026407443114973003	0.027592556885026	2.37742100061199e-10	0.0028299757231210003
600.0.	1.301097451952491e-05	0.00023317574308600003	5.858784326316077e-06	9.062333799245202e-06	0.009290510654268001	0.000596099494286	3.000000967089513e-05	0.0034431838675870003	0.000625797676362	0.0010738876192940001	0.0021708420090680003	0.00025490836231	0.0007559577517760001	2.6811707498106914e-10	0.000271999990329	0.0031090162319490004	9.837680508925277e-07	0.007689619806287001	0.004304557335218001	0.00024390445971000002	0.00038609554028900004	0.013465456342967001	0.001006410806973	7.558919302675622e-05	0.001222434177016	9.837127096258855e-05	0.007695380193712	0.044386193054442004	0.00015366491238	0.019990290618756002	0.004796335087619	0.003541018456049	0.0030961123807050003	0.0018952343023840002	3.2917569804944104e-05	9.749909055211803e-05	0.044937075553154	0.00043420006575300003	0.000497046768767	9.058156522718067e-05	2.96822380138331e-05	0.004146106434772001	0.001135309097692	0.001160015788089	0.0030766722119100003	0.009036690902307	0.010790317761986001	8.656939195692922e-07	7.565184585615563e-07	1.1030173839890549e-06	7.58866687068724e-08	4.4619513569542613e-05	0.00019479466647200002	0.002836194578893	0.001490992598039	0.026406099334087003	0.027593900665912004	2.375964384780375e-10	0.002819372521062
610.0.	1.1810976285040451e-05	0.000103037002336	1.125570966750587e-06	9.238537461513271e-06	0.009426406402949	0.0005960994947820001	3.0000009780447713e-05	0.003443239510404	0.0006232131749200001	0.001070034334465	0.0021707922982260003	0.00025175793877	0.000753432955712	2.678654464232453e-10	0.00027199999021900004	0.003109016231964	9.837680351225851e-07	0.007689571041135001	0.004502241013597	0.000243889658596	0.00038611034140300006	0.015176674923073001	0.001006354423189	7.564557681053297e-05	0.00023994132954200002	9.799123597885406e-05	0.007695428958864	0.043474704322699	0.00015365762692400001	0.01999273661371	0.004796342373075	0.003543547314674	0.0030999656655340004	0.0019023158111030002	3.2519745137242136e-05	9.720068199955582e-05	0.044262647340332	0.00043252658592400005	0.0004996492630770001	3.416667627295171e-05	2.9684033790941212e-05	0.004202521323727	0.001151627424954	0.00116660029367	0.003070087706329	0.009020372575045	0.010790315966209002	8.54853201479281e-07	7.531253358379877e-07	1.102121753647486e-06	7.547677915483695e-08	2.9210650405126082e-05	7.698149754518478e-05	0.002829166523379	0.0015071908343720001	0.026404770876661002	0.027595229123338002	2.373523076890378e-10	0.0028087840748890003
620.0.	1.3452936660201341e-05	0.000197485233356	4.196515482516099e-06	9.132371594764438e-06	0.009327351432905001	0.000596099495276	3.0000009889481934e-05	0.003443295209372	0.0006206456217740001	0.001066202210264	0.0021707427497700002	0.000248645051458	0.0007509040469400001	2.67599412158881e-10	0.00027199999011000005	0.0031090162319800003	9.83768019542566e-07	0.0076895225010070005	0.004363284447972	0.000243875031009	0.00038612496899	0.012669851796262002	0.001006298065338	7.570193466115404e-05	0.00107082950928	9.761193529358058e-05	0.0076954774989920005	0.045961055397173003	0.00015365034595500002	0.019995119471164002	0.0047963496540440005	0.0035460591688530004	0.003103797789735	0.001908992111247	3.2126601472509484e-05	9.690188742369364e-05	0.045431282116622	0.00043085635188500006	0.0005022562182630001	7.825270092879871e-05	2.9685208313692066e-05	0.004158435299071	0.0011678848303300002	0.0011731479331900001	0.003063540066809	0.009004115169669001	0.010790314791686	8.443543343555379e-07	7.498394628740012e-07	1.1004630066820779e-06	7.513864726783376e-08	4.0932780258928716e-05	0.00016813800707200002	0.002822543512122	0.001523328263436	0.02640345834643	0.027596541653569003	2.371244376455047e-10	0.0027982106618800002
630.0.	1.1507155709544412e-05	0.00011006470162600001	1.284663183220512e-06	9.135760822689009e-06	0.009419626208657	0.000596099495596	3.0000009997968623e-05	0.003443350963784	0.000618094247556	0.0010623902107050002	0.0021706923592020003	0.000245568985616	0.0007483713751350001	2.674408082711484e-10	0.000271999990002	0.003109016231995	9.83768004149877e-07	0.0076894736298580004	0.004508465036882001	0.00024386057824200003	0.000386139421757	0.015809499726355	0.0010062417334950001	7.575826650431096e-05	0.000279563832707	9.723338322765834e-05	0.007695526370141001	0.042637492750413	0.000153643073983	0.019996988049498003	0.004796356926016001	0.0035485547886590003	0.0031076097892940003	0.0019158955026950001	3.1737959110710264e-05	9.660212089875828e-05	0.044004587617618	0.00042918947889900006	0.000504868228795	3.6837406246757324e-05	2.9686602276457405e-05	0.0041998505937530005	0.001184081416627	0.001179658581263	0.003057029418736	0.008987918583372001	0.010790313397723001	8.337466817257553e-07	7.464384473844309e-07	1.1000113138892911e-06	7.473694167289131e-08	3.027443249769713e-05	8.300202279414281e-05	0.0028156942474820003	0.0015394039932840001	0.026402161483316002	0.027597838516683	2.369624931965801e-10	0.0027876524215400002
640.0.	1.3293883520303991e-05	9.633735616450175e-05	9.876234128507865e-07	9.209133838990339e-06	0.009431790493063	0.000596099496238	3.0000010105956356e-05	0.0034434067729500004	0.0006155593821380001	0.001058599058136	0.0021706431210270004	0.000242529716058	0.00074583506072	2.670986829700849e-10	0.00027199998989400003	0.0031090162320110003	9.83767988952335e-07	0.007689425144004	0.004519476969707	0.00024384630425000001	0.00038615369574900005	0.012881890998250002	0.001006185427734	7.581457226527835e-05	0.0005214166905030001	9.685557216171396e-05	0.007695574855995001	0.04666406074049401	0.000153635806817	0.019998942995644	0.004796364193182001	0.0035510338449110004	0.003111400941863	0.001922730338484	3.1353755373720994e-05	9.630161491112443e-05	0.045512450125449	0.00042752586758400003	0.000507484573117	3.7989744785875034e-05	2.9688060240403365e-05	0.004198698255214	0.0012002172913640002	0.0011861325567880002	0.0030505554432110004	0.008971782708635	0.010790311939759	8.235512884501013e-07	7.43185310887636e-07	1.098079522421838e-06	7.437784087426575e-08	2.8540151853999513e-05	8.050467653834989e-05	0.002808912383778	0.0015554201185730002	0.026400880968361	0.027599119031638003	2.366630968709406e-10	0.002777109618379
650.0.	1.1324034699311362e-05	0.00012988444362300002	1.787380762041482e-06	9.024735717319988e-06	0.009399597895197	0.000596099496429	3.0000010213388645e-05	0.0034434626362020004	0.0006130408222930001	0.001054828173544	0.0021705922436770003	0.00023952676564000002	0.0007432952176420001	2.670062060491375e-10	0.000271999989786	0.0031090162320260004	9.837679739468458e-07	0.007689376227451	0.004500588825163	0.00024383220893600002	0.000386167791063	0.016265476954014	0.001006129148132	7.587085186756968e-05	0.00037418537399900003	9.647853113868085e-05	0.007695623772548001	0.041985560798918006	0.000153628547836	0.020000391105480003	0.004796371452163	0.0035534965415040002	0.0031151718264550003	0.00192941605889	3.097415189873624e-05	9.600062205580297e-05	0.043820182314316	0.00042586571764800004	0.000510105221406	4.3113117699819995e-05	2.968902840008874e-05	0.004193574882300001	0.0012162925604410001	0.001192569943532	0.003044118056467	0.008955707439558001	0.010790310971600001	8.132165140711176e-07	7.397999858456479e-07	1.0978225075060898e-06	7.4005171818701e-08	3.2903222366163426e-05	9.780198791672924e-05	0.002802281271065	0.001571373960429	0.026399616558771002	0.027600383441228	2.365644357235259e-10	0.002766582415967
660.0.	1.276098364583878e-05	9.336527027779111e-05	9.236137020876189e-07	9.236176845399188e-06	0.009435332445528001	0.000596099497136	3.0000010320332334e-05	0.0034435185528770003	0.000610538294556	0.001051077717708	0.002170543044418	0.000236559833775	0.000740752200464	2.666335018600064e-10	0.00027199998967900003	0.00310901623204	9.837679591407694e-07	0.007689327726923	0.004554072514589	0.000243818297297	0.00038618170270200003	0.013669694441585	0.001006072894766	7.592710523394899e-05	0.000252467395416	9.610223937115836e-05	0.007695672273076001	0.046106442110073004	0.00015362129468800002	0.020001967398365003	0.004796378705311	0.0035559431525660004	0.003118922282291	0.001936389599945	3.059877385318417e-05	9.569855269099437e-05	0.045172698865507004	0.00042420885943200004	0.0005127301193540001	3.073663982064233e-05	2.9690678390314564e-05	0.004205951360179001	0.0012323073329070001	0.001198970836777	0.0030377171632220003	0.008939692667092	0.010790309321609001	8.03266908524968e-07	7.365531821576984e-07	1.0959245632806328e-06	7.36381518900086e-08	2.8103072854881645e-05	6.935274614545164e-05	0.0027953606565960004	0.0015872689419950002	0.026398368837798003	0.027601631162201	2.362299873914597e-10	0.0027560710476880004
670.0.	1.1649837692159291e-05	0.00024071382161000002	6.227027493414055e-06	8.929921704063127e-06	0.009284097881500001	0.000596099497291	3.000001042672576e-05	0.0034435745223400003	0.00060805217918	0.001047347722296	0.0021704920305790003	0.00023362872113700002	0.0007382059241350001	2.66555888599834e-10	0.000271999989573	0.0031090162320550003	9.837679445324138e-07	0.007689278865561	0.0043681968902440005	0.000243804568692	0.00038619543130700003	0.015775632955312	0.0010060166677140002	7.598333228584087e-05	0.0009260622296720001	9.572673479336538e-05	0.007695721134438001	0.042010114314019006	0.000153614048394	0.020003150195645	0.004796385951605001	0.0035583732984780002	0.0031226522777030004	0.001942903019675	3.0228024993006372e-05	9.539636901875358e-05	0.043974401960178	0.000422555534013	0.000515358594748	8.505097342170867e-05	2.9691351639470825e-05	0.004151637026578	0.0012482617181390002	0.0012053355355520002	0.003031352464447	0.008923738281860001	0.010790308648360001	7.932620917140186e-07	7.332163116220542e-07	1.095523807712272e-06	7.330090400976281e-08	4.6146948708985545e-05	0.000190690881246	0.0027889019752430004	0.0016031016816290002	0.026397137733133003	0.027602862266866004	2.361530654939891e-10	0.002745575713736
680.0.	1.2296152421294452e-05	9.564038415563998e-05	9.692872863842076e-07	9.215019488483587e-06	0.009433497646648002	0.000596099497972	3.0000010532629904e-05	0.0034436305439610004	0.000605581689547	0.001043637732046	0.0021704426085140003	0.00023073285821500003	0.000735656905436	2.6620105424862963e-10	0.000271999989467	0.0031090162320690003	9.837679301269585e-07	0.007689230309176001	0.004566135685727	0.000243791028168	0.00038620897183100003	0.014418838855146	0.0010059604670560002	7.603953294341708e-05	0.000216223813715	9.535199108841051e-05	0.007695769690823	0.045178580028232	0.00015360680924800002	0.020004380485729	0.004796393190751	0.003560787766491	0.0031263622679530002	0.0019499648824980002	2.9861361128458345e-05	9.509291092753752e-05	0.044840478680195	0.00042090555925300004	0.000517991196789	3.1695429283676004e-05	2.9693064951887512e-05	0.004204992570716	0.0012641558263710002	0.001211663942476	0.003025024057523	0.008907844173628	0.010790306935048	7.835382246165931e-07	7.299670339732516e-07	1.0938958586519668e-06	7.291041468274977e-08	2.8537821198363374e-05	7.150035117081002e-05	0.002781893255307	0.0016188756982260001	0.026395923601244	0.027604076398755003	2.358264332602231e-10	0.002735096606551
690.0.	1.2376243636209041e-05	0.00024091133293100003	6.256041110585094e-06	8.902327351948346e-06	0.009283172544969001	0.0005960994981960001	3.0000010637998973e-05	0.003443686617132	0.0006031275985020001	0.00103994832611	0.002170391810223	0.00022787227058	0.000733104958067	2.660816958931809e-10	0.000271999989362	0.003109016232084	9.83767915925425e-07	0.007689181571999001	0.004361269612226	0.00024377767552200003	0.00038622232447700004	0.014654482250941	0.0010059042928730001	7.60957071260175e-05	0.0012218859741290001	9.497804815172658e-05	0.007695818428000001	0.043298275473721004	0.00015359957560200001	0.020005398313674	0.004796400424397	0.0035631857843640004	0.003130051673889	0.0019564136933730002	2.9499268973856473e-05	9.478951369879687e-05	0.04458023768305901	0.00041925916445	0.0005206267619000001	9.465007386287015e-05	2.9693657559564194e-05	0.004142037926137001	0.0012799897705890002	0.0012179565045720001	0.0030187314954270004	0.00889201022941	0.010790306342440001	7.738918332418558e-07	7.266989130727555e-07	1.0930788691706709e-06	7.258818654808757e-08	4.6264878237137165e-05	0.00020343112972200003	0.0027754989613990003	0.0016345881330360002	0.026394726627737	0.027605273372262002	2.357213820023564e-10	0.002724633967133
700.0.	1.1900485953397092e-05	9.858867465372584e-05	1.030138979714223e-06	9.159222674164926e-06	0.009430939967738	0.000596099498772	3.0000010742865382e-05	0.0034437427412510003	0.000600688874885	0.00103627859607	0.002170341913499	0.00022504622244000003	0.0007305506356700001	2.657867630690537e-10	0.00027199998925700003	0.003109016232098	9.837679019299572e-07	0.007689132894441001	0.004577041394351	0.000243764514921	0.00038623548507800003	0.015118562682202002	0.001005848145248	7.615185475127846e-05	0.00022459504341300002	9.460488410009541e-05	0.007695867105558	0.044251911905997005	0.00015359235022700002	0.020006305358674002	0.004796407649772	0.0035655683838630003	0.0031337214039290004	0.001963464984812	2.9141222053306424e-05	9.448488466376072e-05	0.044536268472349004	0.00041761621690300006	0.00052326615196	3.2946279932059066e-05	2.969524451834173e-05	0.004203741720067	0.001295763662321	0.001224213033015	0.003012474966984	0.008876236337678001	0.010790304755481001	7.643623068653844e-07	7.234343909786846e-07	1.091902204719088e-06	7.218941525269526e-08	2.906702987568735e-05	7.427094018871043e-05	0.002768501281177	0.001650241382447	0.026393546900814004	0.027606453099185004	2.354405917350256e-10	0.0027141879492410003
710.0.	1.2943654164831702e-05	0.00022355288571200002	5.380327589053398e-06	8.934593013794553e-06	0.00930080702952	0.000596099499136	3.000001084721879e-05	0.0034437989157340004	0.000598266372128	0.001032629437728	0.002170291507017	0.00022225483491300003	0.0007279937803990001	2.655908520040416e-10	0.00027199998915200004	0.003109016232111	9.837678881446298e-07	0.007689084273737001	0.004397920164174	0.000243751547375	0.000386248452624	0.013702167594375002	0.0010057920242630002	7.620797573637537e-05	0.0012011280771900001	9.423252985192988e-05	0.007695915726262	0.044883073819692004	0.00015358512942100001	0.020007198289839	0.004796414870578	0.0035679347121370004	0.003137370562271	0.0019699498953700003	2.8787606952887764e-05	9.418027291922839e-05	0.045125913129361005	0.00041597686990300003	0.000525908068371	8.836511600398139e-05	2.969592247368257e-05	0.004148322883995	0.0013114776178900001	0.0012304340075370002	0.003006253992462	0.008860522382109	0.010790304077526	7.550455981118609e-07	7.202258516950053e-07	1.090604164663383e-06	7.186953641099114e-08	4.4529903956175186e-05	0.000190183224777	0.0027620704897630003	0.0016658341439170002	0.026392384860254	0.027607615139745002	2.3527238995161154e-10	0.0027037588268980003
720.0.	1.1571684588605361e-05	0.000102660875789	1.117230866585518e-06	9.07988168745369e-06	0.009427188817068001	0.0005960994995610001	3.000001095105493e-05	0.003443855140009	0.000595859147706	0.001028999793101	0.002170241036383	0.00021949735274900002	0.0007254348571380001	2.653776529610485e-10	0.000271999989048	0.0031090162321250002	9.837678745687497e-07	0.007689035483268001	0.0045862892713950006	0.00024373877559500002	0.00038626122440400004	0.015758992055241002	0.0010057359300030002	7.626406999651322e-05	0.00024710490213300003	9.386097458640993e-05	0.0076959645167310005	0.04340177628840201	0.000153577917432	0.020007840385997	0.004796422082567	0.0035702857122840003	0.003141000206898	0.001976898050343	2.8438060425532312e-05	9.387467259327169e-05	0.044263921086293005	0.00041434107584300005	0.0005285533251860001	3.4611957225543795e-05	2.9697235747207346e-05	0.004202076042774	0.0013271317504250002	0.0012366192692480002	0.0030000687307510003	0.008844868249574001	0.010790302764252	7.457211432637554e-07	7.16954113112804e-07	1.08988926910978e-06	7.147512280692329e-08	2.975084838158126e-05	7.798313332079318e-05	0.0027551765138210003	0.0016813669857030002	0.026391240373565	0.027608759626434002	2.350606203626814e-10	0.0026933467272370003
